"Bar.action","undLac.action","uncLac.action","Oth.action","Bla.action","undMol.action","Akk.action","Cop.action","Clodif.action","Ent.action","undEnt.action","environment.initial","Bar.outcome","undLac.outcome","uncLac.outcome","Oth.outcome","Bla.outcome","undMol.outcome","Akk.outcome","Cop.outcome","Clodif.outcome","Ent.outcome","undEnt.outcome","state_idx"
0,0,1,0,1,0,0,0,0,0,0,0,0,0,3.50414098763227,0,0.182760175104084,0,0,0,0,0,0,20
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.11351914068045,0,0,0,0,0,32
0,1,0,0,0,0,0,0,1,0,0,0,0,0.266779522538217,0,0,0,0,0,0,8.46750955152454,0,0,258
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0149554236230867,0,0,0,0,0,7.10455950476387,0,0,260
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.84029188801908e-06,0,0,0,7.02609694918167,0,0,272
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7.02609163453778,0,0,384
0,1,0,0,0,0,0,0,0,1,0,0,0,2.72940607637992,0,0,0,0,0,0,0,1.82698181217168,0,514
0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.83327975277871,0,0,0,0,0,0,1.39440735935665,0,516
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.16956601068974,0,0,0,1.14173752063456,0,544
0,1,0,0,0,0,0,0,0,0,1,0,0,2.95766993993708,0,0,0,0,0,0,0,0,0,1026
