"Bar.outcome","undLac.outcome","uncLac.outcome","Oth.outcome","Bla.outcome","undMol.outcome","Akk.outcome","Cop.outcome","Clodif.outcome","Ent.outcome","undEnt.outcome"
0,0,0,0,0,2.40316910587547,0,0,16.2091465964374,2.02642410975712,0
0,0,0,0,0,2.11098668904407,0,0,7.9977874253985,0,0
0,0,0,0,0,2.11098668904407,0,0,7.9977874253985,0,0
1.32228097863278,7.9977874253985,0,0,0,1.32228097863278,0,0,0,1.32228097863278,0
0,0,0,0,0,0,0,0,16.2091465964374,2.40316910587547,0
0,0,0,0,0,2.40316910587547,0,0,16.2091465964374,2.02642410975712,0
0,0,0,0,0,2.40316910587547,0,0,16.2091465964374,2.02642410975712,0
0,0,0,0,0,2.40316910587547,0,0,16.2091465964374,2.02642410975712,0
0,0,0,0,0,2.40316910587547,0,0,16.2091465964374,2.02642410975712,0
0,0,0,0,0,2.40316910587547,0,0,16.2091465964374,2.02642410975712,0
