"Bar.action.outcome","undLac.action.outcome","uncLac.action.outcome","Oth.action.outcome","Bla.action.outcome","undMol.action.outcome","Akk.action.outcome","Cop.action.outcome","Clodif.action.outcome","Ent.action.outcome","undEnt.action.outcome"
1.27982459871164,0,0,0.0934783995648574,0.0341707840920344,0,0.0738282342410106,0.0791604366759388,0,0,0.0725350818916301
0,1.24721226517721,0,0.171625153548484,0.161122817387817,0,0.104086061091298,0.103906149577061,0,0,0.13917032219185
0,0.148649801495703,1.49304239859032,0.246466743380765,0.161481215617352,0,0.181470205745498,0.113247122467616,0,0,0.195824287891691
0,0,0,0.977867092445059,0.0705943312586197,0,0.132482682721669,0.12324199726253,0,0,0.231597041750247
0,1.21798798740339,0,0.819638103721315,0.172182889323514,0,0.11492408637709,0.139926989641297,0,0,0.225335420530259
0,0.0696799327971695,1.18765135234838,0.759434260288683,0.197457048596186,0,0.189229992352139,0.141899232111104,0,0,0.264967776063616
0,0,0,0.0726050280691427,1.32986118521211,0,0.0597429763783598,0.0545838204502314,0,0,0.0625326227404628
0,0.379281685019288,1.02949729312969,0.255624424900253,0.750772098949753,0,0.174850270609322,0.120626828619051,0,0,0.23666048914927
0,0,0,0.0682271118462554,0,0.948764174419819,0.0747773280135845,0.0578258624799525,0,0,0.0899136566519658
1.27759449333433,0,0,0.0838493555625323,0,0.995114930180072,0.0911752458576385,0.0863897166969862,0,0,0.0979496915077874
0.0183716399376352,0,0,0.0684308807983907,1.36731650894977,0.999955444765762,0.074281256539709,0.0578788207657654,0,0,0.0889953076062367
0,0,0,0.086164582576713,1.43636507397048,0.966551226870891,0.0888186223692943,0.0882967815913761,0,0,0.0963725599232658
0,1.24537882167102,0,0.872605051278807,0.905746744706166,1.19645316416304,0.145227162786317,0.14624761397935,0,0,0.245445802875957
0,0.13422988593176,1.4082796567323,0.79384343579976,0.665556771713351,1.07165087115274,0.200554803148548,0.141319587053437,0,0,0.269679118611554
0,0.216198352472947,1.40637615598589,0.787475937205357,0.691475578747424,1.0645272404642,0.181118900197411,0.138054371678345,0,0,0.283550365579162
0,0,0,0.104510006471604,0.22066207979465,0,1.03475621746423,0.072773348782876,0,0,0.107301155906548
0,0.321182239563311,1.30806200013839,0.68701007603036,0.172621319439142,0,0.801707076342488,0.13093633033332,0,0,0.212621836034611
2.19834862553727,3.51798233965173,0,0.15976208417536,0.174000423609383,1.25947764119588,0.768081533871375,0.141780234068072,0,0,0.163748692802247
0,0,1.91933049017844,0.216919566973728,0.199546412843751,1.01677962251054,0.803669907183666,0.137090906471341,0,0,0.154420204454086
0,0,1.47901524317831,0.228928937561898,0.823411597925238,1.01017440288084,0.798490817243647,0.151862601499899,0,0,0.163079151343557
0,0,0,1.00721608434592,1.26253731291342,1.13510588988741,0.804799983176304,0.115377687679492,0,0,0.270354721913423
0,0.0550531586957825,0.999980641104353,0.771817648356474,1.1368390356657,1.07476450100312,0.787751658404768,0.146751556488158,0,0,0.208795945454775
0,0,0,0.12882709246975,0.0512222142119124,0,0.155667187931733,1.05923480082911,0,0,0.194611683001797
0,0.944224866756978,0,0.812493719877887,0.176417456486775,0,0.132156081147335,0.83980821857893,0,0,0.294708632950685
1.64064994554749,2.2525826529259,0,0.682970961526208,0.378437161130658,0,0.133883021236164,0.850398688014911,0,0,0.310992252185564
1.72802532938903,2.34258615767447,0,0.68939832037254,0.440266712589223,0,0.13369142306947,0.859998193588746,0,0,0.306905492104943
