"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
0,0,3.47718169211035,0.0514749403002775,0,0,0,0,0,0,0
0,0,0,0.683480471413116,0,0,0.0737283850409339,0,0,0,0
2.46927859206917,4.99703829014011,0,0,0,1.50814070279531,0.000843127767988857,0,0,0,0
2.472888615439,4.93531193546511,0,0,0,1.48100478284405,0,1.16213254171221e-09,0,0,0
0,0.0232192484004469,2.91415068647965,0.176951901599434,0.778356104097241,1.36250305054685,0,1.64676591805675e-10,0,0,0
0,0.0658657479151075,0,0.015029416137791,0,2.13122306799275,0,0,13.6764599506002,0,0
0,0,0,0,0.0169530301966851,2.19269949048627,0.000460665387596398,0,13.5021537897083,0,0
0,0.32188136431335,0,0,0.00639121144757687,0,0,1.97678859841626e-09,8.77243062894117,0,0
0,0,0,0,0.00132332351013573,2.13237652395672,0,0,13.3237505841376,0,0
2.84783190992566,4.94083377761559,0,0.0122207796276046,0,0,0.000150670176239114,0,0,2.21061983788287,0
0,0,3.68859951460481,0,0,0,0,2.13189883198438e-10,0,1.37426667787162,0
0,0,0.370780474086771,0,0,0,0,0,11.6115365125976,2.29869951119204,0
0,0.147547547367597,0,0,0,0,0,3.61428154508405e-09,13.014363059764,2.50392943866685,0
1.4925698494364,0,0,0.417950464341856,0,1.4048025665491,0,0,0,0,0
0,0,2.90660211112817,0.178250508507553,0.78226677329655,1.36472638053064,0.000807103003801731,0,0,0,0.0145976555318269
0,0.293106964687214,0,0,0,0,0,0,11.0615883563423,0,0.434686673336227
0,0,0,0,0.00319121370435826,2.13468982365893,5.36920530850601e-07,0,13.3439161554697,0,0.00232107348239219
0,0.263122316817558,0.0955395986059147,0,0,0,0,6.84672785158054e-09,10.8295088302144,0,0.422196503200888
0.00292063493141968,0.019409144855046,0,0,0,2.13004896371649,0,4.00515984995959e-09,13.3917728685739,0,0
0,0.0187964612314385,0,0,0.00160103603136388,2.13263190537434,0,3.0126098365368e-09,13.4021954072897,0,0
0,0,0,0,0.00446853524459317,2.13991105061035,0,9.52254136908688e-09,13.3715944797012,0,0.00459428879395686
0,0.0309584676954713,0,1.91180096250215e-05,0,2.12973265850048,0.000274963418345422,0,13.4937675411935,0,0
0,0,3.49658063139714,0,0.0605319726497523,0,0,0,0,1.44631480493886,0.144865766375519
0,0,0,0,0.354318895156365,0,0,1.42896004188633e-11,0,1.71191839201905,1.06635918143167
0,0,3.700475366294,0,0.076815427792271,1.01044788926646,0,0,0,1.19324007526525,0
1.59270266821382,0,0,0.108435561704325,0,0,0,0,0,1.54792228320847,0
0,0,0,0,0,0,0,0,15.9132150744342,2.55585375227565,0.671702381963115
0,0,0,0,0,2.64153928063627,0,0,18.1463015766443,1.99799162805442,0.052304949696473
0,0.114500887548639,0,0.00140508108174113,0,0,0,0,16.508197340975,2.6291736927014,0.652046337997483
0.0370539951328364,0,0,0,0,0,0,0,15.7231696490238,2.52956383844108,0.647344207393197
0,0,0,0,0.0149283408808127,2.77948511094918,0,5.74728993774553e-09,19.6030027747091,2.11342328112276,0.0270025910353684
0,0,0,0,0,2.72389459467397,0,0,19.2743992522635,2.05816052123455,0.0172998242043532
