"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
1.69583756095204,0,0,0,0,0,0,0,0,0,0
0,2.42418665462589,0,0,0,0,0,0,0,0,0
0,0,3.11385336672978,0,0,0,0,0,0,0,0
0,0,0,0.556351302702892,0,0,0,0,0,0,0
0,0,2.75713612677398,0.161868678422337,0,0,0,0,0,0,0
0,0,0,0,1.19546592757253,0,0,0,0,0,0
0.812378329346003,0,0,0.326177327754719,0.753052450307148,0,0,0,0,0,0
0,0,2.65231989994564,0.12009661097181,0.312454083241366,0,0,0,0,0,0
0,0,0,0,0,1.11351914068046,0,0,0,0,0
0,0,0,0,0,0,0.224727308817993,0,0,0,0
0,0,2.60935896501717,0.13761130060906,0.316406847377414,0,0,0,0,0,0
1.97521360578929,0,0,0,0,1.20642885935905,0.0658362252614462,0,0,0,0
0,0,3.02502368335221,0.310546877136537,0,1.3501099890237,0,0,0,0,0
0,0,0,0,0,0,0,0.177383456511358,0,0,0
2.00607397150277,0,0,0,0,0,0,0.106949481752074,0,0,0
0,0,0,0,0,0,0.0879603826359449,0.218876653431363,0,0,0
0,0,0,0,0,0,0,0,7.02609163459796,0,0
0,0,0.338012965414865,0.0881060607354134,0,0,0,0,8.61118760311597,0,0
2.37654833876275,0,0,0,1.25490896337992,0,0,0,2.95262674831801,0,0
0,0,0.383290116893933,0.0709907935096059,0,2.22233295047978,0.0125529496855835,0,14.0238282612066,0,0
0.395180696727191,0.281827471387018,0,0,0,0,0,0.0245603469814447,11.0032359263954,0,0
0,0,0.566803696343426,0.0501605534347031,0,0,0,0,9.01642237937451,0,0
0,0.247869588164476,0,0.0724754124451164,0.257731077033471,0,0,0,8.36533859792494,0,0
0.218316305218556,0.244372542078355,0,0.0126653260636038,0.0890355639823562,0,0,0,9.70238140837429,0,0
0,0,0.365732114777897,0,0,0,0.0374282178895618,0.00480043744533744,8.94500890212522,0,0
0.116964051001783,0.190184178793379,0.0671341869444576,0.0296240830086429,0,0,0.048034757737329,0,9.13235138514183,0,0
0,0,0,0,0,0,0,0,0,1.51329828762071,0
0,0,0,0.499123318574396,0,0,0.111946217727754,0,0,1.5238252122053,0
2.55901841518475,0,0,0,0.50937223584194,0,0,0,0,2.15723968535622,0
2.45813655027171,5.02082131459996,0,0,0,1.62111141858113,0,0,0,1.53350569118901,0
0,2.54945579752054,0,0.191325178893805,0.754568429013298,0,0.00685398087469941,0.0927067761888157,0,2.65554991169022,0
2.41474202004611,5.0061038033869,0,0,0,1.62047362861557,0,0,0,1.56731057081351,0
0,0,4.3255182923809,0,0.170085603168498,1.31558566182003,0,0,0,1.13759104566457,0
0.163881814715282,0.0349813390171492,0,0,0,0,0,0,13.2217876675343,2.50092273741896,0
0,0.27318102369864,0,0,0,0,0.0216272540731995,0,13.7212264050762,2.61636774581214,0
0,0,0,0,0.0977633399009232,0,0.0125528685438272,0,12.1018936604293,2.54451725975139,0
0.139290934929052,0.0464120999824981,0,0,0,0,0,0,13.0027135940213,2.43670390629252,0
0.386549485545405,0,0,0,0,0,0,0,14.230320545595,2.40796845478927,0
0,0,0,0,0,2.58521178420432,0,0,18.0555502690743,1.99465765225782,0
0,0.210909599026773,0,0,0,0,0,0.0882315520783906,13.2370808330246,2.54232965184448,0
0.407907251649705,0,0,0,0,0,0,0.0310668061525851,12.8519200358219,2.48458742188812,0
0.386364378395,0.15105159061926,0,0,0,0,0,0.0371489867460318,14.9328179810802,2.35157720254321,0
0,0,0.477101700565602,0,0,0,0,0.0343669038898951,13.1187160830843,2.35688577054159,0
0,0,0,0,0,2.62620496091562,0,0.00825211673021522,18.6475419081786,2.05246757519764,0
0,0,0.286481378133214,0.0169318437490162,0.00216908476358407,2.52312548992712,0,0,17.3155035667358,1.94849744417646,0
0,0,0,0,0,0,0,0,0,0,0.979668997819968
2.19016450105184,4.26425640006318,0,0,0,1.48895418719124,0,0,0,0,0
0,0,0,0.511043837818445,0,0,0.0952590990253804,0,0,0,0.366555185238123
2.19054296886213,4.21712088913283,0,0,0,1.48626124903729,0,0,0,0,0
0.626969886282698,0,0,0.469076393087736,0.970339301357309,1.4246576477973,0,0,0,0,0
0,2.93010734005254,0,0.247806476522522,0.81837277246779,1.46142068390909,0.0533931735615739,0,0,0,0.405027603040669
0,0,3.66659724359642,0,0,1.22783483705966,0,0,0,0,0
0,0,3.0751758815453,0.171407223572948,0.369066175860054,1.31631389062595,0,0,0,0,0
1.99418926380482,4.07143398397458,0,0.0394403529654384,0.0693030986106543,1.49091824850593,0.00860680998821649,0,0,0,0
0,0,0.0667516966746842,0.0845256938495275,0,0,0,0,10.0267178806463,0,0.469890161460227
0,0.36432903586468,0,0,0,0,0.00608299005092704,0,11.9971202039361,0,0.593215079338602
0.0421248372352529,0.464515977159873,0,0,0,0,0.0076359475652453,0,13.5849450031842,0,0.671475350689167
0,0,0,0.132539642212422,0,2.1837631367988,0.0137314688691411,0,13.104825655288,0,0
