"Bar.outcome","undLac.outcome","uncLac.outcome","Oth.outcome","Bla.outcome","undMol.outcome","Akk.outcome","Cop.outcome","Clodif.outcome","Ent.outcome","undEnt.outcome"
1.39891153718595,0,0,0,0,0,0,0,0,0,0
0,4.87025250310092,0,0,0,0,0,0,0,0,0
0,0,4.87025250310092,0,0,0,0,0,0,0,0
0,0,0,0.435169805723294,0,0,0,0,0,0,0
0,0,0,0,1.39891153718595,0,0,0,0,0,0
0,0,0,0,0,1.39891153718595,0,0,0,0,0
0,0,0,0,0,0,0.435169805723294,0,0,0,0
0,0,0,0,0,0,0,0.435169805723294,0,0,0
0,0,0,0,0,0,0,0,4.87025250310092,0,0
0,0,0,0,0,0,0,0,13.0816116741398,0,0
0.435169805723294,0.435169805723294,0,0,0,0,0,0,13.0816116741398,0,0
0,0,0,0,0,0,0,0,0,1.39891153718595,0
0,0,0,0.435169805723294,0,0,0,0,0,1.39891153718595,0
4.87025250310092,4.87025250310092,0,0,0,0,0,0,0,2.3829970197196,0
0,0,0,0,0,2.3829970197196,0,0,13.0816116741398,2.0166267447183,0
0,0,0,0,0,2.675179436551,0,0,19.0978977786288,2.0166267447183,0
0,0,0,0,0,2.3829970197196,0,0,13.0816116741398,2.0166267447183,0
0,0,0,0,0,0,0,0,13.0816116741398,2.3829970197196,0
0,0,0,0,0,2.3829970197196,0,0,13.0816116741398,2.0166267447183,0
0,0,0,0,0,2.675179436551,0,0,19.0978977786288,2.0166267447183,0
0,0,0,0,0,0,0,0,0,0,0.435169805723294
0,0,0,0,0,2.3829970197196,0,0,13.0816116741398,0,0
1.39891153718595,0,0,0,0,1.39891153718595,0,0,0,1.39891153718595,0
0,0,0,0,0,2.675179436551,0,0,19.0978977786288,2.0166267447183,0
0,0,0,0,0,2.675179436551,0,0,19.0978977786288,2.0166267447183,0
0,0,0,0,0,0,0,0,13.0816116741398,2.3829970197196,0.435169805723294
0,0,0,0,0,2.675179436551,0,0,19.0978977786288,2.0166267447183,0
0,0,0,0,0,2.675179436551,0,0,19.0978977786288,2.0166267447183,0
0,0,0,0,0,2.675179436551,0,0,19.0978977786288,2.0166267447183,0
0,0,0,0,0,2.675179436551,0,0,19.0978977786288,2.0166267447183,0
0,0,0,0,0,2.675179436551,0,0,19.0978977786288,2.0166267447183,0
