"Bar.outcome","undLac.outcome","uncLac.outcome","Oth.outcome","Bla.outcome","undMol.outcome","Akk.outcome","Cop.outcome","Clodif.outcome","Ent.outcome","undEnt.outcome"
1.84820261205132,0,0,0,0,0,0,0,0,0,0
0,3.25422959466485,0,0,0,0,0,0,0,0,0
0,0,3.25422959466485,0,0,0,0,0,0,0,0
0,0,0,0.78246185456232,0,0,0,0,0,0,0
0,0,3.25422959466485,0.198462934736325,0,0,0,0,0,0,0
0,0,0,0,0.78246185456232,0,0,0,0,0,0
3.25422959466485,8.57683758351235,0,0,0,0,0,0,0,0,0
0,3.25422959466485,0,0.198462934736325,0.198462934736325,0,0,0,0,0,0
0,0,0,0,0,0.78246185456232,0,0,0,0,0
0,2.40316910587547,0,0,0,1.36662214935308,0,0,0,0,0
0,0,3.25422959466485,0,0,1.36662214935308,0,0,0,0,0
1.36662214935308,0,0,0.78246185456232,0,1.36662214935308,0,0,0,0,0
0,3.25422959466485,0,0.198462934736325,0,1.36662214935308,0,0,0,0,0
0,0,3.25422959466485,0.198462934736325,0,1.36662214935308,0,0,0,0,0
0,0,3.25422959466485,0.198462934736325,0.78246185456232,1.36662214935308,0,0,0,0,0
0,0,0,0,0,0,0.198462934736325,0,0,0,0
0,0,3.25422959466485,0.198462934736325,0,0,0,0,0,0,0
0,0,0,0.78246185456232,0,1.36662214935308,0,0,0,0,0
0,3.25422959466485,0,0.198462934736325,0,1.36662214935308,0,0,0,0,0
2.40316910587547,8.57683758351235,0,0,0,1.36662214935308,0,0,0,0,0
0,0,3.25422959466485,0,0.78246185456232,1.36662214935308,0,0,0,0,0
0,0,0,0.78246185456232,1.36662214935308,1.36662214935308,0,0,0,0,0
0,0,0,0,0,0,0,0.198462934736325,0,0,0
0,0,3.25422959466485,0,0,0,0,0,0,0,0
1.84820261205132,0,0,0.198462934736325,0,0,0,0,0,0,0
0,0,3.25422959466485,0.198462934736325,0,0,0,0,0,0,0
3.25422959466485,8.57683758351235,0,0,0,0,0,0,0,0,0
0,0,3.25422959466485,0,0.198462934736325,0,0,0,0,0,0
0,2.40316910587547,0,0,0,1.36662214935308,0,0,0,0,0
0,0,3.25422959466485,0,0,1.36662214935308,0,0,0,0,0
0,0,0,0,1.36662214935308,1.36662214935308,0,0.198462934736325,0,0,0
2.40316910587547,8.57683758351235,0,0,0,1.36662214935308,0,0,0,0,0
0,0,3.25422959466485,0.198462934736325,0.78246185456232,1.36662214935308,0,0,0,0,0
0,0,0,0.78246185456232,0,0,0.198462934736325,0.198462934736325,0,0,0
1.84820261205132,0,0,0.198462934736325,0,0,0,0,0,0,0
3.25422959466485,8.57683758351235,0,0,0,0,0,0,0,0,0
0,3.25422959466485,0,0,0.198462934736325,0,0,0,0,0,0
0,0,3.25422959466485,0.198462934736325,0.198462934736325,0,0,0,0,0,0
0,0,3.25422959466485,0,0,1.36662214935308,0,0,0,0,0
0,0,3.25422959466485,0.198462934736325,0.78246185456232,1.36662214935308,0,0,0,0,0
0,0,0,0,0,0,0,0,8.57683758351235,0,0
0,0,0.198462934736325,0,0,0,0,0,8.57683758351235,0,0
0.198462934736325,0.198462934736325,0,0,0,0,0,0,8.57683758351235,0,0
0,0.198462934736325,0,0,0,0,0,0,8.57683758351235,0,0
0,0,0,0,0.198462934736325,0,0,0,8.57683758351235,0,0
0,0.198462934736325,0,0,0,0,0,0,8.57683758351235,0,0
0,0,0,0,0.198462934736325,0,0,0,8.57683758351235,0,0
0.198462934736325,0.198462934736325,0,0,0,0,0,0,8.57683758351235,0,0
0,0,0,0,0,1.84820261205132,0,0,8.57683758351235,0,0
0,0,0,0,0,1.84820261205132,0,0,8.57683758351235,0,0
0,0,0,0,0,1.84820261205132,0,0,8.57683758351235,0,0
0,0,0,0,0,1.84820261205132,0,0,8.57683758351235,0,0
0,0,0,0,0,1.84820261205132,0,0,8.57683758351235,0,0
0.198462934736325,0,0,0,0,0,0,0,8.57683758351235,0,0
0.198462934736325,0,0,0,0,0,0,0,8.57683758351235,0,0
0,0.198462934736325,0,0,0,0,0,0,8.57683758351235,0,0
0,0.198462934736325,0,0,0,0,0,0,8.57683758351235,0,0
0.198462934736325,0.198462934736325,0,0,0,0,0,0,8.57683758351235,0,0
0.198462934736325,0,0,0,0,0,0,0,8.57683758351235,0,0
0,0.198462934736325,0,0,0,0,0,0,8.57683758351235,0,0
