"Bar.action.outcome","undLac.action.outcome","uncLac.action.outcome","Oth.action.outcome","Bla.action.outcome","undMol.action.outcome","Akk.action.outcome","Cop.action.outcome","Clodif.action.outcome","Ent.action.outcome","undEnt.action.outcome"
0,0,0,0.0284684589666355,0,0,0.03558535672818,0.0430491818246987,0,0,0.0673136930092587
1.39197558464801,0,0,0.0468478117124931,0.00820104365171155,0,0.0298510648058758,0.0652484013829503,0,0,0.117086072350993
0,1.03394685225749,0,0.0424732378431862,0.0889671500257639,0,0.0303144861382866,0.0686798371429365,0,0,0.168164668178112
0,0.270988587417152,1.12422617103545,0.14014946687537,0.187368037926545,0,0.14121763061276,0.14048205070487,0,0,0.221100493576167
0,0,0,1.01487846667921,0.0663815410382209,0,0.116744085710645,0.08333601520586,0,0,0.176227266464363
1.3346397670249,0,0,0.984432489337167,0.0779901284105085,0,0.118384605766919,0.0890776504591212,0,0,0.190489442555608
0,0.295948012945997,1.00371431982903,0.862308535362055,0.205806730731764,0,0.125383939721279,0.122586251321049,0,0,0.178503514257679
0,0.710394914248277,0.953506608611261,0.847301845999185,0.21880681110774,0,0.136397657847496,0.119106181971013,0,0,0.192022276269343
0,0,0,0.0265723360625962,1.28728479512644,0,0.0343478152700106,0.0459773797830081,0,0,0.0698262226698982
0,0.532154314963056,0,0.0468761587046838,0.988473531122474,0,0.0351412633510749,0.0719798140526496,0,0,0.170359388794607
0,0.220442975934693,0.901334864526966,0.136626147224336,0.856736877703521,0,0.112417449944287,0.129512131855806,0,0,0.190390562304893
0,0.485529177056655,0.87437539598671,0.141878017950916,0.813318056136121,0,0.118125825839512,0.135366336511627,0,0,0.212050299130694
0.491455249744027,0,0,0.97967537022643,1.01991359966006,0,0.127588963177275,0.112410874279946,0,0,0.194411909948459
0,0.279839657662336,0.779937975029596,0.875193718424681,0.767586261512253,0,0.129039950172946,0.111983784670646,0,0,0.178124373217193
0,0.717053675862598,0.769856943064907,0.856563434054839,0.72112537435064,0,0.139128854945503,0.10846911943849,0,0,0.190163398414088
0,0,0,0.0345010284478953,0,0.916388629792684,0.0361008671450462,0.0638305124748642,0,0,0.0972014167165302
0,1.04438612635942,0,0.0552888357537619,0.100336531688815,1.01929619217635,0.0373561133962212,0.0783700122876086,0,0,0.181109709180298
1.6616733627846,2.46464303686582,0,0.0756668645092178,0.268775727672717,1.23504785023344,0.0124482247272593,0.0879722851196247,0,0,0.276059774798011
0,0.306355273750225,1.37031076247608,0.132434234168464,0.175721945163601,1.01020825198483,0.11557343657653,0.156419491179656,0,0,0.327708288955817
1.25646063136287,0,0,1.02876989260156,0.0407429696241078,1.04789853209685,0.0581397008813577,0.0956254928212676,0,0,0.270652265084742
1.67550497867512,2.52930934023911,0,0.742462737249689,0.28918440690768,1.12614248151052,0.110557340190739,0.116618385722436,0,0,0.31737437593024
0,0.206567528048948,1.30341616428005,0.859740185488053,0.235880588115451,1.01848257042948,0.113003033208339,0.120708084878743,0,0,0.271794072625462
0,0,0,0.0459001845233005,1.46254753486841,0.920010589531978,0.030678701816713,0.0727713022966805,0,0,0.120810254323272
0,0.507607482188427,0,0.0613290085475201,1.09881233265093,1.00751522223228,0.0466719213651467,0.0859875209916126,0,0,0.17890206672516
1.64951551800316,2.37592677487135,0,0.0753944013927924,0.434682330418742,1.22153887425361,0.0231272143631174,0.0931264013474889,0,0,0.286122502039092
0,0.21703089008051,1.20172646070381,0.141871807670421,0.755740258819864,1.01635018039854,0.101078656616398,0.14545810313334,0,0,0.32227060668498
0.356507108764685,0,0,1.01822571455074,1.06584232941889,1.0212739345204,0.068489967324031,0.105050623310987,0,0,0.27773543204369
0,0.65526124342861,0,0.948228326432808,0.860381437234137,1.03273979824665,0.118116063639338,0.118340421369096,0,0,0.270753835764458
1.6485015961716,2.44057640880097,0,0.746233149132203,0.416057698897829,1.12494269858615,0.115316098172877,0.117263106124861,0,0,0.309184949198617
0,0.202902773842101,1.12632627049702,0.886470993461713,0.736978430590345,1.03521688994053,0.110414967665409,0.118246486614973,0,0,0.299105622216747
0,0.345494257647595,1.17682495676357,0.88094420854449,0.728338844856689,1.03300027782669,0.122679967744218,0.119076963081577,0,0,0.303828025055335
0.0782415188948556,0,0,0.0240203772431177,0.0769255444984966,0,0.936860827376172,0.0599682647251561,0,0,0.135712012115629
0.182235359654498,0.0628197055318013,0,0.03041082649797,0.0768728626828296,0.0941367291113863,0.648017453773503,0.0465493696832165,0,0,0
0,0.328582889028691,1.15458055618067,0.0834804641737873,0.136450646198069,0,0.855443699167396,0.112911479662537,0,0,0.263578439842649
0.0237585720435297,0.635506572393759,1.08067389224073,0.0840365613386954,0.142808759671318,0,0.848578168506792,0.119682632807245,0,0,0.280564388059356
0,0.751884659142769,0,1.0010738935065,0.205062221240558,0,0.900344638252117,0.103198672721206,0,0,0.247663232897702
1.52362013705376,2.13641011827764,0,0.840455994793141,0.262764803386553,0,0.870858493194299,0.0963406143841226,0,0,0.279368816730506
