"Bar.action.outcome","undLac.action.outcome","uncLac.action.outcome","Oth.action.outcome","Bla.action.outcome","undMol.action.outcome","Akk.action.outcome","Cop.action.outcome","Clodif.action.outcome","Ent.action.outcome","undEnt.action.outcome"
0,2.91749023307761,0,0.252320543280019,0,0,0.285531730942942,0.18723712973336,0,0,0
0,0,0,0.769215707200889,0.7855972930496,0,0.285531730942942,0.18723712973336,0,0,0
0,0,0,0.172481923106226,1.40499567279672,1.02897386107012,0.285531730942942,0.18723712973336,0,0,0
0,0,0,0.172481923106226,0,0,0.47499065539032,0.18723712973336,0,0,0
0,0,0,0.172481923106226,0.974071453878844,0,0.285531730942942,0.18723712973336,0,0,0
0,0,0,0.172481923106226,0,0.966352209649078,0.305934845571169,0.18723712973336,0,0,0
0,0,3.26632946270418,0.172481923106226,0,0,0.285531730942942,0.18723712973336,0,0,0
0,0,0,0.797107237322156,0,0,0.285531730942942,0.233059925595156,0,0,0
0,0.121460063513571,0,0.172481923106226,0,0,0.285531730942942,0.18723712973336,6.5482082236831,0,0
0,0,0,0.172481923106226,0,1.99175319553831,0.285531730942942,0.18723712973336,11.4010940864046,0,0
