"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
1.52671690436939,0,0,0,0,0,0,0,0,0,0
0,2.3490772935325,0,0,0,0,0,0,0,0,0
0,0,3.08741830779848,0,0,0,0,0,0,0,0
0,0,0,0.518259320451791,0,0,0,0,0,0,0
0,0,0,0,1.50334405264731,0,0,0,0,0,0
0,0,0,0,0,1.11351914075722,0,0,0,0,0
1.47357225258238,0,0,0,0,1.18283274966036,0,0,0,0,0
0,0,3.58251739150831,0,0,1.22922667192364,0,0,0,0,0
0,0.0673630376629148,3.46683012323162,0.0684714254844138,0,1.26548239579571,0,0,0,0,0
0,0,0,0,1.64869730976807,1.16666041784064,0,0,0,0,0
0,0.0197127372083469,3.2597511309914,0,0.42404176787492,1.23631369527184,0,0,0,0,0
0,0,0,0.533646006551098,1.12208422516419,1.43463239028244,0,0,0,0,0
0.738655491689562,0,0,0.534048283109845,1.00601207267299,1.46513842956102,0,0,0,0,0
0,0,0,0,0,0,0.17162421884077,0,0,0,0
0,0.344471792881447,2.7871252380497,0,0,0,0.0441257312416037,0,0,0,0
0,2.2096315750598,0,0.20301728706727,0,0,0.0942804448387883,0,0,0,0
0,0,0,0.478682421485822,0.862973379249789,0,0.0252233633422589,0,0,0,0
0,0,2.71927803294193,0.124623187333994,0.327045802995005,0,0.00866644730984717,0,0,0,0
0,0.335790357922371,2.46220416104176,0.116572693238265,0.289600350245381,0,0.0181021688491579,0,0,0,0
2.78358643651879,5.2910512315877,0,0,0,1.59549635265848,0,0,0,0,0
0.362901491299199,0,0,0.555271739956822,1.38385137295269,1.49131614881835,0,0,0,0,0
0,0,0,0,0,0,0,0.33807481530354,0,0,0
0,2.34907729353248,0,0,0,0,0,0.207614496526473,0,0,0
0,0,0,0,0.985510643596486,0,0,0.252943811792235,0,0,0
0,0.0616868805185864,3.53235070647777,0,0,1.23818659753058,0,0.0165948843497107,0,0,0
0,2.49331360446983,0,0.213556914827204,0,1.42259731282537,0,0.0958520536749389,0,0,0
0,0,0,0,1.14168883225001,1.25116902589999,0,0.234842444846252,0,0,0
0,0,3.08741830779848,0,0,0,0.0267935952676256,0.0218938952513146,0,0,0
0,0,0,0,1.03355978364601,0,0,0.265398013149332,0,0,0
0.761811123249371,0,0,0,1.32017282575476,0,0,0.351247232263447,0,0,0
2.60089203796736,4.7492080716953,0,0,0.176404066318927,0,0,0.0648928424789486,0,0,0
0,0,0,0.523422241440248,0,1.37720717626478,0.0452577913847603,0.0203131294345644,0,0,0
0,2.26584792366975,0,0,0.619618875088567,1.29113467590131,0.0520876741747179,0.0719623450024525,0,0,0
0,0,2.94333018170226,0.149170554995437,0.742010982346755,1.34543424944385,0,0.0261698931742678,0,0,0
0,0,0,0,0,0,0,0,7.02609163460331,0,0
0.584796632180838,0,0,0,0,0,0,0,10.6581962441131,0,0
0.51723031410235,0.462248453755418,0,0,0,0,0,0,12.7360921437575,0,0
0,0,0,0.251568320945267,0,0,0,0,7.02609163460326,0,0
2.40496526421841,0,0,1.21821087293768,0,0,0,0,0,0,0
0.534844382851921,0.468147207970928,0,0,0,0,0,0,12.8773622478776,0,0
0,0,0.325640665816671,0,0.473300893974487,0,0,0,8.73465724635711,0,0
0,0.590378596650636,0,0,0.553426711418427,0,0,0,8.8095805063057,0,0
0,0,0,0,0,2.13115877511354,0,0,13.3203954140367,0,0
0.117979103267919,0.112658314882851,0,0,0,2.27997442426231,0,0,15.1013682483005,0,0
0,0,0.0965214555897179,0,0,2.18514760219559,0,0,13.9862765927812,0,0
0.320570815754372,0,0,0,0,2.07496308147767,0,0,12.5931028639024,0,0
0,0.12190945648484,0,0.0354483217911394,0,2.23006822267381,0,0,14.2712015693336,0,0
0,0,1.8662607246183,0,0,2.14193089539134,0,0,14.3195215129264,0,0
0,0.0692804372404333,0,0,0.294747056606467,2.1572487595251,0,0,13.4845222775071,0,0
0,0.584001849382629,0,0,0,0,0.0787301990901582,0,10.1814714823573,0,0
0.630890254038413,0,0,0.0825316060774263,0,0,0.0292479940865135,0,10.944478427021,0,0
0,0.563352870149304,0,0.0326088387607027,0,0,0.0716369911896975,0,10.0699044162283,0,0
0,0.709817052586629,0,0.0443182143157121,0,0,0.0756383187826029,0,9.90618798814029,0,0
0,0,0.0727170708605214,0.049068531672772,0,2.20223558279602,0.00533459886914986,0,13.9118489334875,0,0
0,0,0,0,0.248993333495432,2.13879574514131,0.00953893646264754,0,13.3429509410443,0,0
0,0.0821948489075671,0,0,0.210320598550896,2.19005945373496,0.00429690302672017,0,13.9384578141714,0,0
0.00114749896485072,0.0819810013987062,0,0,0.210213891502384,2.19075177617225,0.00418205116196146,0,13.9464741239978,0,0
0,0,0.335764151872749,0,0.219182418919052,2.17035506977648,0,0,13.7703401071085,0,0
0,0.2856911977236,0,0.0817102903580738,0.29910291772343,2.20688701556312,0,0,13.4795606271279,0,0
0,0,0.128197754862289,0.0644471997336599,0.287956928071545,2.19558761079459,0,0,13.5529904157896,0,0
0,0,0.466033325605148,0,0,0,0,0.103984086749122,9.47126693868647,0,0
0,0.440441435411097,0,0.0546055706848562,0.211850115292923,0,0,0.0787264411464271,9.40581017638754,0,0
0.722238631830398,0.570497970460213,0,0,0,0,0,0.0827399460618731,14.5942506701506,0,0
0,0,0,0.0609860356722666,0,2.18640660519993,0,0.0275093906916269,13.4835679705722,0,0
0,0,1.69024635262191,0,0,2.14492964727314,0,0,14.2551121013327,0,0
0,0.684538435126173,0,0.0849349487643136,0,0,0.0801488183244856,0,9.51278446698151,0,0
0.585497596754961,0,0,0,0.837652411193424,0,0,0.269455764347026,6.0388994402383,0,0
0,0,7.73856988836271,0,0,0,0,0.159030352120554,11.1406340851812,0,0
0,0,0,0,0,2.17291286623585,0,0.0716885585959044,13.4437146789488,0,0
0.159192084582719,0.098538976844243,0,0,0,2.33599594824035,0,0.0465725657516807,15.4465077538374,0,0
0,0,0,0.0562257864920082,0,2.19460229858736,0,0.0419003706762799,13.5077736677103,0,0
0,0,0.0567378730967742,0,0.376492989552224,2.20807685949267,0,0.0712325422376631,13.5944994689833,0,0
0,0.0629801217824899,0,0,0.38594557885914,2.20695532936592,0,0.0740011031082257,13.5428719832358,0,0
0,0,0.038623275849164,0.0528221203601057,0.376057099266009,2.21743683701647,0,0.0465368124597455,13.5077281583449,0,0
0,0,0,0,0,0,0,0,0,1.513298287804,0
1.52594592432739,0,0,0,0,0,0,0,0,1.58386762773428,0
3.38262508854968,5.97306287658661,0,0,0,0,0,0,0,1.94887970332668,0
0,0,0,0.526458489436379,0.991020679242949,0,0,0,0,2.5638406749959,0
2.90048720765927,5.46447511411403,0,0,0,0,0,0,0,2.22565417045726,0
0,0,3.56184567041595,0.039379071720537,0.161011639687643,0,0,0,0,1.58287368295373,0
0,0,3.81892918114931,0.0390482884147455,0.134388339427337,0,0,0,0,1.50867070062249,0
0,0,0,0,0,1.16956601086532,0,0,0,1.14173752070674,0
1.47038302597146,0,0,0,0,1.24095433946648,0,0,0,1.18705784267458,0
0,2.6275734959738,0,0.278050545699801,0,1.48958124238977,0,0,0,1.28563114549219,0
2.81899007517913,5.6149476880295,0,0,0,1.65413991083696,0,0,0,1.77841546934551,0
0,0,3.93648226778658,0.0242588020159316,0.164193138060606,1.31652700817835,0,0,0,1.15978883624843,0
0.861378490629339,0,0,0,0.648770864081946,0,0.102540148233769,0,0,2.41321626753095,0
0,0,0,0,0,1.11686083778287,0.161531547094505,0,0,1.31981125675295,0
1.47189169434588,0,0,0,0,1.20609700720012,0.107055725240657,0,0,1.30512347490852,0
0,0,4.26446346815993,0,0,1.28235759154924,0,0,0,0.913989891578731,0
