"replicate_index","method","experimental_design","num_train","num_test","abundance_mae_mean_test","composition_balanced_accuracy_mean_test","richness_mae_test","abundance_mae_mean_train","richness_mae_train","composition_balanced_accuracy_mean_train","num_losses_mean","abundance_q95_dataset","abundance_skewness_dataset","abundance_skewness_nonzero_dataset","abundance_final_skewness_mean","abundance_final_skewness_nonzero_mean"
4,"rf","low-2",10,118,6.08266184086629,0.567266949152542,3.12260352434759,0.366493055555556,0.32790119047619,0.925,0.3,51.584,4.0084143104106,1.59414192217249,4.9308563044885,0.364243876589131
5,"rf","low-2",10,118,6.21290548493409,0.560381355932203,3.40430679311273,0.643861111111111,0.165189285714286,0.875,0.4,53.1325,3.98799504668242,1.57821995056848,5.23148501722204,0.700051601032555
6,"rf","low-2",10,118,6.55439000706215,0.574682203389831,3.31390923459779,0.323333333333333,0.591564682539682,0.9,0.2,51.4519999999999,4.02063314823227,1.60297231630178,5.45361644207123,0.661618094717988
7,"rf","low-2",10,118,6.55860699152542,0.564088983050847,3.35879284369115,0.263229166666667,0.286573968253968,0.85,0.4,51.2479999999999,4.01133351273132,1.59495735612038,6.86457667587628,0.787370308300792
8,"rf","low-2",10,118,6.38072651836158,0.578389830508475,3.32796313559322,0.769045138888889,0.642337857142857,0.925,0.1,53.1325,4.00569798697747,1.59696013086236,5.10749700135873,0.501026909369899
9,"rf","low-2",10,118,6.22563912429379,0.566472457627119,3.40621887274684,0.327680555555556,0.212277380952381,0.9,0.3,50.4955,4.01142369026774,1.60583993618594,5.85727051512838,0.577770032782585
10,"rf","low-2",10,118,6.23678495762712,0.569650423728814,3.10990502421308,1.32420138888889,0.344135396825397,0.9,0.1,51.2479999999999,4.01269927491653,1.60339029220554,4.75859892874871,0.225983168167664
1,"naive","low-2",10,118,7.12016039452265,1,2.56779661016949,3.68325555555556,0.1,1,0.1,51.4519999999999,4.00234327184913,1.59716590180923,5.15022352871213,0.364750799651427
2,"naive","low-2",10,118,7.16608617415174,1,2.55084745762712,3.67227777777778,0.1,1,0.1,51.4519999999999,4.00839856108919,1.60263992432299,5.31308892375682,0.298314793812427
3,"naive","low-2",10,118,7.1495399629736,1,2.56779661016949,3.01981111111111,0.2,1,0.2,51.4519999999999,3.9955549931225,1.59072390046304,6.08909362713966,0.677588313626751
4,"naive","low-2",10,118,7.21755059210316,1,2.57627118644068,3.63061111111111,0.1,1,0.1,52.7249999999999,3.99177798557844,1.57922491191196,5.94356684436602,0.895758535759279
5,"naive","low-2",10,118,7.157340682754,1,2.55084745762712,1.96352777777778,0.5,1,0.5,52.7249999999999,4.00873519931761,1.60383777924466,6.34476268116472,0.506353962547973
6,"naive","low-2",10,118,7.13834729803058,1,2.58474576271186,2.05127777777778,0.5,1,0.5,52.7249999999999,4.00855486818375,1.59602940606662,5.12062784310115,0.0893523060020143
7,"naive","low-2",10,118,7.18410203006799,1,2.57627118644068,3.04046666666667,0.4,1,0.4,52.7249999999999,4.00469929710792,1.59355969599576,5.6315385919843,0.645483502968795
8,"naive","low-2",10,118,7.18657685371381,1,2.55084745762712,3.21814444444444,0,1,0,51.4519999999999,4.00177589265443,1.59452406455617,5.71445326324585,0.645435377641469
9,"naive","low-2",10,118,7.14188870535287,1,2.56779661016949,3.08905555555556,0.2,1,0.2,52.7249999999999,4.00548347931819,1.59587936772692,6.54353093687764,1.06609940277285
10,"naive","low-2",10,118,7.1226569232979,1,2.5593220338983,3.08270555555556,0.2,1,0.2,50.4955,4.03171453313332,1.6196579096406,5.91947909085885,0.866077568668645
1,"glv","low-2",10,118,13255619950131.8,0.754502118644068,1.1864406779661,8.90953977261688e-16,0.1,0.85,0.6,51.4519999999999,4.01264865024439,1.60019906440118,7.3998592374308,1.137055043549
2,"glv","low-2",10,118,9.26804651652552,0.836069915254237,0.703389830508475,5.33611735045428e-14,0,1,0,50.4955,4.0236934275765,1.61293190233669,6.09671758328084,1.02274689865225
3,"glv","low-2",10,118,116.655896368247,0.747881355932203,1.20338983050847,0.0118684473702827,0,0.95,0.2,50.4955,4.02058425437175,1.61347709008097,5.78511599372693,0.730792140189579
4,"glv","low-2",10,118,168.558938759987,0.814088983050847,0.805084745762712,4.39194976683173e-14,0.1,0.975,0.2,53.1325,4.00383004198293,1.59062378525981,4.58580472736378,0.235494122972761
5,"glv","low-2",10,118,9.48803978339919,0.745762711864407,1.07627118644068,1.48029736616688e-15,0,0.925,0.3,51.4519999999999,4.01641942297431,1.60197985276292,5.7867599887514,0.71976994246746
6,"glv","low-2",10,118,8.37840742543804,0.821239406779661,0.940677966101695,1.83208386733074e-14,0.2,0.975,0.3,52.7249999999999,4.00054675222323,1.58422487878664,5.45603331883588,0.59013464010269
7,"glv","low-2",10,118,6.49096985281837,0.796875,0.864406779661017,0.00280749354038492,0.1,0.95,0.3,51.584,4.01607385376703,1.60024693039843,7.82028012697159,1.23994641920301
8,"glv","low-2",10,118,9.76490018813322,0.763506355932203,1.3135593220339,2.03570833333334,0.1,0.95,0.3,53.1325,3.99428780761296,1.58251353501682,7.2094818580705,0.971678629840334
9,"glv","low-2",10,118,187.734687406791,0.814618644067797,0.661016949152542,0.051454227029532,0.1,0.95,0.3,53.1325,3.99459819778004,1.57786772516081,5.38644640260639,0.212704269446861
10,"glv","low-2",10,118,128.485199296532,0.779925847457627,0.788135593220339,0.114201691408843,0,0.95,0.2,52.7249999999999,4.0091582843134,1.59496437504424,6.30930670412347,0.972067643231201
1,"glv_rf_full","low-2",10,118,6.57385122410546,0.564088983050847,3.1054901197202,1.49566666666667,0.298779365079366,0.8,0,53.1325,4.0057725050888,1.59350517452319,5.77720696150569,0.980672960295299
2,"glv_rf_full","low-2",10,118,6.53248469868173,0.554025423728814,3.12994776701641,1.23511805555556,0.354763333333334,0.825,0.1,51.584,4.0076989191249,1.59481501853846,5.60370877697328,0.654943974254063
3,"glv_rf_full","low-2",10,118,6.56850253060264,0.577330508474576,3.12618684422922,2.10286805555556,0.354386746031746,0.925,0.1,51.2479999999999,4.01061788233551,1.60226428739789,5.69502619121366,0.86087949080569
4,"glv_rf_full","low-2",10,118,6.24566619585687,0.563029661016949,3.1443298291633,1.74145833333333,0.364797142857143,0.8,0.2,51.584,3.99629757322531,1.5952905809648,5.05106182823305,0.520248315614959
5,"glv_rf_full","low-2",10,118,6.57717161016949,0.547139830508475,3.15621362658058,3.05254166666667,0.318553333333333,0.825,0.1,52.7249999999999,4.00615509792444,1.6002220055826,5.37729273608487,0.382359614044038
6,"glv_rf_full","low-2",10,118,6.60995056497175,0.553495762711864,3.42416872477805,1.89509027777778,0.488905079365079,0.725,0.4,53.1325,3.99858203651107,1.5837816082774,5.95556581312713,0.865024696605707
7,"glv_rf_full","low-2",10,118,6.08978107344633,0.567266949152542,3.12095084073177,0.541027777777778,0.371789603174603,0.925,0.1,50.4955,4.01678740015457,1.60975289335616,4.89549011415507,0.493597026773698
8,"glv_rf_full","low-2",10,118,6.47722722457627,0.527012711864407,3.3400155165456,2.35612847222222,0.373968650793651,0.725,0.4,51.4519999999999,4.00722429513606,1.59156880329489,5.27661067321624,0.17739693325394
9,"glv_rf_full","low-2",10,118,6.61577212806026,0.547669491525424,3.39032263922518,2.13453472222222,0.347914920634921,0.8,0.4,52.7249999999999,3.9995359782574,1.58775503822653,6.23054239178862,0.723324178032483
10,"glv_rf_full","low-2",10,118,6.43787311676083,0.571504237288136,3.14775389426957,1.57915972222222,0.361405634920635,0.875,0.1,51.4519999999999,4.02402722071032,1.61294125049228,6.4248518144981,1.07179088437612
1,"glv_rf","low-3",10,118,16.1307182940689,0.738347457627119,1.44915254237288,4.2922185867273e-13,0,0.95,0.1,51.584,4.01531770368411,1.59678039989879,4.82849577323789,0.234904057332286
2,"glv_rf","low-3",10,118,9.42613631933255,0.758474576271186,1.28813559322034,7.72530187968338e-16,0,0.825,0.6,52.7249999999999,4.00389456216988,1.5897559174651,7.1967662268502,1.00317320878628
3,"glv_rf","low-3",10,118,6.67543092489076,0.792108050847458,0.88135593220339,0.0421915605681465,0.1,0.95,0.3,51.4519999999999,4.01114357920921,1.60112820441728,5.97467473517607,0.857750613910479
4,"glv_rf","low-3",10,118,119.551744964198,0.789194915254237,0.923728813559322,0.111830629737008,0.1,0.9,0.3,51.4519999999999,4.00080504914046,1.5964301868095,6.02133228488781,0.670821006437418
5,"glv_rf","low-3",10,118,177.999027547467,0.76853813559322,1.05084745762712,1.35956061223889e-15,0,0.925,0.2,51.4519999999999,4.0165386924547,1.60989625799595,5.76825501469685,0.760708743481218
6,"glv_rf","low-3",10,118,80.0071692070787,0.777807203389831,1.22033898305085,3.36300431946768e-14,0,1,0,51.2479999999999,4.02166742832934,1.61032907217088,4.63325069022917,0.433302182802885
7,"glv_rf","low-3",10,118,78417437406.4903,0.767743644067797,1.24576271186441,2.15162764148778e-14,0,0.95,0.2,52.7249999999999,3.98486795567333,1.57538530548073,5.91079205720312,0.814695589555608
8,"glv_rf","low-3",10,118,18.8857132261982,0.78416313559322,0.949152542372881,1.82533990277778,0.2,0.925,0.3,52.7249999999999,3.99512761372367,1.58450877749665,6.24170064070312,0.829200663409559
9,"glv_rf","low-3",10,118,19.3249875402168,0.764036016949153,1.28813559322034,0.408113815378528,0.1,0.875,0.5,53.1325,4.00857442697277,1.59271610967434,4.78471038876116,0.0938621116794708
10,"glv_rf","low-3",10,118,193.178910735863,0.763241525423729,1.24576271186441,7.15106985972448e-15,0,0.925,0.3,51.4519999999999,4.00495327861351,1.59883619690021,5.79291591831708,0.899720270600436
1,"rf","low-3",10,118,6.51676671374765,0.551377118644068,3.4383568401937,0.501805555555556,0.379189047619048,0.8,0.4,50.4955,4.01301532121097,1.6089170638882,7.87102809745425,1.09103071562368
2,"rf","low-3",10,118,6.45656220574388,0.559851694915254,3.13725579768631,0.266440972222222,0.341331031746032,0.9,0.3,51.584,4.01628706620417,1.59753363469055,5.46096325657548,0.503083514222676
3,"rf","low-3",10,118,6.26190471986817,0.565677966101695,3.12924389965026,0.893947916666667,0.299596031746032,0.925,0.1,52.7249999999999,4.00900331900489,1.59200406418,5.21003475962008,0.386456199758351
4,"rf","low-3",10,118,6.38608845338983,0.573093220338983,3.10522341269841,1.38135763888889,0.381387301587301,0.925,0,51.2479999999999,4.01500030356071,1.60639819756713,5.17024135547832,0.564728535888017
5,"rf","low-3",10,118,6.54192796610169,0.585805084745763,3.15036086898036,0.970416666666667,0.352192380952381,0.95,0.1,51.4519999999999,4.00353586834795,1.59447383041945,5.06802239075382,0.365936274011095
6,"rf","low-3",10,118,6.32933615819209,0.592690677966102,3.17505040355125,0.334006944444444,0.360480873015873,0.9,0.4,51.4519999999999,3.99859930305406,1.59330024892421,5.41648754588846,0.507957698456233
7,"rf","low-3",10,118,6.58318032015066,0.566207627118644,3.1587802259887,1.48815277777778,0.319929603174603,0.85,0.2,51.4519999999999,4.0059698257037,1.59197242599598,5.40561146829431,0.357306373621985
8,"rf","low-3",10,118,6.60485257768362,0.561970338983051,3.4629069141781,0.625732638888889,0.431696666666667,0.825,0.3,51.4519999999999,3.99443317458456,1.59302220084179,5.91397382028156,0.687624111730919
9,"rf","low-3",10,118,6.48955802730697,0.574417372881356,3.47146216707022,0.398309027777778,0.365370396825397,0.9,0.3,51.584,4.00668621181231,1.6025120309723,5.86282269919876,0.88393617522276
10,"rf","low-3",10,118,6.34991054613936,0.582627118644068,3.11892467043314,0.645638888888889,0.323974841269841,0.975,0.1,52.7249999999999,3.99531326348565,1.58487683838701,6.93155746198787,1.40493674777182
1,"naive","low-3",10,118,7.14024099077532,1,2.56779661016949,2.20675555555556,0.5,1,0.5,51.584,3.99400112914801,1.58928758038653,6.08506933374339,0.775607844890833
2,"naive","low-3",10,118,7.18217972964346,1,2.58474576271186,2.57267222222222,0.2,1,0.2,51.4519999999999,4.0101371035459,1.59431692314264,6.3969240583541,0.813801602691657
3,"naive","low-3",10,118,7.1536511299435,1,2.55084745762712,1.61795,0.2,1,0.2,51.4519999999999,4.01664181842925,1.60747053522312,7.63445962447746,1.39432362221291
4,"naive","low-3",10,118,7.14396561492547,1,2.58474576271186,2.58026111111111,0.3,1,0.3,51.584,4.00684809636937,1.59309374807763,6.51730963943271,0.791014772212974
5,"naive","low-3",10,118,7.14307347026716,1,2.5593220338983,1.95223888888889,0.2,1,0.2,50.4955,4.01748309858802,1.61100892579683,7.54164046311264,1.45779937998181
6,"naive","low-3",10,118,7.09995375690255,1,2.55084745762712,3.98200555555556,0.1,1,0.1,52.7249999999999,4.01059061224438,1.60695644337593,5.63308406659918,0.812751886898176
7,"naive","low-3",10,118,7.1611518082288,1,2.56779661016949,4.26307777777778,0.4,1,0.4,51.4519999999999,4.00607895549847,1.59779002430824,5.02903617306873,0.31627415222086
8,"naive","low-3",10,118,7.12771581442114,1,2.56779661016949,3.54818333333333,0.4,1,0.4,51.4519999999999,4.00152305059263,1.59724271143959,5.84451832375794,0.370213778109118
9,"naive","low-3",10,118,7.15360803887772,1,2.5593220338983,3.16090555555556,0.2,1,0.2,50.4955,4.01740956386866,1.61134362070371,5.66484882306949,0.901403754220338
10,"naive","low-3",10,118,7.14801884835137,1,2.58474576271186,2.49886111111111,0.2,1,0.2,52.7249999999999,3.99755666188983,1.58623493029288,6.23902219310321,0.984045449397095
1,"glv","low-3",10,118,18.1217250615639,0.791048728813559,0.745762711864407,8.86482245634726e-15,0,0.925,0.2,51.2479999999999,4.01128203303826,1.6093088088459,5.8214745449014,0.711077919345507
2,"glv","low-3",10,118,18.5820979257132,0.77198093220339,0.966101694915254,0.0087777777777793,0.1,0.95,0.3,51.2479999999999,4.01839089447186,1.609627877973,6.66885790961112,0.888668987801781
3,"glv","low-3",10,118,116.927770753337,0.756091101694915,1.11016949152542,0.156658503432203,0.2,0.95,0.4,50.4955,4.01020801880425,1.59917714394915,8.44788430176196,1.52177113074141
4,"glv","low-3",10,118,132.463875709121,0.844544491525424,1,1.9257126757408e-14,0,0.975,0.1,52.7249999999999,4.00428681704583,1.58952548586894,5.11381742146149,0.584995500957852
5,"glv","low-3",10,118,8.20171975093686,0.719809322033898,1.53389830508475,0.182654101019534,0.1,0.975,0.2,52.7249999999999,3.99861191417925,1.5950425507723,5.68465403375367,0.362287152744624
6,"glv","low-3",10,118,9.95734610051452,0.750264830508475,1.08474576271186,1.14821732369011e-14,0,0.925,0.2,51.4519999999999,3.99399347642266,1.58954766781114,5.14295517950761,0.320696482405916
7,"glv","low-3",10,118,15.3943853362821,0.758474576271186,1.24576271186441,0.408113815378522,0.1,0.925,0.4,50.4955,4.01522093438193,1.60455102766148,6.02629073368752,0.592002813372752
8,"glv","low-3",10,118,176.97905123697,0.809851694915254,0.940677966101695,6.28745512444419e-14,0.1,0.95,0.3,53.1325,3.99379403998342,1.57785997338895,5.69658480554529,0.827096703501386
9,"glv","low-3",10,118,20.9537153019283,0.801906779661017,0.788135593220339,2.05352710145077e-15,0,0.925,0.2,52.7249999999999,4.00234808739176,1.59549168125234,6.39391280878063,0.682931720036776
10,"glv","low-3",10,118,9.6016805899722,0.810381355932203,0.754237288135593,6.21323979920084e-15,0,1,0,52.7249999999999,4.00596622505178,1.58908679266676,4.91401707020185,0.564803810817278
1,"glv_rf_full","low-3",10,118,6.45423199152542,0.541313559322034,3.11700857546408,1.07110416666667,0.322040476190476,0.7,0.1,52.7249999999999,4.01398583172231,1.5994611446241,5.96124738789177,0.930106396780586
2,"glv_rf_full","low-3",10,118,6.53652718926554,0.544491525423729,3.34860004035513,0.775767361111111,0.427490476190476,0.725,0.6,51.584,4.01661030396707,1.59960619274897,6.04868356462177,0.810259514990139
3,"glv_rf_full","low-3",10,118,6.60572269303201,0.549523305084746,3.42730197740113,1.5270625,0.36158619047619,0.7,0.5,52.7249999999999,3.99802213428185,1.58601513200742,6.84950824693481,0.920411504236082
4,"glv_rf_full","low-3",10,118,6.71474929378531,0.536546610169492,3.16637487893462,2.96107291666667,0.298239365079365,0.75,0.1,52.7249999999999,3.99372458277089,1.58504180855223,4.7718662961209,0.165239591780922
5,"glv_rf_full","low-3",10,118,6.57994056026365,0.527542372881356,3.3380772464353,1.264875,0.251789126984127,0.675,0.5,52.7249999999999,3.99711683163357,1.58434688433422,6.3238789794735,1.07111500543416
6,"glv_rf_full","low-3",10,118,6.75893126177025,0.530985169491525,3.39360952380952,3.50088541666667,0.326627936507936,0.65,0.2,51.584,4.00618832603247,1.59374777189702,5.20064974495611,0.349892875583398
7,"glv_rf_full","low-3",10,118,6.50488935969868,0.52833686440678,3.34735041027711,0.970722222222222,0.407894920634921,0.75,0.4,52.7249999999999,4.01114587774656,1.59329735422735,7.14795840142811,1.14024721855518
8,"glv_rf_full","low-3",10,118,6.52249529190207,0.566207627118644,3.08079712133441,2.28170486111111,0.351365555555555,0.85,0.1,53.1325,4.00168660252223,1.58517886322061,5.1171311051479,0.578879787006243
9,"glv_rf_full","low-3",10,118,6.65502824858757,0.54396186440678,3.17319673796072,1.46129166666667,0.30605746031746,0.775,0.1,50.4955,4.01247619569541,1.60556713697651,8.20383589975669,1.57118489950515
10,"glv_rf_full","low-3",10,118,6.15133298022599,0.557733050847458,3.0976962267958,1.02474305555556,0.351130873015873,0.825,0.2,52.7249999999999,4.00632769755893,1.59408093182083,5.48326865101756,0.745374135381206
1,"glv_rf","mixed",10,118,106430877432.992,0.825741525423729,0.796610169491525,2.54538674859806e-11,0,0.825,3.2,51.4519999999999,4.00744424439779,1.59961381353471,3.77797426830589,1.76075929913529
2,"glv_rf","mixed",10,118,150331417590479,0.802654091297536,1.16949152542373,9.60911314739617e-07,0.6,0.849290966386555,2.4,51.4519999999999,4.00891792062883,1.60516905840867,3.6619212729038,1.33105319097222
3,"glv_rf","mixed",10,118,1018.66759399525,0.815677966101695,0.898305084745763,4.10172590337154e-13,0,0.85625,1.6,51.2479999999999,4.02525223807933,1.61391757071304,3.62871963379184,0.886129747195414
4,"glv_rf","mixed",10,118,232.122537311555,0.79821829155391,1.44915254237288,0.00511078271919862,1.2,0.877589285714286,2.3,51.4519999999999,4.01115750444115,1.60705621104686,3.15172438174198,1.24384452300647
5,"glv_rf","mixed",10,118,28.3042029690224,0.814353813559322,0.830508474576271,1.49462386911381e-13,0,0.809375,3.2,51.4519999999999,4.0044181080547,1.59421753062206,2.93388208370554,0.946383931724853
6,"glv_rf","mixed",10,118,55.0191767003067,0.775953389830508,1.36440677966102,7.88574761045879e-13,0,0.85625,1.3,51.2479999999999,4.01445406283266,1.60393374428761,4.34242164866782,0.796429192353635
7,"glv_rf","mixed",10,118,471.260564553572,0.766234332716137,1.71186440677966,0.00303443194953669,1.3,0.756612394957983,3,51.4519999999999,4.00625375029507,1.59250468511273,4.37705757432065,1.78827439761186
8,"glv_rf","mixed",10,118,14510847317289.9,0.827236148696767,1.6271186440678,0.455117410549177,1.5,0.863146008403361,1.3,51.2479999999999,4.02154668986344,1.60396305327418,4.40895709962374,1.26988305328561
9,"glv_rf","mixed",10,118,210.033025646713,0.741878382709016,4.23728813559322,0.357127203855967,4,0.691460084033613,2.3,52.7249999999999,3.99473853700696,1.58513725150012,5.13419004346573,2.10210552044386
10,"glv_rf","mixed",10,118,33747641034280.9,0.737252973223188,1.95762711864407,0.0275266737312357,1.9,0.722767857142857,4.1,52.7249999999999,3.99069459736536,1.57989488083938,3.12335035243784,1.53537919585846
1,"rf","mixed",10,118,6.44764830508475,0.579438915396667,1.7851779661017,1.50852777777778,0.979003095238094,0.85625,2.7,51.4519999999999,4.01543664033755,1.60371729881892,4.27515121656446,1.90757921462166
2,"rf","mixed",10,118,6.28563294491525,0.557006658595642,1.10612997040624,1.64720833333333,0.912210158730159,0.7625,3.9,50.4955,3.99718074095782,1.59569525115405,3.23557519987261,1.29080662947669
3,"rf","mixed",10,118,5.80596751412429,0.567433414043583,1.36650270379338,1.62924652777778,0.866141666666667,0.8625,3.1,53.1325,3.99412627482568,1.58526571434852,3.21726272572683,1.48728849549672
4,"rf","mixed",10,118,6.70744291431262,0.587447033898305,1.28694572235674,1.017375,0.78572761904762,0.821875,2,52.7249999999999,4.01061618533936,1.59217944913764,4.56567415354903,1.21799754781164
5,"rf","mixed",10,118,6.36923258003767,0.585555832502493,2.47900840731773,0.582416666666667,0.347174285714286,0.86875,1.2,52.7249999999999,4.00701207951641,1.59370694774302,4.54700232760833,0.696930474501606
6,"rf","mixed",10,118,6.74509651600753,0.550498059393249,1.70651214689266,1.33175,0.974183571428572,0.853125,2.7,50.4955,4.03111674348173,1.61938815298386,3.585112559769,1.58185950133811
7,"rf","mixed",10,118,6.69668549905838,0.557430387409201,1.16264418886198,0.977375,0.737285238095236,0.821875,2.1,50.4955,4.01586237287813,1.60573652526136,4.26743697842875,1.40001285953993
8,"rf","mixed",10,118,5.77976047551789,0.573836081042587,1.50099249394673,1.35084722222222,0.916199999999999,0.871875,2.4,51.2479999999999,4.01326878495846,1.60328702274734,4.0777082767115,1.66908814348463
