"replicate_index","method","experimental_design","num_train","num_test","abundance_mae_mean_test","abundance_mae_mean_train","num_losses_mean","abundance_q95_dataset","abundance_skewness_dataset","abundance_skewness_nonzero_dataset","abundance_final_skewness_mean","abundance_final_skewness_nonzero_mean"
1,"glv","high-2",10,53,0.0198197639315288,0.00837361235589045,0.133333333333333,0.0519967921753655,3.13041604467766,2.09979092161359,1.97133958819324,1.4392336638538
2,"glv","high-2",10,53,0.0341151029530673,0.0428819529383683,0.233333333333333,0.0572933397377277,3.10671650169578,2.04438059116556,2.73457248383207,2.24276923446463
3,"glv","high-2",10,53,0.01795957113118,0.0115791904799262,0.233333333333333,0.054617068,3.41968032895605,2.28645025261579,3.32052210524117,2.79749858175216
4,"glv","high-2",10,53,0.0259098506675497,0.026364453326959,0.133333333333333,0.0551969041441722,3.29499661650439,2.22316678734257,2.23534497172335,1.7205134177022
5,"glv","high-2",10,53,0.0238843282442567,0.0232471102143594,0.233333333333333,0.0520551514613709,3.31967192545671,2.25277231993117,3.01520468936537,2.42721907490749
6,"glv","high-2",10,53,0.0411915564320911,0.0215455121007468,0.0666666666666667,0.0598115355157294,3.17267438136063,2.07241479973334,2.62036060108412,2.19010718126825
7,"glv","high-2",10,53,0.0275572835264426,0.0363046835885624,0.133333333333333,0.0562503256564072,3.22857001761975,2.13027247431396,2.80952179646629,2.30384586429463
8,"glv","high-2",10,53,0.0131500543304391,0.0118688443375307,0.0333333333333333,0.0520302604358027,3.36757998329736,2.2901775722903,2.84388738431818,2.41003428174217
9,"glv","high-2",10,53,0.0151737905273342,0.0129402070309314,0.0666666666666667,0.0489763139999998,3.31732065788133,2.2331219021556,2.79952827187164,2.31043657369171
1,"glv_rf_full","high-2",10,53,0.0137743140538037,0.00586650801805983,0.0333333333333333,0.0551636235327164,3.11583617614871,2.04890302897409,1.92327623609536,1.50760785078822
2,"glv_rf_full","high-2",10,53,0.00884399899641953,0.00505263971830677,0.133333333333333,0.0570946092657185,2.92660750208115,1.90513134287858,2.02123130221179,1.60458822188712
3,"glv_rf_full","high-2",10,53,0.0112377832210978,0.00694483324839162,0.166666666666667,0.0575316892117433,3.23210829457982,2.13341138957615,2.71473485697873,2.28594167414372
4,"glv_rf_full","high-2",10,53,0.0119168346168915,0.00351831183217821,0.0666666666666667,0.0542633554901424,3.18408368813293,2.08203800764381,1.86583879728117,1.47158270331234
5,"glv_rf_full","high-2",10,53,0.0109431423367678,0.00418974104852773,0.133333333333333,0.0569230142779582,3.01950202927041,1.9995913105264,2.25043216341981,1.79148380826181
6,"glv_rf_full","high-2",10,53,0.010774134452753,0.00590422669241269,0.133333333333333,0.0547124755438754,3.28090713188746,2.18578082816767,2.65702784603283,2.23163873003702
7,"glv_rf_full","high-2",10,53,0.01188984700508,0.00614837803527216,0.1,0.0576588963799277,3.11586872899275,2.0540942024133,2.38406746919602,1.88668391550498
8,"glv_rf_full","high-2",10,53,0.0109135375433687,0.00406642069180879,0.166666666666667,0.0512527143333911,3.27126583153703,2.17097646619262,2.07579859376831,1.54527878503414
9,"glv_rf_full","high-2",10,53,0.00915142377850115,0.00485925408855287,0.366666666666667,0.0530480230268853,3.42600996800496,2.26160092924005,2.81297234824489,2.30002045983997
10,"glv_rf_full","high-2",10,53,0.0120850593749675,0.00509728398323953,0.3,0.0537610889256945,3.381270807728,2.26922225504432,2.72439367479866,2.14252359744522
1,"glv_rf","low-2",10,53,0.296796801693907,0.29044968377079,0.133333333333333,0.0547415132085902,3.14320343851534,2.05178522411791,3.5932145222621,1.41933013888992
2,"glv_rf","low-2",10,53,0.303265931297206,0.275062332896391,0.133333333333333,0.0638220232434071,2.94228964519914,1.91160972102297,4.37732427041333,1.91695001469379
3,"glv_rf","low-2",10,53,0.280732292976899,0.277272947741655,0.0666666666666667,0.054655281,3.1549248709093,2.0851200289196,4.62007909146799,2.23678692156849
4,"glv_rf","low-2",10,53,0.333746836164784,0.256454112259282,0.1,0.0602588378907087,3.03917595037549,2.00359103865123,3.49750406996759,1.19760596502058
5,"glv_rf","low-2",10,53,0.273827768078252,0.258347232274919,0.0666666666666667,0.0571519284774619,3.12430244172893,2.0536304678459,4.49050224201671,1.98655756381663
6,"glv_rf","low-2",10,53,0.356736011043506,0.307817913159923,0,0.056590315066215,3.20124941263416,2.14671459400518,4.01253047847284,2.08000900542515
7,"glv_rf","low-2",10,53,0.253685331160466,0.241478622631579,0.1,0.0541022677269839,3.36596032279172,2.26672800620222,4.39938360549471,1.65465354826748
8,"glv_rf","low-2",10,53,0.294914798735025,0.276035371999094,0.166666666666667,0.054565844216934,3.33648290616158,2.22501591222178,4.43941297376497,2.00318754783743
9,"glv_rf","low-2",10,53,0.293728450672071,0.27467261916568,0.1,0.0569230142779582,2.90254672167002,1.87925067690523,3.35938724270209,1.20402662099249
10,"glv_rf","low-2",10,53,0.303275244931194,0.289265170358395,0.166666666666667,0.0583799284999999,3.24091230214046,2.14330415164904,3.59354752095301,1.47182795297646
1,"rf","low-2",10,53,0.0101981261163934,0.00152263698388469,0.0333333333333333,0.0558580737613321,3.10654291231558,2.04148231568718,4.27707948898162,1.87149774119295
2,"rf","low-2",10,53,0.010011956070218,0.00173059170374781,0.1,0.0552028456976633,3.01390319588912,1.98928000558244,3.29481773807413,1.43743717739173
3,"rf","low-2",10,53,0.00890477855793503,0.00159711008545615,0.1,0.05265520529159,3.2314871224647,2.18774446296113,4.23991977350902,1.76757612894008
4,"rf","low-2",10,53,0.0102501386642582,0.00153706846912645,0.0333333333333333,0.0566124560662149,3.08436764425439,2.04621579907751,3.63671037539755,1.45712570854815
5,"rf","low-2",10,53,0.00868702024985266,0.00250156206201096,0.0666666666666667,0.0571519284774619,2.94856098273457,1.94041449036528,3.34352993241046,1.42996417118109
6,"rf","low-2",10,53,0.00875891950654935,0.00289199661652711,0.0666666666666667,0.0578080317986373,3.27405352985776,2.14457724848949,3.50376045029054,1.51096899385305
7,"rf","low-2",10,53,0.0100201921556835,0.00209776312719705,0.0333333333333333,0.0572791356456462,3.14940671123151,2.07162002051938,3.53424555572769,1.58212068931289
8,"rf","low-2",10,53,0.0100948626690606,0.0017885549701182,0.0666666666666667,0.0581842792584347,2.766281074859,1.76439320788991,3.57570003393349,1.41206480561282
9,"rf","low-2",10,53,0.0103142293461296,0.00201629250226187,0.133333333333333,0.0507352181836645,3.34210918219323,2.285135063667,4.35263928884968,2.01989880489833
10,"rf","low-2",10,53,0.00955599992685871,0.00189821114550029,0,0.0604206569577831,3.16123012718541,2.06950782925867,3.36642168716507,1.42935823365749
1,"naive","low-2",10,53,0.00965777806148134,0.00636262269274731,0,0.0561758166151383,3.15139736567564,2.09330523410991,3.90867141069383,1.68469325254292
2,"naive","low-2",10,53,0.0096698707944123,0.00615560779341158,0.1,0.0611773517684382,3.18092926418883,2.12566797100508,4.72368171146401,2.01461314904718
3,"naive","low-2",10,53,0.00941200236314538,0.00800253991907002,0.0666666666666667,0.0561697189743826,3.1106846208753,2.0461566244377,3.76365197353482,1.79177836658085
4,"naive","low-2",10,53,0.00976027253240448,0.00455609654465822,0.0333333333333333,0.0591223374661689,3.08451491616861,2.03907802640117,3.33112986282085,1.30063286041541
5,"naive","low-2",10,53,0.00986321322797376,0.00644412085012269,0.166666666666667,0.0579264547010394,3.13335307552864,2.06896269187759,3.61140966537016,1.32241492480049
6,"naive","low-2",10,53,0.00935784189697932,0.00761151005936786,0,0.0545915848074295,3.18704555268378,2.13127657889028,3.82598896199981,1.79240892237178
7,"naive","low-2",10,53,0.00954924953813479,0.00619513599682146,0,0.0575316892117433,3.1888907854606,2.13527797844709,4.24533100309898,1.85312320911134
8,"naive","low-2",10,53,0.00995398950602366,0.00905975513032298,0.0666666666666667,0.0590899917057247,3.17775232523795,2.11986580762401,3.19231385004975,1.46439565470313
9,"naive","low-2",10,53,0.00876824546352693,0.00968487017640606,0.133333333333333,0.0515854361308167,3.57433493917618,2.45833073430612,3.65969560966666,1.43621890014197
10,"naive","low-2",10,53,0.00975938342796208,0.0079282621777237,0.1,0.058521385314606,3.09125400078253,2.03693846012239,3.72510369598199,1.32591378330561
1,"glv","low-2",10,53,0.0232622271975847,0.0279948463848595,0.0666666666666667,0.0546484913074295,3.27432393852767,2.21208805106778,3.92932306805355,1.90095818250978
2,"glv","low-2",10,53,0.0510804301768654,0.00891760422299257,0.0333333333333333,0.0580310693484372,3.0462522948932,1.99789738383832,3.18106884789426,1.24921111796503
