Location: Fake forest
From parameter file: C:\Users\ben\Desktop\inputs\input_GMF_1-1-0-0-0-0-1-1-0.xml
Basal area is normalized to m^2/ha; density to #/ha.
Subplots:
0 = Whole plot
Step	Subplot	Sdl Abs Den: ACRU	Sdl Abs Den: ACSA	Sdl Abs Den: BEAL	Sdl Abs Den: FAGR	Sdl Abs Den: TSCA	Sdl Abs Den: FRAM	Sdl Abs Den: PIST	Sdl Abs Den: PRSE	Sdl Abs Den: QURU	Sdl Den Total:	Sapl Abs BA: ACRU	Sapl Abs BA: ACSA	Sapl Abs BA: BEAL	Sapl Abs BA: FAGR	Sapl Abs BA: TSCA	Sapl Abs BA: FRAM	Sapl Abs BA: PIST	Sapl Abs BA: PRSE	Sapl Abs BA: QURU	Sapl BA Total:	Sapl Rel BA: ACRU	Sapl Rel BA: ACSA	Sapl Rel BA: BEAL	Sapl Rel BA: FAGR	Sapl Rel BA: TSCA	Sapl Rel BA: FRAM	Sapl Rel BA: PIST	Sapl Rel BA: PRSE	Sapl Rel BA: QURU	Sapl Abs Den: ACRU	Sapl Abs Den: ACSA	Sapl Abs Den: BEAL	Sapl Abs Den: FAGR	Sapl Abs Den: TSCA	Sapl Abs Den: FRAM	Sapl Abs Den: PIST	Sapl Abs Den: PRSE	Sapl Abs Den: QURU	Sapl Den Total:	Sapl Rel Den: ACRU	Sapl Rel Den: ACSA	Sapl Rel Den: BEAL	Sapl Rel Den: FAGR	Sapl Rel Den: TSCA	Sapl Rel Den: FRAM	Sapl Rel Den: PIST	Sapl Rel Den: PRSE	Sapl Rel Den: QURU	Adult Abs BA: ACRU	Adult Abs BA: ACSA	Adult Abs BA: BEAL	Adult Abs BA: FAGR	Adult Abs BA: TSCA	Adult Abs BA: FRAM	Adult Abs BA: PIST	Adult Abs BA: PRSE	Adult Abs BA: QURU	Adult BA Total:	Adult Rel BA: ACRU	Adult Rel BA: ACSA	Adult Rel BA: BEAL	Adult Rel BA: FAGR	Adult Rel BA: TSCA	Adult Rel BA: FRAM	Adult Rel BA: PIST	Adult Rel BA: PRSE	Adult Rel BA: QURU	Adult Abs Den: ACRU	Adult Abs Den: ACSA	Adult Abs Den: BEAL	Adult Abs Den: FAGR	Adult Abs Den: TSCA	Adult Abs Den: FRAM	Adult Abs Den: PIST	Adult Abs Den: PRSE	Adult Abs Den: QURU	Adult Den Total:	Adult Rel Den: ACRU	Adult Rel Den: ACSA	Adult Rel Den: BEAL	Adult Rel Den: FAGR	Adult Rel Den: TSCA	Adult Rel Den: FRAM	Adult Rel Den: PIST	Adult Rel Den: PRSE	Adult Rel Den: QURU	Snag Abs BA: ACRU	Snag Abs BA: ACSA	Snag Abs BA: BEAL	Snag Abs BA: FAGR	Snag Abs BA: TSCA	Snag Abs BA: FRAM	Snag Abs BA: PIST	Snag Abs BA: PRSE	Snag Abs BA: QURU	Snag BA Total:	Snag Rel BA: ACRU	Snag Rel BA: ACSA	Snag Rel BA: BEAL	Snag Rel BA: FAGR	Snag Rel BA: TSCA	Snag Rel BA: FRAM	Snag Rel BA: PIST	Snag Rel BA: PRSE	Snag Rel BA: QURU	Snag Abs Den: ACRU	Snag Abs Den: ACSA	Snag Abs Den: BEAL	Snag Abs Den: FAGR	Snag Abs Den: TSCA	Snag Abs Den: FRAM	Snag Abs Den: PIST	Snag Abs Den: PRSE	Snag Abs Den: QURU	Snag Den Total:	Snag Rel Den: ACRU	Snag Rel Den: ACSA	Snag Rel Den: BEAL	Snag Rel Den: FAGR	Snag Rel Den: TSCA	Snag Rel Den: FRAM	Snag Rel Den: PIST	Snag Rel Den: PRSE	Snag Rel Den: QURU
0	0	0	0	0	0	0	0	0	0	0	0	0.000860159	0.000985663	0	0	0	0	0.000717618	0.000899013	0	0.00346245	0.248425	0.284672	0	0	0	0	0.207257	0.259646	0	25	25	0	0	0	0	25	25	0	100	0.25	0.25	0	0	0	0	0.25	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0	0	0	0	0	0.00358324	0.00297834	0	0	0	0	0.00463827	0.00709914	0	0.018299	0.195816	0.16276	0	0	0	0	0.253471	0.387953	0	23	19	0	0	0	0	25	23	0	90	0.255556	0.211111	0	0	0	0	0.277778	0.255556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	0	0	0	0	0	0	0	0	0	0	0	0.013782	0.00958806	0	0	0	0	0.0299788	0.0570319	0	0.110381	0.124858	0.0868636	0	0	0	0	0.271594	0.516684	0	21	19	0	0	0	0	25	22	0	87	0.241379	0.218391	0	0	0	0	0.287356	0.252874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	0	0	0	0	0	0	0	2	1	0	3	0.0437478	0.0308658	0	0	0	0	0.047479	0.0186855	0	0.140778	0.310757	0.219251	0	0	0	0	0.337261	0.13273	0	17	19	0	0	0	0	13	3	0	52	0.326923	0.365385	0	0	0	0	0.25	0.0576923	0	0	0	0	0	0	0	0.13848	0.461111	0	0.599591	0	0	0	0	0	0	0.230957	0.769043	0	0	0	0	0	0	0	11	18	0	29	0	0	0	0	0	0	0.37931	0.62069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	0	2	0	0	0	0	0	6	9	0	17	0.0378757	0.0763955	0	0	0	0	0	0	0	0.114271	0.331454	0.668546	0	0	0	0	0	0	0	9	16	0	0	0	0	0	0	0	25	0.36	0.64	0	0	0	0	0	0	0	0.124473	0.0162648	0	0	0	0	0.787314	1.18385	0	2.11191	0.0589388	0.00770149	0	0	0	0	0.372798	0.560562	0	7	2	0	0	0	0	23	21	0	53	0.132075	0.0377358	0	0	0	0	0.433962	0.396226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	0	6	0	0	0	0	0	16	18	0	40	0.00548779	0.019562	0	0	0	0	0	0	0	0.0250498	0.219075	0.780925	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	5	0.2	0.8	0	0	0	0	0	0	0	0.492149	0.256469	0	0	0	0	1.32199	1.65391	0	3.72452	0.132138	0.0688597	0	0	0	0	0.354942	0.444061	0	15	13	0	0	0	0	21	20	0	69	0.217391	0.188406	0	0	0	0	0.304348	0.289855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	0	12	4	0	0	0	0	21	22	0	59	0	0	0	0	0	0	0.000410475	0.000616686	0	0.00102716	0	0	0	0	0	0	0.399621	0.600379	0	0	0	0	0	0	0	1	5	0	6	0	0	0	0	0	0	0.166667	0.833333	0	0.951697	0.651662	0	0	0	0	1.76546	2.03892	0	5.40773	0.175988	0.120506	0	0	0	0	0.326469	0.377037	0	16	16	0	0	0	0	20	19	0	71	0.225352	0.225352	0	0	0	0	0.28169	0.267606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	0	18	6	0	0	0	0	30	24	0	78	0	0	0	0	0	0	0.00357592	0.0049742	0	0.00855012	0	0	0	0	0	0	0.41823	0.58177	0	0	0	0	0	0	0	4	12	0	16	0	0	0	0	0	0	0.25	0.75	0	1.21246	1.0876	0	0	0	0	2.26866	2.38651	0	6.95523	0.174324	0.156372	0	0	0	0	0.32618	0.343125	0	14	16	0	0	0	0	20	18	0	68	0.205882	0.235294	0	0	0	0	0.294118	0.264706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	0	17	6	0	0	0	0	34	29	0	86	0.000236412	0	0	0	0	0	0.00862452	0.0165089	0	0.0253698	0.00931866	0	0	0	0	0	0.339952	0.650729	0	2	0	0	0	0	0	10	18	0	30	0.0666667	0	0	0	0	0	0.333333	0.6	0	1.48726	1.49929	0	0	0	0	2.35226	2.85402	0	8.19282	0.181532	0.183001	0	0	0	0	0.287112	0.348356	0	13	16	0	0	0	0	18	21	0	68	0.191176	0.235294	0	0	0	0	0.264706	0.308824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	0	19	12	0	0	0	0	40	31	0	102	0.00127627	0	0	0	0	0	0.0196237	0.0301864	0	0.0510864	0.0249826	0	0	0	0	0	0.384129	0.590889	0	5	0	0	0	0	0	16	22	0	43	0.116279	0	0	0	0	0	0.372093	0.511628	0	1.80952	1.77514	0	0	0	0	2.65746	3.16727	0	9.4094	0.19231	0.188656	0	0	0	0	0.282427	0.336607	0	13	15	0	0	0	0	19	25	0	72	0.180556	0.208333	0	0	0	0	0.263889	0.347222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	0	24	18	0	0	0	0	47	33	0	122	0.00340703	0	0	0	0	0	0.0298577	0.0472354	0	0.0805002	0.0423232	0	0	0	0	0	0.370903	0.586774	0	7	0	0	0	0	0	19	27	0	53	0.132075	0	0	0	0	0	0.358491	0.509434	0	2.12889	1.9968	0	0	0	0	3.00658	3.84537	0	10.9776	0.19393	0.181897	0	0	0	0	0.273882	0.350291	0	13	14	0	0	0	0	23	30	0	80	0.1625	0.175	0	0	0	0	0.2875	0.375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
