"Tetra.action","Colp.action","Dexio.action","Loxo.action","Para.action","Spiro.action","temperature.initial","Tetra.outcome","Colp.outcome","Dexio.outcome","Loxo.outcome","Para.outcome","Spiro.outcome"
1,1,0,0,0,1,15,0.00241873309193449,0.0624878881346739,0,0,0,0.0135008319757553
1,1,0,0,0,1,15,0.00180377471365354,0.0397178427213837,0,0,0,0.0122653803595309
1,1,0,0,0,1,17,0.00108855507745294,0.0394128702475355,0,0,0,0.00685926522598271
1,1,0,0,0,1,17,0.00162658515115844,0.038076935577599,0,0,0,0.0852531989693528
1,1,0,0,0,1,19,0.00563699560562025,0.0186566100982494,0,0,0,0.0463805165727273
1,1,0,0,0,1,19,0.00322119474167542,0.0161896891826531,0,0,0,0.0901475087073834
1,1,0,0,0,1,21,0.000766150779295769,0.0348205285141533,0,0,0,0.126696417084273
1,1,0,0,0,1,21,0.00249782366314828,0.00821860201975777,0,0,0,0.01191296465271
1,1,0,0,0,1,23,0.0002003096005633,0.0114434032814663,0,0,0,0.032561694668707
1,1,0,0,0,1,23,0.0013721712095871,0.011194116332414,0,0,0,0.0345101983662793
1,1,0,0,0,1,25,0.000230972038658207,0.00571157777592838,0,0,0,0.0547235928793448
1,1,0,0,0,1,25,0.000358732813893671,0,0,0,0,0.010253356551355
0,0,1,1,0,1,15,0,0,0.00980050264919551,0.018869156744736,0,0.0697738647514597
0,0,1,1,0,1,15,0,0,0.0295959629539885,0.0368339851784729,0,0.0432501607664319
0,0,1,1,0,1,17,0,0,0.00228682537990595,0.0409734077529878,0,0.0182628461009771
0,0,1,1,0,1,17,0,0,0.00226011093833449,0.0221333299323689,0,0.0311852362822508
0,0,1,1,0,1,19,0,0,0.00183402459499358,0.000328702311599318,0,0.0141109454018233
0,0,1,1,0,1,19,0,0,0.0034146498641664,0.0212131765760646,0,0.0778945670114323
0,0,1,1,0,1,21,0,0,0.000256168359680522,0.0219528825477755,0,0.0717892114247556
0,0,1,1,0,1,21,0,0,0.000169517036269503,0.0498033943945891,0,0.00394500764815793
0,0,1,1,0,1,23,0,0,0.00191072687852899,0.0293373446351716,0,0.0464598625912809
0,0,1,1,0,1,23,0,0,0.00166875429990021,0.00882174090892155,0,0.0197153757001609
0,0,1,1,0,1,25,0,0,0.000199669373069886,0.0149050553064828,0,0.0163813252177485
0,0,1,1,0,1,25,0,0,0.00471984692394029,0.0788379204172771,0,0.0992590506693348
0,0,0,1,1,1,15,0,0,0,0.035567334497489,0.107220708171708,0.0169211803970302
0,0,0,1,1,1,15,0,0,0,0.0120462371797679,0.0721571410847099,0.0244922829451344
0,0,0,1,1,1,17,0,0,0,0.0576584535363651,0.0433480379332281,0.0662707586603255
0,0,0,1,1,1,17,0,0,0,0.0222242686052324,0.0534154550798707,0.0576381391764096
0,0,0,1,1,1,19,0,0,0,0.0148146766158622,0.0592815766157313,0.0266450329522384
0,0,0,1,1,1,19,0,0,0,0.0110611326767666,0.0218168370938442,0.0195811734050284
0,0,0,1,1,1,21,0,0,0,0.00519433477964466,0.0403881434139729,0.0151632082625861
0,0,0,1,1,1,21,0,0,0,0.0165569223807407,0.0113967041737071,0.0132551435537315
0,0,0,1,1,1,23,0,0,0,0.0958135540328068,0.032701579985174,0.0411664479856777
0,0,0,1,1,1,23,0,0,0,0.0165745544494931,0.0142036037130965,0.0871472942986194
0,0,0,1,1,1,25,0,0,0,0.00600072959440008,0.00779635113384806,0
0,0,0,1,1,1,25,0,0,0,0.0440851032951357,0.00656107928341309,0.0220753348814009
1,0,1,0,0,1,15,0.00833506302735111,0,0.0025162658556628,0,0,0.00105709212898248
1,0,1,0,0,1,15,0.00353018268658099,0,0.000780398866297261,0,0,0.0278819747821452
1,0,1,0,0,1,17,0.00393206286934781,0,0.00280707394907931,0,0,0.0123870646243688
1,0,1,0,0,1,17,0.00118157748968252,0,0.000998204272365479,0,0,0.0285758399831119
1,0,1,0,0,1,19,0.00214445289616654,0,0.00263042731850202,0,0,0.0366095670230336
1,0,1,0,0,1,19,0.00180339815869906,0,0.00216289202323718,0,0,0.0386023754334428
1,0,1,0,0,1,21,0.000366185511327406,0,0.00100481658590959,0,0,0.041687133017098
1,0,1,0,0,1,21,0.00131683323142018,0,0.000424655725615307,0,0,0.0516998482561838
1,0,1,0,0,1,23,0.000652155112684851,0,0.000457969040298339,0,0,0.0335847186418587
1,0,1,0,0,1,23,0.000561161571476072,0,0.000146177555567598,0,0,0.0719449368392033
1,0,1,0,0,1,25,0.00110368541181496,0,0.000446635305425373,0,0,0.0223516124131291
1,0,1,0,0,1,25,0.000351044213434143,0,0.00139414552609303,0,0,0.0395890126196238
1,0,0,0,0,0,15,0.00125725936416466,0,0,0,0,0
1,0,0,0,0,0,15,0.00519338892177348,0,0,0,0,0
1,0,0,0,0,0,15,0.00190791288628735,0,0,0,0,0
1,0,0,0,0,0,17,0,0,0,0,0,0
1,0,0,0,0,0,17,0.00222858522730717,0,0,0,0,0
1,0,0,0,0,0,17,0.0184217676096408,0,0,0,0,0
1,0,0,0,0,0,19,0,0,0,0,0,0
1,0,0,0,0,0,19,0.000423254974943542,0,0,0,0,0
1,0,0,0,0,0,19,0,0,0,0,0,0
1,0,0,0,0,0,21,0.00280198731608837,0,0,0,0,0
1,0,0,0,0,0,21,0.000258227683522985,0,0,0,0,0
1,0,0,0,0,0,21,0.000176020070631707,0,0,0,0,0
1,0,0,0,0,0,23,0.000705405588636292,0,0,0,0,0
1,0,0,0,0,0,23,0.007079365842416,0,0,0,0,0
1,0,0,0,0,0,23,0.00514347986018938,0,0,0,0,0
1,0,0,0,0,0,25,0.00155082891053399,0,0,0,0,0
1,0,0,0,0,0,25,0,0,0,0,0,0
1,0,0,0,0,0,25,0.000773267358176899,0,0,0,0,0
1,1,0,0,0,0,15,0.000329511085159378,0.0355108971792097,0,0,0,0
1,1,0,0,0,0,15,0.000130554604829584,0.0381048264658707,0,0,0,0
1,1,0,0,0,0,17,0.000603408387644827,0.0685305875602826,0,0,0,0
1,1,0,0,0,0,17,0,0.104978874136649,0,0,0,0
1,1,0,0,0,0,19,0.000983501505148706,0.0831998845639572,0,0,0,0
1,1,0,0,0,0,19,0.000437986854250475,0.029442367732889,0,0,0,0
1,1,0,0,0,0,21,0.00447480725763634,0.0231213044424982,0,0,0,0
1,1,0,0,0,0,21,0.00115437559197854,0.0190400670410323,0,0,0,0
1,1,0,0,0,0,23,0.00169172397915361,0.0699135310106797,0,0,0,0
1,1,0,0,0,0,23,0.00080335704332495,0.0137887072980782,0,0,0,0
1,1,0,0,0,0,25,0,0.00534690558967978,0,0,0,0
1,1,0,0,0,0,25,0.0024542669345802,0.0170792495690121,0,0,0,0
1,1,1,1,0,0,15,0.00673761470977841,0.167983458109518,0.00265554858534013,0.0547994818610034,0,0
1,1,1,1,0,0,15,0.0018667398627357,0.0616213236241092,0.000204305825487735,0.0306753283621312,0,0
1,1,1,1,0,0,17,0.00426706885131012,0.0888123890907693,0.00212824552284725,0.0391489898629645,0,0
1,1,1,1,0,0,17,5.44338223488457e-05,0.0219501949273588,7.17535305829331e-05,0.0440650991490601,0,0
1,1,1,1,0,0,19,0.00345660334435382,0.0478977578148308,0.00106019229391484,0.0339477421033867,0,0
1,1,1,1,0,0,19,0.0493307310516433,0.0486708817660787,0.0220137684051852,0.0594867227604828,0,0
1,1,1,1,0,0,21,0.000939026745377938,0.019675146272345,0.00117720214139602,0.0053483825081771,0,0
1,1,1,1,0,0,21,0.00183123588764086,0.0616927659897002,0.000368176946245402,0.0177057682901514,0,0
1,1,1,1,0,0,23,0.00144125446232318,0.0338938988633173,0.00134175061673003,0.0113748503805747,0,0
1,1,1,1,0,0,23,0.00173628132766531,0.0601419314735126,0,0.0235335653361463,0,0
1,1,1,1,0,0,25,0.00152116213804446,0.000736639141973579,0.000171585811333615,0.0278587578409858,0,0
1,1,1,1,0,0,25,0.00038494918020167,0.00231552765886869,0.00013847435355522,0.0245205893327273,0,0
1,1,1,1,1,0,15,0.00228616865606087,0.0177670559127105,0,0.0170313750795314,0.130195702913983,0
1,1,1,1,1,0,15,0.000982841911980872,0.0207507197623595,0.000255345691301981,0.0137298785446517,0.133641309925645,0
1,1,1,1,1,0,17,0.00225872978249693,0.0220304071096297,0.000147782673469325,0.0106765986679963,0.0484911289291828,0
1,1,1,1,1,0,17,0.000344014101266769,0.00124860510731416,0.000857748146417246,0.000126994799724117,0.0187731068310983,0
1,1,1,1,1,0,19,7.63388230125119e-05,0.0141706918014936,0.000449710946479898,0.00186952670812056,0.017187641229503,0
1,1,1,1,1,0,19,0.000956010219692934,0.0557486464543929,0.000607576112166653,0.00645696512206439,0.0333373534379805,0
1,1,1,1,1,0,21,0.000952087777171271,0.0100343470049616,0.000303184556586473,0.00115754855466239,0.0133026143935928,0
1,1,1,1,1,0,21,0.00130673902724689,0.00792334910380151,9.46948004840535e-06,0.00704918160668309,0.0169211482637655,0
1,1,1,1,1,0,23,0.0004422709,0,3.99126453761547e-05,8.88443363687442e-05,0.0128235950808818,0
1,1,1,1,1,0,23,0,1.887509e-05,0,0.002415557,0.006361908,0
1,1,1,1,1,0,25,0.0004485746,0,0.0004345951,0.0002309587,0.009467728,0
1,1,1,1,1,0,25,0.002383197,0.001290502,5.707246e-05,0,0.002004631,0
1,1,1,1,1,1,15,0.003153909,0.01720353,0.0005498093,0.001749163,0.06836464,0.07252705
1,1,1,1,1,1,15,0.002045391,0.02320522,0.0003101935,0.003005446,0.1051233,0.03857824
1,1,1,1,1,1,15,0.002216802,0.03484741,0.0001468011,0.008440223,0.09815796,0.04559367
1,1,1,1,1,1,15,0.003866109,0.03264267,0.0003651131,0.008175345,0.06721353,0.03890319
1,1,1,1,1,1,15,0.004234977,0.02706106,0.0003000582,0.01120148,0.08571212,0.0926018
1,1,1,1,1,1,17,0.0007429321,0.01900506,0.0002353139,0.01133209,0.03423122,0.04261776
1,1,1,1,1,1,17,0.0116243,0.01990747,0.0002207745,0.13436,0.001163877,0.05709674
1,1,1,1,1,1,17,0.002465415,0.01010317,5.703337e-05,0.004914017,0.06369966,0.0746545
1,1,1,1,1,1,17,0.0006457783,0.01006401,7.865382e-06,0.01025366,0.067567,0.006434387
1,1,1,1,1,1,17,0.0008176395,0.01996769,0.0003869086,0.006092248,0.003860135,0.0451322
1,1,1,1,1,1,19,0.001678379,0.02467581,0.0008598495,0.0148013,0.08893555,0.01748219
1,1,1,1,1,1,19,0.0001997955,0.01234196,0.000133824,0.006750016,0.03468486,0.01653058
1,1,1,1,1,1,19,0.0001669902,0.008298521,0.000134731,0.01263034,0.02551153,0.08691686
1,1,1,1,1,1,19,0.0002642381,0.03309642,0.0001759987,0.009767907,0.03672751,0.09125554
1,1,1,1,1,1,19,3.96051e-05,0.02305638,0.0003516544,0.004806876,0.06935477,0.01020322
1,1,1,1,1,1,21,0,0.01732387,0.0003215522,0.007995975,0.04172319,0.01689454
1,1,1,1,1,1,21,0.0003836808,0.03693887,0.0004124312,0.02598848,0.04103758,0.04873632
1,1,1,1,1,1,21,0,0.006819389,4.477012e-05,0.002263615,0.02481829,0.0028466
1,1,1,1,1,1,21,0.0001406357,0.03846831,0.0006956467,0.009948975,0.03994492,0.0557586
1,1,1,1,1,1,21,1.641241e-05,0.02199819,9.776894e-05,0.002106114,0.04541427,0.008084107
1,1,1,1,1,1,23,0.001114684,0,3.484394e-06,0.0007389218,0.005531147,0
1,1,1,1,1,1,23,0.002125666,0.001732804,0,0.002607708,0.01218479,0.00827976
1,1,1,1,1,1,23,0.0009948935,0.001648158,0,0.00148585,0.01090558,0.009572976
1,1,1,1,1,1,23,0.0007239394,0.003304499,0.0001157644,0.0007171426,0.006754498,0.01905787
1,1,1,1,1,1,23,0.001821048,0.02481139,3.00505e-05,0.005839358,0.02029605,0.02496469
1,1,1,1,1,1,25,0.002443528,0.005213532,0.002740253,0.04963791,0.05966399,0.03205325
1,1,1,1,1,1,25,0.002358527,0.03080782,0.0002498723,0.09012182,0.05030907,0.0665452
1,1,1,1,1,1,25,0.001344924,0.03240331,0.0004082362,0.08024051,0.03153434,0.02961828
1,1,1,1,1,1,25,0.004765566,0.03125228,0.001347916,0.1084348,0.06071547,0.07112605
1,1,1,1,1,1,25,0.006315024,0.04367772,0.002274004,0.1427394,0.06727127,0.1314313
1,1,1,1,0,1,15,0.003623302,0.02619729,0.0007042243,0.01402444,0,0.02108945
1,1,1,1,0,1,15,0.00384547,0.0461634,0.0003032802,0.0337452,0,0.07574405
1,1,1,1,0,1,17,0.0006979327,0.03496889,0.0004983268,0.01754443,0,0.1558838
1,1,1,1,0,1,17,0.0008788092,0.04113642,0.000225513,0.01954131,0,0.1449823
1,1,1,1,0,1,19,0.002132016,0.0353127,0.001494076,0.02000155,0,0.07473115
1,1,1,1,0,1,19,0.00314356,0.015754,0.004705715,0.008729989,0,0.005936746
1,1,1,1,0,1,21,0.000623234,0.05469042,0.0007904817,0.009200992,0,0.04604129
1,1,1,1,0,1,21,0.0009074184,0.0137103,0.001437746,0.02101441,0,0.03288018
1,1,1,1,0,1,23,0.001816914,0.007236251,0.001178568,0.004063079,0,0.02614075
1,1,1,1,0,1,23,0.0008573703,0.02960373,0.0003768045,0.02090806,0,0.06093829
1,1,1,1,0,1,25,0.0004229986,0.006112052,0.0006945005,0.01151388,0,0.03865625
1,1,1,1,0,1,25,0.005006208,0.003849387,0.0005563101,0.03908249,0,0.02712742
1,1,1,0,1,0,15,0.0004742471,0.02084621,0.0003970428,0,0.019082,0
1,1,1,0,1,0,15,0.004308048,0.02266583,0.001452746,0,0.0389397,0
1,1,1,0,1,0,17,0.001373899,0.02783728,0.0007194574,0,0.02276189,0
1,1,1,0,1,0,17,0.0006811288,0.0149448,0.001038249,0,0.01353158,0
1,1,1,0,1,0,19,0.001229712,0.02565598,0.001487013,0,0.01739905,0
1,1,1,0,1,0,19,0.0002141344,0.02357156,0.0007289117,0,0.01579125,0
1,1,1,0,1,0,21,0,0.02107572,0.0004349382,0,0.003218954,0
1,1,1,0,1,0,21,0.0004221695,0.02318143,0.0002004647,0,0.01337774,0
1,1,1,0,1,0,23,0.0001159109,0.01299334,7.665742e-05,0,0.01001459,0
1,1,1,0,1,0,23,0.000276116,0.0009728672,1.056337e-05,0,0.002336507,0
1,1,1,0,1,0,25,0,0.003331058,0.002144099,0,0.005391796,0
1,1,1,0,1,0,25,0.000571815,0.000388605,0.0003388585,0,0.007971941,0
1,1,1,0,1,1,15,0.0008959776,0.02516747,0.0001971981,0,0.03298246,0.01774345
1,1,1,0,1,1,15,0.002461296,0.02369402,0.0003386257,0,0.01752364,0.02384837
1,1,1,0,1,1,17,0.001156003,0.003267465,2.997106e-05,0,0.0305814,0.0363793
1,1,1,0,1,1,17,0.00101959,0.02416662,0.0001508139,0,0.009154905,0.01470908
1,1,1,0,1,1,19,0.0007467856,0.009620951,0.0003233297,0,0.0195461,0.02082621
1,1,1,0,1,1,19,0.0009786386,0.01825467,0.001272476,0,0.008178254,0.01090672
1,1,1,0,1,1,21,4.794075e-05,0.007413385,0.0002212191,0,0.006402027,0.08613869
1,1,1,0,1,1,21,0,0.02471423,2.026097e-05,0,0.01214327,0.01149263
1,1,1,0,1,1,23,0.004406538,0.006608934,0.0003252092,0,0.01997957,0.01957676
1,1,1,0,1,1,23,4.448299e-05,0.002118265,0.0006333728,0,0.003930808,0.03777655
1,1,1,0,1,1,25,0.0002992666,0.002655509,0.0006696954,0,0.01180446,0.05308689
1,1,1,0,1,1,25,6.432494e-05,0.002997733,2.204941e-05,0,0.001441742,0.04457173
1,1,1,0,0,1,15,0.005748267,0.05346098,0.001088602,0,0,0.01760257
1,1,1,0,0,1,15,0.004056347,0.04476827,0.001222299,0,0,0.02823213
1,1,1,0,0,1,17,0.003679163,0.02662807,7.829526e-05,0,0,0.00514037
1,1,1,0,0,1,17,0.001974563,0.01938974,0.0001267163,0,0,0.0116456
1,1,1,0,0,1,19,0.0021919,0.03233493,0.0005080711,0,0,0.02148328
1,1,1,0,0,1,19,0.0008247645,0.02145779,0.0006949978,0,0,0.02519244
1,1,1,0,0,1,21,0.0001713155,0.04613189,0.0008963589,0,0,0.01386263
1,1,1,0,0,1,21,0.001164376,0.06196551,0.001419102,0,0,0.04244566
1,1,1,0,0,1,23,0.0009898316,0.01263643,8.296181e-05,0,0,0.02500151
1,1,1,0,0,1,23,0.002108745,0.01381164,0.001121862,0,0,0.1088443
1,1,1,0,0,1,25,0.0004811441,0.003712256,0.0008023056,0,0,0.04520509
1,1,1,0,0,1,25,0.0005846398,0.0002603526,0.0001368166,0,0,0.03288476
1,1,0,1,1,0,15,0.008160789,0.01250778,0,0.1725193,0.0003348737,0
1,1,0,1,1,0,15,0.001625246,0.02251208,0,0.01990353,0.1217496,0
1,1,0,1,1,0,17,0.001024592,0.01126633,0,0.01177542,0.05668757,0
1,1,0,1,1,0,17,0.001464506,0.03019725,0,0.02517222,0.06380203,0
1,1,0,1,1,0,19,0.005127666,0.02326812,0,0.00533908,0.02902072,0
1,1,0,1,1,0,19,0.007218726,0.03495241,0,0.01033637,0.02646991,0
1,1,0,1,1,0,21,0.003065697,0.01411142,0,0.008438219,0.02907168,0
1,1,0,1,1,0,21,0,0.003225746,0,0.001536855,0.01553999,0
1,1,0,1,1,0,23,3.538656e-05,0.007968003,0,0.001617744,0.002035569,0
1,1,0,1,1,0,23,0,0.00343612,0,3.484924e-05,0.01139945,0
1,1,0,1,1,0,25,0,0,0,0.0001940775,0.0005453475,0
1,1,0,1,1,0,25,0,0.003610484,0,0,0.004440923,0
1,1,0,1,1,1,15,0.002258112,0.003810721,0,0.02347173,0.1094487,0.03656431
1,1,0,1,1,1,15,0.001136975,0.01618626,0,0.01710701,0.08255332,0.05036656
1,1,0,1,1,1,17,2.737901e-05,0.03004377,0,0.006435302,0.07898001,0.07628792
1,1,0,1,1,1,17,0.0005097532,0.04777189,0,0.01360093,0.05133895,0.04133877
1,1,0,1,1,1,19,0.000732601,0.02297314,0,0.01271151,0.03829124,0.03778762
1,1,0,1,1,1,19,0.005016437,0.01374985,0,0.01405621,0.02117096,0
1,1,0,1,1,1,21,0,0.001452704,0,0.003719213,0.00570224,0.01319688
1,1,0,1,1,1,21,0,0.01284295,0,0.0001579814,0.03104387,0.03274426
1,1,0,1,1,1,23,0.0002209625,0.01137178,0,0.007756845,0.003819981,0.0004911892
1,1,0,1,1,1,23,0,0.0002678278,0,0.001122181,0.00168088,0.01717271
1,1,0,1,1,1,25,0,0.001451641,0,0.001637557,0.01237668,0.01025666
1,1,0,1,1,1,25,0.0006642603,0.0003893097,0,0.004049399,0.01249979,0.00699534
1,1,0,1,0,1,15,0.0114407,0.04822772,0,0.04570778,0,0.1187658
1,1,0,1,0,1,15,0,0.0002527115,0,0.0001170239,0,0.01220431
1,1,0,1,0,1,17,0.001282828,0.07955202,0,0.03329902,0,0.1718095
1,1,0,1,0,1,17,0.0004355186,0.05963363,0,0.02557444,0,0.05306249
1,1,0,1,0,1,19,0.002915454,0.01537805,0,0.01712381,0,0.03989876
1,1,0,1,0,1,19,0.004950287,0.01831547,0,0.02311683,0,0.04820489
1,1,0,1,0,1,21,0.001500667,0.02784904,0,0.01817285,0,0.06198821
1,1,0,1,0,1,21,1.0792e-05,0.03509579,0,0.01839204,0,0.1101899
1,1,0,1,0,1,23,0.001847768,0.002072772,0,0.001156135,0,0.01877499
1,1,0,1,0,1,23,0.001450291,0.005579246,0,0.003676676,0,0.0352385
1,1,0,1,0,1,25,0.00101305,0.02249653,0,0.07207317,0,0.09963805
1,1,0,1,0,1,25,0.0009781754,0.002935628,0,0.02686135,0,0.03945398
1,1,0,0,1,1,15,0.008450486,0.0259273,0,0,0.02258006,0.0128558
1,1,0,0,1,1,15,0.006999785,0.02421924,0,0,0.02102184,0.01953589
1,1,0,0,1,1,17,0.002173129,0.001752498,0,0,0.009238703,0.05293971
1,1,0,0,1,1,17,0.0027122,0.01682269,0,0,0.01132679,0.002379593
1,1,0,0,1,1,19,0.001823527,0.006105867,0,0,0.006526341,0.001910474
1,1,0,0,1,1,19,0.0008105745,0.01412804,0,0,0.01120339,0.003820684
1,1,0,0,1,1,21,0.001283566,0.007128259,0,0,0.001572889,0.02982307
1,1,0,0,1,1,21,0.0007735189,0.007498656,0,0,0.0007815935,0.01905607
1,1,0,0,1,1,23,0.0004590801,0.003573434,0,0,0.009419914,0.03514353
1,1,0,0,1,1,23,0.001610292,0.01379406,0,0,0.00786087,0.09880572
1,1,0,0,1,1,25,0.0008330797,0.006445911,0,0,0.008803363,0.05191888
1,1,0,0,1,1,25,0.0002904508,0.006964967,0,0,0.02153308,0.04769925
1,0,1,0,0,0,15,0.02063733,0,0.009068805,0,0,0
1,0,1,0,0,0,15,0.02499541,0,0.01605714,0,0,0
1,0,1,0,0,0,17,0.008365317,0,0.01675252,0,0,0
1,0,1,0,0,0,17,0.00650685,0,0.02028045,0,0,0
1,0,1,0,0,0,19,0.009155098,0,0.01475012,0,0,0
1,0,1,0,0,0,19,0.03543529,0,0.01872529,0,0,0
1,0,1,0,0,0,21,0.01828338,0,0.01582288,0,0,0
1,0,1,0,0,0,21,0.01466594,0,0.01979118,0,0,0
1,0,1,0,0,0,23,0.013473,0,0.0151519,0,0,0
1,0,1,0,0,0,23,0.005490948,0,0.006970299,0,0,0
1,0,1,0,0,0,25,0.00874291,0,0.02311185,0,0,0
1,0,1,0,0,0,25,0.007714451,0,0.02019402,0,0,0
1,0,1,1,1,0,15,0.001258594,0,0.0003896812,0.01416884,0.09310914,0
1,0,1,1,1,0,15,0.00145295,0,0.0004018964,0.01963995,0.09766116,0
1,0,1,1,1,0,17,0.00230868,0,0.0003689638,0.003300273,0.06201997,0
1,0,1,1,1,0,17,0.003345779,0,0.0008858874,0.0178894,0.06532654,0
1,0,1,1,1,0,19,0.001147633,0,0.0009376124,0.0002489615,0.004960067,0
1,0,1,1,1,0,19,0.001176814,0,1.978933e-05,0.006858069,0.03272424,0
1,0,1,1,1,0,21,0.008662336,0,0.003523481,0.005974621,0.01155299,0
1,0,1,1,1,0,21,0.0003458898,0,8.266596e-05,0.002741932,0.0009212327,0
1,0,1,1,1,0,23,0.0005747342,0,0.0002181218,0.0001722306,0.006940446,0
1,0,1,1,1,0,23,0.0001097812,0,0.0003380885,0.000740059,0.009237823,0
1,0,1,1,1,0,25,0,0,0.0002365516,0.001201492,0.01085311,0
1,0,1,1,1,0,25,0.0001697498,0,0.00111944,0.001432069,0.04044076,0
1,0,1,1,1,1,15,0.007061184,0,0.00287754,0.01247768,0.0391198,0.01885476
1,0,1,1,1,1,15,0.003647391,0,0.001196948,0.00722425,0.08692114,0.030988
1,0,1,1,1,1,17,0.005995904,0,0.003512065,0.01255877,0.06166619,0.006062622
1,0,1,1,1,1,17,0.0003885288,0,0.000353607,0.01181417,0.04267814,0.03837516
1,0,1,1,1,1,19,0.00509687,0,0.003073074,0.01461576,0.06741794,0.05666329
1,0,1,1,1,1,19,0.0009561233,0,0.0003719168,0.006439332,0.04633706,0.08032011
1,0,1,1,1,1,21,0.001376573,0,0.0003731772,0.02659914,0.02594018,0.05892613
1,0,1,1,1,1,21,0.0003970192,0,0.0003314403,0.008517594,0.03851551,0.01384121
1,0,1,1,1,1,23,0.0005064498,0,0.0002270431,0.01586053,0.01556514,0.05808582
1,0,1,1,1,1,23,0.001305824,0,1.028574e-05,0.004675375,0.02515268,0.0156956
1,0,1,1,1,1,25,0.005704371,0,0.0007076363,0.03341551,0.05747437,0.009011822
1,0,1,1,1,1,25,0.005207087,0,0.006875664,0.05460668,0.02259756,0.03060802
1,0,1,1,0,1,15,0.006657352,0,0.005014425,0.01748623,0,0.05463636
1,0,1,1,0,1,15,0.02131113,0,0.01029981,0.04010561,0,0.01467273
1,0,1,1,0,1,17,0.002456628,0,0.006269281,0.06757645,0,0.01600597
1,0,1,1,0,1,17,0.01558452,0,0.01078887,0.08724062,0,0.03011658
1,0,1,1,0,1,19,7.369755e-05,0,1.52445e-05,0.01313617,0,0.02059196
1,0,1,1,0,1,19,0.002366742,0,0.001698637,0.02795298,0,0.1129912
1,0,1,1,0,1,21,0.0003414215,0,0.0008989244,0.03845834,0,0.02649382
1,0,1,1,0,1,21,0.000458041,0,0.0004151633,0.02061745,0,0.08625785
1,0,1,1,0,1,23,0.00227312,0,0.0004702998,0.01604371,0,0.01368078
1,0,1,1,0,1,23,0.002884615,0,0.000546091,0.03127031,0,0.09178748
1,0,1,1,0,1,25,0.0009821163,0,0.0002768875,0.03588232,0,0.01764473
1,0,1,1,0,1,25,0.0002933794,0,0.0006439492,0.03185944,0,0.009829824
1,0,1,0,1,1,15,0.003820792,0,0.002340762,0,0.02804238,0.05476927
1,0,1,0,1,1,15,0.009632798,0,0.003125783,0,0.01645185,0.004957667
1,0,1,0,1,1,17,0.001095014,0,0.001613639,0,0.01912784,0.0008909053
1,0,1,0,1,1,17,0.02999302,0,0.00119373,0,0.002772829,0.01474951
1,0,1,0,1,1,19,0.0008895562,0,0.000860064,0,0.003385837,0.02576456
1,0,1,0,1,1,19,0.0001973765,0,0.0002445346,0,0.002297807,0.05278779
1,0,1,0,1,1,21,0.0005520864,0,0.0005489841,0,0.001406727,0.05675083
1,0,1,0,1,1,21,0.000789612,0,0.001871666,0,0.004930197,0.003889847
1,0,1,0,1,1,23,0.001459609,0,0.0002152037,0,0.02743934,0.01503527
1,0,1,0,1,1,23,0.001957187,0,0.0004153297,0,0.005041243,0.03958282
1,0,1,0,1,1,25,0.0005485294,0,0.001377544,0,0.003613033,0.05070488
1,0,1,0,1,1,25,5.748316e-06,0,0.0006931725,0,0.01397426,0.02393033
1,0,0,1,0,0,15,0.009329395,0,0,0.2141763,0,0
1,0,0,1,0,0,15,0.003706154,0,0,0.21692,0,0
1,0,0,1,0,0,17,0.0034172,0,0,0.164773,0,0
1,0,0,1,0,0,17,0.003935869,0,0,0.08003649,0,0
1,0,0,1,0,0,19,0.001756052,0,0,0.4808666,0,0
1,0,0,1,0,0,19,0.004087677,0,0,0.341825,0,0
1,0,0,1,0,0,21,0.001194052,0,0,0.1326292,0,0
1,0,0,1,0,0,21,0.0001494463,0,0,0.06282404,0,0
1,0,0,1,0,0,23,0.0002000959,0,0,0.1273276,0,0
1,0,0,1,0,0,23,0.0004364208,0,0,0.1628981,0,0
1,0,0,1,0,0,25,0.003985965,0,0,0.2999821,0,0
1,0,0,1,0,0,25,0.003098939,0,0,0.1386964,0,0
1,0,0,1,1,0,15,7.426012e-05,0,0,0.003035978,0.1050336,0
1,0,0,1,1,0,15,0,0,0,0.002742318,0.1615332,0
1,0,0,1,1,0,17,0.0004693459,0,0,0.0007912471,0.06815182,0
1,0,0,1,1,0,17,0.0008294221,0,0,0.01636846,0.01019381,0
1,0,0,1,1,0,19,0,0,0,0,0.02434404,0
1,0,0,1,1,0,19,1.321303e-05,0,0,0.001160323,0.02272269,0
1,0,0,1,1,0,21,0.0004693649,0,0,0.003363956,0.009801771,0
1,0,0,1,1,0,21,0.001115861,0,0,0.002495731,0.02081504,0
1,0,0,1,1,0,23,0.001226482,0,0,0.004308281,0.009960107,0
1,0,0,1,1,0,23,0.001161287,0,0,0.0002320523,0.04216923,0
1,0,0,1,1,0,25,0.01092997,0,0,0.002814354,0.009901858,0
1,0,0,1,1,0,25,0,0,0,0.000491094,0.01005973,0
1,0,0,1,1,1,15,0.003475799,0,0,0.02545773,0.1080999,0.01776709
1,0,0,1,1,1,15,0,0,0,0.01534109,0.1073328,0.04756386
1,0,0,1,1,1,17,0.001242631,0,0,0.009725446,0.0677958,0.01953339
1,0,0,1,1,1,17,0.0007693068,0,0,0.01576706,0.100543,0.03902395
1,0,0,1,1,1,19,0.0001760816,0,0,0.01802269,0.06822418,0.04298194
