"replicate_index","method","experimental_design","num_train","num_test","abundance_mae_mean_test","composition_balanced_accuracy_mean_test","richness_mae_test","abundance_mae_mean_train","richness_mae_train","composition_balanced_accuracy_mean_train","num_losses_mean","abundance_q95_dataset","abundance_skewness_dataset","abundance_skewness_nonzero_dataset","abundance_final_skewness_mean","abundance_final_skewness_nonzero_mean"
1,"glv_rf","high-2",10,53,0.698404103331266,NA,NA,0.707273787375069,NA,NA,0.0333333333333333,0.0580889359646661,3.03058243374905,1.98818362037444,2.94692045169049,2.42555512377747
2,"glv_rf","high-2",10,53,0.703071476789844,NA,NA,0.71860334038339,NA,NA,0,0.0618062661906598,3.08935877027061,2.00713632655368,2.29817989000238,1.917903755275
1,"rf","high-2",10,53,0.00884263962780492,NA,NA,0.00333647502619371,NA,NA,0.0333333333333333,0.0582691465494767,2.94023255425325,1.88337237809559,2.32731529103477,1.83151041204382
2,"rf","high-2",10,53,0.0089656660565985,NA,NA,0.00410515623780885,NA,NA,0.1,0.0545577160363191,3.36106288049105,2.2343629609687,2.99978306009077,2.4448315665825
1,"naive","high-2",10,53,0.0109392221726275,NA,NA,0.0176413622933791,NA,NA,0.133333333333333,0.0638220232434071,3.03400266113845,1.96122689944461,2.37210558661553,1.94892764775768
2,"naive","high-2",10,53,0.0103250990373758,NA,NA,0.012879130814723,NA,NA,0.2,0.0616754915963951,3.11892075973761,2.05383101942747,2.71756513570994,2.22564309183109
1,"glv","high-2",10,53,0.0902716158538596,NA,NA,0.0304597925724574,NA,NA,0.3,0.0546067637247047,3.24763672396928,2.13978668655546,2.77799216611169,2.13454353612546
2,"glv","high-2",10,53,0.0358087507279052,NA,NA,0.0233457618948976,NA,NA,0.2,0.0570040689999999,3.3895609730133,2.28679968346961,2.5060742489933,2.00567014925265
1,"glv_rf_full","high-2",10,53,0.0102870612031763,NA,NA,0.00513308291462803,NA,NA,0.0666666666666667,0.055922357635525,3.19389374937533,2.1566508397491,2.44631286748664,1.98202730176554
2,"glv_rf_full","high-2",10,53,0.0109176703100831,NA,NA,0.00546638258649508,NA,NA,0,0.0581842792584347,3.22117011574482,2.153571787183,2.08245924506395,1.68367115843508
1,"glv_rf","low-2",10,53,0.352109057959702,NA,NA,0.263182852992499,NA,NA,0.0333333333333333,0.0560249016540864,3.26316861732261,2.18462926796705,3.52695590742091,1.44348546956059
2,"glv_rf","low-2",10,53,0.321768899774372,NA,NA,0.308829915753269,NA,NA,0,0.053732194747069,3.27741988501097,2.20522308655003,3.80532578151763,1.91646328806406
1,"rf","low-2",10,53,0.00937405505632469,NA,NA,0.00199466522754734,NA,NA,0.0666666666666667,0.0560249016540864,3.21744311603217,2.15718638293582,3.4928658014984,1.38138499254509
2,"rf","low-2",10,53,0.0101876627735771,NA,NA,0.00233892131591381,NA,NA,0,0.0553162967169338,3.17024300920837,2.1247261205459,3.4198826575842,1.13183644445226
1,"naive","low-2",10,53,0.00900693642105694,NA,NA,0.00610534323632495,NA,NA,0.1,0.0551967513086264,3.25791997388583,2.1794968755618,4.3806983597614,1.94126790802085
2,"naive","low-2",10,53,0.0104861296171413,NA,NA,0.00650158607915827,NA,NA,0.0333333333333333,0.0631554034646837,3.00209444228703,1.93911575786128,3.69331920099103,1.7644420519211
1,"glv","low-2",10,53,0.0129434217654527,NA,NA,0.00516339089437765,NA,NA,0.133333333333333,0.0547199508370161,3.14204429217915,2.07430100006065,3.94371911413017,1.84900690102106
2,"glv","low-2",10,53,0.0174943596927293,NA,NA,0.0145328009959272,NA,NA,0.0333333333333333,0.0582265466141431,3.20748180447344,2.15147986671791,3.75625595411661,1.62272045351564
1,"glv_rf_full","low-2",10,53,0.00971667599891599,NA,NA,0.00290260629446889,NA,NA,0.0333333333333333,0.0515638008688891,3.41392565515638,2.31201646941915,3.2238253792742,1.28955301335088
2,"glv_rf_full","low-2",10,53,0.0105423979878303,NA,NA,0.00169882783498484,NA,NA,0.0333333333333333,0.0611663191494479,3.01912082152083,1.98782219988441,4.63690146952655,2.23146446402312
1,"glv_rf","low-3",10,53,0.33277121047998,NA,NA,0.308998844105544,NA,NA,0.166666666666667,0.0636023137835723,3.19639943284867,2.070889777387,5.34748168778974,2.65366569786461
2,"glv_rf","low-3",10,53,0.311681259572293,NA,NA,0.305815814601866,NA,NA,0.0666666666666667,0.0531278300268853,3.28778370798647,2.21595595894195,3.60150287816435,1.58165735401672
1,"rf","low-3",10,53,0.0101945042990753,NA,NA,0.00288700855464203,NA,NA,0.0666666666666667,0.0557959169502995,3.12633759920989,2.09160200855428,2.899049119219,1.39800241807576
2,"rf","low-3",10,53,0.00928575007360472,NA,NA,0.00210830642331316,NA,NA,0.1,0.0523191434999999,3.45533830334136,2.3394391801831,4.14558808059835,2.05619180797082
1,"naive","low-3",10,53,0.00995941418152496,NA,NA,0.00612645241647032,NA,NA,0.0666666666666667,0.0546067637247047,2.99939444119745,1.98580587937869,4.37249129603783,2.3265242997068
2,"naive","low-3",10,53,0.00997817834377931,NA,NA,0.00987953540154413,NA,NA,0.0666666666666667,0.0622375726696318,3.03533296010437,1.97448636754446,2.97213205506757,1.31799515358825
1,"glv","low-3",10,53,0.0231498439800231,NA,NA,0.00720924537498543,NA,NA,0.0666666666666667,0.0619561481696319,3.15554996563587,2.07509297127934,4.01651346865105,2.07121284568461
2,"glv","low-3",10,53,0.0128078507315681,NA,NA,0.00507543554824762,NA,NA,0.0333333333333333,0.058608429891035,3.26900170957753,2.1926250797978,2.91471824207259,1.52604954524493
1,"glv_rf_full","low-3",10,53,0.0100066443157757,NA,NA,0.00300622867228074,NA,NA,0.0333333333333333,0.0578415874099975,3.16645794960747,2.12531240697461,3.10182757309622,1.62572680222215
2,"glv_rf_full","low-3",10,53,0.00993534171167632,NA,NA,0.00361045487088618,NA,NA,0.0333333333333333,0.0611930549999999,3.28170905700443,2.20155862408515,3.45521343297256,1.71982195442706
1,"sequential_rf","mixed",10,53,0.00837156456546949,NA,NA,0.00592741723449817,NA,NA,0,0.056581817066215,3.00999577088831,1.97573582043694,2.37589833140214,1.75015140893293
2,"sequential_rf","mixed",10,53,0.0102188278391467,NA,NA,0.00363109125884036,NA,NA,0,0.0583251778484371,2.99986758647222,1.9688825862938,1.95703359668042,0.253392492359996
1,"glv_rf","mixed",10,53,0.589976628363482,NA,NA,0.58743861403228,NA,NA,0.166666666666667,0.056581817066215,3.4023219260039,2.31601588506309,3.11141701870297,2.25410629968093
2,"glv_rf","mixed",10,53,0.541632736670947,NA,NA,0.539938590665843,NA,NA,0.1,0.055244021804533,3.08988129277303,2.03971776368208,3.7507598668681,2.61040739220282
1,"rf","mixed",10,53,0.00817971510185984,NA,NA,0.00268541313204052,NA,NA,0.2,0.0540126932190583,3.23923368342145,2.16305899338023,3.56567316472572,2.53215169310092
2,"rf","mixed",10,53,0.00835601460055418,NA,NA,0.00440620588011097,NA,NA,0.0333333333333333,0.0567426814507715,3.07682953253315,2.03237730993055,2.80289514731111,1.98249307710163
1,"naive","mixed",10,53,0.0101536666374256,NA,NA,0.00881659388964559,NA,NA,0.1,0.0610274087087713,3.11902851029307,2.0448010298687,3.5020137115293,2.16879385041832
2,"naive","mixed",10,53,0.0101103202062849,NA,NA,0.00826374718093062,NA,NA,0.2,0.0611663191494479,3.0532171360187,2.01436081124633,3.17891288134507,2.09386050129329
1,"glv","mixed",10,53,0.0317012738536973,NA,NA,0.0101838999669638,NA,NA,0.0333333333333333,0.0561612209743826,3.15681143314225,2.12549488041389,3.19693964245889,2.43345546722708
2,"glv","mixed",10,53,0.162283891665936,NA,NA,0.0141693344780175,NA,NA,0.1,0.0568307795,3.1482650907193,2.07334240566153,2.63396900264714,1.60609349925625
1,"glv_rf_full","mixed",10,53,0.0120425252830182,NA,NA,0.00381619861671652,NA,NA,0.0333333333333333,0.0690146177679215,2.88812384964947,1.86724466158041,2.04292358688176,1.1838331030604
2,"glv_rf_full","mixed",10,53,0.0098615558081734,NA,NA,0.00532541429974698,NA,NA,0.0666666666666667,0.058572802848437,3.20776637837574,2.12135113870453,2.44103503156821,1.80024898451929
1,"sequential_rf","prior",10,53,0.0107213974791834,NA,NA,0.00507987779598659,NA,NA,0,0.0518878898023221,3.33211132599586,2.23452664553312,0.958961934272026,0.709322548303355
2,"sequential_rf","prior",10,53,0.00869352646083395,NA,NA,0.000602627752526822,NA,NA,0.333333333333333,0.0526104770308882,3.32857958766459,2.23031671751748,2.45709162483313,5.68345285602997e-16
1,"glv_rf","prior",10,53,0.476311986594283,NA,NA,0.491171491496327,NA,NA,0.0333333333333333,0.0569629499999999,3.08285476360036,2.05895105265639,3.15408596901787,2.07317008843123
2,"glv_rf","prior",10,53,0.551609699908259,NA,NA,0.551328565663299,NA,NA,0.166666666666667,0.0579612417086348,2.94743476752877,1.92247648170089,3.41948871146607,2.44480159128354
1,"rf","prior",10,53,0.00878880390996803,NA,NA,0.00228378147501922,NA,NA,0.2,0.0546475995077707,3.10588694190176,2.06200216593563,3.21573091196522,2.11827318478951
2,"rf","prior",10,53,0.00838694038763296,NA,NA,0.00300965282183993,NA,NA,0.133333333333333,0.0546828785,3.29022529213656,2.18896119125906,4.35808876290869,2.69279777536341
1,"naive","prior",10,53,0.00977732303829915,NA,NA,0.00879284116859154,NA,NA,0.166666666666667,0.05275989029159,3.35395198415251,2.25567583598185,2.96070667172234,1.88914749178
2,"naive","prior",10,53,0.00961872225864333,NA,NA,0.00883482456017252,NA,NA,0.2,0.055108069754944,3.21282731211213,2.13633388918094,3.97466119922298,2.62327509927564
