"replicate_index","method","experimental_design","num_train","num_test","abundance_mae_mean_test","composition_balanced_accuracy_mean_test","richness_mae_test","abundance_mae_mean_train","richness_mae_train","composition_balanced_accuracy_mean_train","num_losses_mean","abundance_q95_dataset","abundance_skewness_dataset","abundance_skewness_nonzero_dataset","abundance_final_skewness_mean","abundance_final_skewness_nonzero_mean"
1,"glv_rf","low-2",10,101,0.202555613714529,NA,NA,0.186763138462441,NA,NA,0.35,0.097616980799375,1.91167143083946,-0.0578322904859106,2.4674893220918,0.0234109820327641
2,"glv_rf","low-2",10,101,0.224778836989103,NA,NA,0.211842876757452,NA,NA,0.3,0.0951640914965108,1.93983251650083,0.0904162563922513,2.20100953041142,-0.519821136582534
1,"rf","low-2",10,101,0.0138624494560338,NA,NA,0.00133740695526991,NA,NA,0.1,0.0988606722116668,1.93701228696952,0.0279094989182826,1.94550095565028,-0.387950280061039
2,"rf","low-2",10,101,0.0142174943036574,NA,NA,0.00128722262985785,NA,NA,0.3,0.0953685494505173,1.94452869316359,0.062151240370397,2.36347183359095,-0.213304577919008
1,"naive","low-2",10,101,0.0150580432969249,NA,NA,0.0116925043552734,NA,NA,0.15,0.0966492495987179,1.95789649627693,0.0872192303701414,2.61182466519301,0.0645292620042572
2,"naive","low-2",10,101,0.014935336463763,NA,NA,0.013625048465746,NA,NA,0.2,0.0947053279352227,1.92832891480934,0.0730098897808879,2.34997225652896,-0.0999020314970804
1,"glv","low-2",10,101,0.0180070768070599,NA,NA,0.000781793459674773,NA,NA,0.3,0.0965934890109891,1.94664033839382,0.0323845132066332,2.5628886002016,-0.219311217124281
2,"glv","low-2",10,101,0.0149952702172068,NA,NA,0.00141834986934129,NA,NA,0.35,0.0940895930232558,1.95228750349821,0.100926151206515,2.19766140900763,-0.131714766248421
1,"glv_rf_full","low-2",10,101,0.0125510691345112,NA,NA,0.00160066369009176,NA,NA,0.35,0.0936722560025957,1.91006493780066,0.0207523735867109,2.39043126226468,-0.0924254924577348
2,"glv_rf_full","low-2",10,101,0.0126911677741754,NA,NA,0.00187697902483726,NA,NA,0.1,0.0966811452031134,1.95628222382776,0.110594464258356,2.12185072536727,0.140476710484693
1,"glv_rf","low-3",10,101,0.288589793973879,NA,NA,0.258473937760642,NA,NA,0.45,0.0947933241758135,1.94197264454348,0.0688502960570792,2.32769786082077,0.188502028337292
2,"glv_rf","low-3",10,101,0.389415023450431,NA,NA,0.306030804245517,NA,NA,0.55,0.0951252911050891,1.93321510250187,0.066299129084199,1.88004130913509,0.01833452444668
1,"rf","low-3",10,101,0.0141995164830768,NA,NA,0.00216331958380919,NA,NA,0.35,0.0951761019786966,1.92398294463188,0.0505325987009975,1.71398086646671,-0.492748746344105
2,"rf","low-3",10,101,0.0150563030282543,NA,NA,0.00262472657437298,NA,NA,0.3,0.0951640914965108,1.92579305418572,0.0685375267258701,1.88098141673583,-0.171441525664667
1,"naive","low-3",10,101,0.0147050639593612,NA,NA,0.0101445128192259,NA,NA,0.15,0.0937834705742808,1.95140209332375,0.124542507327823,2.06986858553613,0.0435885027178281
2,"naive","low-3",10,101,0.0149331596060594,NA,NA,0.0122639171793298,NA,NA,0.2,0.0940895930232558,1.93203641317784,0.0682878549341293,2.0559774015888,0.388300773774346
1,"glv","low-3",10,101,0.0357872421195404,NA,NA,0.00127621093854504,NA,NA,0.5,0.0911038268716441,1.94277059297012,0.0447191913827755,2.06738903662864,0.419271261998678
2,"glv","low-3",10,101,301491594826.56,NA,NA,0.00459197504610423,NA,NA,0.85,0.0971215361842,1.96337101036666,0.0620590711980964,1.86666184895093,-0.171274872969776
1,"glv_rf_full","low-3",10,101,0.0132082426216073,NA,NA,0.00255231653249517,NA,NA,0.4,0.0948171541353276,1.94712190879162,0.0391685879079643,1.88896332552128,0.391554954650104
2,"glv_rf_full","low-3",10,101,0.0143418908769827,NA,NA,0.00262069479599857,NA,NA,0.2,0.0946760685434517,1.94865388893129,0.0718413792019383,1.83700274009488,0.00917211475028582
1,"sequential_rf","mixed",10,101,0.0136757789804678,NA,NA,0.00161974509294438,NA,NA,0,0.0970011535580583,1.94598335617887,0.0880060915213697,1.12034412699349,-0.401152037410246
2,"sequential_rf","mixed",10,101,0.013466189608727,NA,NA,0.003195933407894,NA,NA,0,0.094413410714275,1.94255841288887,0.120683881340609,1.09361600542859,-0.440470711956809
1,"glv_rf","mixed",10,101,0.427658018827242,NA,NA,0.319249671619448,NA,NA,0.55,0.094413410714275,1.95421142397005,0.0809905780891963,1.78230706804729,0.270894110562658
2,"glv_rf","mixed",10,101,0.54851005257215,NA,NA,0.456135838328266,NA,NA,1.1,0.0959266167262673,1.96742118977667,0.0703146591981427,1.88123516968099,0.303151020768162
1,"rf","mixed",10,101,0.0147479015909194,NA,NA,0.00244724451522699,NA,NA,0.75,0.0970011535580583,1.94300763343276,0.089938091252012,1.78171637716281,-0.336209807888404
2,"rf","mixed",10,101,0.0153414260937596,NA,NA,0.00242276046893473,NA,NA,0.8,0.096454237012987,1.94547033429495,0.0496250925986756,2.20892277519725,0.248794487068512
1,"naive","mixed",10,101,0.0148049708911233,NA,NA,0.0133845105696294,NA,NA,0.35,0.0982096133853152,1.95786048963371,0.116394044848376,2.1347996858113,0.411991912360092
2,"naive","mixed",10,101,0.0147925286609698,NA,NA,0.0123579540443715,NA,NA,0.5,0.0955461427958833,1.96059621434344,0.0896873782166272,1.78251485625233,0.127592523227114
1,"glv","mixed",10,101,7503690097.7415,NA,NA,0.00216274873952894,NA,NA,0.6,0.0935513781464728,1.96088705541255,0.126205500861179,2.16012792329953,0.191742380042846
2,"glv","mixed",10,101,7557620815.50933,NA,NA,0.00265128895806532,NA,NA,0.75,0.0962759178321678,1.95743717215391,0.0829724770049526,2.10209939570857,0.214227769533523
1,"glv_rf_full","mixed",10,101,0.0134138523967464,NA,NA,0.00281970874493507,NA,NA,0.7,0.0941127083333333,1.94364788073706,0.10937736753406,2.18372889008663,0.369602998899896
2,"glv_rf_full","mixed",10,101,0.0138285811247645,NA,NA,0.00296811155684844,NA,NA,0.25,0.0935513781464728,1.93242563319356,0.0697497485075623,1.94855727620238,0.38711684043994
1,"sequential_rf","prior",10,101,0.0133704062482166,NA,NA,0.00229354481454925,NA,NA,0,0.0954301181261174,1.95062010840926,0.0810542284268892,2.05877018081293,-1.45082602159428e-14
2,"sequential_rf","prior",10,101,0.0149987030498843,NA,NA,0.00758369867743125,NA,NA,3,0.0971215361842,1.9792073745787,0.0936846309375454,1.40382618379928,0.751233675383427
1,"glv_rf","prior",10,101,0.410020771357485,NA,NA,0.555304722464606,NA,NA,2.5,0.09318778349285,1.94474336962954,0.0811460173958466,1.89709235135902,-0.233847096757032
2,"glv_rf","prior",10,101,43620727788.1781,NA,NA,0.549654227899471,NA,NA,2.7,0.0962759178321678,1.93679886362435,0.0412917485537625,2.04100066200881,-0.0724712147819426
1,"rf","prior",10,101,0.0133444321721414,NA,NA,0.00268832028067213,NA,NA,1.5,0.097897938945875,1.97476600846244,0.138239288567265,2.49605145501265,0.424462525914523
2,"rf","prior",10,101,0.0141357618038546,NA,NA,0.003528690140254,NA,NA,2.05,0.098700940822112,1.93468668738814,0.0226860230431674,2.15377803272471,0.0933302287471826
1,"naive","prior",10,101,0.0147376879497607,NA,NA,0.0161904946233818,NA,NA,2,0.0939466666666667,1.9450812130215,0.0923182541586363,2.4830716165294,0.474179687981426
2,"naive","prior",10,101,0.0148814834252503,NA,NA,0.0166374945033868,NA,NA,1.75,0.097526935344825,1.96283391865456,0.113347806089597,2.24702427861072,0.445690307078516
1,"glv","prior",10,101,0.0295922620571978,NA,NA,0.00488125958068955,NA,NA,2.3,0.0978076973388228,1.94608144122507,0.079739043908111,2.25573149712861,-0.0415991123708219
2,"glv","prior",10,101,0.017273789797108,NA,NA,0.00278467840418691,NA,NA,1.1,0.0951761019786966,1.94345219318257,0.0376254369311874,2.51465175165609,0.187053540755085
1,"glv_rf_full","prior",10,101,0.0143579626814289,NA,NA,0.00332186175226606,NA,NA,2.55,0.0948171541353276,1.96196154874304,0.131756527284013,1.97383135731218,-0.102413363780558
2,"glv_rf_full","prior",10,101,0.0141064735357354,NA,NA,0.00321014833670019,NA,NA,1.75,0.0950940763209072,1.98692614612128,0.125760407954088,2.24009131578558,0.404452004504302
1,"glv_rf","low-2",32,101,0.219315293219819,NA,NA,0.211495916109177,NA,NA,0.21875,0.0960181410256673,1.95691659618008,0.0855971459098635,2.26963812800305,0.0146977459195827
2,"glv_rf","low-2",32,101,0.21112620434379,NA,NA,0.20367285811874,NA,NA,0.171875,0.0951252911050891,1.94177615418444,0.0913604004760962,2.33075961133658,0.068727006841653
1,"rf","low-2",32,101,0.00789713095625149,NA,NA,0.0016670374019797,NA,NA,0.1875,0.0950940763209072,1.9676467308679,0.145299328348448,2.33225919691686,0.0471678084529878
2,"rf","low-2",32,101,0.00746664113708733,NA,NA,0.00159584255727301,NA,NA,0.203125,0.0973832543859333,1.9465833099789,0.0575737917828345,2.21016777374438,-0.0825988549695486
1,"naive","low-2",32,101,0.0148010710186813,NA,NA,0.0124831892033659,NA,NA,0.1875,0.0965934890109891,1.98035185123515,0.113923281216515,2.34118992873557,0.0555615702078003
2,"naive","low-2",32,101,0.0148638058692383,NA,NA,0.0121323237594829,NA,NA,0.1875,0.0960181410256673,1.95242536555356,0.0884838248949772,2.32223579002099,0.0250411355381838
1,"glv","low-2",32,101,0.0214014025591126,NA,NA,0.00169638197142415,NA,NA,0.203125,0.0960632896270659,1.94731952908403,0.0718131094093169,2.31499167271723,0.0655861325300939
