"Tetra.action.outcome","Colp.action.outcome","Dexio.action.outcome","Loxo.action.outcome","Para.action.outcome","Spiro.action.outcome"
0.0717503146554721,0.810922465111644,0.216689885023175,0.170570965968937,0.176794637211104,0.152764968508763
0.0717503146554721,0.810922465111644,0.216689885023175,0.170570965968937,0.176794637211104,0.152764968508763
0.0717503146554721,0.810922465111644,0.216689885023175,0.170570965968937,0.176794637211104,0.152764968508763
0.0937833480318755,0.7884179110965,0.749233789682027,0.171099574477785,0.221682053708384,0.178544966455461
0.0937833480318755,0.7884179110965,0.749233789682027,0.171099574477785,0.221682053708384,0.178544966455461
0.0937833480318755,0.7884179110965,0.749233789682027,0.171099574477785,0.221682053708384,0.178544966455461
0.172037025955748,0.924556855752089,0.836472263853379,0.71013444040248,0.852385537328831,0.236950330931293
0.172037025955748,0.924556855752089,0.836472263853379,0.71013444040248,0.852385537328831,0.236950330931293
0.172037025955748,0.924556855752089,0.836472263853379,0.71013444040248,0.852385537328831,0.236950330931293
0.203087853508986,0.873799834789647,0.797894515726954,0.798334157866043,0.869453763847796,0.685847026755859
0.203087853508986,0.873799834789647,0.797894515726954,0.798334157866043,0.869453763847796,0.685847026755859
0.203087853508986,0.873799834789647,0.797894515726954,0.798334157866043,0.869453763847796,0.685847026755859
0.242655692514369,0.810818383851815,0.106235668913304,0.76875282019272,0.125950236949481,0.180091740713418
0.242655692514369,0.810818383851815,0.106235668913304,0.76875282019272,0.125950236949481,0.180091740713418
0.242655692514369,0.810818383851815,0.106235668913304,0.76875282019272,0.125950236949481,0.180091740713418
0.260289109723181,0.818102396783668,0.200850640604905,0.811145692098716,0.883978036259531,0.784239429111847
0.260289109723181,0.818102396783668,0.200850640604905,0.811145692098716,0.883978036259531,0.784239429111847
0.260289109723181,0.818102396783668,0.200850640604905,0.811145692098716,0.883978036259531,0.784239429111847
0.0794029028272186,0.789737608084479,0.215448997308636,0.218916102680578,0.776309565561969,0.116039077895413
0.0794029028272186,0.789737608084479,0.215448997308636,0.218916102680578,0.776309565561969,0.116039077895413
0.0794029028272186,0.789737608084479,0.215448997308636,0.218916102680578,0.776309565561969,0.116039077895413
0.0785258187583302,0.900310450676621,0.763885269732076,0.290718273158605,0.800482478064387,0.132075674742389
0.0785258187583302,0.900310450676621,0.763885269732076,0.290718273158605,0.800482478064387,0.132075674742389
0.0785258187583302,0.900310450676621,0.763885269732076,0.290718273158605,0.800482478064387,0.132075674742389
0.123290335617909,0.702475067708893,0.205526551926146,0.2070688785699,0.116246719198806,0.794930538780107
0.123290335617909,0.702475067708893,0.205526551926146,0.2070688785699,0.116246719198806,0.794930538780107
0.123290335617909,0.702475067708893,0.205526551926146,0.2070688785699,0.116246719198806,0.794930538780107
0.838508047586561,0.765770372765671,0.0996018692080447,0.906240966921301,0.168315813720502,0.18055378447995
0.838508047586561,0.765770372765671,0.0996018692080447,0.906240966921301,0.168315813720502,0.18055378447995
0.838508047586561,0.765770372765671,0.0996018692080447,0.906240966921301,0.168315813720502,0.18055378447995
0.0658964629035822,0.267771292155124,0.790720724007114,0.187186872793859,0.135508750107113,0.28609065673456
0.0658964629035822,0.267771292155124,0.790720724007114,0.187186872793859,0.135508750107113,0.28609065673456
0.0658964629035822,0.267771292155124,0.790720724007114,0.187186872793859,0.135508750107113,0.28609065673456
0.0710966239725577,0.15764217112129,0.743333813885242,0.261716517587416,0.0585910813697614,0.795369658904467
0.0710966239725577,0.15764217112129,0.743333813885242,0.261716517587416,0.0585910813697614,0.795369658904467
0.0710966239725577,0.15764217112129,0.743333813885242,0.261716517587416,0.0585910813697614,0.795369658904467
0.168310069468068,0.185650677958319,0.0901588265481457,0.874784147381726,0.120733860068289,0.212546181710546
0.168310069468068,0.185650677958319,0.0901588265481457,0.874784147381726,0.120733860068289,0.212546181710546
0.168310069468068,0.185650677958319,0.0901588265481457,0.874784147381726,0.120733860068289,0.212546181710546
0.219409815507311,0.191651458060352,0.0645659394818069,0.72478267402216,0.880806597984174,0.130743905558134
0.219409815507311,0.191651458060352,0.0645659394818069,0.72478267402216,0.880806597984174,0.130743905558134
0.219409815507311,0.191651458060352,0.0645659394818069,0.72478267402216,0.880806597984174,0.130743905558134
0.130763874192549,0.146500966561209,0.164292048588486,0.77921046635052,0.0610342998421341,0.763670602186749
0.130763874192549,0.146500966561209,0.164292048588486,0.77921046635052,0.0610342998421341,0.763670602186749
0.130763874192549,0.146500966561209,0.164292048588486,0.77921046635052,0.0610342998421341,0.763670602186749
0.0881751395812257,0.289339180492277,0.114473489517092,0.269022914872276,0.854583143261111,0.0761588708796752
0.0881751395812257,0.289339180492277,0.114473489517092,0.269022914872276,0.854583143261111,0.0761588708796752
0.0881751395812257,0.289339180492277,0.114473489517092,0.269022914872276,0.854583143261111,0.0761588708796752
0.0759848729006483,0.229078738235971,0.230316660853217,0.243407932620864,0.06165868941625,0.875039325381079
0.0759848729006483,0.229078738235971,0.230316660853217,0.243407932620864,0.06165868941625,0.875039325381079
0.0759848729006483,0.229078738235971,0.230316660853217,0.243407932620864,0.06165868941625,0.875039325381079
0.131781384225951,0.14429203584707,0.747817427360141,0.641324619105541,0.0843165716028307,0.788015684120881
0.131781384225951,0.14429203584707,0.747817427360141,0.641324619105541,0.0843165716028307,0.788015684120881
0.131781384225951,0.14429203584707,0.747817427360141,0.641324619105541,0.0843165716028307,0.788015684120881
0.836532449655855,0.24444316919697,0.149896082653448,0.21325260812307,0.178200711456594,0.191730156675555
0.836532449655855,0.24444316919697,0.149896082653448,0.21325260812307,0.178200711456594,0.191730156675555
0.836532449655855,0.24444316919697,0.149896082653448,0.21325260812307,0.178200711456594,0.191730156675555
0.766672198701951,0.811926081896695,0.748527964473069,0.846497995563908,0.8650516667397,0.262603503602643
0.766672198701951,0.811926081896695,0.748527964473069,0.846497995563908,0.8650516667397,0.262603503602643
0.766672198701951,0.811926081896695,0.748527964473069,0.846497995563908,0.8650516667397,0.262603503602643
0.846816194759258,0.826085983142936,0.738499571318737,0.777888418379062,0.180255390287187,0.852122208439285
0.846816194759258,0.826085983142936,0.738499571318737,0.777888418379062,0.180255390287187,0.852122208439285
0.846816194759258,0.826085983142936,0.738499571318737,0.777888418379062,0.180255390287187,0.852122208439285
0.901077127095085,0.709937860040906,0.792640903500256,0.186606291266797,0.851979906363839,0.874860362843613
0.901077127095085,0.709937860040906,0.792640903500256,0.186606291266797,0.851979906363839,0.874860362843613
0.901077127095085,0.709937860040906,0.792640903500256,0.186606291266797,0.851979906363839,0.874860362843613
0.874433655928071,0.837636078629977,0.760539436275542,0.230118161854461,0.259357947561112,0.963542960712086
0.874433655928071,0.837636078629977,0.760539436275542,0.230118161854461,0.259357947561112,0.963542960712086
0.874433655928071,0.837636078629977,0.760539436275542,0.230118161854461,0.259357947561112,0.963542960712086
0.854268529421299,0.710126764276831,0.139415813687794,0.931600088032132,0.85295158502356,0.172512638082711
0.854268529421299,0.710126764276831,0.139415813687794,0.931600088032132,0.85295158502356,0.172512638082711
0.854268529421299,0.710126764276831,0.139415813687794,0.931600088032132,0.85295158502356,0.172512638082711
0.845405803734089,0.768883541619712,0.112661664847139,0.879114993937224,0.875663497925615,0.86708406471528
0.845405803734089,0.768883541619712,0.112661664847139,0.879114993937224,0.875663497925615,0.86708406471528
0.845405803734089,0.768883541619712,0.112661664847139,0.879114993937224,0.875663497925615,0.86708406471528
0.823835194385777,0.843879895712132,0.204172447745351,0.864077254463742,0.197910774573192,0.778972998818741
0.823835194385777,0.843879895712132,0.204172447745351,0.864077254463742,0.197910774573192,0.778972998818741
0.823835194385777,0.843879895712132,0.204172447745351,0.864077254463742,0.197910774573192,0.778972998818741
0.864938847246559,0.762303788824597,0.325674528011871,0.22130785025831,0.853536588243338,0.856840416795144
0.864938847246559,0.762303788824597,0.325674528011871,0.22130785025831,0.853536588243338,0.856840416795144
0.864938847246559,0.762303788824597,0.325674528011871,0.22130785025831,0.853536588243338,0.856840416795144
0.854703511060238,0.322298626428839,0.797298759823038,0.756341766427408,0.905346586636746,0.821898843849074
0.854703511060238,0.322298626428839,0.797298759823038,0.756341766427408,0.905346586636746,0.821898843849074
0.854703511060238,0.322298626428839,0.797298759823038,0.756341766427408,0.905346586636746,0.821898843849074
0.944982862922628,0.432926142247337,0.79987712347059,0.214604800052461,0.798982859825702,0.921627738805869
0.944982862922628,0.432926142247337,0.79987712347059,0.214604800052461,0.798982859825702,0.921627738805869
0.944982862922628,0.432926142247337,0.79987712347059,0.214604800052461,0.798982859825702,0.921627738805869
0.792072795612781,0.242407895026885,0.0465050643925849,0.91518582117616,0.174623245955673,0.134022134292711
0.792072795612781,0.242407895026885,0.0465050643925849,0.91518582117616,0.174623245955673,0.134022134292711
0.792072795612781,0.242407895026885,0.0465050643925849,0.91518582117616,0.174623245955673,0.134022134292711
0.838026257405201,0.292528313657368,0.0971691178667959,0.919115083559051,0.835047780801741,0.156713495976983
0.838026257405201,0.292528313657368,0.0971691178667959,0.919115083559051,0.835047780801741,0.156713495976983
0.838026257405201,0.292528313657368,0.0971691178667959,0.919115083559051,0.835047780801741,0.156713495976983
0.864023681944988,0.342210621787985,0.145476691760792,0.931531324277472,0.828312943895709,0.815586790580591
0.864023681944988,0.342210621787985,0.145476691760792,0.931531324277472,0.828312943895709,0.815586790580591
0.864023681944988,0.342210621787985,0.145476691760792,0.931531324277472,0.828312943895709,0.815586790580591
