"Tetra.outcome","Colp.outcome","Dexio.outcome","Loxo.outcome","Para.outcome","Spiro.outcome"
0,0.0103838717767918,0,0,0,0
0,0.0480942206047375,0,0,0,0
0,0.0179121584871028,0,0,0,0
0,0.00172658176909597,0.00172658176909597,0,0.00498630703179372,0.0179121584871028
0,0.0103838717767918,0.00172658176909597,0,0.00498630703179372,0.0285873906312925
0,0.0103838717767918,0.00172658176909597,0,0.00498630703179372,0.0285873906312925
0,0.0179121584871028,0,0.00498630703179372,0,0
0,0.00498630703179372,0,0.0179121584871028,0,0
0,0.0480942206047375,0,0.0480942206047375,0,0
0,0.102056130960548,0.000396133350500056,0.0285873906312925,0,0
0,0.102056130960548,0.000396133350500056,0.0285873906312925,0,0
0,0.102056130960548,0.000396133350500056,0.0285873906312925,0,0
0,0.00498630703179372,0,0,0.00498630703179372,0
0,0.0103838717767918,0,0,0.00498630703179372,0
0,0.0480942206047375,0,0,0.0480942206047375,0
0,0.0480942206047375,0.0179121584871028,0,0.0103838717767918,0
0,0.0285873906312925,0.00172658176909597,0,0.0179121584871028,0
0,0.00498630703179372,0.000396133350500056,0,0.00498630703179372,0
0,0.0285873906312925,0,0,0,0
0,0.00498630703179372,0,0,0,0.0480942206047375
0,0.102056130960548,0,0,0,0.0103838717767918
0.000396133350500056,0.0480942206047375,0,0.0480942206047375,0,0
0.000396133350500056,0.0480942206047375,0,0.0480942206047375,0,0
0.000396133350500056,0.00498630703179372,0,0.0480942206047375,0,0
0,0,0.0103838717767918,0,0,0
0,0,0.00498630703179372,0,0,0
0,0,0.00172658176909597,0,0,0
0,0,0.000396133350500056,0.0103838717767918,0.102056130960548,0.102056130960548
0,0,0.000396133350500056,0.0103838717767918,0.0103838717767918,0
0,0,0.000396133350500056,0.0103838717767918,0.0285873906312925,0.0179121584871028
0,0,0.0103838717767918,0,0.0179121584871028,0
0,0,0.00172658176909597,0,0.0285873906312925,0
0,0,0.00498630703179372,0,0.0103838717767918,0
0,0,0,0.102056130960548,0,0
0,0,0,0.102056130960548,0,0
0,0,0,0.102056130960548,0,0
0,0,0,0.00172658176909597,0.0285873906312925,0
0,0,0,0.00172658176909597,0.0285873906312925,0
0,0,0,0.00172658176909597,0.0285873906312925,0
0,0,0,0.0285873906312925,0,0.0480942206047375
0,0,0,0.0480942206047375,0,0.102056130960548
0,0,0,0.0285873906312925,0,0.0285873906312925
0,0,0,0,0,0
0,0,0,0,0.0285873906312925,0
0,0,0,0,0,0
0,0,0,0,0,0.102056130960548
0,0,0,0,0,0.102056130960548
0,0,0,0,0,0.102056130960548
0,0.0285873906312925,0,0,0.00498630703179372,0.00498630703179372
0,0.0285873906312925,0,0,0.00498630703179372,0.00172658176909597
0,0.0285873906312925,0,0,0.00498630703179372,0.0480942206047375
0.00172658176909597,0.0103838717767918,0,0,0,0.0103838717767918
0.00172658176909597,0.0103838717767918,0,0,0,0.0285873906312925
0.00172658176909597,0.0103838717767918,0,0,0,0.0103838717767918
0,0,0.000396133350500056,0.0179121584871028,0,0.102056130960548
0,0,0.000396133350500056,0.0179121584871028,0,0.102056130960548
0,0,0.0103838717767918,0.0179121584871028,0,0.102056130960548
0,0.00498630703179372,0,0,0,0
0,0.102056130960548,0,0,0,0
0,0.102056130960548,0,0,0,0
0.00172658176909597,0.102056130960548,0.000396133350500056,0.0285873906312925,0,0
0.0480942206047375,0.0480942206047375,0.000396133350500056,0.0285873906312925,0,0
0.000396133350500056,0.00172658176909597,0.000396133350500056,0.0285873906312925,0,0
0.00498630703179372,0.0285873906312925,0.00172658176909597,0.0179121584871028,0.102056130960548,0.0179121584871028
0.00498630703179372,0.0285873906312925,0.00172658176909597,0.0103838717767918,0.102056130960548,0.0480942206047375
0.00498630703179372,0.0285873906312925,0.00172658176909597,0.102056130960548,0.102056130960548,0.102056130960548
0.00172658176909597,0.0285873906312925,0.000396133350500056,0,0.0285873906312925,0
0.00498630703179372,0.0285873906312925,0.000396133350500056,0,0.0480942206047375,0
0,0.0179121584871028,0.000396133350500056,0,0.00498630703179372,0
0.000396133350500056,0.0103838717767918,0,0.00172658176909597,0.00172658176909597,0
0.00172658176909597,0.0285873906312925,0,0.0285873906312925,0.102056130960548,0
0.00498630703179372,0.0179121584871028,0,0.0103838717767918,0.0285873906312925,0
0.00498630703179372,0.0480942206047375,0,0.0285873906312925,0,0.0480942206047375
0.0103838717767918,0.0480942206047375,0,0.0285873906312925,0,0.0480942206047375
0.000396133350500056,0.0480942206047375,0,0.0285873906312925,0,0.0480942206047375
0.00172658176909597,0.0179121584871028,0,0,0.0103838717767918,0.102056130960548
0.00172658176909597,0.00498630703179372,0,0,0.00498630703179372,0.00172658176909597
0.00172658176909597,0.0103838717767918,0,0,0.000396133350500056,0.0179121584871028
0.0179121584871028,0,0.0179121584871028,0,0,0
0.0103838717767918,0,0.0179121584871028,0,0,0
0.0179121584871028,0,0.0179121584871028,0,0,0
0.000396133350500056,0,0.000396133350500056,0.00498630703179372,0.00172658176909597,0
0.000396133350500056,0,0.000396133350500056,0.0179121584871028,0.102056130960548,0
0.000396133350500056,0,0.000396133350500056,0.000396133350500056,0.00498630703179372,0
0.0179121584871028,0,0.0103838717767918,0.102056130960548,0,0.0179121584871028
0.0179121584871028,0,0.0103838717767918,0.0480942206047375,0,0.0179121584871028
0.0179121584871028,0,0.0103838717767918,0.0103838717767918,0,0.0179121584871028
0.00498630703179372,0,0,0.102056130960548,0,0
0.000396133350500056,0,0,0.102056130960548,0,0
0.000396133350500056,0,0,0.102056130960548,0,0
0.000396133350500056,0,0,0.0103838717767918,0.102056130960548,0.0103838717767918
0.00172658176909597,0,0,0.0103838717767918,0.102056130960548,0.0179121584871028
0,0,0,0.0103838717767918,0.102056130960548,0.0480942206047375
0.000396133350500056,0,0,0,0.0285873906312925,0
0.00172658176909597,0,0,0,0.0480942206047375,0
0.000396133350500056,0,0,0,0.00498630703179372,0
