"V1","V2","V3","V4","V5","V6"
0,0.0120480374050488,0,0,0.0015351631725126,0
0,0.0120480374050488,0,0,0.0015351631725126,0
0,0.0120480374050488,0,0,0.0015351631725126,0
0,0.062704310451201,0,0,0,0.0419719716142325
0,0.062704310451201,0,0,0,0.0419719716142325
0,0.062704310451201,0,0,0,0.0419719716142325
0,0,0.0118520052168701,0,0,0
0,0,0.0118520052168701,0,0,0
0,0,0.0118520052168701,0,0,0
0,0,0.000776872989057694,0,0.0192422099613274,0
0,0,0.000776872989057694,0,0.0192422099613274,0
0,0,0.000776872989057694,0,0.0192422099613274,0
0,0,0,0,0.00873217116894775,0.0364761929080214
0,0,0,0,0.00873217116894775,0.0364761929080214
0,0,0,0,0.00873217116894775,0.0364761929080214
0.000150754003474771,0.0882682979279269,0,0,0,0
0.000150754003474771,0.0882682979279269,0,0,0,0
0.000150754003474771,0.0882682979279269,0,0,0,0
0.0109711558532609,0,0.016398380526129,0,0,0
0.0109711558532609,0,0.016398380526129,0,0,0
0.0109711558532609,0,0.016398380526129,0,0,0
0.00141304851373205,0,0,0.119799616554323,0,0
0.00141304851373205,0,0,0.119799616554323,0,0
0.00141304851373205,0,0,0.119799616554323,0,0
0.000113368052634564,0,0,0,0.0306112361241039,0
0.000113368052634564,0,0,0,0.0306112361241039,0
0.000113368052634564,0,0,0,0.0306112361241039,0
0.00234737675586875,0,0,0,0,0.0528752970342019
0.00234737675586875,0,0,0,0,0.0528752970342019
0.00234737675586875,0,0,0,0,0.0528752970342019
