"Tetra.outcome","Colp.outcome","Dexio.outcome","Loxo.outcome","Para.outcome","Spiro.outcome"
0,0.00738834413147713,0,0,0,0
0,0.0333455026137409,0,0,0,0
0,0.0191630142001754,0,0,0,0
0,0.00417072222677593,0.0029083747213504,0,0,0
0,0.0443049941040109,0.00519034310588137,0,0,0
0,0.0317244029636638,0.00603900486377453,0,0,0
0,0.0248171381852983,0.000738320797266174,0.02167787606159,0.0913748257070839,0.0290879437599107
0,0.0092837978821138,3.7137906793147e-05,0.00820907138404342,0.0443862848025637,0.00143384673048906
0,0.00815335280964001,7.72471097731757e-05,0.00647805446704326,0.0213426068104243,0.0289426545417243
0,0.0352099786460176,0.00120654368312591,0.0109190026810805,0,0.067088061315656
0,0.00539623873611838,0.00198508353702209,0.0298200500636825,0,0.0270143471116611
0,0.0507300983489672,0.00152053204983703,0.0176188507085069,0,0.0407039236694976
0,0.10662104623752,0,0.0415118891018838,0,0
0,0.0338155134848344,0,0.012149482627586,0,0
0,0.0711208765337751,0,0.0231847012789577,0,0
0,0.00686168074581111,0,0,0,0.0462114798733321
0,0.0807452129503379,0,0,0,0.0489886577096616
0,0.0691665026205542,0,0,0,0.0263021076707307
0.000306413869864568,0.0619217825686644,0,0.0481189779916645,0,0
0.00362685521772529,0.000528835033054514,0,0.00729942263133093,0,0
0.00324834529103447,0.0350201880565254,0,0.0406655742144391,0,0
0,0,0.00108547903081253,0,0,0
0,0,0.0202403352168787,0,0,0
0,0,0.0101521821115636,0,0,0
0,0,0.00579099336915077,0,0,0.0093784818241816
0,0,0.000918643443185764,0,0,0.053249175791101
0,0,0.00229986453553742,0,0,0.058523562599993
0,0,0,0.0200908209807342,0,0
0,0,0,0.156660437900645,0,0
0,0,0,0.00759167744120626,0,0
0,0,0,0,0.0182096377438558,0
0,0,0,0.00264600334667174,0.0307399138860369,0
0,0,0,0.0306363101218107,0.108125133729629,0
0,0,0,0,0,0
0,0,0,0,0.000179683911743757,0
0,0,0,0,0,0
0,0,0,0,0,0.0764364168054457
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0.00191072687852899,0.0293373446351716,0,0.0464598625912809
0,0,0.000256168359680522,0.0219528825477755,0,0.0717892114247556
0,0,0.00226011093833449,0.0221333299323689,0,0.0311852362822508
0.00393206286934781,0,0.00280707394907931,0,0,0.0123870646243688
0.000652155112684851,0,0.000457969040298339,0,0,0.0335847186418587
0.00180339815869906,0,0.00216289202323718,0,0,0.0386023754334428
0.000423254974943542,0,0,0,0,0
0,0,0,0,0,0
0.00155082891053399,0,0,0,0,0
0,0.00534690558967978,0,0,0,0
0.000983501505148706,0.0831998845639572,0,0,0,0
0.000603408387644827,0.0685305875602826,0,0,0,0
0.002383197,0.001290502,5.707246e-05,0,0.002004631,0
0.000344014101266769,0.00124860510731416,0.000857748146417246,0.000126994799724117,0.0187731068310983,0
0.0004485746,0,0.0004345951,0.0002309587,0.009467728,0
0.002132016,0.0353127,0.001494076,0.02000155,0,0.07473115
0.005006208,0.003849387,0.0005563101,0.03908249,0,0.02712742
0.0009074184,0.0137103,0.001437746,0.02101441,0,0.03288018
0,0.003331058,0.002144099,0,0.005391796,0
0.0006811288,0.0149448,0.001038249,0,0.01353158,0
0.0002141344,0.02357156,0.0007289117,0,0.01579125,0
0.0008959776,0.02516747,0.0001971981,0,0.03298246,0.01774345
0,0.02471423,2.026097e-05,0,0.01214327,0.01149263
0.004406538,0.006608934,0.0003252092,0,0.01997957,0.01957676
0.0005846398,0.0002603526,0.0001368166,0,0,0.03288476
0.004056347,0.04476827,0.001222299,0,0,0.02823213
0.005748267,0.05346098,0.001088602,0,0,0.01760257
0.003065697,0.01411142,0,0.008438219,0.02907168,0
0,0.00343612,0,3.484924e-05,0.01139945,0
0.001625246,0.02251208,0,0.01990353,0.1217496,0
0,0.0002678278,0,0.001122181,0.00168088,0.01717271
2.737901e-05,0.03004377,0,0.006435302,0.07898001,0.07628792
0,0.01284295,0,0.0001579814,0.03104387,0.03274426
0.0009781754,0.002935628,0,0.02686135,0,0.03945398
0.001500667,0.02784904,0,0.01817285,0,0.06198821
0.0114407,0.04822772,0,0.04570778,0,0.1187658
0.002173129,0.001752498,0,0,0.009238703,0.05293971
0.0008105745,0.01412804,0,0,0.01120339,0.003820684
0.0002904508,0.006964967,0,0,0.02153308,0.04769925
0.005490948,0,0.006970299,0,0,0
0.03543529,0,0.01872529,0,0,0
0.01466594,0,0.01979118,0,0,0
0.0001697498,0,0.00111944,0.001432069,0.04044076,0
0.00145295,0,0.0004018964,0.01963995,0.09766116,0
0,0,0.0002365516,0.001201492,0.01085311,0
0.005995904,0,0.003512065,0.01255877,0.06166619,0.006062622
0.001305824,0,1.028574e-05,0.004675375,0.02515268,0.0156956
0.005207087,0,0.006875664,0.05460668,0.02259756,0.03060802
0.006657352,0,0.005014425,0.01748623,0,0.05463636
0.01558452,0,0.01078887,0.08724062,0,0.03011658
0.002456628,0,0.006269281,0.06757645,0,0.01600597
0.000789612,0,0.001871666,0,0.004930197,0.003889847
5.748316e-06,0,0.0006931725,0,0.01397426,0.02393033
0.0008895562,0,0.000860064,0,0.003385837,0.02576456
0.0001687164,0,0,0,0.03315391,0
8.467864e-05,0,0,0,0.03460423,0
3.133195e-05,0,0,0,0.009903801,0
