"Tetra.outcome","Colp.outcome","Dexio.outcome","Loxo.outcome","Para.outcome","Spiro.outcome"
0,0.0453450775905494,0,0,0,0.031681519970401
0,0.00686168074581111,0,0,0,0.0462114798733321
0,0.0241929061495027,0,0,0,0
0,0,0.0137694090843705,0,0,0
0,0,0.0202403352168787,0,0,0
0,0,0.00256070048739447,0,0,0
0,0,0.00503401232404316,0,0,0.000787600859297131
0,0,0.00153568731335534,0,0,0.0384186763933362
0,0,0.000918643443185764,0,0,0.053249175791101
0,0,0,0.10387794287887,0,0
0,0,0,0.157406693371792,0,0
0,0,0,0.117175255842743,0,0
0,0,0,0.0435296985185862,0,0.0709042267036211
0,0,0,0.119915652307995,0,0.123417787678358
0,0,0,0.0230161431460895,0,0.0398253792047374
0,0,0,0,0.00974488132953938,0
0,0,0,0,0,0
0,0,0,0,0.0101269893787805,0
0,0,0,0,0,0.0634640154464081
0,0,0,0,0,0.0728855729552618
0,0,0,0,0,0.0213950032668794
0.00080335704332495,0.0137887072980782,0,0,0,0
0.0024542669345802,0.0170792495690121,0,0,0,0
0,0.104978874136649,0,0,0,0
0.008365317,0,0.01675252,0,0,0
0.02063733,0,0.009068805,0,0,0
0.02499541,0,0.01605714,0,0,0
1.929833e-05,0,0,0,0.01887364,0
3.133195e-05,0,0,0,0.009903801,0
5.25267e-05,0,0,0,0.005422944,0
