"Tetra.outcome","Colp.outcome","Dexio.outcome","Loxo.outcome","Para.outcome","Spiro.outcome"
0,0.00790031132944143,0,0,0,0
0,0.00738834413147713,0,0,0,0
0,0.0401804348283298,0,0,0,0
0,0.00229729706979623,0,0.00111400295705915,0.0140333510715819,0
0,0.0247368173358184,0.00247321750576091,0.00683091720096011,0.0225942124995751,0
0,0.00985208578991015,0.00143777304074462,0.00573346095132535,0.0126808087950478,0
0,0.0092837978821138,3.7137906793147e-05,0.00820907138404342,0.0443862848025637,0.00143384673048906
0,0.000441687789496943,0.000464592774741336,0.00919717544663674,0.0124842764330684,0.0219376186551857
0,0.00618966553982466,5.9035929975828e-05,0.00322649812812368,0.0285144373776671,0.00981183668484122
0,0.0075676277254554,0.000712962876681217,0,0.00821373905852717,0.0207613118988016
0,0.0164683946324522,0.000933708592343362,0,0.00981731518711977,0.000794269725505027
0,0.000514998120514026,7.48453971722218e-05,0,0.0107311671290585,0.0512621504547193
0,0.0223986175053009,0,0.0195158227988062,0.061708296447169,0.019489602847959
0,0.0160937573226052,0,0.0185132327931004,0.0587660405743987,0.0134881086148504
0,0.0064470015677326,0,0.0329571052638928,0.01280011113221,0.00954895546265324
0,0.0490095555733197,0,0,0.025162686961601,0
0,0.00696081681240187,0,0,0.00367134919020502,0
0,0.0108889327932365,0,0,0.00197481463926374,0
0,0.0737758762230163,0,0,0,0.00994114758275637
0,0.0241929061495027,0,0,0,0
0,0.0807452129503379,0,0,0,0.0489886577096616
0,0,0.00349096519404143,0,0,0
0,0,0.0161399707407127,0,0,0
0,0,0.0137694090843705,0,0,0
0,0,0.000378621776720362,0.00692899021304096,0.0545834566268146,0.0485382898643482
0,0,0.000705605782067518,0.0613702270031182,0.0321331479279333,0.0808156533721407
0,0,0.000725672652979977,0.0135494842167361,0.00814331687190131,0.0164407892615929
0,0,0,0.157406693371792,0,0
0,0,0,0.0525838135255231,0,0
0,0,0,0,0,0
0,0,0,0,0.00400945357383832,0
0,0,0,0,0.020969263121051,0
0,0,0,0,0.00527365866411134,0
0,0,0,0,0.00287440444661132,0.0632551574598569
0,0,0,0,0.0284779382823144,0.00711237442474706
0,0,0,0,0.00870854471773687,0.0111905395965622
0,0,0,0,0,0.0213950032668794
0,0,0,0,0,0.121247662159279
0,0,0,0,0,0.0801344128912237
0.00162658515115844,0.038076935577599,0,0,0,0.0852531989693528
0.0002003096005633,0.0114434032814663,0,0,0,0.032561694668707
0.00563699560562025,0.0186566100982494,0,0,0,0.0463805165727273
0,0,0,0.0110611326767666,0.0218168370938442,0.0195811734050284
0,0,0,0.0165745544494931,0.0142036037130965,0.0871472942986194
0,0,0,0.00600072959440008,0.00779635113384806,0
0.00833506302735111,0,0.0025162658556628,0,0,0.00105709212898248
0.000366185511327406,0,0.00100481658590959,0,0,0.041687133017098
0.00131683323142018,0,0.000424655725615307,0,0,0.0516998482561838
0.00519338892177348,0,0,0,0,0
0.000176020070631707,0,0,0,0,0
0.000773267358176899,0,0,0,0,0
0.000437986854250475,0.029442367732889,0,0,0,0
0.000329511085159378,0.0355108971792097,0,0,0,0
0.00115437559197854,0.0190400670410323,0,0,0,0
0.0004422709,0,3.99126453761547e-05,8.88443363687442e-05,0.0128235950808818,0
0.0004485746,0,0.0004345951,0.0002309587,0.009467728,0
0.002383197,0.001290502,5.707246e-05,0,0.002004631,0
0.0006979327,0.03496889,0.0004983268,0.01754443,0,0.1558838
0.0008788092,0.04113642,0.000225513,0.01954131,0,0.1449823
0.00314356,0.015754,0.004705715,0.008729989,0,0.005936746
0.001373899,0.02783728,0.0007194574,0,0.02276189,0
0.000276116,0.0009728672,1.056337e-05,0,0.002336507,0
0,0.02107572,0.0004349382,0,0.003218954,0
6.432494e-05,0.002997733,2.204941e-05,0,0.001441742,0.04457173
0.004406538,0.006608934,0.0003252092,0,0.01997957,0.01957676
0,0.02471423,2.026097e-05,0,0.01214327,0.01149263
0.0005846398,0.0002603526,0.0001368166,0,0,0.03288476
0.002108745,0.01381164,0.001121862,0,0,0.1088443
0.0001713155,0.04613189,0.0008963589,0,0,0.01386263
0,0.00343612,0,3.484924e-05,0.01139945,0
0.001024592,0.01126633,0,0.01177542,0.05668757,0
0,0.003610484,0,0,0.004440923,0
0.005016437,0.01374985,0,0.01405621,0.02117096,0
0.002258112,0.003810721,0,0.02347173,0.1094487,0.03656431
0.001136975,0.01618626,0,0.01710701,0.08255332,0.05036656
0.01828338,0,0.01582288,0,0,0
0.01466594,0,0.01979118,0,0,0
0.02499541,0,0.01605714,0,0,0
0.0009561233,0,0.0003719168,0.006439332,0.04633706,0.08032011
0.005995904,0,0.003512065,0.01255877,0.06166619,0.006062622
0.00509687,0,0.003073074,0.01461576,0.06741794,0.05666329
0.02131113,0,0.01029981,0.04010561,0,0.01467273
0.002884615,0,0.000546091,0.03127031,0,0.09178748
0.0003414215,0,0.0008989244,0.03845834,0,0.02649382
0.003475799,0,0,0.02545773,0.1080999,0.01776709
0,0,0,0.01534109,0.1073328,0.04756386
0.0003134447,0,0,0.01207738,0.03978697,0.01246748
0.0001081357,0,0,0,0.0123445,0
5.25267e-05,0,0,0,0.005422944,0
1.929833e-05,0,0,0,0.01887364,0
0.02427275,0,0.004527881,0,0.00384187,0
0.001331923,0,0.002488878,0,0.01559689,0
0.01157812,0,0.001559516,0,0.0317072,0
1.520639e-05,0,0,0,0,0.06614887
0.0005206305,0,0,0,0,0.125511
0.001041209,0,0,0,0,0.05021637
