"Tetra.outcome","Colp.outcome","Dexio.outcome","Loxo.outcome","Para.outcome","Spiro.outcome"
0,0.032192839186764,0,0,0,0
0,0.00738834413147713,0,0,0,0
0,0,0,0,0,0
0,0.0265483988045707,0.000161233512256025,0.0322499568329881,0.0792309337374729,0
0,0.0247368173358184,0.00247321750576091,0.00683091720096011,0.0225942124995751,0
0,0.00697476426212983,0.000338263034465103,0.000111639987246676,0.00849432904214554,0
0,0.00618966553982466,5.9035929975828e-05,0.00322649812812368,0.0285144373776671,0.00981183668484122
0,0.0232193471673477,0.0013013538885735,0.0199368610277916,0.049022573247926,0.0998056690944552
0,0.013533689390483,6.27638460905893e-05,0.00737199030727512,0.0615898018555655,0.0390396868005266
0,0.00539623873611838,0.00198508353702209,0.0298200500636825,0,0.0270143471116611
0,0.0440743555998901,0.00117787351009894,0.0270378930691454,0,0.0871975083170271
0,0.0181521907607816,0.00134481104121765,0.00742857623404747,0,0.0245742150214557
0,0,0.0161399707407127,0,0,0
0,0,0.00818461607813202,0,0,0
0,0,0.0202403352168787,0,0,0
0,0,0.00711155702784139,0.0061923623386364,0,0
0,0,0.00103125698017405,0.083775293250224,0,0
0,0,0.0270240177254358,0.0845003278942408,0,0
0,0,0.000803446415495957,0,0.018332787855455,0
0,0,0.0122744482894068,0,0.0371660684775344,0
0,0,0.00737767435856081,0,0.0141708770203915,0
0,0,0.00503401232404316,0,0,0.000787600859297131
0,0,0.000909185270659582,0,0,0.0512476333449836
0,0,0.000918643443185764,0,0,0.053249175791101
0,0,0,0.117175255842743,0,0
0,0,0,0.0776048355832288,0,0
0,0,0,0,0,0
0,0,0,9.08867281198305e-06,0.0369033358894151,0
0,0,0,7.71084846231188e-05,0.0107552387747761,0
0,0,0,0.0306363101218107,0.108125133729629,0
0,0,0,0.0257890248295406,0,0.111911824051975
0,0,0,0.0435296985185862,0,0.0709042267036211
0,0,0,0.0213846499512897,0,0.00329159006789146
0,0,0,0,0.00400945357383832,0
0,0,0,0,0,0
0,0,0,0,0.0348007316110579,0
0,0,0,0,0,0.0213950032668794
0,0,0,0,0,0
0,0,0,0,0,0.121247662159279
0,0.0237165050025848,0,0,0.0198504522316402,0.00726635821535529
0,0.0437116826761008,0,0,0.0109963762182558,0.0580015882283649
0,0.0316960570936936,0,0,0.00525982931633778,0.0464878708601247
0,0,0.00471984692394029,0.0788379204172771,0,0.0992590506693348
0,0,0.00980050264919551,0.018869156744736,0,0.0697738647514597
0,0,0.0034146498641664,0.0212131765760646,0,0.0778945670114323
0,0,0,0.00600072959440008,0.00779635113384806,0
0,0,0,0.0576584535363651,0.0433480379332281,0.0662707586603255
0,0,0,0.0958135540328068,0.032701579985174,0.0411664479856777
0.000652155112684851,0,0.000457969040298339,0,0,0.0335847186418587
0.00393206286934781,0,0.00280707394907931,0,0,0.0123870646243688
0.00110368541181496,0,0.000446635305425373,0,0,0.0223516124131291
0.00519338892177348,0,0,0,0,0
0.0184217676096408,0,0,0,0,0
0.000258227683522985,0,0,0,0,0
0.000603408387644827,0.0685305875602826,0,0,0,0
0.000983501505148706,0.0831998845639572,0,0,0,0
0.00447480725763634,0.0231213044424982,0,0,0,0
0,1.887509e-05,0,0.002415557,0.006361908,0
0.0004485746,0,0.0004345951,0.0002309587,0.009467728,0
0.000982841911980872,0.0207507197623595,0.000255345691301981,0.0137298785446517,0.133641309925645,0
0.0003836808,0.03693887,0.0004124312,0.02598848,0.04103758,0.04873632
0.002045391,0.02320522,0.0003101935,0.003005446,0.1051233,0.03857824
0.0006457783,0.01006401,7.865382e-06,0.01025366,0.067567,0.006434387
0.00314356,0.015754,0.004705715,0.008729989,0,0.005936746
0.003623302,0.02619729,0.0007042243,0.01402444,0,0.02108945
0.0006979327,0.03496889,0.0004983268,0.01754443,0,0.1558838
0.0001159109,0.01299334,7.665742e-05,0,0.01001459,0
0.000571815,0.000388605,0.0003388585,0,0.007971941,0
0,0.003331058,0.002144099,0,0.005391796,0
0.0009786386,0.01825467,0.001272476,0,0.008178254,0.01090672
0.00101959,0.02416662,0.0001508139,0,0.009154905,0.01470908
0.0008959776,0.02516747,0.0001971981,0,0.03298246,0.01774345
0.001164376,0.06196551,0.001419102,0,0,0.04244566
0.005748267,0.05346098,0.001088602,0,0,0.01760257
0.0005846398,0.0002603526,0.0001368166,0,0,0.03288476
0.001024592,0.01126633,0,0.01177542,0.05668757,0
0.007218726,0.03495241,0,0.01033637,0.02646991,0
0.001625246,0.02251208,0,0.01990353,0.1217496,0
0.0006642603,0.0003893097,0,0.004049399,0.01249979,0.00699534
2.737901e-05,0.03004377,0,0.006435302,0.07898001,0.07628792
0,0.001451641,0,0.001637557,0.01237668,0.01025666
0.00101305,0.02249653,0,0.07207317,0,0.09963805
0.001450291,0.005579246,0,0.003676676,0,0.0352385
0.002915454,0.01537805,0,0.01712381,0,0.03989876
0.006999785,0.02421924,0,0,0.02102184,0.01953589
0.001823527,0.006105867,0,0,0.006526341,0.001910474
0.0027122,0.01682269,0,0,0.01132679,0.002379593
0.02063733,0,0.009068805,0,0,0
0.005490948,0,0.006970299,0,0,0
0.01466594,0,0.01979118,0,0,0
0.001305824,0,1.028574e-05,0.004675375,0.02515268,0.0156956
0.0005064498,0,0.0002270431,0.01586053,0.01556514,0.05808582
0.0003970192,0,0.0003314403,0.008517594,0.03851551,0.01384121
0.000263375,0,0,0,0,0.01093097
7.041128e-05,0,0,0,0,0.1093409
0.0001105756,0,0,0,0,0.01443219
