"Tetra.action","Colp.action","Dexio.action","Loxo.action","Para.action","Spiro.action"
0,0.000160143944759857,0,0.000160143944759857,0,0
0,0.0142285633974974,0,0.0142285633974974,0,0
0,0.00137437066083696,0,0.00137437066083696,0,0
0,0.0211994196690288,0.0211994196690288,0,0.0211994196690288,0
0,0.00862677939990529,0.00862677939990529,0,0.00862677939990529,0
0,0.0179039938967415,0.0179039938967415,0,0.0179039938967415,0
0,0,0.000160143944759857,0.000160143944759857,0,0
0,0,0.0142285633974974,0.0142285633974974,0,0
0,0,0.00137437066083696,0.00137437066083696,0,0
0,0,0,0.0211994196690288,0.0211994196690288,0
0,0,0,0.00862677939990529,0.00862677939990529,0
0,0,0,0.0179039938967415,0.0179039938967415,0
0,0,0,0.000160143944759857,0,0.000160143944759857
0,0,0,0.0142285633974974,0,0.0142285633974974
0,0,0,0.00137437066083696,0,0.00137437066083696
0,0,0,0,0.0211994196690288,0
0,0,0,0,0.00862677939990529,0
0,0,0,0,0.0179039938967415,0
0,0,0,0,0.000160143944759857,0.000160143944759857
0,0,0,0,0.0142285633974974,0.0142285633974974
0,0,0,0,0.00137437066083696,0.00137437066083696
0,0,0.0211994196690288,0.0211994196690288,0,0.0211994196690288
0,0,0.00862677939990529,0.00862677939990529,0,0.00862677939990529
0,0,0.0179039938967415,0.0179039938967415,0,0.0179039938967415
0,0,0,0.000160143944759857,0.000160143944759857,0.000160143944759857
0,0,0,0.0142285633974974,0.0142285633974974,0.0142285633974974
0,0,0,0.00137437066083696,0.00137437066083696,0.00137437066083696
0.0211994196690288,0.0211994196690288,0,0,0,0
0.00862677939990529,0.00862677939990529,0,0,0,0
0.0179039938967415,0.0179039938967415,0,0,0,0
