"Tetra.action","Colp.action","Dexio.action","Loxo.action","Para.action","Spiro.action"
0,4.98995047601402e-05,4.98995047601402e-05,4.98995047601402e-05,0,0
0,0.0154584201159369,0.0154584201159369,0.0154584201159369,0,0
0,0.00116950620560963,0.00116950620560963,0.00116950620560963,0,0
0,0.0298641510208268,0,0,0.0298641510208268,0
0,0.00803431718657295,0,0,0.00803431718657295,0
0,0.0212875472690476,0,0,0.0212875472690476,0
0,4.98995047601402e-05,0,0,0,4.98995047601402e-05
0,0.0154584201159369,0,0,0,0.0154584201159369
0,0.00116950620560963,0,0,0,0.00116950620560963
0,0,0.0298641510208268,0.0298641510208268,0,0
0,0,0.00803431718657295,0.00803431718657295,0,0
0,0,0.0212875472690476,0.0212875472690476,0,0
0,0,0,4.98995047601402e-05,0,0
0,0,0,0.0154584201159369,0,0
0,0,0,0.00116950620560963,0,0
0,0,0,0.0298641510208268,0,0.0298641510208268
0,0,0,0.00803431718657295,0,0.00803431718657295
0,0,0,0.0212875472690476,0,0.0212875472690476
0,0,4.98995047601402e-05,4.98995047601402e-05,0,4.98995047601402e-05
0,0,0.0154584201159369,0.0154584201159369,0,0.0154584201159369
0,0,0.00116950620560963,0.00116950620560963,0,0.00116950620560963
0,0,0,0.0298641510208268,0.0298641510208268,0.0298641510208268
0,0,0,0.00803431718657295,0.00803431718657295,0.00803431718657295
0,0,0,0.0212875472690476,0.0212875472690476,0.0212875472690476
4.98995047601402e-05,4.98995047601402e-05,0,0,0,0
0.0154584201159369,0.0154584201159369,0,0,0,0
0.00116950620560963,0.00116950620560963,0,0,0,0
0.0298641510208268,0,0,0,0.0298641510208268,0
0.00803431718657295,0,0,0,0.00803431718657295,0
0.0212875472690476,0,0,0,0.0212875472690476,0
