"Tetra.action","Colp.action","Dexio.action","Loxo.action","Para.action","Spiro.action","temperature.initial","Tetra.outcome","Colp.outcome","Dexio.outcome","Loxo.outcome","Para.outcome","Spiro.outcome","state_idx"
0,0,1,0,0,1,19,0,0,0.00153568731335534,0,0,0.0384186763933362,36
0,0,1,0,0,1,25,0,0,0.000918643443185764,0,0,0.053249175791101,36
0,0,1,0,0,1,25,0,0,0.00229986453553742,0,0,0.058523562599993,36
0,0,0,1,1,0,19,0,0,0,9.08867281198305e-06,0.0369033358894151,0,24
0,0,0,1,1,0,25,0,0,0,0.00101536006560882,0.00138330666700837,0,24
0,0,0,1,1,0,21,0,0,0,0.00264600334667174,0.0307399138860369,0,24
0,0,0,1,0,1,21,0,0,0,0.0132243322654877,0,0.0170091729193597,40
0,0,0,1,0,1,17,0,0,0,0.0257890248295406,0,0.111911824051975,40
0,0,0,1,0,1,25,0,0,0,0.0558908761144349,0,0.0721051881161904,40
0,0,0,0,1,0,23,0,0,0,0,0.00527365866411134,0,16
0,0,0,0,1,0,23,0,0,0,0,0,0,16
0,0,0,0,1,0,19,0,0,0,0,0.00453416518565111,0,16
1,1,0,0,0,1,15,0.00241873309193449,0.0624878881346739,0,0,0,0.0135008319757553,35
1,1,0,0,0,1,19,0.00322119474167542,0.0161896891826531,0,0,0,0.0901475087073834,35
1,1,0,0,0,1,23,0.0002003096005633,0.0114434032814663,0,0,0,0.032561694668707,35
1,0,0,0,0,0,19,0,0,0,0,0,0,1
1,0,0,0,0,0,15,0.00519338892177348,0,0,0,0,0,1
1,0,0,0,0,0,15,0.00190791288628735,0,0,0,0,0,1
1,0,1,0,0,0,17,0.008365317,0,0.01675252,0,0,0,5
1,0,1,0,0,0,15,0.02499541,0,0.01605714,0,0,0,5
1,0,1,0,0,0,23,0.005490948,0,0.006970299,0,0,0,5
1,0,0,1,1,0,23,0.001226482,0,0,0.004308281,0.009960107,0,25
1,0,0,1,1,0,25,0.01092997,0,0,0.002814354,0.009901858,0,25
1,0,0,1,1,0,19,0,0,0,0,0.02434404,0,25
1,0,1,0,1,0,21,0.0004399661,0,0.001456284,0,0.004605674,0,21
1,0,1,0,1,0,17,0.02427275,0,0.004527881,0,0.00384187,0,21
1,0,1,0,1,0,17,0.001331923,0,0.002488878,0,0.01559689,0,21
1,0,0,0,0,1,25,1.520639e-05,0,0,0,0,0.06614887,33
1,0,0,0,0,1,17,5.811711e-05,0,0,0,0,0.001820403,33
1,0,0,0,0,1,19,7.041128e-05,0,0,0,0,0.1093409,33
