"Tetra.action","Colp.action","Dexio.action","Loxo.action","Para.action","Spiro.action"
0,0.000888228675501613,0,0,0,0
0,0.0119798092850476,0,0,0,0
0,0.000994624712426064,0,0,0,0
0,0.0148111142703757,0.0148111142703757,0.0148111142703757,0.0148111142703757,0
0,0.0198357868201696,0.0198357868201696,0.0198357868201696,0.0198357868201696,0
0,0.0172827356924987,0.0172827356924987,0.0172827356924987,0.0172827356924987,0
0,0.000888228675501613,0.000888228675501613,0.000888228675501613,0.000888228675501613,0.000888228675501613
0,0.0119798092850476,0.0119798092850476,0.0119798092850476,0.0119798092850476,0.0119798092850476
0,0.000994624712426064,0.000994624712426064,0.000994624712426064,0.000994624712426064,0.000994624712426064
0,0.0148111142703757,0.0148111142703757,0,0.0148111142703757,0.0148111142703757
0,0.0198357868201696,0.0198357868201696,0,0.0198357868201696,0.0198357868201696
0,0.0172827356924987,0.0172827356924987,0,0.0172827356924987,0.0172827356924987
0,0.000888228675501613,0.000888228675501613,0.000888228675501613,0,0
0,0.0119798092850476,0.0119798092850476,0.0119798092850476,0,0
0,0.000994624712426064,0.000994624712426064,0.000994624712426064,0,0
0,0.0148111142703757,0,0.0148111142703757,0.0148111142703757,0.0148111142703757
0,0.0198357868201696,0,0.0198357868201696,0.0198357868201696,0.0198357868201696
0,0.0172827356924987,0,0.0172827356924987,0.0172827356924987,0.0172827356924987
0,0.000888228675501613,0,0,0.000888228675501613,0
0,0.0119798092850476,0,0,0.0119798092850476,0
0,0.000994624712426064,0,0,0.000994624712426064,0
0,0.0148111142703757,0.0148111142703757,0,0.0148111142703757,0
0,0.0198357868201696,0.0198357868201696,0,0.0198357868201696,0
0,0.0172827356924987,0.0172827356924987,0,0.0172827356924987,0
0.000888228675501613,0.000888228675501613,0,0.000888228675501613,0,0
0.0119798092850476,0.0119798092850476,0,0.0119798092850476,0,0
0.000994624712426064,0.000994624712426064,0,0.000994624712426064,0,0
0,0,0.0148111142703757,0,0,0
0,0,0.0198357868201696,0,0,0
0,0,0.0172827356924987,0,0,0
0,0,0.000888228675501613,0,0.000888228675501613,0
0,0,0.0119798092850476,0,0.0119798092850476,0
0,0,0.000994624712426064,0,0.000994624712426064,0
0,0,0.0148111142703757,0,0,0.0148111142703757
0,0,0.0198357868201696,0,0,0.0198357868201696
0,0,0.0172827356924987,0,0,0.0172827356924987
0,0,0,0.000888228675501613,0,0
0,0,0,0.0119798092850476,0,0
0,0,0,0.000994624712426064,0,0
0,0,0,0.0148111142703757,0.0148111142703757,0
0,0,0,0.0198357868201696,0.0198357868201696,0
0,0,0,0.0172827356924987,0.0172827356924987,0
0,0,0,0.000888228675501613,0,0.000888228675501613
0,0,0,0.0119798092850476,0,0.0119798092850476
0,0,0,0.000994624712426064,0,0.000994624712426064
0,0,0,0,0.0148111142703757,0
0,0,0,0,0.0198357868201696,0
0,0,0,0,0.0172827356924987,0
0,0,0,0,0,0.000888228675501613
0,0,0,0,0,0.0119798092850476
0,0,0,0,0,0.000994624712426064
0.0148111142703757,0,0,0,0,0
0.0198357868201696,0,0,0,0,0
0.0172827356924987,0,0,0,0,0
0.000888228675501613,0.000888228675501613,0.000888228675501613,0.000888228675501613,0.000888228675501613,0
0.0119798092850476,0.0119798092850476,0.0119798092850476,0.0119798092850476,0.0119798092850476,0
0.000994624712426064,0.000994624712426064,0.000994624712426064,0.000994624712426064,0.000994624712426064,0
0.0148111142703757,0.0148111142703757,0.0148111142703757,0.0148111142703757,0.0148111142703757,0.0148111142703757
0.0198357868201696,0.0198357868201696,0.0198357868201696,0.0198357868201696,0.0198357868201696,0.0198357868201696
0.0172827356924987,0.0172827356924987,0.0172827356924987,0.0172827356924987,0.0172827356924987,0.0172827356924987
0.000888228675501613,0.000888228675501613,0.000888228675501613,0.000888228675501613,0,0.000888228675501613
0.0119798092850476,0.0119798092850476,0.0119798092850476,0.0119798092850476,0,0.0119798092850476
0.000994624712426064,0.000994624712426064,0.000994624712426064,0.000994624712426064,0,0.000994624712426064
0.0148111142703757,0.0148111142703757,0.0148111142703757,0,0.0148111142703757,0
0.0198357868201696,0.0198357868201696,0.0198357868201696,0,0.0198357868201696,0
0.0172827356924987,0.0172827356924987,0.0172827356924987,0,0.0172827356924987,0
0.000888228675501613,0.000888228675501613,0.000888228675501613,0,0.000888228675501613,0.000888228675501613
0.0119798092850476,0.0119798092850476,0.0119798092850476,0,0.0119798092850476,0.0119798092850476
0.000994624712426064,0.000994624712426064,0.000994624712426064,0,0.000994624712426064,0.000994624712426064
0.0148111142703757,0.0148111142703757,0.0148111142703757,0,0,0.0148111142703757
0.0198357868201696,0.0198357868201696,0.0198357868201696,0,0,0.0198357868201696
0.0172827356924987,0.0172827356924987,0.0172827356924987,0,0,0.0172827356924987
0.000888228675501613,0.000888228675501613,0,0.000888228675501613,0.000888228675501613,0.000888228675501613
0.0119798092850476,0.0119798092850476,0,0.0119798092850476,0.0119798092850476,0.0119798092850476
0.000994624712426064,0.000994624712426064,0,0.000994624712426064,0.000994624712426064,0.000994624712426064
0.0148111142703757,0.0148111142703757,0,0.0148111142703757,0,0.0148111142703757
0.0198357868201696,0.0198357868201696,0,0.0198357868201696,0,0.0198357868201696
0.0172827356924987,0.0172827356924987,0,0.0172827356924987,0,0.0172827356924987
0.000888228675501613,0,0.000888228675501613,0.000888228675501613,0.000888228675501613,0
0.0119798092850476,0,0.0119798092850476,0.0119798092850476,0.0119798092850476,0
0.000994624712426064,0,0.000994624712426064,0.000994624712426064,0.000994624712426064,0
0.0148111142703757,0,0.0148111142703757,0.0148111142703757,0.0148111142703757,0.0148111142703757
0.0198357868201696,0,0.0198357868201696,0.0198357868201696,0.0198357868201696,0.0198357868201696
0.0172827356924987,0,0.0172827356924987,0.0172827356924987,0.0172827356924987,0.0172827356924987
0.000888228675501613,0,0,0.000888228675501613,0,0
0.0119798092850476,0,0,0.0119798092850476,0,0
0.000994624712426064,0,0,0.000994624712426064,0,0
0.0148111142703757,0,0,0.0148111142703757,0.0148111142703757,0.0148111142703757
0.0198357868201696,0,0,0.0198357868201696,0.0198357868201696,0.0198357868201696
0.0172827356924987,0,0,0.0172827356924987,0.0172827356924987,0.0172827356924987
0.000888228675501613,0,0,0,0.000888228675501613,0
0.0119798092850476,0,0,0,0.0119798092850476,0
0.000994624712426064,0,0,0,0.000994624712426064,0
0.0148111142703757,0,0.0148111142703757,0,0.0148111142703757,0
0.0198357868201696,0,0.0198357868201696,0,0.0198357868201696,0
0.0172827356924987,0,0.0172827356924987,0,0.0172827356924987,0
