"Tetra.outcome","Colp.outcome","Dexio.outcome","Loxo.outcome","Para.outcome","Spiro.outcome"
0,0.0058229596167418,0.000994315016250152,0,0.00310404170123753,0.00236334637048348
0,0.000907725508731996,0.00058719321795357,0,0.00327836535176974,0.0148053589420598
0,0.00894770845810303,0.000306281940962247,0,0.00630710020930525,0.0425751860980165
0,0.0228070133518396,0,0.00870479030975651,0.0392174548616393,0.0144829885329571
0,0.0064470015677326,0,0.0329571052638928,0.01280011113221,0.00954895546265324
0,0.0160937573226052,0,0.0185132327931004,0.0587660405743987,0.0134881086148504
0.00345660334435382,0.0478977578148308,0.00106019229391484,0.0339477421033867,0,0
0.00173628132766531,0.0601419314735126,0,0.0235335653361463,0,0
0.00426706885131012,0.0888123890907693,0.00212824552284725,0.0391489898629645,0,0
0.00384547,0.0461634,0.0003032802,0.0337452,0,0.07574405
0.001816914,0.007236251,0.001178568,0.004063079,0,0.02614075
0.0006979327,0.03496889,0.0004983268,0.01754443,0,0.1558838
0.0006811288,0.0149448,0.001038249,0,0.01353158,0
0.001229712,0.02565598,0.001487013,0,0.01739905,0
0,0.003331058,0.002144099,0,0.005391796,0
0.00101959,0.02416662,0.0001508139,0,0.009154905,0.01470908
0,0.02471423,2.026097e-05,0,0.01214327,0.01149263
0.0002992666,0.002655509,0.0006696954,0,0.01180446,0.05308689
2.737901e-05,0.03004377,0,0.006435302,0.07898001,0.07628792
0.0006642603,0.0003893097,0,0.004049399,0.01249979,0.00699534
0,0.001452704,0,0.003719213,0.00570224,0.01319688
0.001283566,0.007128259,0,0,0.001572889,0.02982307
0.001610292,0.01379406,0,0,0.00786087,0.09880572
0.006999785,0.02421924,0,0,0.02102184,0.01953589
0.003820792,0,0.002340762,0,0.02804238,0.05476927
0.001957187,0,0.0004153297,0,0.005041243,0.03958282
0.000789612,0,0.001871666,0,0.004930197,0.003889847
0.0003134447,0,0,0.01207738,0.03978697,0.01246748
0.0007693068,0,0,0.01576706,0.100543,0.03902395
0.001242631,0,0,0.009725446,0.0677958,0.01953339
