"Tetra.action.outcome","Colp.action.outcome","Dexio.action.outcome","Loxo.action.outcome","Para.action.outcome","Spiro.action.outcome"
0.182603871950648,0.643946884628912,0.700597284182087,0.900257768400189,0.926903335467311,1.00132945800897
0.182603871950648,0.643946884628912,0.700597284182087,0.900257768400189,0.926903335467311,1.00132945800897
0.182603871950648,0.643946884628912,0.700597284182087,0.900257768400189,0.926903335467311,1.00132945800897
0.289666002867597,0.755518406933184,0.403399244555837,0.906390076098207,1.01312950080549,0.66761750855993
0.289666002867597,0.755518406933184,0.403399244555837,0.906390076098207,1.01312950080549,0.66761750855993
0.289666002867597,0.755518406933184,0.403399244555837,0.906390076098207,1.01312950080549,0.66761750855993
0.214288139593169,0.482810573378386,0.749671474107799,0.936508925214758,0.943172409941133,1.36077430252402
0.214288139593169,0.482810573378386,0.749671474107799,0.936508925214758,0.943172409941133,1.36077430252402
0.214288139593169,0.482810573378386,0.749671474107799,0.936508925214758,0.943172409941133,1.36077430252402
0.927670750100193,0.921524148790952,0.655244632234677,0.721470281457569,0.187270120378963,0.943515577169984
0.927670750100193,0.921524148790952,0.655244632234677,0.721470281457569,0.187270120378963,0.943515577169984
0.927670750100193,0.921524148790952,0.655244632234677,0.721470281457569,0.187270120378963,0.943515577169984
0.980776750320167,0.881086924582157,0.693127962536601,0.448280167913655,0.23389442531062,1.02526771891412
0.980776750320167,0.881086924582157,0.693127962536601,0.448280167913655,0.23389442531062,1.02526771891412
0.980776750320167,0.881086924582157,0.693127962536601,0.448280167913655,0.23389442531062,1.02526771891412
0.842102966904897,0.770469222206565,0.141764780423113,0.773844471910114,0.861114432673457,0.650336412958573
0.842102966904897,0.770469222206565,0.141764780423113,0.773844471910114,0.861114432673457,0.650336412958573
0.842102966904897,0.770469222206565,0.141764780423113,0.773844471910114,0.861114432673457,0.650336412958573
0.966481059708095,0.934713527982495,0.445512029509014,0.762893725154084,0.233877350886353,0.896914245072252
0.966481059708095,0.934713527982495,0.445512029509014,0.762893725154084,0.233877350886353,0.896914245072252
0.966481059708095,0.934713527982495,0.445512029509014,0.762893725154084,0.233877350886353,0.896914245072252
0.913784611211593,0.719233570838804,0.288414512273505,0.429167585235459,0.81865086454181,0.855726092737891
0.913784611211593,0.719233570838804,0.288414512273505,0.429167585235459,0.81865086454181,0.855726092737891
0.913784611211593,0.719233570838804,0.288414512273505,0.429167585235459,0.81865086454181,0.855726092737891
0.849512051233203,0.370958410160791,0.668647177391549,0.355101426228876,0.839638671077763,0.8407412720112
0.849512051233203,0.370958410160791,0.668647177391549,0.355101426228876,0.839638671077763,0.8407412720112
0.849512051233203,0.370958410160791,0.668647177391549,0.355101426228876,0.839638671077763,0.8407412720112
0.835836741159626,0.438453318774765,0.267318993486259,0.740986256873198,0.989374699216135,0.769467401326309
0.835836741159626,0.438453318774765,0.267318993486259,0.740986256873198,0.989374699216135,0.769467401326309
0.835836741159626,0.438453318774765,0.267318993486259,0.740986256873198,0.989374699216135,0.769467401326309
