"Tetra.outcome","Colp.outcome","Dexio.outcome","Loxo.outcome","Para.outcome","Spiro.outcome"
0,0.0278647054714485,0.00042820409491378,0.013203687609619,0.0651921730753405,0.0124172398745994
0,0.0248171381852983,0.000738320797266174,0.02167787606159,0.0913748257070839,0.0290879437599107
0,0.046349424300986,0.000189149918128782,0.0232004917525266,0.0398044154492121,0.0795872970378848
0,0.0112248088031539,0,0.00594440988736081,0.0287986736418931,0.00100978363956406
0,0.0197621041912545,0,0.00310356488901487,0.0126493638746099,0.0355529909301364
0,0.0223986175053009,0,0.0195158227988062,0.061708296447169,0.019489602847959
7.63388230125119e-05,0.0141706918014936,0.000449710946479898,0.00186952670812056,0.017187641229503,0
0.00228616865606087,0.0177670559127105,0,0.0170313750795314,0.130195702913983,0
0,1.887509e-05,0,0.002415557,0.006361908,0
0.005006208,0.003849387,0.0005563101,0.03908249,0,0.02712742
0.0008573703,0.02960373,0.0003768045,0.02090806,0,0.06093829
0.001816914,0.007236251,0.001178568,0.004063079,0,0.02614075
0.0004742471,0.02084621,0.0003970428,0,0.019082,0
0.000571815,0.000388605,0.0003388585,0,0.007971941,0
0.0004221695,0.02318143,0.0002004647,0,0.01337774,0
0.0009786386,0.01825467,0.001272476,0,0.008178254,0.01090672
0,0.02471423,2.026097e-05,0,0.01214327,0.01149263
4.794075e-05,0.007413385,0.0002212191,0,0.006402027,0.08613869
0.002258112,0.003810721,0,0.02347173,0.1094487,0.03656431
0.005016437,0.01374985,0,0.01405621,0.02117096,0
0,0.0002678278,0,0.001122181,0.00168088,0.01717271
0.0004590801,0.003573434,0,0,0.009419914,0.03514353
0.001610292,0.01379406,0,0,0.00786087,0.09880572
0.008450486,0.0259273,0,0,0.02258006,0.0128558
0.007061184,0,0.00287754,0.01247768,0.0391198,0.01885476
0.005704371,0,0.0007076363,0.03341551,0.05747437,0.009011822
0.0003885288,0,0.000353607,0.01181417,0.04267814,0.03837516
0,0,0,0.003696841,0.009214549,0.002328204
0,0,0,0.001400847,0.02440434,0
0.0003134447,0,0,0.01207738,0.03978697,0.01246748
