"V1","V2","V3","V4","V5","V6"
0.000406141634010036,0.0487948338527315,0,0.0366682839172644,0,0
0.000406141634010036,0.0487948338527315,0,0.0366682839172644,0,0
0.000406141634010036,0.0487948338527315,0,0.0366682839172644,0,0
0,0,0.0375198637702193,0,0,0
0,0,0.0375198637702193,0,0,0
0,0,0.0375198637702193,0,0,0
0,0,0.00878910640681863,0.0996002416479737,0,0
0,0,0.00878910640681863,0.0996002416479737,0,0
0,0,0.00878910640681863,0.0996002416479737,0,0
0,0,0,0.113236841535989,0,0
0,0,0,0.113236841535989,0,0
0,0,0,0.113236841535989,0,0
0,0,0,0.0865599284525687,0,0.0862201373153646
0,0,0,0.0865599284525687,0,0.0862201373153646
0,0,0,0.0865599284525687,0,0.0862201373153646
0,0.00227800522799451,0,0,0.0107266268143845,0.0538223919684298
0,0.00227800522799451,0,0,0.0107266268143845,0.0538223919684298
0,0.00227800522799451,0,0,0.0107266268143845,0.0538223919684298
0,0,0,0.0948934042045648,0,0.0902955060630531
0,0,0,0.0948934042045648,0,0.0902955060630531
0,0,0,0.0948934042045648,0,0.0902955060630531
0.000341824622132547,0,0,0.00193303900349061,0.111230707377005,0
0.000341824622132547,0,0,0.00193303900349061,0.111230707377005,0
0.000341824622132547,0,0,0.00193303900349061,0.111230707377005,0
0,0,0,0,0.196734988562793,0
0,0,0,0,0.196734988562793,0
0,0,0,0,0.196734988562793,0
0.00685653743697788,0,0.00224533203873457,0,0.0166063211305402,0
0.00685653743697788,0,0.00224533203873457,0,0.0166063211305402,0
0.00685653743697788,0,0.00224533203873457,0,0.0166063211305402,0
