"Tetra.outcome","Colp.outcome","Dexio.outcome","Loxo.outcome","Para.outcome","Spiro.outcome"
0,0.0121067323312702,0.00503766444758956,0,0.00918280967607839,0.0249901091307835
0,0.0767804773064888,0.0120476478459861,0,0.0523670854321358,0
0,0.0279407158199248,0.00267465972143643,0,0.0220258657355387,0.012962087200866
0.000347287579778299,0.0654454126500967,0,0.054774793820046,0,0
0.00324834529103447,0.0350201880565254,0,0.0406655742144391,0,0
0.00069937240247895,0.0030508796636457,0,0.0350174528774811,0,0
0,0,0.00818017202402165,0.149753399773269,0,0
0,0,0.00209768905590457,0.120374860635893,0,0
0,0,0.0270240177254358,0.0845003278942408,0,0
0,0,0.000918643443185764,0,0,0.053249175791101
0,0,0.00229986453553742,0,0,0.058523562599993
0,0,0.000385615073403032,0,0,0.0423130696350833
0,0,0,0.00264600334667174,0.0307399138860369,0
0,0,0,7.71084846231188e-05,0.0107552387747761,0
0,0,0,0.0306363101218107,0.108125133729629,0
0,0,0,0,0,0.0728855729552618
0,0,0,0,0,0.0634640154464081
0,0,0,0,0,0.0332198664180196
0,0,0.00166875429990021,0.00882174090892155,0,0.0197153757001609
0,0,0.00183402459499358,0.000328702311599318,0,0.0141109454018233
0,0,0.00980050264919551,0.018869156744736,0,0.0697738647514597
0.00131683323142018,0,0.000424655725615307,0,0,0.0516998482561838
0.00110368541181496,0,0.000446635305425373,0,0,0.0223516124131291
0.00214445289616654,0,0.00263042731850202,0,0,0.0366095670230336
0.001376573,0,0.0003731772,0.02659914,0.02594018,0.05892613
0.005995904,0,0.003512065,0.01255877,0.06166619,0.006062622
0.0003970192,0,0.0003314403,0.008517594,0.03851551,0.01384121
0.0009821163,0,0.0002768875,0.03588232,0,0.01764473
0.002366742,0,0.001698637,0.02795298,0,0.1129912
0.0003414215,0,0.0008989244,0.03845834,0,0.02649382
