"Tetra.action.outcome","Colp.action.outcome","Dexio.action.outcome","Loxo.action.outcome","Para.action.outcome","Spiro.action.outcome"
0.153953078513739,0.61805030312897,0.0862208912419762,0.684790725253547,0.0253755543508228,0.241214748652018
0.153953078513739,0.61805030312897,0.0862208912419762,0.684790725253547,0.0253755543508228,0.241214748652018
0.153953078513739,0.61805030312897,0.0862208912419762,0.684790725253547,0.0253755543508228,0.241214748652018
0.13727154553949,0.574270182983052,0.0893075515421179,0.240338892146162,0.028021593637697,0.743459631148505
0.13727154553949,0.574270182983052,0.0893075515421179,0.240338892146162,0.028021593637697,0.743459631148505
0.13727154553949,0.574270182983052,0.0893075515421179,0.240338892146162,0.028021593637697,0.743459631148505
0.26674074735409,0.0388902067794774,0.35802150617888,0.0408224040043986,0.912640000584718,0.0416298379610849
0.26674074735409,0.0388902067794774,0.35802150617888,0.0408224040043986,0.912640000584718,0.0416298379610849
0.26674074735409,0.0388902067794774,0.35802150617888,0.0408224040043986,0.912640000584718,0.0416298379610849
0.0799392751990374,0.269463154836955,0.161067751428151,0.879014232009272,0.0738661800717523,0.305573932973497
0.0799392751990374,0.269463154836955,0.161067751428151,0.879014232009272,0.0738661800717523,0.305573932973497
0.0799392751990374,0.269463154836955,0.161067751428151,0.879014232009272,0.0738661800717523,0.305573932973497
0.000793279730381028,0.171777789459901,0.237627941669627,0.789828293369316,0.00378426673753769,0.772140323162622
0.000793279730381028,0.171777789459901,0.237627941669627,0.789828293369316,0.00378426673753769,0.772140323162622
0.000793279730381028,0.171777789459901,0.237627941669627,0.789828293369316,0.00378426673753769,0.772140323162622
0.274187183317848,0.0457860299291989,0.304940118384431,0.036952425134418,0.900390643125659,0.0374700941024675
0.274187183317848,0.0457860299291989,0.304940118384431,0.036952425134418,0.900390643125659,0.0374700941024675
0.274187183317848,0.0457860299291989,0.304940118384431,0.036952425134418,0.900390643125659,0.0374700941024675
0.0634336938745545,0.289404686495547,0.157271238729342,0.302069505821216,0.0600412682146164,0.8382459616213
0.0634336938745545,0.289404686495547,0.157271238729342,0.302069505821216,0.0600412682146164,0.8382459616213
0.0634336938745545,0.289404686495547,0.157271238729342,0.302069505821216,0.0600412682146164,0.8382459616213
0,0.145823170211396,0.330176181149276,0.78245336485481,0.021740766875692,0.78209576078663
0,0.145823170211396,0.330176181149276,0.78245336485481,0.021740766875692,0.78209576078663
0,0.145823170211396,0.330176181149276,0.78245336485481,0.021740766875692,0.78209576078663
0.5609304239163,0.753641395606346,0.0192939839282947,0.195318119296209,0.150729484939221,0.181411906011708
0.5609304239163,0.753641395606346,0.0192939839282947,0.195318119296209,0.150729484939221,0.181411906011708
0.5609304239163,0.753641395606346,0.0192939839282947,0.195318119296209,0.150729484939221,0.181411906011708
0.450209672383399,0.103542334341626,0.244129733579188,0.0169472209307904,0.867310348475549,0.0140317946913784
0.450209672383399,0.103542334341626,0.244129733579188,0.0169472209307904,0.867310348475549,0.0140317946913784
0.450209672383399,0.103542334341626,0.244129733579188,0.0169472209307904,0.867310348475549,0.0140317946913784
