"Tetra.action","Colp.action","Dexio.action","Loxo.action","Para.action","Spiro.action"
0,0.00142209256382273,0,0,0,0
0,0.0127617176743189,0,0,0,0
0,0.00144540269895758,0,0,0,0
0,0.0123272485862421,0.0123272485862421,0,0,0
0,0.0139156021286266,0.0139156021286266,0,0,0
0,0.0182386481144935,0.0182386481144935,0,0,0
0,0.00142209256382273,0,0.00142209256382273,0.00142209256382273,0.00142209256382273
0,0.0127617176743189,0,0.0127617176743189,0.0127617176743189,0.0127617176743189
0,0.00144540269895758,0,0.00144540269895758,0.00144540269895758,0.00144540269895758
0,0.0123272485862421,0,0,0.0123272485862421,0
0,0.0139156021286266,0,0,0.0139156021286266,0
0,0.0182386481144935,0,0,0.0182386481144935,0
0,0.00142209256382273,0.00142209256382273,0,0.00142209256382273,0
0,0.0127617176743189,0.0127617176743189,0,0.0127617176743189,0
0,0.00144540269895758,0.00144540269895758,0,0.00144540269895758,0
0,0.0123272485862421,0,0,0,0.0123272485862421
0,0.0139156021286266,0,0,0,0.0139156021286266
0,0.0182386481144935,0,0,0,0.0182386481144935
0.00142209256382273,0.00142209256382273,0,0.00142209256382273,0,0
0.0127617176743189,0.0127617176743189,0,0.0127617176743189,0,0
0.00144540269895758,0.00144540269895758,0,0.00144540269895758,0,0
0,0,0.0123272485862421,0,0,0
0,0,0.0139156021286266,0,0,0
0,0,0.0182386481144935,0,0,0
0,0,0.00142209256382273,0,0.00142209256382273,0
0,0,0.0127617176743189,0,0.0127617176743189,0
0,0,0.00144540269895758,0,0.00144540269895758,0
0,0,0.0123272485862421,0,0,0.0123272485862421
0,0,0.0139156021286266,0,0,0.0139156021286266
0,0,0.0182386481144935,0,0,0.0182386481144935
0,0,0,0.00142209256382273,0,0
0,0,0,0.0127617176743189,0,0
0,0,0,0.00144540269895758,0,0
0,0,0,0.0123272485862421,0.0123272485862421,0
0,0,0,0.0139156021286266,0.0139156021286266,0
0,0,0,0.0182386481144935,0.0182386481144935,0
0,0,0,0,0.00142209256382273,0
0,0,0,0,0.0127617176743189,0
0,0,0,0,0.00144540269895758,0
0,0,0,0,0,0.0123272485862421
0,0,0,0,0,0.0139156021286266
0,0,0,0,0,0.0182386481144935
0,0.00142209256382273,0,0,0.00142209256382273,0.00142209256382273
0,0.0127617176743189,0,0,0.0127617176743189,0.0127617176743189
0,0.00144540269895758,0,0,0.00144540269895758,0.00144540269895758
0.0123272485862421,0.0123272485862421,0,0,0,0.0123272485862421
0.0139156021286266,0.0139156021286266,0,0,0,0.0139156021286266
0.0182386481144935,0.0182386481144935,0,0,0,0.0182386481144935
0,0,0.00142209256382273,0.00142209256382273,0,0.00142209256382273
0,0,0.0127617176743189,0.0127617176743189,0,0.0127617176743189
0,0,0.00144540269895758,0.00144540269895758,0,0.00144540269895758
0,0,0,0.0123272485862421,0.0123272485862421,0.0123272485862421
0,0,0,0.0139156021286266,0.0139156021286266,0.0139156021286266
0,0,0,0.0182386481144935,0.0182386481144935,0.0182386481144935
0.00142209256382273,0,0,0,0,0
0.0127617176743189,0,0,0,0,0
0.00144540269895758,0,0,0,0,0
0.0123272485862421,0.0123272485862421,0.0123272485862421,0.0123272485862421,0.0123272485862421,0
0.0139156021286266,0.0139156021286266,0.0139156021286266,0.0139156021286266,0.0139156021286266,0
0.0182386481144935,0.0182386481144935,0.0182386481144935,0.0182386481144935,0.0182386481144935,0
0.00142209256382273,0.00142209256382273,0.00142209256382273,0.00142209256382273,0.00142209256382273,0.00142209256382273
0.0127617176743189,0.0127617176743189,0.0127617176743189,0.0127617176743189,0.0127617176743189,0.0127617176743189
0.00144540269895758,0.00144540269895758,0.00144540269895758,0.00144540269895758,0.00144540269895758,0.00144540269895758
0.0123272485862421,0.0123272485862421,0.0123272485862421,0,0.0123272485862421,0.0123272485862421
0.0139156021286266,0.0139156021286266,0.0139156021286266,0,0.0139156021286266,0.0139156021286266
0.0182386481144935,0.0182386481144935,0.0182386481144935,0,0.0182386481144935,0.0182386481144935
0.00142209256382273,0.00142209256382273,0.00142209256382273,0,0,0.00142209256382273
0.0127617176743189,0.0127617176743189,0.0127617176743189,0,0,0.0127617176743189
0.00144540269895758,0.00144540269895758,0.00144540269895758,0,0,0.00144540269895758
0.0123272485862421,0.0123272485862421,0,0.0123272485862421,0.0123272485862421,0
0.0139156021286266,0.0139156021286266,0,0.0139156021286266,0.0139156021286266,0
0.0182386481144935,0.0182386481144935,0,0.0182386481144935,0.0182386481144935,0
0.00142209256382273,0.00142209256382273,0,0.00142209256382273,0.00142209256382273,0.00142209256382273
0.0127617176743189,0.0127617176743189,0,0.0127617176743189,0.0127617176743189,0.0127617176743189
0.00144540269895758,0.00144540269895758,0,0.00144540269895758,0.00144540269895758,0.00144540269895758
0.0123272485862421,0,0.0123272485862421,0,0,0
0.0139156021286266,0,0.0139156021286266,0,0,0
0.0182386481144935,0,0.0182386481144935,0,0,0
0.00142209256382273,0,0.00142209256382273,0.00142209256382273,0.00142209256382273,0
0.0127617176743189,0,0.0127617176743189,0.0127617176743189,0.0127617176743189,0
0.00144540269895758,0,0.00144540269895758,0.00144540269895758,0.00144540269895758,0
0.0123272485862421,0,0.0123272485862421,0.0123272485862421,0.0123272485862421,0.0123272485862421
0.0139156021286266,0,0.0139156021286266,0.0139156021286266,0.0139156021286266,0.0139156021286266
0.0182386481144935,0,0.0182386481144935,0.0182386481144935,0.0182386481144935,0.0182386481144935
0.00142209256382273,0,0.00142209256382273,0,0.00142209256382273,0.00142209256382273
0.0127617176743189,0,0.0127617176743189,0,0.0127617176743189,0.0127617176743189
0.00144540269895758,0,0.00144540269895758,0,0.00144540269895758,0.00144540269895758
0.0123272485862421,0,0,0.0123272485862421,0,0
0.0139156021286266,0,0,0.0139156021286266,0,0
0.0182386481144935,0,0,0.0182386481144935,0,0
0.00142209256382273,0,0,0.00142209256382273,0.00142209256382273,0.00142209256382273
0.0127617176743189,0,0,0.0127617176743189,0.0127617176743189,0.0127617176743189
0.00144540269895758,0,0,0.00144540269895758,0.00144540269895758,0.00144540269895758
0.0123272485862421,0,0,0,0,0.0123272485862421
0.0139156021286266,0,0,0,0,0.0139156021286266
0.0182386481144935,0,0,0,0,0.0182386481144935
