"Tetra.action","Colp.action","Dexio.action","Loxo.action","Para.action","Spiro.action"
0,0.00278862918864746,0.00278862918864746,0.00278862918864746,0.00278862918864746,0
0,0.0158499583537439,0.0158499583537439,0.0158499583537439,0.0158499583537439,0
0,0.000821581601798647,0.000821581601798647,0.000821581601798647,0.000821581601798647,0
0,0.0126665331790865,0.0126665331790865,0.0126665331790865,0.0126665331790865,0.0126665331790865
0,0.0235609309589733,0.0235609309589733,0.0235609309589733,0.0235609309589733,0.0235609309589733
0,0.029387225667174,0.029387225667174,0.029387225667174,0.029387225667174,0.029387225667174
0.00278862918864746,0.00278862918864746,0.00278862918864746,0.00278862918864746,0,0
0.0158499583537439,0.0158499583537439,0.0158499583537439,0.0158499583537439,0,0
0.000821581601798647,0.000821581601798647,0.000821581601798647,0.000821581601798647,0,0
0.0126665331790865,0.0126665331790865,0.0126665331790865,0.0126665331790865,0,0.0126665331790865
0.0235609309589733,0.0235609309589733,0.0235609309589733,0.0235609309589733,0,0.0235609309589733
0.029387225667174,0.029387225667174,0.029387225667174,0.029387225667174,0,0.029387225667174
0.00278862918864746,0.00278862918864746,0,0.00278862918864746,0.00278862918864746,0.00278862918864746
0.0158499583537439,0.0158499583537439,0,0.0158499583537439,0.0158499583537439,0.0158499583537439
0.000821581601798647,0.000821581601798647,0,0.000821581601798647,0.000821581601798647,0.000821581601798647
0.0126665331790865,0.0126665331790865,0,0.0126665331790865,0,0.0126665331790865
0.0235609309589733,0.0235609309589733,0,0.0235609309589733,0,0.0235609309589733
0.029387225667174,0.029387225667174,0,0.029387225667174,0,0.029387225667174
0.00278862918864746,0.00278862918864746,0,0,0.00278862918864746,0.00278862918864746
0.0158499583537439,0.0158499583537439,0,0,0.0158499583537439,0.0158499583537439
0.000821581601798647,0.000821581601798647,0,0,0.000821581601798647,0.000821581601798647
0.0126665331790865,0,0.0126665331790865,0.0126665331790865,0.0126665331790865,0
0.0235609309589733,0,0.0235609309589733,0.0235609309589733,0.0235609309589733,0
0.029387225667174,0,0.029387225667174,0.029387225667174,0.029387225667174,0
0.00278862918864746,0,0.00278862918864746,0.00278862918864746,0.00278862918864746,0.00278862918864746
0.0158499583537439,0,0.0158499583537439,0.0158499583537439,0.0158499583537439,0.0158499583537439
0.000821581601798647,0,0.000821581601798647,0.000821581601798647,0.000821581601798647,0.000821581601798647
0.0126665331790865,0,0.0126665331790865,0,0.0126665331790865,0.0126665331790865
0.0235609309589733,0,0.0235609309589733,0,0.0235609309589733,0.0235609309589733
0.029387225667174,0,0.029387225667174,0,0.029387225667174,0.029387225667174
