"Tetra.outcome","Colp.outcome","Dexio.outcome","Loxo.outcome","Para.outcome","Spiro.outcome"
0,0.00738834413147713,0,0,0,0
0,0.0505383750562475,0,0,0,0
0,0.0213135002396683,0,0,0,0
0,0.000907725508731996,0.00058719321795357,0,0.00327836535176974,0.0148053589420598
0,0.0120666756709525,0.00144494408992579,0,0.00639719884611752,0.0233888796919862
0,0.0164683946324522,0.000933708592343362,0,0.00981731518711977,0.000794269725505027
0,0.0167256963961109,0,0.00384127518989343,0,0
0,0.00474500400033193,0,0.0210579750350552,0,0
0,0.0549089529825013,0,0.0418373813536616,0,0
0,0.0737418128777593,0.000682234156725114,0.0262478047589311,0,0
0,0.0687928008794675,0.000330801913662226,0.0241799115412943,0,0
0,0.0240995515721369,0.000889054594646439,0.00736307911729755,0,0
0,0.00696081681240187,0,0,0.00367134919020502,0
0,0.00746656548355011,0,0,0.00327134290972815,0
0,0.0509147044702568,0,0,0.0507915605247556,0
0,0.0568901227164901,0.0148797951583302,0,0.0110621729264101,0
0,0.0335591409891157,0.00158105780049594,0,0.0150870406478178,0
0,0.00636313111215105,0.000501757331098813,0,0.00604465571135799,0
0,0.0241929061495027,0,0,0,0
0,0.00686168074581111,0,0,0,0.0462114798733321
0,0.0737758762230163,0,0,0,0.00994114758275637
0.00240515837262241,0.0494063902804008,0,0.0558837050141261,0,0
0.000306413869864568,0.0619217825686644,0,0.0481189779916645,0,0
0.00069937240247895,0.0030508796636457,0,0.0350174528774811,0,0
0,0,0.0114425863912732,0,0,0
0,0,0.00709133749009087,0,0,0
0,0,0.00108547903081253,0,0,0
0,0,0.000630525676488877,0.00831231325296346,0.0992531769235192,0.0763669697463262
0,0,0,0.0120859384677408,0.00908168012348619,0
0,0,0.000647447598971826,0.021026028766737,0.0313813145236884,0.0139499043435782
0,0,0.0118753700560043,0,0.0203638861388944,0
0,0,0.00171064670087228,0,0.0225664621156179,0
0,0,0.00289702653937808,0,0.00875041853948256,0
0,0,0,0.00759167744120626,0,0
0,0,0,0.10387794287887,0,0
0,0,0,0.0776048355832288,0,0
0,0,0,0.00255733549530482,0.023956947690955,0
0,0,0,0.00264600334667174,0.0307399138860369,0
0,0,0,9.08867281198305e-06,0.0369033358894151,0
0,0,0,0.0230161431460895,0,0.0398253792047374
0,0,0,0.0375812255242373,0,0.10197620996363
0,0,0,0.0305996831366136,0,0.0262950017384991
0,0,0,0,0,0
0,0,0,0,0.0348007316110579,0
0,0,0,0,0,0
0,0,0,0,0,0.121247662159279
0,0,0,0,0,0.0936712523605737
0,0,0,0,0,0.050793681929415
0,0.0237165050025848,0,0,0.0198504522316402,0.00726635821535529
0,0.00451438815037514,0,0,0.00418857885468488,0.00239589494464833
0,0.0316960570936936,0,0,0.00525982931633778,0.0464878708601247
0.000766150779295769,0.0348205285141533,0,0,0,0.126696417084273
0.0013721712095871,0.011194116332414,0,0,0,0.0345101983662793
0.00249782366314828,0.00821860201975777,0,0,0,0.01191296465271
0,0,0.000199669373069886,0.0149050553064828,0,0.0163813252177485
0,0,0.00471984692394029,0.0788379204172771,0,0.0992590506693348
0,0,0.00980050264919551,0.018869156744736,0,0.0697738647514597
0,0.00534690558967978,0,0,0,0
0,0.104978874136649,0,0,0,0
0.000603408387644827,0.0685305875602826,0,0,0,0
0.0018667398627357,0.0616213236241092,0.000204305825487735,0.0306753283621312,0,0
0.0493307310516433,0.0486708817660787,0.0220137684051852,0.0594867227604828,0,0
0.00038494918020167,0.00231552765886869,0.00013847435355522,0.0245205893327273,0,0
0.001678379,0.02467581,0.0008598495,0.0148013,0.08893555,0.01748219
0.003866109,0.03264267,0.0003651131,0.008175345,0.06721353,0.03890319
0.006315024,0.04367772,0.002274004,0.1427394,0.06727127,0.1314313
0.001373899,0.02783728,0.0007194574,0,0.02276189,0
0.004308048,0.02266583,0.001452746,0,0.0389397,0
0,0.02107572,0.0004349382,0,0.003218954,0
3.538656e-05,0.007968003,0,0.001617744,0.002035569,0
0.001464506,0.03019725,0,0.02517222,0.06380203,0
0.003065697,0.01411142,0,0.008438219,0.02907168,0
0.004950287,0.01831547,0,0.02311683,0,0.04820489
0.0114407,0.04822772,0,0.04570778,0,0.1187658
0.0004355186,0.05963363,0,0.02557444,0,0.05306249
0.001610292,0.01379406,0,0,0.00786087,0.09880572
0.001823527,0.006105867,0,0,0.006526341,0.001910474
0.0007735189,0.007498656,0,0,0.0007815935,0.01905607
0.02499541,0,0.01605714,0,0,0
0.009155098,0,0.01475012,0,0,0
0.02063733,0,0.009068805,0,0,0
0.0003458898,0,8.266596e-05,0.002741932,0.0009212327,0
0.003345779,0,0.0008858874,0.0178894,0.06532654,0
0.0005747342,0,0.0002181218,0.0001722306,0.006940446,0
0.01558452,0,0.01078887,0.08724062,0,0.03011658
0.02131113,0,0.01029981,0.04010561,0,0.01467273
7.369755e-05,0,1.52445e-05,0.01313617,0,0.02059196
0.003935869,0,0,0.08003649,0,0
0.001194052,0,0,0.1326292,0,0
0.0001494463,0,0,0.06282404,0,0
0.0003134447,0,0,0.01207738,0.03978697,0.01246748
0.001242631,0,0,0.009725446,0.0677958,0.01953339
0,0,0,0.01534109,0.1073328,0.04756386
0.0002576882,0,0,0,0.02855066,0
0.001079685,0,0,0,0.03745368,0
5.25267e-05,0,0,0,0.005422944,0
