"V1","V2","V3","V4","V5","V6"
0,0.0465929543398389,0.00854898535831325,0.00761146523585359,0,0.109329353950587
0,0.0465929543398389,0.00854898535831325,0.00761146523585359,0,0.109329353950587
0,0.0465929543398389,0.00854898535831325,0.00761146523585359,0,0.109329353950587
0,0,0.000295551625084362,0.0467681486644863,0.0154661494705289,0.07050269511114
0,0,0.000295551625084362,0.0467681486644863,0.0154661494705289,0.07050269511114
0,0,0.000295551625084362,0.0467681486644863,0.0154661494705289,0.07050269511114
0,0.0838721318617599,0,0,0,0
0,0.0838721318617599,0,0,0,0
0,0.0838721318617599,0,0,0,0
0,1.14742850275165,0,0,0,0
0,1.14742850275165,0,0,0,0
0,1.14742850275165,0,0,0,0
0,0.0388976061925016,0,0,0,0.068788517882754
0,0.0388976061925016,0,0,0,0.068788517882754
0,0.0388976061925016,0,0,0,0.068788517882754
0.00686245110063443,0.0281852536068954,0,0.0178022381089604,0.0172174151886594,0
0.00686245110063443,0.0281852536068954,0,0.0178022381089604,0.0172174151886594,0
0.00686245110063443,0.0281852536068954,0,0.0178022381089604,0.0172174151886594,0
0.00312593856271375,0.0205631456150469,0,0.0130238490241363,0.0464608888302852,0.0118697406590089
0.00312593856271375,0.0205631456150469,0,0.0130238490241363,0.0464608888302852,0.0118697406590089
0.00312593856271375,0.0205631456150469,0,0.0130238490241363,0.0464608888302852,0.0118697406590089
0.00774529457842809,0,0.00230152611453279,0.0395406686319544,0.013027747498197,0.022851781820929
0.00774529457842809,0,0.00230152611453279,0.0395406686319544,0.013027747498197,0.022851781820929
0.00774529457842809,0,0.00230152611453279,0.0395406686319544,0.013027747498197,0.022851781820929
0,0,0,0.0725200468519793,0,0.0484366688961066
0,0,0,0.0725200468519793,0,0.0484366688961066
0,0,0,0.0725200468519793,0,0.0484366688961066
0.00952683760321334,0,0.00202830108009554,0,0.0308653680468526,0.0280987812177141
0.00952683760321334,0,0.00202830108009554,0,0.0308653680468526,0.0280987812177141
0.00952683760321334,0,0.00202830108009554,0,0.0308653680468526,0.0280987812177141
