"V1","V2","V3","V4","V5","V6"
0,0.0436807844308041,0,0,0,0
0,0.0436807844308041,0,0,0,0
0,0.0436807844308041,0,0,0,0
0,0,0.00891963226259491,0,0,0
0,0,0.00891963226259491,0,0,0
0,0,0.00891963226259491,0,0,0
0,0,0,0.125665260565538,0,0
0,0,0,0.125665260565538,0,0
0,0,0,0.125665260565538,0,0
0,0,0,0,0.0850943762076184,0
0,0,0,0,0.0850943762076184,0
0,0,0,0,0.0850943762076184,0
0,0,0,0,0,0.0656932366379835
0,0,0,0,0,0.0656932366379835
0,0,0,0,0,0.0656932366379835
0.00702667753370939,0,0,0,0,0
0.00702667753370939,0,0,0,0,0
0.00702667753370939,0,0,0,0,0
0.00908382939488845,0,0,0.0816063881873397,0.0791676179158654,0
0.00908382939488845,0,0,0.0816063881873397,0.0791676179158654,0
0.00908382939488845,0,0,0.0816063881873397,0.0791676179158654,0
0.0018590950062145,0.0197206923242663,0.00118971502939631,0.0287241482005512,0,0.0580878715518214
0.0018590950062145,0.0197206923242663,0.00118971502939631,0.0287241482005512,0,0.0580878715518214
0.0018590950062145,0.0197206923242663,0.00118971502939631,0.0287241482005512,0,0.0580878715518214
0.138523076976586,0,0,0,3.33073170398638,0.384900551510654
0.138523076976586,0,0,0,3.33073170398638,0.384900551510654
0.138523076976586,0,0,0,3.33073170398638,0.384900551510654
0.00544333791396744,0,0.000766896788284096,0.0316433463294349,0.0620009427863437,0.00622862843518393
0.00544333791396744,0,0.000766896788284096,0.0316433463294349,0.0620009427863437,0.00622862843518393
0.00544333791396744,0,0.000766896788284096,0.0316433463294349,0.0620009427863437,0.00622862843518393
