"Tetra.outcome","Colp.outcome","Dexio.outcome","Loxo.outcome","Para.outcome","Spiro.outcome"
0,0.00820834507922529,0,0,0,0
0,0.00790031132944143,0,0,0,0
0,0.0132736735507718,0,0,0,0
0,0.0532078171325358,0.00193502501362241,0,0,0
0,0.0122293698196163,0.00112388395664267,0,0,0
0,0.0638591535525917,0.00396337327784484,0,0,0
0,0.0295676095704992,0.000459399709222601,0.0126460851205033,0.0067195510357448,0
0,0.0265483988045707,0.000161233512256025,0.0322499568329881,0.0792309337374729,0
0,0.0247368173358184,0.00247321750576091,0.00683091720096011,0.0225942124995751,0
0,0.013533689390483,6.27638460905893e-05,0.00737199030727512,0.0615898018555655,0.0390396868005266
0,0.0092837978821138,3.7137906793147e-05,0.00820907138404342,0.0443862848025637,0.00143384673048906
0,0.00789848351680988,0.000171862048940701,0.00869138831777936,0.030991171473335,0.0132745260461657
0,0.0187903796105792,0.000985960631614714,0.00355482562407443,0,0.0543184340734131
0,0.00193102886246217,0.00142143789304972,0.0125582575403704,0,0.00529505407544001
0,0.0440743555998901,0.00117787351009894,0.0270378930691454,0,0.0871975083170271
0,0.0164683946324522,0.000933708592343362,0,0.00981731518711977,0.000794269725505027
0,0.0767804773064888,0.0120476478459861,0,0.0523670854321358,0
0,0.0208964555941486,0.0018913652889888,0,0.0195491704169833,0.0177367993546305
0,0.0167256963961109,0,0.00384127518989343,0,0
0,0.0711208765337751,0,0.0231847012789577,0,0
0,0.00474500400033193,0,0.0210579750350552,0,0
0,0.0197621041912545,0,0.00310356488901487,0.0126493638746099,0.0355529909301364
0,0.00141151914570599,0,0.0133778425785612,0.00354699705663725,0.00187839542117899
0,0.0194148393758638,0,0.0168470688661635,0.0899023071338855,0.0432253059697388
0,0,0.00262996341895741,0,0,0
0,0,0.00709133749009087,0,0,0
0,0,0.0137694090843705,0,0,0
0,0,0.000763235287116928,0.146654591442384,0,0
0,0,0.00948556067622797,0.133635534636727,0,0
0,0,0.00246470979856546,0.0421694007290171,0,0
0,0,0.000367560307746386,0,0.019121114626016,0
0,0,0.00323408683110228,0,0.0460036913040004,0
0,0,0.0035737866395119,0,0.00864952998193145,0
0,0,0,0.157406693371792,0,0
0,0,0,0.118233739065651,0,0
0,0,0,0.0200908209807342,0,0
0,0,0,0.119915652307995,0,0.123417787678358
0,0,0,0.0305996831366136,0,0.0262950017384991
0,0,0,0.0431444948336489,0,0.0537558555759049
0,0,0,0,0.000179683911743757,0
0,0,0,0,0.0191311394256845,0
0,0,0,0,0.00808299564607995,0
0,0,0,0,0.0133256879020801,0.000617536487375501
0,0,0,0,0.00440458305331057,0.0268334014501997
0,0,0,0,0.0630603494277851,0.0442759828584504
0,0,0,0,0,0.121247662159279
0,0,0,0,0,0
0,0,0,0,0,0.0213950032668794
