"a","b","c","d","e","f","g","h","i","richness","a.star","b.star","c.star","d.star","e.star","f.star","g.star","h.star","i.star","feasible.and.stable","state_idx"
0,0,1,0,1,0,1,1,0,4,0,0,30,0,188,0,25,49,0,NA,212
0,0,1,0,1,1,0,0,0,2,0,0,67,0,306,0,0,0,0,NA,52
0,0,1,0,1,1,0,0,0,2,0,0,86,0,168,0,0,0,0,NA,52
0,0,1,0,1,1,1,1,1,5,0,0,78,0,183,0,5,16,8,NA,500
0,0,1,0,1,1,1,1,1,5,0,0,5,0,118,0,19,29,4,NA,500
0,0,1,0,1,1,1,1,1,4,0,0,69,0,122,0,0,8,1,NA,500
0,0,1,1,0,0,0,0,0,2,0,0,15,173,0,0,0,0,0,NA,12
0,0,1,1,0,0,0,0,0,2,0,0,2,209,0,0,0,0,0,NA,12
0,0,1,1,0,0,0,0,0,2,0,0,63,210,0,0,0,0,0,NA,12
0,0,1,1,0,0,1,1,1,3,0,0,0,208,0,0,1,8,0,NA,460
0,0,1,1,0,0,1,1,1,4,0,0,1,260,0,0,4,16,0,NA,460
0,0,1,1,0,0,1,1,1,4,0,0,37,153,0,0,0,15,2,NA,460
0,0,1,1,0,1,0,0,0,3,0,0,21,155,0,8,0,0,0,NA,44
0,0,1,1,0,1,0,0,0,2,0,0,55,193,0,0,0,0,0,NA,44
0,0,1,1,0,1,0,0,0,2,0,0,7,240,0,0,0,0,0,NA,44
0,0,1,1,0,1,1,1,0,4,0,0,64,244,0,0,2,7,0,NA,236
0,0,1,1,0,1,1,1,0,4,0,0,38,164,0,0,17,30,0,NA,236
0,0,1,1,0,1,1,1,0,4,0,0,2,167,0,0,1,14,0,NA,236
0,0,1,1,1,0,1,0,1,3,0,0,46,153,114,0,0,0,0,NA,348
0,0,1,1,1,0,1,0,1,3,0,0,13,137,87,0,0,0,0,NA,348
0,0,1,1,1,0,1,0,1,4,0,0,14,148,99,0,3,0,0,NA,348
0,0,1,1,1,0,1,1,1,5,0,0,9,99,64,0,3,8,0,NA,476
0,0,1,1,1,0,1,1,1,5,0,0,5,96,99,0,0,4,3,NA,476
0,0,1,1,1,0,1,1,1,3,0,0,13,142,132,0,0,0,0,NA,476
0,0,1,1,1,1,1,1,0,4,0,0,2,161,116,0,6,0,0,NA,252
0,0,1,1,1,1,1,1,0,3,0,0,0,139,97,0,0,24,0,NA,252
0,0,1,1,1,1,1,1,0,5,0,0,3,153,67,1,0,7,0,NA,252
0,0,1,1,1,1,1,1,1,2,0,0,0,161,92,0,0,0,0,NA,508
0,0,1,1,1,1,1,1,1,5,0,0,3,89,53,0,5,0,3,NA,508
0,0,1,1,1,1,1,1,1,4,0,0,42,42,154,0,0,1,0,NA,508
0,1,0,0,0,0,0,0,0,1,0,210,0,0,0,0,0,0,0,NA,2
0,1,0,0,0,0,0,0,0,1,0,161,0,0,0,0,0,0,0,NA,2
0,1,0,0,0,0,0,0,0,1,0,180,0,0,0,0,0,0,0,NA,2
0,1,0,0,0,0,1,0,1,3,0,4,0,0,0,0,197,0,171,NA,322
0,1,0,0,0,0,1,0,1,3,0,5,0,0,0,0,182,0,97,NA,322
0,1,0,0,0,0,1,0,1,3,0,5,0,0,0,0,258,0,93,NA,322
0,1,0,0,0,1,0,0,0,2,0,42,0,0,0,204,0,0,0,NA,34
0,1,0,0,0,1,0,0,0,2,0,42,0,0,0,141,0,0,0,NA,34
0,1,0,0,0,1,0,0,0,2,0,33,0,0,0,209,0,0,0,NA,34
0,1,0,0,0,1,0,1,0,2,0,0,0,0,0,64,0,248,0,NA,162
0,1,0,0,0,1,0,1,0,2,0,0,0,0,0,1,0,159,0,NA,162
0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,182,0,NA,162
0,1,0,0,0,1,1,0,1,3,0,0,0,0,0,2,147,0,55,NA,354
0,1,0,0,0,1,1,0,1,4,0,2,0,0,0,1,248,0,32,NA,354
0,1,0,0,0,1,1,0,1,3,0,3,0,0,0,0,239,0,89,NA,354
0,1,0,0,1,0,1,1,0,3,0,0,0,0,170,0,1,14,0,NA,210
0,1,0,0,1,0,1,1,0,3,0,0,0,0,227,0,13,58,0,NA,210
0,1,0,0,1,0,1,1,0,3,0,0,0,0,289,0,4,42,0,NA,210
0,1,0,0,1,1,0,0,1,1,0,0,0,0,289,0,0,0,0,NA,306
0,1,0,0,1,1,0,1,1,3,0,0,0,0,187,0,0,39,2,NA,434
0,1,0,0,1,1,0,1,1,3,0,0,0,0,227,0,0,71,15,NA,434
0,1,0,0,1,1,1,0,0,3,0,12,0,0,239,0,36,0,0,NA,114
0,1,0,0,1,1,1,0,0,3,0,3,0,0,292,0,34,0,0,NA,114
0,1,0,0,1,1,1,0,0,2,0,0,0,0,222,0,32,0,0,NA,114
0,1,0,1,0,0,0,0,0,1,0,0,0,227,0,0,0,0,0,NA,10
0,1,0,1,0,0,0,0,0,2,0,1,0,200,0,0,0,0,0,NA,10
0,1,0,1,0,0,0,0,0,1,0,0,0,240,0,0,0,0,0,NA,10
0,1,0,1,0,0,0,1,0,2,0,0,0,273,0,0,0,39,0,NA,138
0,1,0,1,0,0,0,1,0,2,0,0,0,277,0,0,0,6,0,NA,138
0,1,0,1,0,0,0,1,0,2,0,0,0,196,0,0,0,13,0,NA,138
0,1,0,1,0,1,0,0,0,1,0,0,0,231,0,0,0,0,0,NA,42
0,1,0,1,0,1,0,0,0,1,0,0,0,178,0,0,0,0,0,NA,42
0,1,0,1,0,1,0,0,0,1,0,0,0,252,0,0,0,0,0,NA,42
0,1,0,1,0,1,0,1,1,3,0,0,0,183,0,0,0,26,3,NA,426
0,1,0,1,0,1,0,1,1,2,0,0,0,288,0,0,0,3,0,NA,426
0,1,0,1,0,1,0,1,1,2,0,0,0,246,0,0,0,3,0,NA,426
0,1,0,1,0,1,1,1,1,2,0,0,0,189,0,0,0,18,0,NA,490
0,1,0,1,0,1,1,1,1,2,0,0,0,274,0,0,0,9,0,NA,490
0,1,0,1,0,1,1,1,1,4,0,0,0,121,0,0,9,95,1,NA,490
0,1,0,1,1,0,1,0,0,2,0,0,0,173,79,0,0,0,0,NA,90
0,1,0,1,1,0,1,0,0,3,0,0,0,150,129,0,4,0,0,NA,90
0,1,0,1,1,0,1,0,0,3,0,0,0,107,38,0,14,0,0,NA,90
0,1,1,0,0,0,0,1,0,3,0,5,194,0,0,0,0,107,0,NA,134
0,1,1,0,0,0,0,1,0,2,0,0,203,0,0,0,0,93,0,NA,134
0,1,1,0,0,0,0,1,0,2,0,0,194,0,0,0,0,67,0,NA,134
0,1,1,0,0,0,1,0,1,4,0,1,230,0,0,0,37,0,9,NA,326
0,1,1,0,0,0,1,0,1,2,0,0,214,0,0,0,105,0,0,NA,326
0,1,1,0,0,0,1,0,1,3,0,0,254,0,0,0,121,0,2,NA,326
0,1,1,0,0,1,0,0,1,4,0,4,241,0,0,1,0,0,54,NA,294
0,1,1,0,0,1,0,0,1,3,0,6,147,0,0,0,0,0,39,NA,294
0,1,1,0,0,1,1,1,0,3,0,0,198,0,0,0,112,34,0,NA,230
0,1,1,0,0,1,1,1,0,3,0,0,171,0,0,0,10,32,0,NA,230
0,1,1,0,0,1,1,1,0,2,0,0,196,0,0,0,0,157,0,NA,230
0,1,1,0,0,1,1,1,1,4,0,0,115,0,0,0,139,25,6,NA,486
0,1,1,0,0,1,1,1,1,3,0,0,172,0,0,0,25,82,0,NA,486
0,1,1,0,0,1,1,1,1,5,0,2,177,0,0,0,11,66,11,NA,486
0,1,1,0,1,0,1,1,0,4,0,0,44,0,89,0,3,43,0,NA,214
0,1,1,0,1,0,1,1,0,4,0,0,50,0,222,0,21,46,0,NA,214
0,1,1,0,1,0,1,1,0,4,0,0,37,0,141,0,10,24,0,NA,214
0,1,1,0,1,1,0,1,1,4,0,0,65,0,226,3,0,27,0,NA,438
0,1,1,0,1,1,0,1,1,4,0,1,74,0,142,0,0,16,0,NA,438
0,1,1,0,1,1,0,1,1,4,0,0,53,0,146,0,0,36,4,NA,438
0,1,1,1,0,0,0,0,1,3,0,0,9,213,0,0,0,0,1,NA,270
0,1,1,1,0,0,0,0,1,2,0,0,9,201,0,0,0,0,0,NA,270
0,1,1,1,0,0,0,0,1,3,0,0,1,258,0,0,0,0,1,NA,270
0,1,1,1,0,0,0,1,0,3,0,0,38,254,0,0,0,27,0,NA,142
0,1,1,1,0,0,0,1,0,3,0,0,38,215,0,0,0,33,0,NA,142
0,1,1,1,0,0,0,1,0,3,0,0,40,196,0,0,0,20,0,NA,142
0,1,1,1,1,0,1,1,1,4,0,0,9,149,61,0,12,0,0,NA,478
0,1,1,1,1,0,1,1,1,6,0,0,5,93,127,0,2,10,1,NA,478
0,1,1,1,1,0,1,1,1,6,0,0,23,136,81,0,1,3,1,NA,478
1,0,0,0,0,0,0,0,0,1,238,0,0,0,0,0,0,0,0,NA,1
1,0,0,0,0,0,0,0,0,1,183,0,0,0,0,0,0,0,0,NA,1
1,0,0,0,0,0,0,0,0,1,193,0,0,0,0,0,0,0,0,NA,1
1,0,0,0,1,0,1,0,0,2,0,0,0,0,250,0,56,0,0,NA,81
1,0,0,0,1,0,1,0,0,2,0,0,0,0,251,0,20,0,0,NA,81
1,0,0,0,1,0,1,0,0,2,0,0,0,0,295,0,33,0,0,NA,81
1,0,0,0,1,0,1,0,1,3,0,0,0,0,261,0,7,0,3,NA,337
1,0,0,0,1,0,1,0,1,3,0,0,0,0,298,0,10,0,5,NA,337
1,0,0,0,1,0,1,0,1,2,0,0,0,0,221,0,0,0,41,NA,337
1,0,0,0,1,0,1,1,1,3,0,0,0,0,160,0,13,38,0,NA,465
1,0,0,0,1,0,1,1,1,4,0,0,0,0,151,0,46,75,8,NA,465
1,0,0,0,1,0,1,1,1,4,0,0,0,0,164,0,18,91,34,NA,465
1,0,0,0,1,1,0,0,1,4,1,0,0,0,250,1,0,0,28,NA,305
1,0,0,1,0,0,1,1,1,2,0,0,0,161,0,0,0,3,0,NA,457
1,0,0,1,0,0,1,1,1,3,0,0,0,225,0,0,15,16,0,NA,457
1,0,0,1,0,0,1,1,1,3,0,0,0,212,0,0,5,39,0,NA,457
1,0,0,1,0,1,1,1,1,3,0,0,0,263,0,0,0,20,3,NA,489
1,0,0,1,0,1,1,1,1,4,0,0,0,214,0,0,1,54,11,NA,489
1,0,0,1,0,1,1,1,1,2,0,0,0,279,0,0,0,5,0,NA,489
1,0,0,1,1,1,0,0,0,2,0,0,0,144,72,0,0,0,0,NA,57
1,0,0,1,1,1,0,0,0,2,0,0,0,159,138,0,0,0,0,NA,57
1,0,0,1,1,1,0,0,0,2,0,0,0,178,40,0,0,0,0,NA,57
1,0,0,1,1,1,0,1,1,4,0,0,0,123,57,0,0,43,7,NA,441
1,0,0,1,1,1,0,1,1,4,0,0,0,76,118,0,0,21,3,NA,441
1,0,0,1,1,1,0,1,1,3,0,0,0,148,83,0,0,11,0,NA,441
1,0,0,1,1,1,1,1,0,3,0,0,0,145,80,0,0,2,0,NA,249
1,0,0,1,1,1,1,1,0,4,0,0,0,139,165,1,0,1,0,NA,249
1,0,0,1,1,1,1,1,0,3,0,0,0,163,62,0,0,2,0,NA,249
1,0,1,0,0,0,1,1,1,4,0,0,179,0,0,0,14,25,6,NA,453
1,0,1,0,0,0,1,1,1,4,0,0,148,0,0,0,55,30,10,NA,453
1,0,1,0,0,0,1,1,1,5,1,0,120,0,0,0,13,43,4,NA,453
1,0,1,0,0,1,0,0,1,2,0,0,225,0,0,0,0,0,183,NA,293
1,0,1,0,0,1,0,0,1,1,0,0,227,0,0,0,0,0,0,NA,293
1,0,1,0,0,1,0,0,1,3,0,0,216,0,0,2,0,0,86,NA,293
1,0,1,0,0,1,0,1,0,2,0,0,192,0,0,0,0,23,0,NA,165
1,0,1,0,0,1,0,1,0,3,1,0,235,0,0,0,0,26,0,NA,165
1,0,1,0,0,1,0,1,0,2,0,0,155,0,0,0,0,133,0,NA,165
1,0,1,0,1,1,0,1,1,4,0,0,21,0,260,0,0,51,14,NA,437
1,0,1,0,1,1,0,1,1,5,0,0,34,0,184,2,0,92,7,NA,437
1,0,1,0,1,1,0,1,1,4,0,0,15,0,302,0,0,28,3,NA,437
1,0,1,1,0,0,0,0,1,3,3,0,48,198,0,0,0,0,0,NA,269
1,0,1,1,0,0,0,0,1,3,0,0,15,186,0,0,0,0,13,NA,269
1,0,1,1,0,0,0,0,1,3,0,0,23,248,0,0,0,0,7,NA,269
1,0,1,1,0,0,1,0,1,4,0,0,32,175,0,0,19,0,2,NA,333
1,0,1,1,0,0,1,0,1,3,0,0,2,267,0,0,2,0,0,NA,333
1,0,1,1,0,0,1,0,1,4,0,0,1,217,0,0,12,0,11,NA,333
1,0,1,1,0,1,0,1,0,3,0,0,20,210,0,0,0,22,0,NA,173
1,0,1,1,0,1,0,1,0,3,0,0,95,176,0,0,0,15,0,NA,173
1,0,1,1,0,1,0,1,0,3,0,0,11,174,0,0,0,8,0,NA,173
1,0,1,1,0,1,0,1,1,4,0,0,14,152,0,0,0,17,3,NA,429
1,0,1,1,0,1,0,1,1,3,0,0,11,202,0,0,0,6,0,NA,429
1,0,1,1,0,1,0,1,1,3,0,0,15,189,0,0,0,9,0,NA,429
1,0,1,1,0,1,1,1,0,2,0,0,54,150,0,0,0,0,0,NA,237
1,0,1,1,0,1,1,1,0,3,0,0,12,224,0,0,0,3,0,NA,237
1,0,1,1,0,1,1,1,0,3,0,0,33,241,0,0,0,2,0,NA,237
1,0,1,1,1,0,0,0,0,3,0,0,9,133,58,0,0,0,0,NA,29
1,0,1,1,1,0,0,0,0,3,0,0,55,161,128,0,0,0,0,NA,29
1,0,1,1,1,0,0,0,0,3,0,0,18,242,71,0,0,0,0,NA,29
1,0,1,1,1,0,1,1,0,3,0,0,0,124,72,0,0,7,0,NA,221
1,0,1,1,1,0,1,1,0,4,0,0,25,126,67,0,0,10,0,NA,221
1,0,1,1,1,0,1,1,0,5,0,0,15,145,143,0,11,16,0,NA,221
1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,307,0,NA,163
1,1,0,0,0,1,0,1,0,2,0,1,0,0,0,0,0,235,0,NA,163
1,1,0,0,0,1,0,1,0,4,2,3,0,0,0,16,0,238,0,NA,163
1,1,0,1,0,0,0,0,1,3,0,1,0,158,0,0,0,0,1,NA,267
1,1,0,1,0,0,0,0,1,2,0,0,0,238,0,0,0,0,4,NA,267
1,1,0,1,0,0,0,0,1,2,0,0,0,177,0,0,0,0,49,NA,267
1,1,0,1,0,0,0,1,1,2,0,0,0,251,0,0,0,5,0,NA,395
1,1,0,1,0,0,0,1,1,4,1,0,0,159,0,0,0,3,14,NA,395
1,1,0,1,0,0,0,1,1,2,0,0,0,123,0,0,0,63,0,NA,395
1,1,0,1,1,0,0,1,0,3,0,0,0,98,65,0,0,11,0,NA,155
1,1,0,1,1,0,0,1,0,3,0,0,0,142,89,0,0,3,0,NA,155
1,1,0,1,1,0,0,1,0,3,0,0,0,137,117,0,0,17,0,NA,155
1,1,0,1,1,0,1,0,0,3,0,0,0,144,111,0,26,0,0,NA,91
1,1,0,1,1,0,1,0,0,3,0,0,0,140,145,0,4,0,0,NA,91
1,1,0,1,1,0,1,0,0,3,0,0,0,105,42,0,5,0,0,NA,91
1,1,0,1,1,1,0,0,1,2,0,0,0,146,139,0,0,0,0,NA,315
1,1,0,1,1,1,0,0,1,3,0,0,0,122,128,0,0,0,49,NA,315
1,1,0,1,1,1,0,0,1,3,0,0,0,190,57,0,0,0,4,NA,315
1,1,0,1,1,1,1,0,0,2,0,0,0,151,60,0,0,0,0,NA,123
1,1,0,1,1,1,1,0,0,3,0,0,0,129,156,0,3,0,0,NA,123
1,1,0,1,1,1,1,0,0,3,0,0,0,165,138,0,14,0,0,NA,123
1,1,1,0,0,0,0,0,1,2,0,0,225,0,0,0,0,0,27,NA,263
1,1,1,0,0,0,0,0,1,2,0,0,278,0,0,0,0,0,12,NA,263
1,1,1,0,0,0,0,0,1,3,0,1,159,0,0,0,0,0,42,NA,263
1,1,1,0,0,0,1,0,1,3,0,0,134,0,0,0,90,0,49,NA,327
1,1,1,0,0,0,1,0,1,3,0,0,190,0,0,0,55,0,8,NA,327
1,1,1,0,0,0,1,0,1,3,0,0,154,0,0,0,124,0,27,NA,327
1,1,1,0,0,1,0,0,1,4,5,5,282,0,0,0,0,0,18,NA,295
1,1,1,0,0,1,0,0,1,2,0,0,201,0,0,0,0,0,92,NA,295
1,1,1,0,0,1,0,0,1,3,0,0,215,0,0,2,0,0,25,NA,295
1,1,1,0,0,1,0,1,0,2,0,0,175,0,0,0,0,75,0,NA,167
1,1,1,0,0,1,0,1,0,2,0,0,116,0,0,0,0,166,0,NA,167
1,1,1,0,0,1,0,1,0,3,0,0,184,0,0,7,0,108,0,NA,167
1,1,1,0,0,1,0,1,1,4,0,1,228,0,0,0,0,37,17,NA,423
1,1,1,0,0,1,0,1,1,4,1,0,172,0,0,0,0,96,10,NA,423
1,1,1,0,0,1,0,1,1,3,0,0,178,0,0,0,0,47,2,NA,423
1,1,1,0,1,1,1,1,1,5,0,0,61,0,208,0,8,49,2,NA,503
1,1,1,0,1,1,1,1,1,5,0,0,26,0,153,0,9,11,7,NA,503
1,1,1,0,1,1,1,1,1,6,0,2,142,0,139,0,3,10,11,NA,503
1,1,1,1,0,0,0,0,0,4,6,1,91,204,0,0,0,0,0,NA,15
1,1,1,1,0,0,0,0,0,2,0,0,10,197,0,0,0,0,0,NA,15
1,1,1,1,0,0,0,0,0,3,0,1,10,219,0,0,0,0,0,NA,15
1,1,1,1,0,0,1,1,0,3,0,0,7,162,0,0,0,1,0,NA,207
1,1,1,1,0,0,1,1,0,4,0,0,16,268,0,0,21,25,0,NA,207
1,1,1,1,0,0,1,1,0,4,0,0,3,227,0,0,5,2,0,NA,207
1,1,1,1,0,1,0,0,0,2,0,0,118,171,0,0,0,0,0,NA,47
1,1,1,1,0,1,0,0,0,2,0,0,20,226,0,0,0,0,0,NA,47
1,1,1,1,1,0,0,0,0,3,0,0,2,72,67,0,0,0,0,NA,31
1,1,1,1,1,0,0,0,0,4,1,0,34,117,97,0,0,0,0,NA,31
1,1,1,1,1,0,0,0,0,3,0,0,5,120,98,0,0,0,0,NA,31
1,1,1,1,1,0,0,0,1,2,0,0,0,213,96,0,0,0,0,NA,287
1,1,1,1,1,0,0,0,1,4,0,0,10,195,75,0,0,0,1,NA,287
1,1,1,1,1,0,0,0,1,3,0,0,4,164,39,0,0,0,0,NA,287
1,1,1,1,1,0,1,0,1,4,0,0,18,78,136,0,2,0,0,NA,351
1,1,1,1,1,0,1,0,1,3,0,0,4,124,142,0,0,0,0,NA,351
1,1,1,1,1,0,1,0,1,5,0,0,1,128,108,0,20,0,2,NA,351
1,1,1,1,1,1,0,1,1,4,0,0,3,147,64,0,0,2,0,NA,447
1,1,1,1,1,1,0,1,1,5,0,0,13,132,120,0,0,13,4,NA,447
1,1,1,1,1,1,0,1,1,2,0,0,0,157,86,0,0,0,0,NA,447
1,1,1,1,1,1,1,1,1,4,0,0,14,126,123,0,0,0,1,NA,511
1,1,1,1,1,1,1,1,1,5,0,0,4,154,121,0,0,17,1,NA,511
1,1,1,1,1,1,1,1,1,5,0,0,7,99,144,0,1,1,0,NA,511
