"a.star","b.star","c.star","d.star","e.star","f.star","g.star","h.star","i.star"
0,0,0,0,0,0,0,0,307
0,0,0,0,0,1,259,0,48
0,0,0,0,209,0,0,51,0
0,0,0,0,180,0,0,92,0
0,0,0,0,197,0,0,58,0
0,0,0,0,209,0,50,0,0
0,0,0,0,296,0,123,0,0
0,0,0,0,240,0,58,0,0
0,0,0,0,174,6,77,67,0
0,0,0,0,210,0,25,123,0
0,0,0,0,183,4,1,36,0
0,0,0,0,108,0,11,37,3
0,0,0,0,123,0,4,77,32
0,0,0,0,272,0,0,40,23
0,0,0,99,150,0,0,26,14
0,0,0,137,49,0,0,18,0
0,0,0,99,74,0,0,5,1
0,0,0,82,188,0,13,0,9
0,0,0,135,169,0,0,0,15
0,0,0,106,120,0,16,0,1
0,0,0,77,162,0,4,9,0
0,0,0,197,75,0,0,22,0
0,0,0,140,92,0,0,0,0
0,0,0,201,126,0,0,0,0
0,0,0,165,95,0,0,0,6
0,0,0,134,90,0,0,0,2
0,0,182,0,0,0,88,0,54
0,0,139,0,0,0,53,0,13
0,0,305,0,0,0,24,0,30
0,0,176,0,0,0,0,0,0
0,0,249,0,0,0,0,0,1
0,0,149,0,0,0,0,0,25
0,0,191,0,0,0,48,0,18
0,0,274,0,0,1,4,0,15
0,0,234,0,0,0,47,0,13
0,0,61,0,159,0,75,0,0
0,0,36,0,191,0,4,0,0
0,0,92,0,151,0,6,0,0
0,0,21,155,0,8,0,0,0
0,0,55,193,0,0,0,0,0
0,0,7,240,0,0,0,0,0
0,0,34,207,0,0,0,0,3
0,0,17,219,0,0,0,0,0
0,0,0,166,0,0,0,0,1
0,0,23,136,99,0,0,0,0
0,0,9,114,124,0,0,0,0
0,0,29,92,172,0,0,0,0
0,0,25,57,158,0,0,0,0
0,0,10,135,175,0,0,0,0
0,0,9,125,48,0,0,0,0
0,0,4,218,109,0,0,0,1
0,0,24,108,108,0,0,0,0
0,0,0,171,105,0,0,0,5
0,0,0,87,121,0,0,17,0
0,0,13,124,117,0,0,12,19
0,0,21,121,109,0,0,12,0
0,3,0,0,0,0,0,0,260
0,4,0,0,0,0,0,0,280
0,5,0,0,0,0,258,0,93
0,4,0,0,0,0,197,0,171
0,5,0,0,0,0,182,0,97
0,0,0,0,0,0,0,182,0
0,0,0,0,0,64,0,248,0
0,0,0,0,0,1,0,159,0
0,0,0,0,0,2,147,0,55
0,2,0,0,0,1,248,0,32
0,3,0,0,0,0,239,0,89
0,0,0,0,270,0,0,0,0
0,0,0,0,263,0,0,0,0
0,6,0,0,195,0,120,0,11
0,0,0,0,193,0,154,0,2
0,0,0,0,275,0,30,0,5
0,0,0,155,0,0,0,0,7
0,0,0,287,0,0,0,0,0
0,0,0,238,0,0,0,0,13
0,0,0,215,0,0,0,8,0
0,0,0,232,0,0,0,27,0
0,0,0,230,0,0,0,15,0
0,0,0,288,0,0,0,3,0
0,0,0,183,0,0,0,26,3
0,0,0,246,0,0,0,3,0
0,0,0,112,56,0,0,1,0
0,0,0,139,92,0,0,6,0
0,0,0,91,54,0,0,16,0
0,0,0,102,80,1,0,0,0
0,0,0,156,58,1,0,0,0
0,0,0,84,57,0,0,0,0
0,0,0,136,115,0,37,0,0
0,0,0,106,88,0,11,0,0
0,0,0,111,91,0,23,0,0
0,0,0,114,179,0,6,0,0
0,0,0,112,53,0,58,0,2
0,0,0,132,102,6,29,0,2
0,0,0,65,82,0,0,10,0
0,0,0,150,193,14,0,3,0
0,0,0,81,97,2,6,10,0
0,0,234,0,0,0,17,61,0
0,0,136,0,0,0,67,77,0
0,0,225,0,0,0,6,97,0
0,0,276,0,0,0,0,0,0
0,0,239,0,0,17,0,0,0
0,0,239,0,0,0,0,0,0
0,1,38,0,166,0,0,40,0
0,0,41,0,150,0,0,39,0
0,0,58,0,271,0,0,35,0
0,0,36,0,183,0,10,0,0
0,1,80,0,191,6,1,0,0
0,0,46,0,207,5,56,0,0
0,0,73,231,0,0,0,0,0
0,0,21,163,0,0,0,0,0
0,0,41,237,0,0,0,0,0
0,0,9,201,0,0,0,0,0
0,0,9,213,0,0,0,0,1
0,0,1,258,0,0,0,0,1
0,0,33,201,0,0,0,11,0
0,0,22,197,0,0,0,9,0
0,2,18,209,0,0,0,32,11
0,0,6,234,0,0,8,0,0
0,0,16,176,0,0,2,0,0
0,1,45,209,0,0,3,0,0
0,0,1,125,113,0,0,0,0
0,0,21,97,112,0,0,0,0
0,0,2,94,93,0,1,0,4
0,0,9,149,61,0,12,0,0
0,0,23,136,81,0,1,3,1
0,0,5,93,127,0,2,10,1
0,0,9,131,41,0,0,0,2
0,0,0,155,55,0,0,0,0
0,0,14,126,194,0,0,0,0
0,0,0,148,75,0,0,19,0
0,0,7,167,42,0,0,6,0
0,0,12,116,82,1,0,20,0
0,0,0,0,0,0,141,92,0
0,0,0,0,0,0,23,252,0
0,0,0,0,0,0,48,169,0
0,0,0,0,204,0,0,98,0
0,0,0,0,239,0,0,94,0
0,0,0,0,265,0,35,52,5
0,0,0,0,209,0,18,20,4
24,0,0,213,0,0,0,0,74
0,0,0,133,0,0,0,0,7
0,0,0,273,0,0,5,0,1
0,0,0,159,0,0,28,0,8
0,0,0,219,0,0,17,0,11
0,0,0,129,0,0,26,13,0
0,0,0,175,0,0,43,7,0
0,0,0,257,0,0,0,12,0
1,0,0,195,0,20,0,0,0
0,0,0,212,0,1,0,0,0
3,0,0,171,0,54,0,0,0
0,0,0,91,110,0,0,0,0
3,0,0,113,122,0,0,0,0
0,0,0,109,134,0,0,0,0
0,0,0,113,184,0,0,32,0
0,0,0,85,56,0,0,17,0
0,0,0,170,39,0,0,6,3
0,0,0,157,53,0,2,0,0
0,0,0,212,97,0,0,0,0
0,0,0,137,117,0,7,0,0
0,0,0,114,163,0,0,18,0
0,0,0,102,48,0,0,10,0
0,0,0,81,126,0,9,12,0
0,0,125,0,0,0,0,93,5
0,0,149,0,0,0,0,135,18
0,0,254,0,0,0,0,104,0
0,0,176,0,0,0,98,0,17
0,0,238,0,0,0,97,0,10
0,0,221,0,0,0,35,0,5
0,0,216,0,0,2,0,0,86
0,0,225,0,0,0,0,0,183
0,0,227,0,0,0,0,0,0
7,0,139,0,0,0,149,0,0
0,0,289,0,0,5,8,0,0
0,0,234,0,0,0,2,0,0
0,0,176,0,0,2,158,0,40
0,0,264,0,0,0,12,0,0
0,0,213,0,0,0,53,0,31
0,0,27,0,254,0,0,31,0
0,0,2,0,151,0,0,25,0
0,0,27,0,137,0,0,24,0
0,0,12,0,206,0,6,14,7
0,0,27,0,158,0,39,40,11
0,0,11,0,243,0,0,45,0
0,0,34,0,184,2,0,92,7
0,0,15,0,302,0,0,28,3
0,0,21,0,260,0,0,51,14
0,0,17,0,184,0,5,53,2
0,0,43,0,150,0,0,19,15
0,0,56,0,141,0,8,11,0
0,0,10,208,0,0,0,0,0
0,0,43,245,0,0,0,0,0
0,0,99,187,0,0,0,0,0
0,0,15,189,0,0,0,9,0
0,0,11,202,0,0,0,6,0
0,0,14,152,0,0,0,17,3
0,0,8,167,0,0,6,16,6
0,0,3,157,0,0,9,6,0
0,0,19,210,0,0,0,4,0
0,0,11,197,14,0,0,0,0
0,0,0,140,110,0,0,0,0
0,0,11,58,146,0,0,0,0
0,0,28,183,105,0,0,0,0
0,0,4,91,117,0,10,0,2
0,0,0,150,125,0,0,0,0
0,0,41,120,130,0,0,5,1
0,0,10,146,85,0,0,2,12
0,0,10,135,132,0,0,2,0
0,0,6,160,83,0,0,12,0
