"a.star","b.star","c.star","d.star","e.star","f.star","g.star","h.star","i.star"
0,1,0,281,0,0,0,0,2
0,0,0,116,152,0,0,0,0
0,0,0,100,122,0,0,0,10
0,0,0,130,86,0,0,0,1
0,0,0,91,54,0,0,16,0
0,0,0,112,56,0,0,1,0
0,0,0,139,92,0,0,6,0
0,0,0,173,79,0,0,0,0
0,0,0,107,38,0,14,0,0
0,0,0,150,129,0,4,0,0
0,0,0,149,99,0,0,0,0
0,1,0,172,44,0,0,0,0
0,0,0,223,88,0,0,0,0
0,0,0,150,193,14,0,3,0
0,0,0,81,97,2,6,10,0
0,0,0,65,82,0,0,10,0
0,0,44,0,215,0,9,52,9
0,0,33,0,195,0,12,43,7
0,0,25,0,228,0,9,47,0
0,0,69,0,123,0,0,0,0
0,4,55,0,139,1,0,0,0
0,0,83,0,252,0,0,0,0
0,0,28,205,0,0,0,0,1
0,0,30,189,0,0,0,0,0
0,0,2,199,0,0,0,0,3
0,0,107,196,0,0,4,0,0
0,0,17,238,0,0,19,0,0
0,0,75,204,0,0,2,0,0
0,0,16,91,61,0,0,2,0
0,0,6,165,84,0,0,0,0
0,0,0,111,87,0,6,4,0
11,0,0,0,0,0,0,0,167
0,0,0,0,0,0,0,151,0
8,0,0,0,0,0,0,173,0
0,0,0,0,0,0,0,136,42
0,0,0,0,0,0,0,202,189
3,0,0,0,0,0,0,209,17
0,0,0,0,0,0,170,118,0
1,0,0,0,0,0,55,210,0
1,0,0,0,0,0,121,152,0
1,0,0,0,0,7,0,185,0
10,0,0,0,0,7,0,303,0
0,0,0,0,0,0,182,0,67
0,0,0,0,0,2,228,0,50
2,0,0,0,0,2,238,0,80
0,0,0,0,0,0,23,252,0
0,0,0,0,0,0,48,169,0
0,0,0,0,0,0,141,92,0
3,0,0,0,0,0,64,88,65
0,0,0,0,0,0,180,146,7
0,0,0,0,0,0,60,127,60
17,0,0,0,303,0,0,0,0
1,0,0,0,277,0,0,0,0
0,0,0,0,231,0,0,0,0
2,0,0,0,275,0,0,10,0
0,0,0,0,211,0,0,55,0
0,0,0,0,188,2,0,29,0
0,0,0,109,134,0,0,0,0
3,0,0,113,122,0,0,0,0
0,0,0,91,110,0,0,0,0
0,0,0,97,68,0,0,0,11
0,0,0,171,136,0,0,0,1
0,0,0,78,138,0,0,0,16
0,0,0,112,113,0,2,0,0
0,0,0,130,143,0,4,0,0
0,0,0,153,58,0,10,0,0
0,0,119,0,0,0,0,98,0
0,0,213,0,0,0,0,105,0
0,0,245,0,0,0,0,106,0
0,0,146,0,0,0,53,58,0
0,0,220,0,0,0,0,53,0
0,0,180,0,0,0,98,33,0
0,0,172,0,0,0,0,109,20
0,0,224,0,0,0,0,37,0
0,0,238,0,0,1,0,43,71
0,0,234,0,0,0,2,0,0
0,0,289,0,0,5,8,0,0
7,0,139,0,0,0,149,0,0
0,0,26,0,189,0,16,0,0
1,0,29,0,251,2,126,0,0
0,0,32,0,191,0,1,22,0
0,0,25,0,166,0,0,35,0
0,0,32,0,176,0,44,18,0
3,0,48,198,0,0,0,0,0
0,0,23,248,0,0,0,0,7
0,0,15,186,0,0,0,0,13
0,0,26,223,0,0,0,0,0
0,0,33,176,0,0,0,0,0
0,0,13,218,0,0,0,0,0
0,0,51,259,0,0,0,0,0
0,0,32,142,0,0,0,0,2
0,0,4,228,0,0,0,0,0
0,1,0,0,0,0,0,235,0
2,3,0,0,0,16,0,238,0
0,0,0,0,0,0,0,307,0
0,0,0,0,0,1,0,134,16
0,0,0,0,0,0,0,304,24
0,1,0,0,0,0,0,72,102
0,0,0,0,259,0,0,17,0
0,0,0,0,206,0,0,43,5
0,0,0,0,250,0,0,69,32
0,0,0,0,195,0,78,0,0
0,0,0,0,104,0,95,0,0
0,4,0,0,241,0,9,0,0
0,0,0,0,200,0,9,37,0
0,2,0,0,256,0,8,22,0
0,0,0,0,193,0,14,72,9
0,0,0,0,297,0,16,78,5
0,0,0,0,114,0,3,75,3
0,0,0,0,270,0,0,46,33
0,0,0,0,252,0,0,82,35
0,0,0,0,113,0,0,96,5
2,0,0,0,247,0,21,0,14
0,0,0,0,267,0,10,0,22
0,0,0,0,151,4,55,0,37
0,1,0,158,0,0,0,0,1
0,0,0,177,0,0,0,0,49
0,0,0,238,0,0,0,0,4
0,0,0,251,0,0,0,5,0
0,0,0,123,0,0,0,63,0
1,0,0,159,0,0,0,3,14
5,0,0,153,0,0,39,0,3
0,0,0,251,0,0,4,0,14
0,0,0,279,0,0,15,0,0
0,0,0,183,0,0,0,16,1
0,0,0,289,0,0,3,0,0
0,0,0,185,0,0,0,4,5
0,0,0,158,0,0,0,31,0
0,0,0,183,0,0,0,4,1
0,1,0,265,0,1,0,10,0
0,0,0,168,135,0,0,44,0
0,0,0,105,64,0,0,13,0
0,1,0,197,71,0,5,6,0
0,0,0,75,76,0,0,15,7
0,0,0,109,80,0,0,4,1
0,0,0,166,126,0,0,1,0
0,0,0,173,167,0,0,0,0
0,0,0,130,83,0,4,0,4
0,0,0,104,168,0,48,0,0
0,0,238,0,0,0,33,0,9
0,0,164,0,0,0,151,0,5
0,0,186,0,0,3,146,0,3
0,0,94,0,0,0,265,33,2
0,0,167,0,0,0,11,49,9
0,0,165,0,0,0,41,45,27
2,0,26,0,198,0,0,0,27
0,0,102,0,128,0,0,0,4
0,1,23,0,201,0,0,0,32
0,0,4,0,245,0,61,0,4
0,5,44,0,144,0,8,0,14
0,0,26,0,122,0,49,0,33
0,0,22,0,275,0,2,12,0
0,0,43,0,231,0,4,34,0
0,0,55,0,204,0,24,40,0
0,0,76,0,192,0,0,0,12
0,0,112,0,132,0,0,0,28
0,0,45,0,189,0,0,0,3
0,0,71,0,189,0,0,24,13
0,0,28,0,166,0,0,17,2
0,0,40,0,149,0,0,31,61
0,0,44,0,192,0,4,4,0
0,0,54,0,136,0,32,7,0
0,0,15,0,223,0,1,24,0
0,0,61,0,208,0,8,49,2
0,0,26,0,153,0,9,11,7
0,2,142,0,139,0,3,10,11
0,0,19,166,0,0,0,0,0
0,0,19,209,0,0,0,0,4
0,0,19,177,0,0,26,0,1
0,0,3,277,0,1,6,0,3
0,0,56,162,0,0,4,0,0
0,0,0,248,0,0,12,0,0
0,0,41,161,0,0,0,16,12
0,0,21,140,0,0,0,8,1
0,0,15,193,0,0,0,3,2
0,0,6,185,67,0,0,1,0
0,0,11,119,139,0,0,19,0
0,0,24,99,104,0,0,1,0
0,0,18,84,98,0,0,0,0
0,0,31,115,102,0,0,0,4
0,0,13,142,130,0,1,0,0
