"a.star","b.star","c.star","d.star","e.star","f.star","g.star","h.star","i.star"
0,0,22,189,0,0,0,6,3
0,1,12,174,0,1,0,8,1
0,0,25,184,0,0,0,20,1
0,1,42,171,0,0,0,5,0
0,0,0,285,0,0,4,15,0
0,0,22,305,0,0,0,13,0
0,0,12,155,135,0,8,0,0
0,0,18,133,42,0,0,0,0
0,0,17,112,82,0,4,0,0
0,0,15,130,129,0,0,22,0
0,0,40,125,97,0,0,0,2
0,0,6,173,61,0,0,4,0
0,0,0,0,0,0,182,0,67
2,0,0,0,0,2,238,0,80
0,0,0,0,0,2,228,0,50
3,0,0,0,249,0,0,0,55
0,0,0,0,144,0,0,0,45
0,0,0,0,204,0,0,98,0
0,0,0,0,239,0,0,94,0
0,0,0,0,281,9,0,0,0
0,0,0,0,230,19,0,0,0
1,0,0,0,250,1,0,0,28
0,0,0,0,211,0,0,55,0
2,0,0,0,275,0,0,10,0
0,0,0,0,188,2,0,29,0
0,0,0,234,0,0,0,0,0
0,0,0,263,0,0,0,0,0
0,0,0,299,0,0,0,0,0
0,0,0,150,0,0,0,24,29
1,0,0,198,0,0,0,27,0
0,0,0,195,0,0,0,31,1
3,0,0,171,0,54,0,0,0
1,0,0,195,0,20,0,0,0
0,0,0,212,0,1,0,0,0
0,0,0,238,0,0,0,100,0
0,0,0,205,0,0,0,11,0
0,0,0,169,0,0,0,25,0
0,0,0,274,0,0,18,0,51
0,0,0,138,0,0,43,0,27
0,0,0,221,0,0,28,0,0
0,0,0,176,91,0,4,0,1
0,0,0,106,123,0,8,0,2
0,0,0,125,111,0,0,0,0
30,0,190,0,0,0,0,0,0
3,0,294,0,0,0,0,0,0
56,0,197,0,0,0,0,0,0
1,0,29,0,251,2,126,0,0
0,0,26,0,189,0,16,0,0
0,0,22,191,0,0,14,18,0
0,0,42,219,0,0,3,3,0
0,0,16,155,0,0,10,5,0
0,0,3,187,0,0,4,14,0
0,0,12,176,0,0,0,11,1
0,0,9,172,0,0,3,1,0
0,0,26,223,0,0,0,0,0
0,0,33,176,0,0,0,0,0
0,0,13,218,0,0,0,0,0
0,0,95,176,0,0,0,15,0
0,0,20,210,0,0,0,22,0
0,0,11,174,0,0,0,8,0
0,0,25,239,0,0,0,0,0
0,0,20,149,0,0,38,0,8
0,0,45,265,0,0,0,0,0
0,0,12,224,0,0,0,3,0
0,0,54,150,0,0,0,0,0
0,0,33,241,0,0,0,2,0
0,0,11,197,14,0,0,0,0
0,0,11,58,146,0,0,0,0
0,0,0,140,110,0,0,0,0
0,0,10,116,156,0,0,0,1
0,0,32,141,62,0,0,0,1
0,0,3,231,159,0,0,0,0
0,0,0,140,88,0,0,13,0
0,0,3,211,96,0,0,2,0
0,0,1,106,110,0,0,12,0
2,0,4,145,113,0,0,0,0
0,0,29,58,78,0,1,0,0
0,0,11,104,123,1,12,0,0
183,40,0,0,0,0,0,0,0
183,35,0,0,0,0,0,0,0
170,45,0,0,0,0,0,0,0
0,0,0,0,0,0,84,193,0
0,0,0,0,0,0,83,127,0
0,0,0,0,0,0,36,166,0
6,6,0,0,0,39,0,0,282
0,16,0,0,0,7,0,0,191
24,16,0,0,0,19,0,0,210
1,2,0,0,0,0,116,136,0
0,2,0,0,0,0,126,185,0
0,6,0,0,0,0,142,243,0
0,0,0,0,266,0,19,0,14
0,2,0,0,228,0,98,0,37
0,0,0,0,165,0,41,0,5
0,0,0,0,253,2,0,0,0
11,6,0,0,205,35,0,0,0
0,0,0,0,259,7,0,0,0
0,0,0,0,182,1,0,96,0
0,0,0,0,113,4,0,124,0
0,0,0,0,160,1,0,85,0
0,0,0,0,252,0,0,82,35
0,0,0,0,113,0,0,96,5
0,0,0,0,270,0,0,46,33
0,0,0,0,230,0,31,49,17
0,4,0,0,135,0,14,49,21
0,0,0,279,0,0,15,0,0
0,0,0,251,0,0,4,0,14
5,0,0,153,0,0,39,0,3
0,0,0,183,0,0,0,4,1
0,1,0,265,0,1,0,10,0
0,0,0,158,0,0,0,31,0
1,0,0,180,0,0,12,26,0
0,0,0,268,0,0,3,11,2
0,0,0,166,0,0,10,9,1
0,0,0,142,89,0,0,3,0
0,0,0,137,117,0,0,17,0
0,0,0,98,65,0,0,11,0
0,0,0,144,111,0,26,0,0
0,0,0,140,145,0,4,0,0
0,0,0,105,42,0,5,0,0
0,0,0,151,81,0,0,38,0
0,0,0,130,82,0,0,13,0
0,0,0,83,112,0,4,9,0
0,0,0,171,58,0,2,8,0
0,0,0,154,76,0,0,0,0
0,0,0,151,139,0,0,1,0
0,0,258,0,0,0,0,0,0
26,15,234,0,0,0,0,0,0
2,1,293,0,0,0,0,0,0
0,0,201,0,0,0,0,0,92
0,0,215,0,0,2,0,0,25
5,5,282,0,0,0,0,0,18
0,0,184,0,0,7,0,108,0
0,0,175,0,0,0,0,75,0
0,0,116,0,0,0,0,166,0
0,0,102,0,128,0,0,0,4
0,1,23,0,201,0,0,0,32
2,0,26,0,198,0,0,0,27
0,0,72,0,238,0,0,0,0
0,0,38,0,227,20,0,0,0
0,0,32,0,269,0,0,0,0
0,0,112,0,132,0,0,0,28
0,0,45,0,189,0,0,0,3
0,0,76,0,192,0,0,0,12
0,0,44,0,192,0,4,4,0
0,0,54,0,136,0,32,7,0
0,0,15,0,223,0,1,24,0
0,0,61,0,208,0,8,49,2
0,2,142,0,139,0,3,10,11
0,0,26,0,153,0,9,11,7
0,0,55,152,0,0,0,0,0
0,0,20,155,0,0,0,0,0
0,0,112,183,0,0,0,0,0
0,0,1,217,0,0,1,0,0
0,0,39,147,0,0,5,0,0
0,0,11,181,0,0,2,0,0
0,0,56,162,0,0,4,0,0
0,0,3,277,0,1,6,0,3
0,0,0,248,0,0,12,0,0
0,0,4,124,142,0,0,0,0
0,0,1,128,108,0,20,0,2
0,0,18,78,136,0,2,0,0
