Location: Fake forest
From parameter file: C:\Users\ben\Desktop\inputs\input_GMF_0-0-0-1-1-0-0-1-1.xml
Basal area is normalized to m^2/ha; density to #/ha.
Subplots:
0 = Whole plot
Step	Subplot	Sdl Abs Den: ACRU	Sdl Abs Den: ACSA	Sdl Abs Den: BEAL	Sdl Abs Den: FAGR	Sdl Abs Den: TSCA	Sdl Abs Den: FRAM	Sdl Abs Den: PIST	Sdl Abs Den: PRSE	Sdl Abs Den: QURU	Sdl Den Total:	Sapl Abs BA: ACRU	Sapl Abs BA: ACSA	Sapl Abs BA: BEAL	Sapl Abs BA: FAGR	Sapl Abs BA: TSCA	Sapl Abs BA: FRAM	Sapl Abs BA: PIST	Sapl Abs BA: PRSE	Sapl Abs BA: QURU	Sapl BA Total:	Sapl Rel BA: ACRU	Sapl Rel BA: ACSA	Sapl Rel BA: BEAL	Sapl Rel BA: FAGR	Sapl Rel BA: TSCA	Sapl Rel BA: FRAM	Sapl Rel BA: PIST	Sapl Rel BA: PRSE	Sapl Rel BA: QURU	Sapl Abs Den: ACRU	Sapl Abs Den: ACSA	Sapl Abs Den: BEAL	Sapl Abs Den: FAGR	Sapl Abs Den: TSCA	Sapl Abs Den: FRAM	Sapl Abs Den: PIST	Sapl Abs Den: PRSE	Sapl Abs Den: QURU	Sapl Den Total:	Sapl Rel Den: ACRU	Sapl Rel Den: ACSA	Sapl Rel Den: BEAL	Sapl Rel Den: FAGR	Sapl Rel Den: TSCA	Sapl Rel Den: FRAM	Sapl Rel Den: PIST	Sapl Rel Den: PRSE	Sapl Rel Den: QURU	Adult Abs BA: ACRU	Adult Abs BA: ACSA	Adult Abs BA: BEAL	Adult Abs BA: FAGR	Adult Abs BA: TSCA	Adult Abs BA: FRAM	Adult Abs BA: PIST	Adult Abs BA: PRSE	Adult Abs BA: QURU	Adult BA Total:	Adult Rel BA: ACRU	Adult Rel BA: ACSA	Adult Rel BA: BEAL	Adult Rel BA: FAGR	Adult Rel BA: TSCA	Adult Rel BA: FRAM	Adult Rel BA: PIST	Adult Rel BA: PRSE	Adult Rel BA: QURU	Adult Abs Den: ACRU	Adult Abs Den: ACSA	Adult Abs Den: BEAL	Adult Abs Den: FAGR	Adult Abs Den: TSCA	Adult Abs Den: FRAM	Adult Abs Den: PIST	Adult Abs Den: PRSE	Adult Abs Den: QURU	Adult Den Total:	Adult Rel Den: ACRU	Adult Rel Den: ACSA	Adult Rel Den: BEAL	Adult Rel Den: FAGR	Adult Rel Den: TSCA	Adult Rel Den: FRAM	Adult Rel Den: PIST	Adult Rel Den: PRSE	Adult Rel Den: QURU	Snag Abs BA: ACRU	Snag Abs BA: ACSA	Snag Abs BA: BEAL	Snag Abs BA: FAGR	Snag Abs BA: TSCA	Snag Abs BA: FRAM	Snag Abs BA: PIST	Snag Abs BA: PRSE	Snag Abs BA: QURU	Snag BA Total:	Snag Rel BA: ACRU	Snag Rel BA: ACSA	Snag Rel BA: BEAL	Snag Rel BA: FAGR	Snag Rel BA: TSCA	Snag Rel BA: FRAM	Snag Rel BA: PIST	Snag Rel BA: PRSE	Snag Rel BA: QURU	Snag Abs Den: ACRU	Snag Abs Den: ACSA	Snag Abs Den: BEAL	Snag Abs Den: FAGR	Snag Abs Den: TSCA	Snag Abs Den: FRAM	Snag Abs Den: PIST	Snag Abs Den: PRSE	Snag Abs Den: QURU	Snag Den Total:	Snag Rel Den: ACRU	Snag Rel Den: ACSA	Snag Rel Den: BEAL	Snag Rel Den: FAGR	Snag Rel Den: TSCA	Snag Rel Den: FRAM	Snag Rel Den: PIST	Snag Rel Den: PRSE	Snag Rel Den: QURU
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000652992	0.00093444	0	0	0.000833218	0.000841498	0.00326215	0	0	0	0.200172	0.286449	0	0	0.25542	0.257958	0	0	0	25	25	0	0	25	25	100	0	0	0	0.25	0.25	0	0	0.25	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00240743	0.00587496	0	0	0.00714228	0.00654509	0.0219698	0	0	0	0.109579	0.267411	0	0	0.325096	0.297914	0	0	0	24	22	0	0	25	24	95	0	0	0	0.252632	0.231579	0	0	0.263158	0.252632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00750325	0.0392566	0	0	0.0612227	0.0478365	0.155819	0	0	0	0.0481536	0.251937	0	0	0.392909	0.307	0	0	0	22	20	0	0	25	21	88	0	0	0	0.25	0.227273	0	0	0.284091	0.238636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	0	0	0	0	0	1	0	0	1	2	4	0	0	0	0.0254472	0.0187388	0	0	0.0337673	0.0323844	0.110338	0	0	0	0.23063	0.169832	0	0	0.306036	0.293502	0	0	0	17	5	0	0	7	7	36	0	0	0	0.472222	0.138889	0	0	0.194444	0.194444	0	0	0	0	0.265706	0	0	0.449268	0.339158	1.05413	0	0	0	0	0.252061	0	0	0.426197	0.321742	0	0	0	0	15	0	0	17	13	45	0	0	0	0	0.333333	0	0	0.377778	0.288889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	0	0	0	0	0	6	0	0	13	7	26	0	0	0	0.045596	0	0	0	0	0	0.045596	0	0	0	1	0	0	0	0	0	0	0	0	13	0	0	0	0	0	13	0	0	0	1	0	0	0	0	0	0	0	0	0.0560444	0.847901	0	0	1.19978	0.987348	3.09107	0	0	0	0.0181311	0.274306	0	0	0.388144	0.319419	0	0	0	4	19	0	0	23	19	65	0	0	0	0.0615385	0.292308	0	0	0.353846	0.292308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	0	0	0	0	1	13	0	0	20	15	49	0	0	0	0.0185577	0	0	0	0.000126726	0.000204208	0.0188887	0	0	0	0.98248	0	0	0	0.00670907	0.0108111	0	0	0	4	0	0	0	1	2	7	0	0	0	0.571429	0	0	0	0.142857	0.285714	0	0	0	0.351516	1.32364	0	0	1.7655	1.40881	4.84946	0	0	0	0.0724856	0.272946	0	0	0.364061	0.290508	0	0	0	13	18	0	0	22	18	71	0	0	0	0.183099	0.253521	0	0	0.309859	0.253521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	0	0	0	0	3	18	0	0	21	22	64	0	0	0	0	0.000547996	0	0	0.00176143	0.00159925	0.00390867	0	0	0	0	0.1402	0	0	0.450646	0.409154	0	0	0	0	1	0	0	7	6	14	0	0	0	0	0.0714286	0	0	0.5	0.428571	0	0	0	0.688506	1.68257	0	0	2.14042	1.75212	6.26362	0	0	0	0.109921	0.268627	0	0	0.341723	0.279729	0	0	0	15	17	0	0	20	17	69	0	0	0	0.217391	0.246377	0	0	0.289855	0.246377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	0	0	0	0	6	28	0	0	29	27	90	0	0	0	0	0.00123097	0	0	0.00554518	0.0102955	0.0170717	0	0	0	0	0.0721059	0	0	0.324817	0.603077	0	0	0	0	3	0	0	13	12	28	0	0	0	0	0.107143	0	0	0.464286	0.428571	0	0	0	1.10175	2.10726	0	0	2.52102	2.03833	7.76836	0	0	0	0.141825	0.271262	0	0	0.324524	0.262389	0	0	0	15	17	0	0	20	16	68	0	0	0	0.220588	0.25	0	0	0.294118	0.235294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	0	0	0	0	11	35	0	0	34	31	111	0	0	0	0.00010829	0.00913072	0	0	0.0286296	0.0272255	0.0650941	0	0	0	0.00166359	0.14027	0	0	0.439819	0.418248	0	0	0	1	7	0	0	20	19	47	0	0	0	0.0212766	0.148936	0	0	0.425532	0.404255	0	0	0	1.48523	2.23856	0	0	2.91135	2.29921	8.93434	0	0	0	0.166238	0.250556	0	0	0.32586	0.257346	0	0	0	15	15	0	0	20	16	66	0	0	0	0.227273	0.227273	0	0	0.30303	0.242424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	0	0	0	0	14	41	0	0	42	35	132	0	0	0	0.000523633	0.0144782	0	0	0.0414171	0.044843	0.101262	0	0	0	0.00517107	0.142978	0	0	0.40901	0.442842	0	0	0	2	13	0	0	24	21	60	0	0	0	0.0333333	0.216667	0	0	0.4	0.35	0	0	0	1.75942	2.65131	0	0	3.59616	2.40384	10.4107	0	0	0	0.169001	0.254671	0	0	0.345428	0.2309	0	0	0	14	17	0	0	24	17	72	0	0	0	0.194444	0.236111	0	0	0.333333	0.236111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
