Location: Fake forest
From parameter file: C:\Users\ben\Desktop\inputs\input_GMF_0-0-0-1-1-0-1-1-0.xml
Basal area is normalized to m^2/ha; density to #/ha.
Subplots:
0 = Whole plot
Step	Subplot	Sdl Abs Den: ACRU	Sdl Abs Den: ACSA	Sdl Abs Den: BEAL	Sdl Abs Den: FAGR	Sdl Abs Den: TSCA	Sdl Abs Den: FRAM	Sdl Abs Den: PIST	Sdl Abs Den: PRSE	Sdl Abs Den: QURU	Sdl Den Total:	Sapl Abs BA: ACRU	Sapl Abs BA: ACSA	Sapl Abs BA: BEAL	Sapl Abs BA: FAGR	Sapl Abs BA: TSCA	Sapl Abs BA: FRAM	Sapl Abs BA: PIST	Sapl Abs BA: PRSE	Sapl Abs BA: QURU	Sapl BA Total:	Sapl Rel BA: ACRU	Sapl Rel BA: ACSA	Sapl Rel BA: BEAL	Sapl Rel BA: FAGR	Sapl Rel BA: TSCA	Sapl Rel BA: FRAM	Sapl Rel BA: PIST	Sapl Rel BA: PRSE	Sapl Rel BA: QURU	Sapl Abs Den: ACRU	Sapl Abs Den: ACSA	Sapl Abs Den: BEAL	Sapl Abs Den: FAGR	Sapl Abs Den: TSCA	Sapl Abs Den: FRAM	Sapl Abs Den: PIST	Sapl Abs Den: PRSE	Sapl Abs Den: QURU	Sapl Den Total:	Sapl Rel Den: ACRU	Sapl Rel Den: ACSA	Sapl Rel Den: BEAL	Sapl Rel Den: FAGR	Sapl Rel Den: TSCA	Sapl Rel Den: FRAM	Sapl Rel Den: PIST	Sapl Rel Den: PRSE	Sapl Rel Den: QURU	Adult Abs BA: ACRU	Adult Abs BA: ACSA	Adult Abs BA: BEAL	Adult Abs BA: FAGR	Adult Abs BA: TSCA	Adult Abs BA: FRAM	Adult Abs BA: PIST	Adult Abs BA: PRSE	Adult Abs BA: QURU	Adult BA Total:	Adult Rel BA: ACRU	Adult Rel BA: ACSA	Adult Rel BA: BEAL	Adult Rel BA: FAGR	Adult Rel BA: TSCA	Adult Rel BA: FRAM	Adult Rel BA: PIST	Adult Rel BA: PRSE	Adult Rel BA: QURU	Adult Abs Den: ACRU	Adult Abs Den: ACSA	Adult Abs Den: BEAL	Adult Abs Den: FAGR	Adult Abs Den: TSCA	Adult Abs Den: FRAM	Adult Abs Den: PIST	Adult Abs Den: PRSE	Adult Abs Den: QURU	Adult Den Total:	Adult Rel Den: ACRU	Adult Rel Den: ACSA	Adult Rel Den: BEAL	Adult Rel Den: FAGR	Adult Rel Den: TSCA	Adult Rel Den: FRAM	Adult Rel Den: PIST	Adult Rel Den: PRSE	Adult Rel Den: QURU	Snag Abs BA: ACRU	Snag Abs BA: ACSA	Snag Abs BA: BEAL	Snag Abs BA: FAGR	Snag Abs BA: TSCA	Snag Abs BA: FRAM	Snag Abs BA: PIST	Snag Abs BA: PRSE	Snag Abs BA: QURU	Snag BA Total:	Snag Rel BA: ACRU	Snag Rel BA: ACSA	Snag Rel BA: BEAL	Snag Rel BA: FAGR	Snag Rel BA: TSCA	Snag Rel BA: FRAM	Snag Rel BA: PIST	Snag Rel BA: PRSE	Snag Rel BA: QURU	Snag Abs Den: ACRU	Snag Abs Den: ACSA	Snag Abs Den: BEAL	Snag Abs Den: FAGR	Snag Abs Den: TSCA	Snag Abs Den: FRAM	Snag Abs Den: PIST	Snag Abs Den: PRSE	Snag Abs Den: QURU	Snag Den Total:	Snag Rel Den: ACRU	Snag Rel Den: ACSA	Snag Rel Den: BEAL	Snag Rel Den: FAGR	Snag Rel Den: TSCA	Snag Rel Den: FRAM	Snag Rel Den: PIST	Snag Rel Den: PRSE	Snag Rel Den: QURU
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000964386	0.000964168	0	0.000843886	0.000801516	0	0.00357396	0	0	0	0.269837	0.269776	0	0.236121	0.224266	0	0	0	0	25	25	0	25	25	0	100	0	0	0	0.25	0.25	0	0.25	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00386702	0.00681967	0	0.0054544	0.00652438	0	0.0226655	0	0	0	0.170613	0.300884	0	0.240648	0.287855	0	0	0	0	25	24	0	25	23	0	97	0	0	0	0.257732	0.247423	0	0.257732	0.237113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0147231	0.0493622	0	0.0345513	0.0559231	0	0.15456	0	0	0	0.0952582	0.319373	0	0.223547	0.361822	0	0	0	0	24	24	0	24	23	0	95	0	0	0	0.252632	0.252632	0	0.252632	0.242105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	0	0	0	0	0	2	0	2	4	0	8	0	0	0	0.0467343	0.0314364	0	0.0413485	0.0300271	0	0.149546	0	0	0	0.312507	0.210212	0	0.276493	0.200788	0	0	0	0	20	7	0	12	7	0	46	0	0	0	0.434783	0.152174	0	0.26087	0.152174	0	0	0	0	0	0.296875	0	0.168902	0.449294	0	0.915071	0	0	0	0	0.324429	0	0.184578	0.490994	0	0	0	0	0	16	0	11	16	0	43	0	0	0	0	0.372093	0	0.255814	0.372093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	0	0	0	0	0	7	0	10	13	0	30	0	0	0	0.0442007	0	0	0.00552642	0	0	0.0497271	0	0	0	0.888865	0	0	0.111135	0	0	0	0	0	10	0	0	1	0	0	11	0	0	0	0.909091	0	0	0.0909091	0	0	0	0	0	0.139285	0.910024	0	0.774747	1.18898	0	3.01304	0	0	0	0.0462273	0.302029	0	0.257132	0.394612	0	0	0	0	10	21	0	21	23	0	75	0	0	0	0.133333	0.28	0	0.28	0.306667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	0	0	0	0	1	16	0	18	15	0	50	0	0	0	0.0135829	8.90133e-005	0	0	0.000477858	0	0.0141497	0	0	0	0.959938	0.00629081	0	0	0.0337715	0	0	0	0	2	1	0	0	4	0	7	0	0	0	0.285714	0.142857	0	0	0.571429	0	0	0	0	0.606654	1.28015	0	1.3808	1.79958	0	5.06718	0	0	0	0.119722	0.252635	0	0.272498	0.355144	0	0	0	0	17	18	0	22	23	0	80	0	0	0	0.2125	0.225	0	0.275	0.2875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	0	0	0	0	6	24	0	21	16	0	67	0	0	0	0	0.00120201	0	9.68566e-005	0.00368438	0	0.00498325	0	0	0	0	0.24121	0	0.0194364	0.739353	0	0	0	0	0	2	0	1	7	0	10	0	0	0	0	0.2	0	0.1	0.7	0	0	0	0	1.11213	1.43346	0	1.70931	2.17728	0	6.43217	0	0	0	0.172901	0.222857	0	0.265744	0.338498	0	0	0	0	18	15	0	19	21	0	73	0	0	0	0.246575	0.205479	0	0.260274	0.287671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	0	0	0	0	9	30	0	25	22	0	86	0	0	0	0	0.00958416	0	0.00204263	0.0114282	0	0.023055	0	0	0	0	0.415708	0	0.0885981	0.495694	0	0	0	0	0	6	0	7	9	0	22	0	0	0	0	0.272727	0	0.318182	0.409091	0	0	0	0	1.57967	1.80895	0	2.06333	2.71746	0	8.16941	0	0	0	0.193364	0.221429	0	0.252568	0.332639	0	0	0	0	18	15	0	18	23	0	74	0	0	0	0.243243	0.202703	0	0.243243	0.310811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	0	0	0	0	15	35	0	31	33	0	114	0	0	0	0	0.0092458	0	0.0101991	0.0129819	0	0.0324268	0	0	0	0	0.285129	0	0.314527	0.400345	0	0	0	0	0	11	0	13	13	0	37	0	0	0	0	0.297297	0	0.351351	0.351351	0	0	0	0	2.03299	2.09312	0	2.37563	3.16918	0	9.67093	0	0	0	0.210217	0.216434	0	0.245647	0.327702	0	0	0	0	18	16	0	17	24	0	75	0	0	0	0.24	0.213333	0	0.226667	0.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	0	0	0	0	15	38	0	33	37	0	123	0	0	0	0.000414518	0.0250339	0	0.0292858	0.024475	0	0.0792093	0	0	0	0.0052332	0.316048	0	0.369727	0.308992	0	0	0	0	4	17	0	18	22	0	61	0	0	0	0.0655738	0.278689	0	0.295082	0.360656	0	0	0	0	2.47954	2.11706	0	2.64305	3.86594	0	11.1056	0	0	0	0.223269	0.19063	0	0.237993	0.348108	0	0	0	0	18	14	0	18	27	0	77	0	0	0	0.233766	0.181818	0	0.233766	0.350649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
