Location: Fake forest
From parameter file: C:\Users\ben\Desktop\inputs\input_GMF_0-0-0-0-1-1-1-1-0.xml
Basal area is normalized to m^2/ha; density to #/ha.
Subplots:
0 = Whole plot
Step	Subplot	Sdl Abs Den: ACRU	Sdl Abs Den: ACSA	Sdl Abs Den: BEAL	Sdl Abs Den: FAGR	Sdl Abs Den: TSCA	Sdl Abs Den: FRAM	Sdl Abs Den: PIST	Sdl Abs Den: PRSE	Sdl Abs Den: QURU	Sdl Den Total:	Sapl Abs BA: ACRU	Sapl Abs BA: ACSA	Sapl Abs BA: BEAL	Sapl Abs BA: FAGR	Sapl Abs BA: TSCA	Sapl Abs BA: FRAM	Sapl Abs BA: PIST	Sapl Abs BA: PRSE	Sapl Abs BA: QURU	Sapl BA Total:	Sapl Rel BA: ACRU	Sapl Rel BA: ACSA	Sapl Rel BA: BEAL	Sapl Rel BA: FAGR	Sapl Rel BA: TSCA	Sapl Rel BA: FRAM	Sapl Rel BA: PIST	Sapl Rel BA: PRSE	Sapl Rel BA: QURU	Sapl Abs Den: ACRU	Sapl Abs Den: ACSA	Sapl Abs Den: BEAL	Sapl Abs Den: FAGR	Sapl Abs Den: TSCA	Sapl Abs Den: FRAM	Sapl Abs Den: PIST	Sapl Abs Den: PRSE	Sapl Abs Den: QURU	Sapl Den Total:	Sapl Rel Den: ACRU	Sapl Rel Den: ACSA	Sapl Rel Den: BEAL	Sapl Rel Den: FAGR	Sapl Rel Den: TSCA	Sapl Rel Den: FRAM	Sapl Rel Den: PIST	Sapl Rel Den: PRSE	Sapl Rel Den: QURU	Adult Abs BA: ACRU	Adult Abs BA: ACSA	Adult Abs BA: BEAL	Adult Abs BA: FAGR	Adult Abs BA: TSCA	Adult Abs BA: FRAM	Adult Abs BA: PIST	Adult Abs BA: PRSE	Adult Abs BA: QURU	Adult BA Total:	Adult Rel BA: ACRU	Adult Rel BA: ACSA	Adult Rel BA: BEAL	Adult Rel BA: FAGR	Adult Rel BA: TSCA	Adult Rel BA: FRAM	Adult Rel BA: PIST	Adult Rel BA: PRSE	Adult Rel BA: QURU	Adult Abs Den: ACRU	Adult Abs Den: ACSA	Adult Abs Den: BEAL	Adult Abs Den: FAGR	Adult Abs Den: TSCA	Adult Abs Den: FRAM	Adult Abs Den: PIST	Adult Abs Den: PRSE	Adult Abs Den: QURU	Adult Den Total:	Adult Rel Den: ACRU	Adult Rel Den: ACSA	Adult Rel Den: BEAL	Adult Rel Den: FAGR	Adult Rel Den: TSCA	Adult Rel Den: FRAM	Adult Rel Den: PIST	Adult Rel Den: PRSE	Adult Rel Den: QURU	Snag Abs BA: ACRU	Snag Abs BA: ACSA	Snag Abs BA: BEAL	Snag Abs BA: FAGR	Snag Abs BA: TSCA	Snag Abs BA: FRAM	Snag Abs BA: PIST	Snag Abs BA: PRSE	Snag Abs BA: QURU	Snag BA Total:	Snag Rel BA: ACRU	Snag Rel BA: ACSA	Snag Rel BA: BEAL	Snag Rel BA: FAGR	Snag Rel BA: TSCA	Snag Rel BA: FRAM	Snag Rel BA: PIST	Snag Rel BA: PRSE	Snag Rel BA: QURU	Snag Abs Den: ACRU	Snag Abs Den: ACSA	Snag Abs Den: BEAL	Snag Abs Den: FAGR	Snag Abs Den: TSCA	Snag Abs Den: FRAM	Snag Abs Den: PIST	Snag Abs Den: PRSE	Snag Abs Den: QURU	Snag Den Total:	Snag Rel Den: ACRU	Snag Rel Den: ACSA	Snag Rel Den: BEAL	Snag Rel Den: FAGR	Snag Rel Den: TSCA	Snag Rel Den: FRAM	Snag Rel Den: PIST	Snag Rel Den: PRSE	Snag Rel Den: QURU
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000935984	0.000927566	0.000911911	0.000731412	0	0.00350687	0	0	0	0	0.2669	0.264499	0.260035	0.208565	0	0	0	0	0	25	25	25	25	0	100	0	0	0	0	0.25	0.25	0.25	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00649679	0.00523889	0.00579339	0.00585606	0	0.0233851	0	0	0	0	0.277817	0.224027	0.247738	0.250418	0	0	0	0	0	24	23	24	21	0	92	0	0	0	0	0.26087	0.25	0.26087	0.228261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0471063	0.0324096	0.0367003	0.0501978	0	0.166414	0	0	0	0	0.283067	0.194753	0.220536	0.301644	0	0	0	0	0	24	22	23	21	0	90	0	0	0	0	0.266667	0.244444	0.255556	0.233333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	0	0	0	0	0	2	3	1	4	0	10	0	0	0	0	0.0240827	0.0255634	0.0571989	0.0257067	0	0.132552	0	0	0	0	0.181685	0.192856	0.431521	0.193938	0	0	0	0	0	5	9	11	5	0	30	0	0	0	0	0.166667	0.3	0.366667	0.166667	0	0	0	0	0	0.295245	0.187456	0.160807	0.324416	0	0.967923	0	0	0	0	0.305029	0.193668	0.166136	0.335167	0	0	0	0	0	17	13	11	12	0	53	0	0	0	0	0.320755	0.245283	0.207547	0.226415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	0	0	0	0	0	3	6	4	6	0	19	0	0	0	0	0	0.00608866	0	0	0	0.00608866	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0.822445	0.786935	0.824328	0.777828	0	3.21154	0	0	0	0	0.256091	0.245034	0.256677	0.242198	0	0	0	0	0	18	20	20	15	0	73	0	0	0	0	0.246575	0.273973	0.273973	0.205479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	0	0	0	0	0	8	13	14	8	0	43	0	0	0	0	0	0	0	0.000346645	0	0.000346645	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	1.22866	1.39676	1.30286	1.17953	0	5.10781	0	0	0	0	0.240545	0.273456	0.255073	0.230926	0	0	0	0	0	17	21	19	15	0	72	0	0	0	0	0.236111	0.291667	0.263889	0.208333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	0	0	0	0	0	17	22	18	16	0	73	0	0	0	0	0	0.000902624	0.000423219	0.00243977	0	0.00376561	0	0	0	0	0	0.239702	0.112391	0.647908	0	0	0	0	0	0	2	1	3	0	6	0	0	0	0	0	0.333333	0.166667	0.5	0	0	0	0	0	1.66245	1.93752	1.49126	1.56036	0	6.65159	0	0	0	0	0.249933	0.291286	0.224196	0.234584	0	0	0	0	0	17	21	16	15	0	69	0	0	0	0	0.246377	0.304348	0.231884	0.217391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	0	0	0	0	0	27	29	25	21	0	102	0	0	0	0	0.00077508	0.0069632	0.0031559	0.00195173	0	0.0128459	0	0	0	0	0.0603367	0.542055	0.245674	0.151934	0	0	0	0	0	3	6	3	8	0	20	0	0	0	0	0.15	0.3	0.15	0.4	0	0	0	0	0	2.08734	2.46458	1.64151	1.68411	0	7.87753	0	0	0	0	0.264974	0.312861	0.208379	0.213786	0	0	0	0	0	17	21	14	15	0	67	0	0	0	0	0.253731	0.313433	0.208955	0.223881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	0	0	0	0	0	35	32	26	21	0	114	0	0	0	0	0.00678698	0.00994971	0.00495231	0.0105783	0	0.0322673	0	0	0	0	0.210336	0.308353	0.153478	0.327834	0	0	0	0	0	8	10	10	14	0	42	0	0	0	0	0.190476	0.238095	0.238095	0.333333	0	0	0	0	0	2.20447	3.0199	2.0036	2.08381	0	9.31178	0	0	0	0	0.23674	0.32431	0.215168	0.223783	0	0	0	0	0	15	23	15	15	0	68	0	0	0	0	0.220588	0.338235	0.220588	0.220588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	0	0	0	0	0	42	43	36	23	0	144	0	0	0	0	0.0205155	0.0115414	0.0124895	0.029878	0	0.0744243	0	0	0	0	0.275656	0.155075	0.167814	0.401455	0	0	0	0	0	13	12	10	17	0	52	0	0	0	0	0.25	0.230769	0.192308	0.326923	0	0	0	0	0	2.24631	3.59575	2.37971	2.4833	0	10.7051	0	0	0	0	0.209836	0.335892	0.222298	0.231974	0	0	0	0	0	14	25	15	18	0	72	0	0	0	0	0.194444	0.347222	0.208333	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
