Location: Fake forest
From parameter file: C:\Users\ben\Desktop\inputs\input_GMF_0-1-1-0-0-0-0-1-1.xml
Basal area is normalized to m^2/ha; density to #/ha.
Subplots:
0 = Whole plot
Step	Subplot	Sdl Abs Den: ACRU	Sdl Abs Den: ACSA	Sdl Abs Den: BEAL	Sdl Abs Den: FAGR	Sdl Abs Den: TSCA	Sdl Abs Den: FRAM	Sdl Abs Den: PIST	Sdl Abs Den: PRSE	Sdl Abs Den: QURU	Sdl Den Total:	Sapl Abs BA: ACRU	Sapl Abs BA: ACSA	Sapl Abs BA: BEAL	Sapl Abs BA: FAGR	Sapl Abs BA: TSCA	Sapl Abs BA: FRAM	Sapl Abs BA: PIST	Sapl Abs BA: PRSE	Sapl Abs BA: QURU	Sapl BA Total:	Sapl Rel BA: ACRU	Sapl Rel BA: ACSA	Sapl Rel BA: BEAL	Sapl Rel BA: FAGR	Sapl Rel BA: TSCA	Sapl Rel BA: FRAM	Sapl Rel BA: PIST	Sapl Rel BA: PRSE	Sapl Rel BA: QURU	Sapl Abs Den: ACRU	Sapl Abs Den: ACSA	Sapl Abs Den: BEAL	Sapl Abs Den: FAGR	Sapl Abs Den: TSCA	Sapl Abs Den: FRAM	Sapl Abs Den: PIST	Sapl Abs Den: PRSE	Sapl Abs Den: QURU	Sapl Den Total:	Sapl Rel Den: ACRU	Sapl Rel Den: ACSA	Sapl Rel Den: BEAL	Sapl Rel Den: FAGR	Sapl Rel Den: TSCA	Sapl Rel Den: FRAM	Sapl Rel Den: PIST	Sapl Rel Den: PRSE	Sapl Rel Den: QURU	Adult Abs BA: ACRU	Adult Abs BA: ACSA	Adult Abs BA: BEAL	Adult Abs BA: FAGR	Adult Abs BA: TSCA	Adult Abs BA: FRAM	Adult Abs BA: PIST	Adult Abs BA: PRSE	Adult Abs BA: QURU	Adult BA Total:	Adult Rel BA: ACRU	Adult Rel BA: ACSA	Adult Rel BA: BEAL	Adult Rel BA: FAGR	Adult Rel BA: TSCA	Adult Rel BA: FRAM	Adult Rel BA: PIST	Adult Rel BA: PRSE	Adult Rel BA: QURU	Adult Abs Den: ACRU	Adult Abs Den: ACSA	Adult Abs Den: BEAL	Adult Abs Den: FAGR	Adult Abs Den: TSCA	Adult Abs Den: FRAM	Adult Abs Den: PIST	Adult Abs Den: PRSE	Adult Abs Den: QURU	Adult Den Total:	Adult Rel Den: ACRU	Adult Rel Den: ACSA	Adult Rel Den: BEAL	Adult Rel Den: FAGR	Adult Rel Den: TSCA	Adult Rel Den: FRAM	Adult Rel Den: PIST	Adult Rel Den: PRSE	Adult Rel Den: QURU	Snag Abs BA: ACRU	Snag Abs BA: ACSA	Snag Abs BA: BEAL	Snag Abs BA: FAGR	Snag Abs BA: TSCA	Snag Abs BA: FRAM	Snag Abs BA: PIST	Snag Abs BA: PRSE	Snag Abs BA: QURU	Snag BA Total:	Snag Rel BA: ACRU	Snag Rel BA: ACSA	Snag Rel BA: BEAL	Snag Rel BA: FAGR	Snag Rel BA: TSCA	Snag Rel BA: FRAM	Snag Rel BA: PIST	Snag Rel BA: PRSE	Snag Rel BA: QURU	Snag Abs Den: ACRU	Snag Abs Den: ACSA	Snag Abs Den: BEAL	Snag Abs Den: FAGR	Snag Abs Den: TSCA	Snag Abs Den: FRAM	Snag Abs Den: PIST	Snag Abs Den: PRSE	Snag Abs Den: QURU	Snag Den Total:	Snag Rel Den: ACRU	Snag Rel Den: ACSA	Snag Rel Den: BEAL	Snag Rel Den: FAGR	Snag Rel Den: TSCA	Snag Rel Den: FRAM	Snag Rel Den: PIST	Snag Rel Den: PRSE	Snag Rel Den: QURU
0	0	0	0	0	0	0	0	0	0	0	0	0	0.000896826	0.00072983	0	0	0	0	0.000908367	0.000869855	0.00340488	0	0.263394	0.214348	0	0	0	0	0.266784	0.255473	0	25	25	0	0	0	0	25	25	100	0	0.25	0.25	0	0	0	0	0.25	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0	0	0	0	0	0	0.00239266	0.00290928	0	0	0	0	0.00719721	0.00668084	0.01918	0	0.124748	0.151683	0	0	0	0	0.375246	0.348323	0	19	18	0	0	0	0	22	23	82	0	0.231707	0.219512	0	0	0	0	0.268293	0.280488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	0	0	0	0	0	0	0	0	0	0	0	0	0.00719223	0.0134973	0	0	0	0	0.0540702	0.0538074	0.128567	0	0.0559414	0.104982	0	0	0	0	0.42056	0.418516	0	16	17	0	0	0	0	20	22	75	0	0.213333	0.226667	0	0	0	0	0.266667	0.293333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	0	0	0	0	0	0	0	0	4	2	6	0	0.0207873	0.0553337	0	0	0	0	0.0168558	0.0248141	0.117791	0	0.176477	0.469762	0	0	0	0	0.143099	0.210663	0	15	16	0	0	0	0	5	5	41	0	0.365854	0.390244	0	0	0	0	0.121951	0.121951	0	0	0.00786106	0	0	0	0	0.420265	0.4268	0.854926	0	0	0.00919501	0	0	0	0	0.49158	0.499225	0	0	1	0	0	0	0	14	17	32	0	0	0.03125	0	0	0	0	0.4375	0.53125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	0	0	0	1	0	0	0	0	9	8	18	0	0.0589007	0.0249194	0	0	0	0	0	0	0.08382	0	0.702704	0.297296	0	0	0	0	0	0	0	14	4	0	0	0	0	0	0	18	0	0.777778	0.222222	0	0	0	0	0	0	0	0.00795378	0.270589	0	0	0	0	0.827431	1.14728	2.25326	0	0.0035299	0.120088	0	0	0	0	0.367215	0.509167	0	1	13	0	0	0	0	17	22	53	0	0.0188679	0.245283	0	0	0	0	0.320755	0.415094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	0	0	1	4	0	0	0	0	12	13	30	0	0.0144034	0	0	0	0	0	0.000252824	0.000117883	0.0147741	0	0.974908	0	0	0	0	0	0.0171127	0.00797907	0	4	0	0	0	0	0	2	1	7	0	0.571429	0	0	0	0	0	0.285714	0.142857	0	0.183716	0.790489	0	0	0	0	1.21211	1.55315	3.73946	0	0.049129	0.211391	0	0	0	0	0.32414	0.41534	0	9	17	0	0	0	0	16	20	62	0	0.145161	0.274194	0	0	0	0	0.258065	0.322581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	0	0	2	8	0	0	0	0	12	21	43	0	0.00644915	0	0	0	0	0	0.0027215	0.00116043	0.0103311	0	0.624247	0	0	0	0	0	0.263428	0.112324	0	1	0	0	0	0	0	7	3	11	0	0.0909091	0	0	0	0	0	0.636364	0.272727	0	0.485796	1.24583	0	0	0	0	1.43799	1.85766	5.02728	0	0.096632	0.247814	0	0	0	0	0.286038	0.369516	0	12	17	0	0	0	0	14	18	61	0	0.196721	0.278689	0	0	0	0	0.229508	0.295082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	0	0	3	17	0	0	0	0	16	28	64	0	0	0	0	0	0	0	0.00539208	0.0025323	0.00792438	0	0	0	0	0	0	0	0.680442	0.319558	0	0	0	0	0	0	0	9	10	19	0	0	0	0	0	0	0	0.473684	0.526316	0	0.748999	1.57188	0	0	0	0	1.79592	2.16402	6.28081	0	0.119252	0.250266	0	0	0	0	0.285937	0.344545	0	12	16	0	0	0	0	15	17	60	0	0.2	0.266667	0	0	0	0	0.25	0.283333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	0	0	12	19	0	0	0	0	21	36	88	0	0	0	0	0	0	0	0.0261522	0.0102882	0.0364403	0	0	0	0	0	0	0	0.717671	0.282329	0	0	0	0	0	0	0	11	12	23	0	0	0	0	0	0	0	0.478261	0.521739	0	1.06401	1.97172	0	0	0	0	2.1983	2.45876	7.69278	0	0.138312	0.256308	0	0	0	0	0.285761	0.319619	0	12	16	0	0	0	0	17	17	62	0	0.193548	0.258065	0	0	0	0	0.274194	0.274194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	0	0	7	26	0	0	0	0	29	40	102	0	0	0.000176972	0	0	0	0	0.0167759	0.0353132	0.052266	0	0	0.00338598	0	0	0	0	0.32097	0.675644	0	0	1	0	0	0	0	14	21	36	0	0	0.0277778	0	0	0	0	0.388889	0.583333	0	1.36669	2.23567	0	0	0	0	2.82573	2.74249	9.17058	0	0.14903	0.243787	0	0	0	0	0.30813	0.299053	0	12	15	0	0	0	0	22	18	67	0	0.179104	0.223881	0	0	0	0	0.328358	0.268657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
