Location: Fake forest
From parameter file: C:\Users\ben\Desktop\inputs\input_GMF_0-0-0-0-0-1-0-1-0.xml
Basal area is normalized to m^2/ha; density to #/ha.
Subplots:
0 = Whole plot
Step	Subplot	Sdl Abs Den: ACRU	Sdl Abs Den: ACSA	Sdl Abs Den: BEAL	Sdl Abs Den: FAGR	Sdl Abs Den: TSCA	Sdl Abs Den: FRAM	Sdl Abs Den: PIST	Sdl Abs Den: PRSE	Sdl Abs Den: QURU	Sdl Den Total:	Sapl Abs BA: ACRU	Sapl Abs BA: ACSA	Sapl Abs BA: BEAL	Sapl Abs BA: FAGR	Sapl Abs BA: TSCA	Sapl Abs BA: FRAM	Sapl Abs BA: PIST	Sapl Abs BA: PRSE	Sapl Abs BA: QURU	Sapl BA Total:	Sapl Rel BA: ACRU	Sapl Rel BA: ACSA	Sapl Rel BA: BEAL	Sapl Rel BA: FAGR	Sapl Rel BA: TSCA	Sapl Rel BA: FRAM	Sapl Rel BA: PIST	Sapl Rel BA: PRSE	Sapl Rel BA: QURU	Sapl Abs Den: ACRU	Sapl Abs Den: ACSA	Sapl Abs Den: BEAL	Sapl Abs Den: FAGR	Sapl Abs Den: TSCA	Sapl Abs Den: FRAM	Sapl Abs Den: PIST	Sapl Abs Den: PRSE	Sapl Abs Den: QURU	Sapl Den Total:	Sapl Rel Den: ACRU	Sapl Rel Den: ACSA	Sapl Rel Den: BEAL	Sapl Rel Den: FAGR	Sapl Rel Den: TSCA	Sapl Rel Den: FRAM	Sapl Rel Den: PIST	Sapl Rel Den: PRSE	Sapl Rel Den: QURU	Adult Abs BA: ACRU	Adult Abs BA: ACSA	Adult Abs BA: BEAL	Adult Abs BA: FAGR	Adult Abs BA: TSCA	Adult Abs BA: FRAM	Adult Abs BA: PIST	Adult Abs BA: PRSE	Adult Abs BA: QURU	Adult BA Total:	Adult Rel BA: ACRU	Adult Rel BA: ACSA	Adult Rel BA: BEAL	Adult Rel BA: FAGR	Adult Rel BA: TSCA	Adult Rel BA: FRAM	Adult Rel BA: PIST	Adult Rel BA: PRSE	Adult Rel BA: QURU	Adult Abs Den: ACRU	Adult Abs Den: ACSA	Adult Abs Den: BEAL	Adult Abs Den: FAGR	Adult Abs Den: TSCA	Adult Abs Den: FRAM	Adult Abs Den: PIST	Adult Abs Den: PRSE	Adult Abs Den: QURU	Adult Den Total:	Adult Rel Den: ACRU	Adult Rel Den: ACSA	Adult Rel Den: BEAL	Adult Rel Den: FAGR	Adult Rel Den: TSCA	Adult Rel Den: FRAM	Adult Rel Den: PIST	Adult Rel Den: PRSE	Adult Rel Den: QURU	Snag Abs BA: ACRU	Snag Abs BA: ACSA	Snag Abs BA: BEAL	Snag Abs BA: FAGR	Snag Abs BA: TSCA	Snag Abs BA: FRAM	Snag Abs BA: PIST	Snag Abs BA: PRSE	Snag Abs BA: QURU	Snag BA Total:	Snag Rel BA: ACRU	Snag Rel BA: ACSA	Snag Rel BA: BEAL	Snag Rel BA: FAGR	Snag Rel BA: TSCA	Snag Rel BA: FRAM	Snag Rel BA: PIST	Snag Rel BA: PRSE	Snag Rel BA: QURU	Snag Abs Den: ACRU	Snag Abs Den: ACSA	Snag Abs Den: BEAL	Snag Abs Den: FAGR	Snag Abs Den: TSCA	Snag Abs Den: FRAM	Snag Abs Den: PIST	Snag Abs Den: PRSE	Snag Abs Den: QURU	Snag Den Total:	Snag Rel Den: ACRU	Snag Rel Den: ACSA	Snag Rel Den: BEAL	Snag Rel Den: FAGR	Snag Rel Den: TSCA	Snag Rel Den: FRAM	Snag Rel Den: PIST	Snag Rel Den: PRSE	Snag Rel Den: QURU
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000691065	0	0.000760485	0	0.00145155	0	0	0	0	0	0.476088	0	0.523912	0	0	0	0	0	0	25	0	25	0	50	0	0	0	0	0	0.5	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00442961	0	0.00651883	0	0.0109484	0	0	0	0	0	0.404588	0	0.595412	0	0	0	0	0	0	22	0	25	0	47	0	0	0	0	0	0.468085	0	0.531915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0287412	0	0.052979	0	0.0817202	0	0	0	0	0	0.351703	0	0.648297	0	0	0	0	0	0	21	0	23	0	44	0	0	0	0	0	0.477273	0	0.522727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	0	0	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0.0434941	0	0.0255737	0	0.0690678	0	0	0	0	0	0.629731	0	0.370269	0	0	0	0	0	0	11	0	6	0	17	0	0	0	0	0	0.647059	0	0.352941	0	0	0	0	0	0	0.145533	0	0.428384	0	0.573918	0	0	0	0	0	0.253579	0	0.746421	0	0	0	0	0	0	10	0	17	0	27	0	0	0	0	0	0.37037	0	0.62963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	0	0	0	0	0	0	6	0	6	0	12	0	0	0	0	0	0.0151478	0	0	0	0.0151478	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.657598	0	1.16762	0	1.82522	0	0	0	0	0	0.360284	0	0.639716	0	0	0	0	0	0	17	0	23	0	40	0	0	0	0	0	0.425	0	0.575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	0	0	0	0	0	0	13	0	14	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.166	0	1.77893	0	2.94493	0	0	0	0	0	0.395935	0	0.604065	0	0	0	0	0	0	18	0	23	0	41	0	0	0	0	0	0.439024	0	0.560976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	0	0	0	0	0	0	18	0	24	0	42	0	0	0	0	0	0	0	0.00025231	0	0.00025231	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1.62982	0	2.36324	0	3.99306	0	0	0	0	0	0.408164	0	0.591836	0	0	0	0	0	0	18	0	23	0	41	0	0	0	0	0	0.439024	0	0.560976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	0	0	0	0	0	0	18	0	29	0	47	0	0	0	0	0	0.000826303	0	0.00296694	0	0.00379324	0	0	0	0	0	0.217836	0	0.782164	0	0	0	0	0	0	2	0	9	0	11	0	0	0	0	0	0.181818	0	0.818182	0	0	0	0	0	0	2.0819	0	2.81009	0	4.89199	0	0	0	0	0	0.425573	0	0.574427	0	0	0	0	0	0	18	0	22	0	40	0	0	0	0	0	0.45	0	0.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	0	0	0	0	0	0	29	0	28	0	57	0	0	0	0	0	0.00582197	0	0.00839223	0	0.0142142	0	0	0	0	0	0.409588	0	0.590412	0	0	0	0	0	0	4	0	19	0	23	0	0	0	0	0	0.173913	0	0.826087	0	0	0	0	0	0	2.24361	0	3.3703	0	5.6139	0	0	0	0	0	0.399651	0	0.600348	0	0	0	0	0	0	16	0	24	0	40	0	0	0	0	0	0.4	0	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	0	0	0	0	0	0	32	0	37	0	69	0	0	0	0	0	0.00890962	0	0.0270237	0	0.0359333	0	0	0	0	0	0.247949	0	0.752051	0	0	0	0	0	0	9	0	20	0	29	0	0	0	0	0	0.310345	0	0.689655	0	0	0	0	0	0	2.50283	0	3.8254	0	6.32823	0	0	0	0	0	0.395503	0	0.604497	0	0	0	0	0	0	17	0	27	0	44	0	0	0	0	0	0.386364	0	0.613636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	0	0	0	0	0	0	35	0	40	0	75	0	0	0	0	0	0.0199551	0	0.0279814	0	0.0479366	0	0	0	0	0	0.416282	0	0.583718	0	0	0	0	0	0	12	0	20	0	32	0	0	0	0	0	0.375	0	0.625	0	0	0	0	0	0	2.97427	0	4.11445	0	7.08871	0	0	0	0	0	0.419578	0	0.580422	0	0	0	0	0	0	19	0	34	0	53	0	0	0	0	0	0.358491	0	0.641509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	0	0	0	0	0	0	42	0	52	0	94	0	0	0	0	0	0.0129732	0	0.0309549	0	0.0439281	0	0	0	0	0	0.295328	0	0.704672	0	0	0	0	0	0	13	0	25	0	38	0	0	0	0	0	0.342105	0	0.657895	0	0	0	0	0	0	3.54629	0	5.22015	0	8.76645	0	0	0	0	0	0.40453	0	0.59547	0	0	0	0	0	0	25	0	39	0	64	0	0	0	0	0	0.390625	0	0.609375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	0	0	0	0	0	0	49	0	55	0	104	0	0	0	0	0	0.0232351	0	0.0764594	0	0.0996945	0	0	0	0	0	0.233063	0	0.766937	0	0	0	0	0	0	17	0	42	0	59	0	0	0	0	0	0.288136	0	0.711864	0	0	0	0	0	0	4.19149	0	6.13682	0	10.3283	0	0	0	0	0	0.405825	0	0.594175	0	0	0	0	0	0	28	0	41	0	69	0	0	0	0	0	0.405797	0	0.594203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	0	0	0	0	0	0	57	0	70	0	127	0	0	0	0	0	0.0209033	0	0.0635534	0	0.0844567	0	0	0	0	0	0.247503	0	0.752497	0	0	0	0	0	0	14	0	39	0	53	0	0	0	0	0	0.264151	0	0.735849	0	0	0	0	0	0	4.43658	0	7.25094	0	11.6875	0	0	0	0	0	0.3796	0	0.6204	0	0	0	0	0	0	34	0	51	0	85	0	0	0	0	0	0.4	0	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	0	0	0	0	0	0	55	0	86	0	141	0	0	0	0	0	0.0127267	0	0.134328	0	0.147055	0	0	0	0	0	0.0865442	0	0.913456	0	0	0	0	0	0	13	0	54	0	67	0	0	0	0	0	0.19403	0	0.80597	0	0	0	0	0	0	4.46542	0	8.31398	0	12.7794	0	0	0	0	0	0.349423	0	0.650577	0	0	0	0	0	0	38	0	55	0	93	0	0	0	0	0	0.408602	0	0.591398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15	0	0	0	0	0	0	60	0	109	0	169	0	0	0	0	0	0.0243841	0	0.0820666	0	0.106451	0	0	0	0	0	0.229064	0	0.770936	0	0	0	0	0	0	22	0	55	0	77	0	0	0	0	0	0.285714	0	0.714286	0	0	0	0	0	0	5.2354	0	10.3392	0	15.5746	0	0	0	0	0	0.33615	0	0.66385	0	0	0	0	0	0	41	0	73	0	114	0	0	0	0	0	0.359649	0	0.640351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16	0	0	0	0	0	0	62	0	133	0	195	0	0	0	0	0	0.036083	0	0.142062	0	0.178145	0	0	0	0	0	0.202549	0	0.797451	0	0	0	0	0	0	25	0	69	0	94	0	0	0	0	0	0.265957	0	0.734043	0	0	0	0	0	0	5.92373	0	12.0314	0	17.9551	0	0	0	0	0	0.329919	0	0.670081	0	0	0	0	0	0	44	0	79	0	123	0	0	0	0	0	0.357724	0	0.642276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17	0	0	0	0	0	0	73	0	158	0	231	0	0	0	0	0	0.035933	0	0.130666	0	0.166599	0	0	0	0	0	0.215685	0	0.784315	0	0	0	0	0	0	26	0	69	0	95	0	0	0	0	0	0.273684	0	0.726316	0	0	0	0	0	0	7.21712	0	14.327	0	21.5441	0	0	0	0	0	0.334993	0	0.665007	0	0	0	0	0	0	54	0	97	0	151	0	0	0	0	0	0.357616	0	0.642384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18	0	0	0	0	0	0	94	0	181	0	275	0	0	0	0	0	0.0463707	0	0.154116	0	0.200487	0	0	0	0	0	0.23129	0	0.76871	0	0	0	0	0	0	25	0	77	0	102	0	0	0	0	0	0.245098	0	0.754902	0	0	0	0	0	0	8.03883	0	16.9236	0	24.9624	0	0	0	0	0	0.322037	0	0.677963	0	0	0	0	0	0	59	0	118	0	177	0	0	0	0	0	0.333333	0	0.666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
