Location: Fake forest
From parameter file: C:\Users\ben\Desktop\inputs\input_GMF_0-1-1-1-1-1-1-1-1.xml
Basal area is normalized to m^2/ha; density to #/ha.
Subplots:
0 = Whole plot
Step	Subplot	Sdl Abs Den: ACRU	Sdl Abs Den: ACSA	Sdl Abs Den: BEAL	Sdl Abs Den: FAGR	Sdl Abs Den: TSCA	Sdl Abs Den: FRAM	Sdl Abs Den: PIST	Sdl Abs Den: PRSE	Sdl Abs Den: QURU	Sdl Den Total:	Sapl Abs BA: ACRU	Sapl Abs BA: ACSA	Sapl Abs BA: BEAL	Sapl Abs BA: FAGR	Sapl Abs BA: TSCA	Sapl Abs BA: FRAM	Sapl Abs BA: PIST	Sapl Abs BA: PRSE	Sapl Abs BA: QURU	Sapl BA Total:	Sapl Rel BA: ACRU	Sapl Rel BA: ACSA	Sapl Rel BA: BEAL	Sapl Rel BA: FAGR	Sapl Rel BA: TSCA	Sapl Rel BA: FRAM	Sapl Rel BA: PIST	Sapl Rel BA: PRSE	Sapl Rel BA: QURU	Sapl Abs Den: ACRU	Sapl Abs Den: ACSA	Sapl Abs Den: BEAL	Sapl Abs Den: FAGR	Sapl Abs Den: TSCA	Sapl Abs Den: FRAM	Sapl Abs Den: PIST	Sapl Abs Den: PRSE	Sapl Abs Den: QURU	Sapl Den Total:	Sapl Rel Den: ACRU	Sapl Rel Den: ACSA	Sapl Rel Den: BEAL	Sapl Rel Den: FAGR	Sapl Rel Den: TSCA	Sapl Rel Den: FRAM	Sapl Rel Den: PIST	Sapl Rel Den: PRSE	Sapl Rel Den: QURU	Adult Abs BA: ACRU	Adult Abs BA: ACSA	Adult Abs BA: BEAL	Adult Abs BA: FAGR	Adult Abs BA: TSCA	Adult Abs BA: FRAM	Adult Abs BA: PIST	Adult Abs BA: PRSE	Adult Abs BA: QURU	Adult BA Total:	Adult Rel BA: ACRU	Adult Rel BA: ACSA	Adult Rel BA: BEAL	Adult Rel BA: FAGR	Adult Rel BA: TSCA	Adult Rel BA: FRAM	Adult Rel BA: PIST	Adult Rel BA: PRSE	Adult Rel BA: QURU	Adult Abs Den: ACRU	Adult Abs Den: ACSA	Adult Abs Den: BEAL	Adult Abs Den: FAGR	Adult Abs Den: TSCA	Adult Abs Den: FRAM	Adult Abs Den: PIST	Adult Abs Den: PRSE	Adult Abs Den: QURU	Adult Den Total:	Adult Rel Den: ACRU	Adult Rel Den: ACSA	Adult Rel Den: BEAL	Adult Rel Den: FAGR	Adult Rel Den: TSCA	Adult Rel Den: FRAM	Adult Rel Den: PIST	Adult Rel Den: PRSE	Adult Rel Den: QURU	Snag Abs BA: ACRU	Snag Abs BA: ACSA	Snag Abs BA: BEAL	Snag Abs BA: FAGR	Snag Abs BA: TSCA	Snag Abs BA: FRAM	Snag Abs BA: PIST	Snag Abs BA: PRSE	Snag Abs BA: QURU	Snag BA Total:	Snag Rel BA: ACRU	Snag Rel BA: ACSA	Snag Rel BA: BEAL	Snag Rel BA: FAGR	Snag Rel BA: TSCA	Snag Rel BA: FRAM	Snag Rel BA: PIST	Snag Rel BA: PRSE	Snag Rel BA: QURU	Snag Abs Den: ACRU	Snag Abs Den: ACSA	Snag Abs Den: BEAL	Snag Abs Den: FAGR	Snag Abs Den: TSCA	Snag Abs Den: FRAM	Snag Abs Den: PIST	Snag Abs Den: PRSE	Snag Abs Den: QURU	Snag Den Total:	Snag Rel Den: ACRU	Snag Rel Den: ACSA	Snag Rel Den: BEAL	Snag Rel Den: FAGR	Snag Rel Den: TSCA	Snag Rel Den: FRAM	Snag Rel Den: PIST	Snag Rel Den: PRSE	Snag Rel Den: QURU
0	0	0	0	0	0	0	0	0	0	0	0	0	0.000682779	0.000562329	0.000697895	0.00100229	0.000732963	0.000733389	0.0008106	0.000968061	0.00619031	0	0.110298	0.0908403	0.11274	0.161913	0.118405	0.118474	0.130947	0.156383	0	25	25	25	25	25	25	25	25	200	0	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0	0	0	0	0	0	0.001845	0.00242385	0.00243375	0.00697173	0.00476934	0.00405745	0.00662437	0.00814101	0.0372665	0	0.0495082	0.0650411	0.0653065	0.187078	0.127979	0.108877	0.177757	0.218454	0	17	19	22	23	24	22	24	25	176	0	0.0965909	0.107955	0.125	0.130682	0.136364	0.125	0.136364	0.142045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	0	0	0	0	0	0	0	0	0	0	0	0	0.00590628	0.00782472	0.00873602	0.0481472	0.0313659	0.0262247	0.0509147	0.0637579	0.242877	0	0.024318	0.0322168	0.0359689	0.198237	0.129143	0.107975	0.209631	0.262511	0	16	16	20	22	24	22	22	24	166	0	0.0963855	0.0963855	0.120482	0.13253	0.144578	0.13253	0.13253	0.144578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	0	0	0	0	0	2	0	0	3	4	9	0	0.0190127	0.0347854	0.0336354	0.016504	0.0360548	0.043053	0.0142548	0.0243438	0.221644	0	0.0857803	0.156943	0.151754	0.0744617	0.16267	0.194244	0.0643141	0.109833	0	16	15	18	4	11	12	3	5	84	0	0.190476	0.178571	0.214286	0.047619	0.130952	0.142857	0.0357143	0.0595238	0	0	0	0	0.331189	0.147266	0.11346	0.416698	0.429211	1.43783	0	0	0	0	0.23034	0.102423	0.0789111	0.289811	0.298514	0	0	0	0	18	10	9	18	16	71	0	0	0	0	0.253521	0.140845	0.126761	0.253521	0.225352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	0	0	0	2	0	8	5	5	6	9	35	0	0.0611343	0.0286604	0.0320002	0	0	0.0123792	0	0	0.134174	0	0.455634	0.213606	0.238498	0	0	0.0922625	0	0	0	16	7	9	0	0	2	0	0	34	0	0.470588	0.205882	0.264706	0	0	0.0588235	0	0	0	0	0.129057	0.0796014	0.859644	0.65665	0.629691	1.05567	1.04923	4.45955	0	0	0.0289394	0.0178496	0.192765	0.147246	0.141201	0.236722	0.235277	0	0	8	6	19	19	17	20	20	109	0	0	0.0733945	0.0550459	0.174312	0.174312	0.155963	0.183486	0.183486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	0	0	1	3	0	12	11	9	13	14	63	0	0.0027873	0.00739817	0.00539453	0	0	0	0.000245953	0.000209099	0.016035	0	0.173825	0.461375	0.336421	0	0	0	0.0153385	0.0130401	0	1	1	1	0	0	0	2	2	7	0	0.142857	0.142857	0.142857	0	0	0	0.285714	0.285714	0	0.18049	0.457244	0.356304	1.20973	1.19962	1.10538	1.51172	1.48898	7.50947	0	0.0240349	0.060889	0.0474473	0.161093	0.159748	0.147198	0.201309	0.19828	0	14	12	13	17	19	18	19	19	131	0	0.10687	0.0916031	0.0992366	0.129771	0.145038	0.137405	0.145038	0.145038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	0	0	0	7	1	21	19	14	23	26	111	0	0	0	0	0.00049823	0	0	0.00219286	0.00151058	0.00420167	0	0	0	0	0.118579	0	0	0.521901	0.35952	0	0	0	0	1	0	0	4	3	8	0	0	0	0	0.125	0	0	0.5	0.375	0	0.491316	0.824839	0.664171	1.64428	1.69116	1.57234	1.89375	1.853	10.6349	0	0.0461986	0.0775599	0.0624522	0.154612	0.159021	0.147848	0.17807	0.174238	0	14	13	13	17	19	18	18	18	130	0	0.107692	0.1	0.1	0.130769	0.146154	0.138462	0.138462	0.138462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	0	0	5	8	6	29	26	26	31	34	165	0	0	0	0	0.00434474	0.000633034	0.000631129	0.0175926	0.00574009	0.0289416	0	0	0	0	0.150121	0.0218728	0.021807	0.607866	0.198333	0	0	0	0	5	2	3	10	4	24	0	0	0	0	0.208333	0.0833333	0.125	0.416667	0.166667	0	0.867918	1.16202	1.01232	2.06952	2.1691	1.92308	2.34187	1.96493	13.5107	0	0.0642391	0.0860072	0.0749268	0.153176	0.160546	0.142337	0.173334	0.145434	0	14	13	13	17	19	17	18	15	126	0	0.111111	0.103175	0.103175	0.134921	0.150794	0.134921	0.142857	0.119048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	0	0	10	11	9	36	28	35	33	38	200	0	0	0	0	0.00646085	0.00387338	0.0029955	0.0179485	0.00887663	0.0401548	0	0	0	0	0.160898	0.0964611	0.0745987	0.446982	0.22106	0	0	0	0	10	5	6	14	11	46	0	0	0	0	0.217391	0.108696	0.130435	0.304348	0.23913	0	1.23102	1.36766	1.24363	2.50389	2.48831	2.34475	2.58838	2.3661	16.1337	0	0.0763013	0.0847702	0.0770823	0.155196	0.15423	0.145332	0.160433	0.146656	0	14	12	12	18	18	17	18	16	125	0	0.112	0.096	0.096	0.144	0.144	0.136	0.144	0.128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	0	0	8	11	11	48	23	42	35	37	215	0	0	0.000175733	9.75285e-005	0.0245951	0.00905852	0.00443649	0.0358563	0.0129876	0.0872073	0	0	0.00201512	0.00111835	0.282031	0.103873	0.0508729	0.411162	0.148928	0	0	1	1	13	10	9	18	15	67	0	0	0.0149254	0.0149254	0.19403	0.149254	0.134328	0.268657	0.223881	0	1.47039	1.50368	1.44052	2.77267	2.61491	2.77121	3.1104	2.37034	18.0541	0	0.0814436	0.0832872	0.0797888	0.153575	0.144837	0.153495	0.172282	0.131291	0	13	11	11	17	17	18	20	15	122	0	0.106557	0.0901639	0.0901639	0.139344	0.139344	0.147541	0.163934	0.122951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
