Location: Fake forest
From parameter file: C:\Users\ben\Desktop\inputs\input_GMF_1-0-0-0-1-0-0-1-0.xml
Basal area is normalized to m^2/ha; density to #/ha.
Subplots:
0 = Whole plot
Step	Subplot	Sdl Abs Den: ACRU	Sdl Abs Den: ACSA	Sdl Abs Den: BEAL	Sdl Abs Den: FAGR	Sdl Abs Den: TSCA	Sdl Abs Den: FRAM	Sdl Abs Den: PIST	Sdl Abs Den: PRSE	Sdl Abs Den: QURU	Sdl Den Total:	Sapl Abs BA: ACRU	Sapl Abs BA: ACSA	Sapl Abs BA: BEAL	Sapl Abs BA: FAGR	Sapl Abs BA: TSCA	Sapl Abs BA: FRAM	Sapl Abs BA: PIST	Sapl Abs BA: PRSE	Sapl Abs BA: QURU	Sapl BA Total:	Sapl Rel BA: ACRU	Sapl Rel BA: ACSA	Sapl Rel BA: BEAL	Sapl Rel BA: FAGR	Sapl Rel BA: TSCA	Sapl Rel BA: FRAM	Sapl Rel BA: PIST	Sapl Rel BA: PRSE	Sapl Rel BA: QURU	Sapl Abs Den: ACRU	Sapl Abs Den: ACSA	Sapl Abs Den: BEAL	Sapl Abs Den: FAGR	Sapl Abs Den: TSCA	Sapl Abs Den: FRAM	Sapl Abs Den: PIST	Sapl Abs Den: PRSE	Sapl Abs Den: QURU	Sapl Den Total:	Sapl Rel Den: ACRU	Sapl Rel Den: ACSA	Sapl Rel Den: BEAL	Sapl Rel Den: FAGR	Sapl Rel Den: TSCA	Sapl Rel Den: FRAM	Sapl Rel Den: PIST	Sapl Rel Den: PRSE	Sapl Rel Den: QURU	Adult Abs BA: ACRU	Adult Abs BA: ACSA	Adult Abs BA: BEAL	Adult Abs BA: FAGR	Adult Abs BA: TSCA	Adult Abs BA: FRAM	Adult Abs BA: PIST	Adult Abs BA: PRSE	Adult Abs BA: QURU	Adult BA Total:	Adult Rel BA: ACRU	Adult Rel BA: ACSA	Adult Rel BA: BEAL	Adult Rel BA: FAGR	Adult Rel BA: TSCA	Adult Rel BA: FRAM	Adult Rel BA: PIST	Adult Rel BA: PRSE	Adult Rel BA: QURU	Adult Abs Den: ACRU	Adult Abs Den: ACSA	Adult Abs Den: BEAL	Adult Abs Den: FAGR	Adult Abs Den: TSCA	Adult Abs Den: FRAM	Adult Abs Den: PIST	Adult Abs Den: PRSE	Adult Abs Den: QURU	Adult Den Total:	Adult Rel Den: ACRU	Adult Rel Den: ACSA	Adult Rel Den: BEAL	Adult Rel Den: FAGR	Adult Rel Den: TSCA	Adult Rel Den: FRAM	Adult Rel Den: PIST	Adult Rel Den: PRSE	Adult Rel Den: QURU	Snag Abs BA: ACRU	Snag Abs BA: ACSA	Snag Abs BA: BEAL	Snag Abs BA: FAGR	Snag Abs BA: TSCA	Snag Abs BA: FRAM	Snag Abs BA: PIST	Snag Abs BA: PRSE	Snag Abs BA: QURU	Snag BA Total:	Snag Rel BA: ACRU	Snag Rel BA: ACSA	Snag Rel BA: BEAL	Snag Rel BA: FAGR	Snag Rel BA: TSCA	Snag Rel BA: FRAM	Snag Rel BA: PIST	Snag Rel BA: PRSE	Snag Rel BA: QURU	Snag Abs Den: ACRU	Snag Abs Den: ACSA	Snag Abs Den: BEAL	Snag Abs Den: FAGR	Snag Abs Den: TSCA	Snag Abs Den: FRAM	Snag Abs Den: PIST	Snag Abs Den: PRSE	Snag Abs Den: QURU	Snag Den Total:	Snag Rel Den: ACRU	Snag Rel Den: ACSA	Snag Rel Den: BEAL	Snag Rel Den: FAGR	Snag Rel Den: TSCA	Snag Rel Den: FRAM	Snag Rel Den: PIST	Snag Rel Den: PRSE	Snag Rel Den: QURU
0	0	0	0	0	0	0	0	0	0	0	0	0.000609682	0	0	0	0.000635555	0	0	0.000769933	0	0.00201517	0.302546	0	0	0	0.315385	0	0	0.382068	0	25	0	0	0	25	0	0	25	0	75	0.333333	0	0	0	0.333333	0	0	0.333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0	0	0	0	0	0.00206792	0	0	0	0.00458162	0	0	0.00631152	0	0.0129611	0.159548	0	0	0	0.353491	0	0	0.48696	0	20	0	0	0	24	0	0	23	0	67	0.298507	0	0	0	0.358209	0	0	0.343284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	0	0	0	0	0	0	0	0	0	0	0	0.00866084	0	0	0	0.0310059	0	0	0.0525931	0	0.0922598	0.0938744	0	0	0	0.336071	0	0	0.570054	0	19	0	0	0	23	0	0	21	0	63	0.301587	0	0	0	0.365079	0	0	0.333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	0	0	0	0	0	1	0	0	2	0	3	0.03731	0	0	0	0.0241101	0	0	0.0220998	0	0.08352	0.44672	0	0	0	0.288675	0	0	0.264605	0	19	0	0	0	10	0	0	5	0	34	0.558824	0	0	0	0.294118	0	0	0.147059	0	0	0	0	0	0.176856	0	0	0.42317	0	0.600026	0	0	0	0	0.294747	0	0	0.705253	0	0	0	0	0	10	0	0	15	0	25	0	0	0	0	0.4	0	0	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	0	1	0	0	0	6	0	0	7	0	14	0.0576352	0	0	0	0	0	0	0	0	0.0576352	1	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	14	1	0	0	0	0	0	0	0	0	0.102817	0	0	0	0.632422	0	0	0.992563	0	1.7278	0.0595076	0	0	0	0.366027	0	0	0.574465	0	5	0	0	0	19	0	0	19	0	43	0.116279	0	0	0	0.44186	0	0	0.44186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	0	4	0	0	0	14	0	0	15	0	33	0.0177747	0	0	0	8.91715e-005	0	0	0.000127865	0	0.0179918	0.987937	0	0	0	0.00495624	0	0	0.00710688	0	3	0	0	0	1	0	0	1	0	5	0.6	0	0	0	0.2	0	0	0.2	0	0.483967	0	0	0	1.12745	0	0	1.43499	0	3.04641	0.158865	0	0	0	0.370093	0	0	0.471042	0	16	0	0	0	18	0	0	18	0	52	0.307692	0	0	0	0.346154	0	0	0.346154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	0	11	0	0	0	20	0	0	20	0	51	0	0	0	0	0.000780416	0	0	0.000623519	0	0.00140394	0	0	0	0	0.555878	0	0	0.444122	0	0	0	0	0	3	0	0	5	0	8	0	0	0	0	0.375	0	0	0.625	0	1.02787	0	0	0	1.59363	0	0	1.46075	0	4.08225	0.25179	0	0	0	0.390381	0	0	0.357829	0	19	0	0	0	18	0	0	14	0	51	0.372549	0	0	0	0.352941	0	0	0.27451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	0	19	0	0	0	28	0	0	19	0	66	0	0	0	0	0.00575374	0	0	0.00591168	0	0.0116654	0	0	0	0	0.49323	0	0	0.50677	0	0	0	0	0	4	0	0	11	0	15	0	0	0	0	0.266667	0	0	0.733333	0	1.45777	0	0	0	1.8226	0	0	1.80951	0	5.08987	0.286406	0	0	0	0.358083	0	0	0.355511	0	18	0	0	0	16	0	0	14	0	48	0.375	0	0	0	0.333333	0	0	0.291667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	0	19	0	0	0	28	0	0	26	0	73	0.000248263	0	0	0	0.015853	0	0	0.00671024	0	0.0228115	0.0108832	0	0	0	0.694956	0	0	0.29416	0	2	0	0	0	12	0	0	11	0	25	0.08	0	0	0	0.48	0	0	0.44	0	1.80887	0	0	0	2.24545	0	0	2.04457	0	6.0989	0.29659	0	0	0	0.368173	0	0	0.335236	0	17	0	0	0	17	0	0	18	0	52	0.326923	0	0	0	0.326923	0	0	0.346154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	0	23	0	0	0	37	0	0	24	0	84	0.00121564	0	0	0	0.0321397	0	0	0.00648601	0	0.0398413	0.030512	0	0	0	0.806692	0	0	0.162796	0	4	0	0	0	15	0	0	18	0	37	0.108108	0	0	0	0.405405	0	0	0.486486	0	2.08344	0	0	0	2.6993	0	0	2.60329	0	7.38602	0.282078	0	0	0	0.36546	0	0	0.352461	0	16	0	0	0	18	0	0	23	0	57	0.280702	0	0	0	0.315789	0	0	0.403509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
