Location: Fake forest
From parameter file: C:\Users\ben\Desktop\inputs\input_GMF_0-1-0-0-1-1-1-1-0.xml
Basal area is normalized to m^2/ha; density to #/ha.
Subplots:
0 = Whole plot
Step	Subplot	Sdl Abs Den: ACRU	Sdl Abs Den: ACSA	Sdl Abs Den: BEAL	Sdl Abs Den: FAGR	Sdl Abs Den: TSCA	Sdl Abs Den: FRAM	Sdl Abs Den: PIST	Sdl Abs Den: PRSE	Sdl Abs Den: QURU	Sdl Den Total:	Sapl Abs BA: ACRU	Sapl Abs BA: ACSA	Sapl Abs BA: BEAL	Sapl Abs BA: FAGR	Sapl Abs BA: TSCA	Sapl Abs BA: FRAM	Sapl Abs BA: PIST	Sapl Abs BA: PRSE	Sapl Abs BA: QURU	Sapl BA Total:	Sapl Rel BA: ACRU	Sapl Rel BA: ACSA	Sapl Rel BA: BEAL	Sapl Rel BA: FAGR	Sapl Rel BA: TSCA	Sapl Rel BA: FRAM	Sapl Rel BA: PIST	Sapl Rel BA: PRSE	Sapl Rel BA: QURU	Sapl Abs Den: ACRU	Sapl Abs Den: ACSA	Sapl Abs Den: BEAL	Sapl Abs Den: FAGR	Sapl Abs Den: TSCA	Sapl Abs Den: FRAM	Sapl Abs Den: PIST	Sapl Abs Den: PRSE	Sapl Abs Den: QURU	Sapl Den Total:	Sapl Rel Den: ACRU	Sapl Rel Den: ACSA	Sapl Rel Den: BEAL	Sapl Rel Den: FAGR	Sapl Rel Den: TSCA	Sapl Rel Den: FRAM	Sapl Rel Den: PIST	Sapl Rel Den: PRSE	Sapl Rel Den: QURU	Adult Abs BA: ACRU	Adult Abs BA: ACSA	Adult Abs BA: BEAL	Adult Abs BA: FAGR	Adult Abs BA: TSCA	Adult Abs BA: FRAM	Adult Abs BA: PIST	Adult Abs BA: PRSE	Adult Abs BA: QURU	Adult BA Total:	Adult Rel BA: ACRU	Adult Rel BA: ACSA	Adult Rel BA: BEAL	Adult Rel BA: FAGR	Adult Rel BA: TSCA	Adult Rel BA: FRAM	Adult Rel BA: PIST	Adult Rel BA: PRSE	Adult Rel BA: QURU	Adult Abs Den: ACRU	Adult Abs Den: ACSA	Adult Abs Den: BEAL	Adult Abs Den: FAGR	Adult Abs Den: TSCA	Adult Abs Den: FRAM	Adult Abs Den: PIST	Adult Abs Den: PRSE	Adult Abs Den: QURU	Adult Den Total:	Adult Rel Den: ACRU	Adult Rel Den: ACSA	Adult Rel Den: BEAL	Adult Rel Den: FAGR	Adult Rel Den: TSCA	Adult Rel Den: FRAM	Adult Rel Den: PIST	Adult Rel Den: PRSE	Adult Rel Den: QURU	Snag Abs BA: ACRU	Snag Abs BA: ACSA	Snag Abs BA: BEAL	Snag Abs BA: FAGR	Snag Abs BA: TSCA	Snag Abs BA: FRAM	Snag Abs BA: PIST	Snag Abs BA: PRSE	Snag Abs BA: QURU	Snag BA Total:	Snag Rel BA: ACRU	Snag Rel BA: ACSA	Snag Rel BA: BEAL	Snag Rel BA: FAGR	Snag Rel BA: TSCA	Snag Rel BA: FRAM	Snag Rel BA: PIST	Snag Rel BA: PRSE	Snag Rel BA: QURU	Snag Abs Den: ACRU	Snag Abs Den: ACSA	Snag Abs Den: BEAL	Snag Abs Den: FAGR	Snag Abs Den: TSCA	Snag Abs Den: FRAM	Snag Abs Den: PIST	Snag Abs Den: PRSE	Snag Abs Den: QURU	Snag Den Total:	Snag Rel Den: ACRU	Snag Rel Den: ACSA	Snag Rel Den: BEAL	Snag Rel Den: FAGR	Snag Rel Den: TSCA	Snag Rel Den: FRAM	Snag Rel Den: PIST	Snag Rel Den: PRSE	Snag Rel Den: QURU
0	0	0	0	0	0	0	0	0	0	0	0	0	0.000778624	0	0	0.000874762	0.0009954	0.00075234	0.000747398	0	0.00414852	0	0.187687	0	0	0.210861	0.239941	0.181351	0.18016	0	0	25	0	0	25	25	25	25	0	125	0	0.2	0	0	0.2	0.2	0.2	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0	0	0	0	0	0	0.00231396	0	0	0.00634561	0.00648584	0.00472209	0.00640665	0	0.0262742	0	0.0880699	0	0	0.241515	0.246852	0.179724	0.243838	0	0	21	0	0	25	23	24	25	0	118	0	0.177966	0	0	0.211864	0.194915	0.20339	0.211864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	0	0	0	0	0	0	0	0	0	0	0	0	0.0074492	0	0	0.0452651	0.0397837	0.0305159	0.054469	0	0.177483	0	0.0419714	0	0	0.255039	0.224155	0.171937	0.306897	0	0	21	0	0	24	22	24	24	0	115	0	0.182609	0	0	0.208696	0.191304	0.208696	0.208696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	0	0	0	0	0	1	1	3	6	0	11	0	0.023705	0	0	0.0188753	0.0337134	0.02906	0.033728	0	0.139082	0	0.170439	0	0	0.135714	0.2424	0.208942	0.242505	0	0	20	0	0	5	7	10	7	0	49	0	0.408163	0	0	0.102041	0.142857	0.204082	0.142857	0	0	0	0	0	0.277345	0.227934	0.168057	0.421973	0	1.09531	0	0	0	0	0.253212	0.2081	0.153434	0.385255	0	0	0	0	0	17	15	14	16	0	62	0	0	0	0	0.274194	0.241935	0.225806	0.258065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	0	0	0	0	0	7	9	8	11	0	35	0	0.0762458	0	0	0	0	0.0199015	0	0	0.0961472	0	0.793011	0	0	0	0	0.206989	0	0	0	20	0	0	0	0	3	0	0	23	0	0.869565	0	0	0	0	0.130435	0	0	0	0	0	0	0.924422	0.809282	0.811862	1.12686	0	3.67243	0	0	0	0	0.25172	0.220367	0.22107	0.306843	0	0	0	0	0	21	19	20	22	0	82	0	0	0	0	0.256098	0.231707	0.243902	0.268293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	0	0	1	0	0	18	11	13	14	0	57	0	0.0372862	0	0	0	0	0	0.000246796	0	0.037533	0	0.993425	0	0	0	0	0	0.00657544	0	0	7	0	0	0	0	0	2	0	9	0	0.777778	0	0	0	0	0	0.222222	0	0	0.199327	0	0	1.5005	1.09845	1.4139	1.70946	0	5.92163	0	0.0336608	0	0	0.253392	0.185497	0.238769	0.28868	0	0	12	0	0	21	16	22	22	0	93	0	0.129032	0	0	0.225806	0.172043	0.236559	0.236559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	0	0	3	0	0	27	20	22	19	0	91	0	0	0	0	0.000614893	0.000449628	0.000825277	0.00255134	0	0.00444114	0	0	0	0	0.138454	0.101242	0.185826	0.574479	0	0	0	0	0	1	1	2	7	0	11	0	0	0	0	0.0909091	0.0909091	0.181818	0.636364	0	0	0.649378	0	0	1.82776	1.50847	1.90862	2.26803	0	8.16225	0	0.0795587	0	0	0.223928	0.18481	0.233835	0.277868	0	0	18	0	0	19	16	21	22	0	96	0	0.1875	0	0	0.197917	0.166667	0.21875	0.229167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	0	0	9	0	0	28	22	28	22	0	109	0	0	0	0	0.00634587	0.00377455	0.00378494	0.011583	0	0.0254884	0	0	0	0	0.248971	0.148089	0.148497	0.454443	0	0	0	0	0	6	4	6	9	0	25	0	0	0	0	0.24	0.16	0.24	0.36	0	0	0.953418	0	0	1.71904	1.53228	2.4362	2.57302	0	9.21396	0	0.103475	0	0	0.186569	0.1663	0.264404	0.279252	0	0	15	0	0	14	13	21	21	0	84	0	0.178571	0	0	0.166667	0.154762	0.25	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	0	0	10	0	0	31	23	34	25	0	123	0	0	0	0	0.0134786	0.00759452	0.00615841	0.0180086	0	0.0452401	0	0	0	0	0.297934	0.167871	0.136127	0.398068	0	0	0	0	0	10	8	8	12	0	38	0	0	0	0	0.263158	0.210526	0.210526	0.315789	0	0	1.24	0	0	1.94399	1.87003	2.81925	2.85753	0	10.7308	0	0.115556	0	0	0.18116	0.174267	0.262725	0.266292	0	0	14	0	0	14	14	21	23	0	86	0	0.162791	0	0	0.162791	0.162791	0.244186	0.267442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	0	0	10	0	0	37	22	43	37	0	149	0	0	0	0	0.020467	0.0161757	0.0185979	0.017274	0	0.0725146	0	0	0	0	0.282247	0.223069	0.256471	0.238213	0	0	0	0	0	13	12	12	12	0	49	0	0	0	0	0.265306	0.244898	0.244898	0.244898	0	0	1.47933	0	0	2.34842	1.93921	3.35833	3.36749	0	12.4928	0	0.118415	0	0	0.187982	0.155226	0.268822	0.269555	0	0	13	0	0	17	14	22	24	0	90	0	0.144444	0	0	0.188889	0.155556	0.244444	0.266667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
