"a","b","c","d","e","f","g","h","i","j","k","richness","a.star","b.star","c.star","d.star","e.star","f.star","g.star","h.star","i.star","j.star","k.star","feasible.and.stable","state_idx"
1,0,0,0,0,0,0,0,0,0,0,1,1.79406317020861,0,0,0,0,0,0,0,0,0,0,"TRUE",1
0,1,0,0,1,0,0,0,0,0,0,2,0,2.83467550777228,0,0,0.251670587576603,0,0,0,0,0,0,"TRUE",18
1,1,0,1,1,0,0,0,0,0,0,2,3.75682052932352,6.4819680278804,0,0,0,0,0,0,0,0,0,"TRUE",27
0,1,1,1,1,0,0,0,0,0,0,3,0,0,3.50437374395616,0.0498190927017857,0.166970844527518,0,0,0,0,0,0,"TRUE",30
1,0,0,1,0,1,0,0,0,0,0,3,1.49259291114386,0,0,0.423467333286121,0,1.4044181828642,0,0,0,0,0,"TRUE",41
0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,1.43148872821817,1.16837944073174,0,0,0,0,0,"TRUE",48
1,0,0,0,1,1,0,0,0,0,0,2,1.77039792585631e-10,0,0,0,1.43148872818437,1.16837944073907,0,0,0,0,0,"TRUE",49
0,1,0,0,0,0,1,0,0,0,0,1,0,2.95766993993707,0,0,0,0,0,0,0,0,0,"TRUE",66
0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,1.1057577893107,0.0204031146282261,0,0,0,0,"TRUE",96
0,1,0,1,1,1,1,0,0,0,0,4,0,2.35098508920747,0,0.228047666631479,0.829127899776424,1.41449806273568,0,0,0,0,0,"TRUE",122
0,1,1,1,1,1,1,0,0,0,0,4,0,0,2.94869453739773,0.170837263001766,0.747654518719693,1.32644078206037,0,0,0,0,0,"TRUE",126
1,0,0,0,0,0,0,1,0,0,0,2,1.7835597612036,0,0,0,0,0,0,0.0302409502430464,0,0,0,"TRUE",129
0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.50423145050186,0,0,0,0,0,0,0,0,"TRUE",132
0,1,1,1,0,0,0,1,0,0,0,2,0,0,3.50450545882355,0.0606863667341501,0,0,0,0,0,0,0,"TRUE",142
0,1,0,0,1,0,0,1,0,0,0,2,0,2.83467550777228,0,0,0.251670587576603,0,0,0,0,0,0,"TRUE",146
0,0,1,0,0,1,0,1,0,0,0,2,0,0,2.99696410222578,0,0,1.21031457190054,0,0,0,0,0,"TRUE",164
0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,0.723289691988042,0,1.49046283171865,0,0,0,0,0,"TRUE",168
0,1,0,1,0,1,0,1,0,0,0,3,0,2.73754791120529,0,0.209369608941227,0,1.39771092923218,0,0,0,0,0,"TRUE",170
0,1,1,1,0,1,0,1,0,0,0,3,0,0,2.9507252952791,0.219086086563431,0,1.32299825697531,0,0,0,0,0,"TRUE",174
0,1,0,0,1,1,0,1,0,0,0,3,0,2.04821804239538,0,0,0.931616746305744,1.28021509005028,0,0,0,0,0,"TRUE",178
0,1,1,1,1,1,0,1,0,0,0,4,0,0,2.94869453739773,0.170837263001766,0.747654518719693,1.32644078206037,0,0,0,0,0,"TRUE",190
0,1,0,1,0,0,1,1,0,0,0,2,0,3.06280969210226,0,0.0798386201737919,0,0,0,0,0,0,0,"TRUE",202
1,0,0,0,1,0,1,1,0,0,0,3,1.16965645329833,0,0,0,0.644784752052012,0,0,0.167546502261162,0,0,0,"TRUE",209
