"a.star","b.star","c.star","d.star","e.star","f.star","g.star","h.star","i.star","j.star","k.star"
1.84820261205132,0,0,0,0,0,0,0,0,0,0
0,3.25422959466486,0,0,0,0,0,0,0,0,0
0,3.25422959466486,0,0.152139647405391,0,0,0,0,0,0,0
0,0,0,0,0.736778542359278,0,0,0,0,0,0
0,0,3.25422959466486,0,0.152139647405391,0,0,0,0,0,0
1.84820261205132,0,0,0.152139647405391,0.736778542359278,0,0,0,0,0,0
3.25422959466486,8.57683758351236,0,0,0,0,0,0,0,0,0
0,0,3.25422959466486,0.152139647405391,0.152139647405391,0,0,0,0,0,0
0,0,3.25422959466486,0.152139647405391,0.152139647405391,0,0,0,0,0,0
0,0,0,0,0,0.736778542359278,0,0,0,0,0
1.36726212464524,0,0,0.736778542359278,0,1.36726212464524,0,0,0,0,0
0,3.25422959466486,0,0.152139647405391,0,1.36726212464524,0,0,0,0,0
0,0,3.25422959466486,0.152139647405391,0,1.36726212464524,0,0,0,0,0
0,0,3.25422959466486,0,0.736778542359278,1.36726212464524,0,0,0,0,0
1.84820261205132,0,0,0,0,0,0,0,0,0,0
0,0,3.25422959466486,0,0,0,0,0,0,0,0
0,0,0,0.736778542359278,0,0,0.152139647405391,0,0,0,0
1.84820261205132,0,0,0.152139647405391,0,0,0,0,0,0,0
3.25422959466486,8.57683758351236,0,0,0,0,0,0,0,0,0
0,0,3.25422959466486,0.152139647405391,0,0,0,0,0,0,0
0,0,3.25422959466486,0,0.152139647405391,0,0,0,0,0,0
0,0,3.25422959466486,0.152139647405391,0.152139647405391,0,0,0,0,0,0
2.40316910587547,8.57683758351236,0,0,0,1.36726212464524,0,0,0,0,0
0,0,3.25422959466486,0,0,1.36726212464524,0,0,0,0,0
0,3.25422959466486,0,0.152139647405391,0,1.36726212464524,0,0,0,0,0
0,0,3.25422959466486,0.152139647405391,0,1.36726212464524,0,0,0,0,0
2.40316910587547,8.57683758351236,0,0,0,1.36726212464524,0,0,0,0,0
0,0,0,0.736778542359278,1.36726212464524,1.36726212464524,0,0,0,0,0
0,0,3.25422959466486,0.152139647405391,0.736778542359278,1.36726212464524,0,0,0,0,0
0,0,3.25422959466486,0.152139647405391,0.736778542359278,1.36726212464524,0,0,0,0,0
1.84820261205132,0,0,0,0,0,0,0.152139647405391,0,0,0
0,3.25422959466486,0,0,0,0,0,0,0,0,0
0,0,3.25422959466486,0,0,0,0,0,0,0,0
1.84820261205132,0,0,0.152139647405391,0,0,0,0,0,0,0
0,3.25422959466486,0,0.152139647405391,0,0,0,0,0,0,0
0,0,3.25422959466486,0,0.152139647405391,0,0,0,0,0,0
0,3.25422959466486,0,0.152139647405391,0.152139647405391,0,0,0,0,0,0
0,0,3.25422959466486,0.152139647405391,0.152139647405391,0,0,0,0,0,0
0.736778542359278,0,0,0,0,0.736778542359278,0,0,0,0,0
1.36726212464524,0,0,0.736778542359278,0,1.36726212464524,0,0,0,0,0
0,0,3.25422959466486,0.152139647405391,0,1.36726212464524,0,0,0,0,0
2.40316910587547,8.57683758351236,0,0,0,1.36726212464524,0,0,0,0,0
0,0,3.25422959466486,0,0.736778542359278,1.36726212464524,0,0,0,0,0
0.736778542359278,0,0,0.736778542359278,1.36726212464524,1.36726212464524,0,0.152139647405391,0,0,0
0,0,3.25422959466486,0.152139647405391,0.736778542359278,1.36726212464524,0,0,0,0,0
0,0,3.25422959466486,0.152139647405391,0.736778542359278,1.36726212464524,0,0,0,0,0
0,0,0,0,0,0,0.152139647405391,0.152139647405391,0,0,0
1.84820261205132,0,0,0.152139647405391,0,0,0,0,0,0,0
3.25422959466486,8.57683758351236,0,0,0,0,0,0,0,0,0
0,0,3.25422959466486,0.152139647405391,0,0,0,0,0,0,0
0,3.25422959466486,0,0,0.152139647405391,0,0,0,0,0,0
0,0,3.25422959466486,0,0.152139647405391,0,0,0,0,0,0
0,0,0,0.736778542359278,0.736778542359278,0,0,0.152139647405391,0,0,0
0,0,0,0,0,0.736778542359278,0,0.152139647405391,0,0,0
2.40316910587547,8.57683758351236,0,0,0,1.36726212464524,0,0,0,0,0
0,0,3.25422959466486,0,0,1.36726212464524,0,0,0,0,0
2.40316910587547,8.57683758351236,0,0,0,1.36726212464524,0,0,0,0,0
0,0,3.25422959466486,0.152139647405391,0.736778542359278,1.36726212464524,0,0,0,0,0
0,0,0.152139647405391,0,0,0,0,0,8.57683758351236,0,0
0,0.152139647405391,0,0,0,0,0,0,8.57683758351236,0,0
0.152139647405391,0.152139647405391,0,0,0,0,0,0,8.57683758351236,0,0
0.152139647405391,0.152139647405391,0,0,0,0,0,0,8.57683758351236,0,0
0.152139647405391,0,0,0,0,0,0,0,8.57683758351236,0,0
0,0.152139647405391,0,0,0,0,0,0,8.57683758351236,0,0
0,0,0.152139647405391,0,0,0,0,0,8.57683758351236,0,0
0,0,0,0,0.152139647405391,0,0,0,8.57683758351236,0,0
0.152139647405391,0,0,0,0,0,0,0,8.57683758351236,0,0
0,0.152139647405391,0,0,0,0,0,0,8.57683758351236,0,0
0,0,0,0,0,1.84820261205132,0,0,8.57683758351236,0,0
0,0,0,0,0,1.84820261205132,0,0,8.57683758351236,0,0
0,0,0,0,0,1.84820261205132,0,0,8.57683758351236,0,0
0,0,0,0,0,1.84820261205132,0,0,8.57683758351236,0,0
0,0,0,0,0,1.84820261205132,0,0,8.57683758351236,0,0
0,0,0,0,0,1.84820261205132,0,0,8.57683758351236,0,0
0,0,0,0,0,1.84820261205132,0,0,8.57683758351236,0,0
0,0,0,0,0,1.84820261205132,0,0,8.57683758351236,0,0
0,0,0,0,0,1.84820261205132,0,0,8.57683758351236,0,0
0,0,0,0,0,1.84820261205132,0,0,8.57683758351236,0,0
0.152139647405391,0,0,0,0,0,0,0,8.57683758351236,0,0
0,0,0.152139647405391,0,0,0,0,0,8.57683758351236,0,0
0.152139647405391,0,0,0,0,0,0,0,8.57683758351236,0,0
