"Bar.outcome","undLac.outcome","uncLac.outcome","Oth.outcome","Bla.outcome","undMol.outcome","Akk.outcome","Cop.outcome","Clodif.outcome","Ent.outcome","undEnt.outcome"
0,0,6.36916576602134,0,0,0,0,0,0,0,0
0,0,0,1.09948518346894,0,1.09948518346894,0,0,0,0,0
0,1.81366221029162,0,0,1.09948518346894,1.09948518346894,0,0,0,0,0
2.2583387578974,6.36916576602134,0,0,0,1.81366221029162,0,0,0,0,0
0,0,0,0,0,0,0,0,6.36916576602134,0,0
0.353836385019769,0,0,0,0,0,0,0,6.36916576602134,0,0
0,0,0,0,0,0,0,0,11.6573305225278,2.2583387578974,0
0,0,0,0,0,2.56983534245291,0,0,16.2091465964373,1.81366221029162,0
0,0,6.36916576602134,0.353836385019769,0,1.09948518346894,0,0,0,0,0
0,0,0,0,0,2.2583387578974,0,0,11.6573305225278,0,0
0,0,0,0,0,2.2583387578974,0,0,11.6573305225278,0,0
0,0,0,0,0,2.2583387578974,0,0,11.6573305225278,0,0
0,0.353836385019769,0,0,0,0,0,0,11.6573305225278,0,0.353836385019769
0,0,0,0,0,2.2583387578974,0,0,11.6573305225278,0,0
0,0,0,0,0,2.2583387578974,0,0,11.6573305225278,0,0
0,0,6.36916576602134,0,0,0,0,0,0,1.09948518346894,0
0,0,0,0,0,2.56983534245291,0,0,16.2091465964373,1.81366221029162,0
0,0,0,0,0,0,0,0,16.2091465964373,2.56983534245291,0.353836385019769
0,0,0,0,0,0,0,0,16.2091465964373,2.56983534245291,0.353836385019769
0,0,0,0,0,2.56983534245291,0,0,16.2091465964373,1.81366221029162,0
0,0,0,0,0,2.56983534245291,0,0,16.2091465964373,1.81366221029162,0
