"a.star","b.star","c.star","d.star","e.star","f.star","g.star","h.star","i.star","j.star","k.star"
7.65467428536768,7.65467428536768,0,0,0,0,0,0,0,0,0
0,0,3.03821377737052,0.193845736806266,0,0,0,0,0,0,0
0,0,3.03821377737052,0,0,1.09384202634691,0,0,0,0,0
0,0,3.03821377737052,0,0,0,0,0,0,0,0
0,2.33136834940285,0,0.193845736806266,1.09384202634691,1.74261098112243,0,0,0,0,0
0,0,0,0,0.590484078399121,0,0,0.193845736806266,0,0,0
0.590484078399121,0,0,0.590484078399121,1.09384202634691,1.74261098112243,0,0.193845736806266,0,0,0
0.193845736806266,0.193845736806266,0,0,0,0,0,0,7.65467428536768,0,0
0,0,0,0,0,2.33136834940285,0,0,15.4513704452703,0,0
0,0,0,0,0,2.33136834940285,0,0,15.4513704452703,0,0
0,0,0,0,0,2.33136834940285,0,0,15.4513704452703,0,0
0,0,0,0,0,2.33136834940285,0,0,15.4513704452703,0,0
0.193845736806266,0,0,0,0,0,0,0,7.65467428536768,0,0
0,0,0.193845736806266,0,0,0,0,0,7.65467428536768,0,0
0,0,0,0,0.193845736806266,0,0,0,7.65467428536768,0,0
0,0,0,0,0,2.33136834940285,0,0,15.4513704452703,0,0
0,0,0,0,0,2.33136834940285,0,0,15.4513704452703,0,0
1.74261098112243,0,0,0.193845736806266,0,0,0,0,0,1.74261098112243,0
0,0,7.65467428536768,0,0,0,0,0,0,1.09384202634691,0
0,0,3.03821377737052,0,0,1.09384202634691,0,0,0,1.09384202634691,0
0,0,3.03821377737052,0.193845736806266,0.193845736806266,1.09384202634691,0,0,0,1.09384202634691,0
0,3.03821377737052,0,0,0,0,0,0,0,1.74261098112243,0
3.03821377737052,7.65467428536768,0,0,0,0,0,0,0,2.33136834940285,0
0,0,0,0.590484078399121,0,0,0,0,0,1.74261098112243,0
1.74261098112243,7.65467428536768,0,0,0,1.74261098112243,0,0,0,1.74261098112243,0
0,0,0,0,0.590484078399121,1.09384202634691,0,0,0,1.74261098112243,0
0.590484078399121,0,0,0.193845736806266,0.590484078399121,1.74261098112243,0,0,0,1.74261098112243,0
0,0,0,0,0,0,0,0,7.65467428536768,2.33136834940285,0
0,0,0,0,0,3.03821377737052,0,0,15.4513704452703,1.74261098112243,0
0,0,0,0,0,3.03821377737052,0,0,15.4513704452703,1.74261098112243,0
0,0,0,0,0,3.03821377737052,0,0,15.4513704452703,1.74261098112243,0
0,0,0,0,0,0,0,0,7.65467428536768,2.33136834940285,0
0,0,0,0,0,3.03821377737052,0,0,15.4513704452703,1.74261098112243,0
0,0,0,0,0,0,0,0,7.65467428536768,2.33136834940285,0
0,0,0,0,0,0,0,0,7.65467428536768,2.33136834940285,0
0,0,0,0,0,3.03821377737052,0,0,15.4513704452703,1.74261098112243,0
0,0,3.03821377737052,0,0,0,0,0,0,0,0
1.09384202634691,0,0,0,0,1.09384202634691,0,0,0,0,0
2.33136834940285,7.65467428536768,0,0,0,1.74261098112243,0,0,0,0,0
0,0,3.03821377737052,0,0,0,0,0,0,0,0
0,3.03821377737052,0,0.193845736806266,0.193845736806266,0,0,0,0,0,0
1.74261098112243,0,0,0.193845736806266,0,0,0,0,0,0,0
7.65467428536768,7.65467428536768,0,0,0,0,0,0,0,0,0
0,3.03821377737052,0,0,0.193845736806266,0,0,0,0,0,0
7.65467428536768,7.65467428536768,0,0,0,0,0,0,0,0,0
0,3.03821377737052,0,0.193845736806266,0,1.74261098112243,0,0,0,0,0
0,0.590484078399121,0,0,0,0,0,0,7.65467428536768,0,0.590484078399121
0,0,0.193845736806266,0,0,0,0,0,7.65467428536768,0,0.590484078399121
0,0,0,0,0,0,0,0,7.65467428536768,0,0.590484078399121
0,0.590484078399121,0,0,0,0,0,0,7.65467428536768,0,0.590484078399121
0,0.590484078399121,0,0,0,0,0,0,7.65467428536768,0,0.590484078399121
0,0,0,0,0,0,0,0,7.65467428536768,0,0.590484078399121
0,0.590484078399121,0,0,0,0,0,0,7.65467428536768,0,0.590484078399121
0,0,0,0,0,2.33136834940285,0,0,15.4513704452703,0,0
0,0,0.193845736806266,0,0,0,0,0,7.65467428536768,0,0.590484078399121
0,0,0,0,0,2.33136834940285,0,0,15.4513704452703,0,0
0,0,0,0,0,2.33136834940285,0,0,15.4513704452703,0,0
0,0,0,0,0,2.33136834940285,0,0,15.4513704452703,0,0
0,0,0,0,0,2.33136834940285,0,0,15.4513704452703,0,0
0,0,0,0,0,0,0,0,0,1.09384202634691,1.09384202634691
0,0,7.65467428536768,0,0,0,0,0,0,1.09384202634691,0
0,2.33136834940285,0,0,0,1.09384202634691,0,0,0,1.09384202634691,0
0,0,0,0,0.590484078399121,1.09384202634691,0,0,0,1.74261098112243,0.193845736806266
0,2.33136834940285,0,0,0.193845736806266,1.09384202634691,0,0,0,1.74261098112243,0
0,0,0,0,0,0,0,0,0,1.09384202634691,1.09384202634691
0,0,7.65467428536768,0,0,0,0,0,0,1.09384202634691,0
0,0,0,0,0.193845736806266,0,0,0,0,1.74261098112243,1.09384202634691
0,3.03821377737052,0,0,0,0,0,0,0,1.74261098112243,0
1.74261098112243,7.65467428536768,0,0,0,1.74261098112243,0,0,0,1.74261098112243,0
0,0,3.03821377737052,0,0.193845736806266,1.09384202634691,0,0,0,1.09384202634691,0
0,0,0,0.193845736806266,0,0,0.193845736806266,0,0,1.74261098112243,0.590484078399121
0,0,7.65467428536768,0,0,0,0,0,0,1.09384202634691,0
0,0,3.03821377737052,0,0.193845736806266,1.09384202634691,0,0,0,1.09384202634691,0
0,0,3.03821377737052,0,0.193845736806266,1.09384202634691,0,0,0,1.09384202634691,0
0,2.33136834940285,0,0.193845736806266,0.193845736806266,1.09384202634691,0,0,0,1.74261098112243,0
0,0,0,0,0,0,0,0,15.4513704452703,2.33136834940285,0.590484078399121
0,0,0,0,0,0,0,0,15.4513704452703,2.33136834940285,0.590484078399121
0,0,0,0,0,0,0,0,15.4513704452703,2.33136834940285,0.590484078399121
0,0,0,0,0,0,0,0,15.4513704452703,2.33136834940285,0.590484078399121
0,0,0,0,0,0,0,0,15.4513704452703,2.33136834940285,0.590484078399121
0,0,0,0,0,0,0,0,15.4513704452703,2.33136834940285,0.590484078399121
0,0,0,0,0,3.03821377737052,0,0,15.4513704452703,1.74261098112243,0
0,0,0,0,0,0,0,0,15.4513704452703,2.33136834940285,0.590484078399121
0,0,0,0,0,3.03821377737052,0,0,15.4513704452703,1.74261098112243,0
0,0,0,0,0,3.03821377737052,0,0,15.4513704452703,1.74261098112243,0
0,0,0,0,0,0,0,0,15.4513704452703,2.33136834940285,0.590484078399121
0,0,0,0,0,0,0,0,15.4513704452703,2.33136834940285,0.590484078399121
0,0,0,0,0,3.03821377737052,0,0,15.4513704452703,1.74261098112243,0
0,0,0,0,0,3.03821377737052,0,0,15.4513704452703,1.74261098112243,0
