"a.star","b.star","c.star","d.star","e.star","f.star","g.star","h.star","i.star","j.star","k.star"
0,3.65910116675628,0,0.308439952096688,0,0,0,0,0,0,0
0,0,3.65910116675628,0.308439952096688,0,0,0,0,0,0,0
0,0,0,0.308439952096688,0.898537535735888,0,0,0,0,0,0
2.45640076285345,3.65910116675628,0,0,0,1.48187746972155,0,0,0,0,0
3.65910116675628,8.98170915560378,0,0,0,0,0,0,0,0,0
0,0,0,0,0.898537535735888,0,0,0,0,0,0
2.45640076285345,3.65910116675628,0,0,0,1.48187746972155,0,0,0,0,0
1.48187746972155,0,0,0,0,0,0,0.308439952096688,0,0,0
0,0,0.308439952096688,0,0,0,0,0,8.98170915560378,0,0
0,0,0,0,0,2.01059092517975,0,0,8.98170915560378,0,0
0,0,0,0,0,0,0,0,8.98170915560378,0,0
0.308439952096688,0,0,0,0,0,0,0,8.98170915560378,0,0
0.308439952096688,0.308439952096688,0,0,0,0,0,0,8.98170915560378,0,0
0,0,0.308439952096688,0,0,0,0,0,8.98170915560378,0,0
0,0,0,0,0,2.01059092517975,0,0,8.98170915560378,0,0
0,0,0,0,0,2.01059092517975,0,0,8.98170915560378,0,0
0,0.308439952096688,0,0,0,0,0,0,8.98170915560378,0,0
0,0,0,0,0,2.01059092517975,0,0,8.98170915560378,0,0
0,0,0,0,0.308439952096688,0,0,0,0,1.48187746972155,0
0,0,3.65910116675628,0,0,0,0,0,0,1.48187746972155,0
0,0,3.65910116675628,0,0,0,0,0,0,1.48187746972155,0
0,3.65910116675628,0,0,0,0,0,0,0,2.01059092517975,0
3.65910116675628,8.98170915560378,0,0,0,0,0,0,0,2.45640076285345,0
0,0,0,0,0.308439952096688,0,0.308439952096688,0,0,2.01059092517975,0
0,0,3.65910116675628,0,0,0,0,0,0,1.48187746972155,0
0,2.01059092517975,0,0,0.308439952096688,1.48187746972155,0,0,0,1.48187746972155,0
0,0,0,0,0,0,0,0,8.98170915560378,2.45640076285345,0
0,0,0,0,0,0,0,0,8.98170915560378,2.45640076285345,0
0,0,0,0,0,2.45640076285345,0,0,16.2091465964374,2.01059092517975,0
0,0,0,0,0,3.65910116675628,0,0,16.2091465964374,2.01059092517975,0
0,0,0,0,0,0,0,0,8.98170915560378,2.45640076285345,0
0,0,0,0,0,0,0,0,8.98170915560378,2.45640076285345,0
0,0,0,0,0,0,0,0,8.98170915560378,2.45640076285345,0
0,0,0,0,0,0,0,0,8.98170915560378,2.45640076285345,0
0,0,0,0,0,0,0,0,8.98170915560378,2.45640076285345,0
0,0,0,0,0,0,0,0,8.98170915560378,2.45640076285345,0
0,0,0,0,0,2.45640076285345,0,0,16.2091465964374,2.01059092517975,0
0,0,3.65910116675628,0.308439952096688,0,0,0,0,0,0,0
3.65910116675628,8.98170915560378,0,0,0,0,0,0,0,0,0
0,0,0,0.308439952096688,0.898537535735888,0,0,0,0,0,0.308439952096688
0,2.45640076285345,0,0.308439952096688,0.898537535735888,1.48187746972155,0,0,0,0,0
1.48187746972155,0,0,0,0,0,0,0.308439952096688,0,0,0
0.898537535735888,0,0,0,0,0.898537535735888,0,0,0,0,0
0,0,0,0,0.898537535735888,0,0,0.308439952096688,0,0,0.898537535735888
2.45640076285345,3.65910116675628,0,0,0,1.48187746972155,0,0,0,0,0
0,0,0,0,0,0,0,0,8.98170915560378,0,0.898537535735888
0,0,0,0,0,0,0,0,8.98170915560378,0,0.898537535735888
0,0,0,0,0,2.01059092517975,0,0,8.98170915560378,0,0
0,0,0,0,0,2.01059092517975,0,0,8.98170915560378,0,0
0,0,0,0,0,2.01059092517975,0,0,8.98170915560378,0,0
