"a","b","c","d","e","f","g","h","i","j","k","richness","a.star","b.star","c.star","d.star","e.star","f.star","g.star","h.star","i.star","j.star","k.star","feasible.and.stable","state_idx"
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.649696240601505,0,0,0,0,0,0,0,"TRUE",8
1,1,0,1,0,0,0,0,0,0,0,2,3.75682052932352,6.4819680278804,0,0,0,0,0,0,0,0,0,"TRUE",11
0,1,1,1,0,0,0,0,0,0,0,2,0,0,3.50450545882355,0.0606863667341501,0,0,0,0,0,0,0,"TRUE",14
0,1,0,1,1,0,0,0,0,0,0,3,0,2.97610741323815,0,0.0837181991099868,0.187863839342068,0,0,0,0,0,0,"TRUE",26
0,0,1,1,1,0,0,0,0,0,0,3,0,0,3.50437374395616,0.0498190927017857,0.166970844527518,0,0,0,0,0,0,"TRUE",28
0,1,1,1,1,0,0,0,0,0,0,3,0,0,3.50437374395616,0.0498190927017857,0.166970844527518,0,0,0,0,0,0,"TRUE",30
1,0,0,1,0,1,0,0,0,0,0,3,1.49259291114386,0,0,0.423467333286121,0,1.4044181828642,0,0,0,0,0,"TRUE",41
1,0,0,1,1,1,0,0,0,0,0,4,0.471754392713009,0,0,0.545686386810408,1.27451191721648,1.46893917933878,0,0,0,0,0,"TRUE",57
0,1,0,1,1,1,0,0,0,0,0,4,0,2.35098508920747,0,0.228047666631479,0.829127899776424,1.41449806273568,0,0,0,0,0,"TRUE",58
1,1,0,1,1,1,0,0,0,0,0,3,2.37211935556954,4.64302289696155,0,0,0,1.52204054520382,0,0,0,0,0,"TRUE",59
0,1,0,1,0,0,1,0,0,0,0,2,0,3.06280969210226,0,0.0798386201737919,0,0,0,0,0,0,0,"TRUE",74
0,0,1,1,0,0,1,0,0,0,0,2,0,0,3.50450545882355,0.0606863667341501,0,0,0,0,0,0,0,"FALSE",76
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1.00056450930029,0,0,0,0,0,0,"TRUE",80
1,0,0,1,1,0,1,0,0,0,0,3,1.60319618456643,0,0,0.294186773143698,0.583175696945677,0,0,0,0,0,0,"TRUE",89
0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,1.1057577893107,0.0204031146282261,0,0,0,0,"TRUE",96
1,1,0,1,0,1,1,0,0,0,0,3,2.37211935556954,4.64302289696155,0,0,0,1.52204054520382,0,0,0,0,0,"TRUE",107
0,1,0,0,1,1,1,0,0,0,0,3,0,2.04821804239536,0,0,0.93161674630575,1.28021509005027,0,0,0,0,0,"TRUE",114
0,1,1,1,1,1,1,0,0,0,0,4,0,0,2.94869453739773,0.170837263001766,0.747654518719693,1.32644078206037,0,0,0,0,0,"TRUE",126
1,0,0,0,0,0,0,1,0,0,0,2,1.7835597612036,0,0,0,0,0,0,0.0302409502430464,0,0,0,"TRUE",129
0,1,0,1,0,0,0,1,0,0,0,2,0,3.06280969210226,0,0.0798386201737919,0,0,0,0,0,0,0,"TRUE",138
0,1,0,1,0,1,0,1,0,0,0,3,0,2.73754791120529,0,0.209369608941227,0,1.39771092923218,0,0,0,0,0,"TRUE",170
1,1,0,1,0,1,0,1,0,0,0,3,2.37211935556954,4.64302289696155,0,0,0,1.52204054520382,0,0,0,0,0,"TRUE",171
0,0,0,0,1,1,0,1,0,0,0,3,0,0,0,0,1.29935430263296,1.25581082881638,0,0.231339510701727,0,0,0,"TRUE",176
1,1,0,0,1,1,0,1,0,0,0,3,2.37211935556954,4.64302289696155,0,0,0,1.52204054520382,0,0,0,0,0,"TRUE",179
1,0,0,1,1,1,0,1,0,0,0,5,0.451179726552809,0,0,0.528826508696107,1.25714637331155,1.47485864704369,0,0.0408662026776558,0,0,0,"TRUE",185
