"a.star","b.star","c.star","d.star","e.star","f.star","g.star","h.star","i.star","j.star","k.star"
1.77932996224805,0,0,0,0,0,0,0,0,0,0
0,3.21599998293726,0,0,0.13455004964552,0,0,0,0,0,0
3.21599998293726,8.53860797178476,0,0,0,0,0,0,0,0,0
0,0,3.21599998293726,0.13455004964552,0.13455004964552,0,0,0,0,0,0
1.77932996224805,0,0,0.587592595575944,0,1.18696520682289,0,0,0,0,0
0,0,0,0,1.18696520682289,1.18696520682289,0,0,0,0,0
0,0,0,0,1.18696520682289,1.18696520682289,0,0,0,0,0
0,3.21599998293726,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.18696520682289,0.13455004964552,0,0,0,0
0,2.3829970197196,0,0.13455004964552,0.587592595575944,1.18696520682289,0,0,0,0,0
0,0,3.21599998293726,0.13455004964552,0.587592595575944,1.18696520682289,0,0,0,0,0
1.77932996224805,0,0,0,0,0,0,0.13455004964552,0,0,0
0,0,3.21599998293726,0,0,0,0,0,0,0,0
0,0,3.21599998293726,0.13455004964552,0,0,0,0,0,0,0
0,3.21599998293726,0,0,0.13455004964552,0,0,0,0,0,0
0,0,3.21599998293726,0,0,1.18696520682289,0,0,0,0,0
0,0,0,0.587592595575944,0,1.77932996224805,0,0,0,0,0
0,3.21599998293726,0,0.13455004964552,0,1.18696520682289,0,0,0,0,0
0,0,3.21599998293726,0.13455004964552,0,1.18696520682289,0,0,0,0,0
0,1.77932996224805,0,0,1.18696520682289,1.18696520682289,0,0,0,0,0
0,0,3.21599998293726,0.13455004964552,0.587592595575944,1.18696520682289,0,0,0,0,0
0,3.21599998293726,0,0.13455004964552,0,0,0,0,0,0,0
1.18696520682289,0,0,0,0.587592595575944,0,0,0.13455004964552,0,0,0
0,2.3829970197196,0,0,0,1.18696520682289,0,0,0,0,0
0,0,3.21599998293726,0,0,1.18696520682289,0,0,0,0,0
1.77932996224805,0,0,0.587592595575944,0,1.18696520682289,0,0,0,0,0
0,0,0,0.587592595575944,1.18696520682289,1.77932996224805,0,0.13455004964552,0,0,0
0,0,0,0,0,0,0,0,8.53860797178476,0,0
0,0.13455004964552,0,0,0,0,0,0,8.53860797178476,0,0
0.13455004964552,0,0,0,0,0,0,0,8.53860797178476,0,0
0,0,0,0,0,2.3829970197196,0,0,8.53860797178476,0,0
0,0,0,0,0,2.3829970197196,0,0,8.53860797178476,0,0
0,0,0.13455004964552,0,0,0,0,0,8.53860797178476,0,0
0.13455004964552,0.13455004964552,0,0,0,0,0,0,8.53860797178476,0,0
0,0,0.13455004964552,0,0,0,0,0,8.53860797178476,0,0
0,0.13455004964552,0,0,0,0,0,0,8.53860797178476,0,0
0.13455004964552,0.13455004964552,0,0,0,0,0,0,8.53860797178476,0,0
0,0,0,0,0,2.3829970197196,0,0,8.53860797178476,0,0
0,0,0,0,0,2.3829970197196,0,0,8.53860797178476,0,0
0,0,0,0,0,2.3829970197196,0,0,8.53860797178476,0,0
0,0,0,0,0,2.3829970197196,0,0,8.53860797178476,0,0
0,0,0,0,0,2.3829970197196,0,0,8.53860797178476,0,0
0,0,0,0,0,2.3829970197196,0,0,8.53860797178476,0,0
0,0,0,0,0,2.3829970197196,0,0,8.53860797178476,0,0
0,0,0,0,0,2.3829970197196,0,0,8.53860797178476,0,0
0.13455004964552,0,0,0,0,0,0,0,8.53860797178476,0,0
0,0.13455004964552,0,0,0,0,0,0,8.53860797178476,0,0
0,0,0.13455004964552,0,0,0,0,0,8.53860797178476,0,0
0.13455004964552,0.13455004964552,0,0,0,0,0,0,8.53860797178476,0,0
0,0,0,0,0,2.3829970197196,0,0,8.53860797178476,0,0
0,0,0,0,0,2.3829970197196,0,0,8.53860797178476,0,0
0,0,0,0,0,2.3829970197196,0,0,8.53860797178476,0,0
0,0,0,0,0,2.3829970197196,0,0,8.53860797178476,0,0
0,0,0,0,0,2.3829970197196,0,0,8.53860797178476,0,0
0,0.13455004964552,0,0,0,0,0,0,8.53860797178476,0,0
0,0,0.13455004964552,0,0,0,0,0,8.53860797178476,0,0
0.13455004964552,0,0,0,0,0,0,0,8.53860797178476,0,0
0,0.13455004964552,0,0,0,0,0,0,8.53860797178476,0,0
0,0,0,0,0.13455004964552,0,0,0,8.53860797178476,0,0
0.13455004964552,0,0,0,0,0,0,0,8.53860797178476,0,0
0,0,0,0,0,2.3829970197196,0,0,8.53860797178476,0,0
0,0,0,0,0,2.3829970197196,0,0,8.53860797178476,0,0
0,0,0,0,0,2.3829970197196,0,0,8.53860797178476,0,0
0,0,0,0,0,2.3829970197196,0,0,8.53860797178476,0,0
0,0,0,0,0,2.3829970197196,0,0,8.53860797178476,0,0
0,3.21599998293726,0,0,0,0,0,0,0,1.77932996224805,0
3.21599998293726,8.53860797178476,0,0,0,0,0,0,0,2.3829970197196,0
0,0,8.53860797178476,0,0,0,0,0,0,1.18696520682289,0
0,0,8.53860797178476,0,0,0,0,0,0,1.18696520682289,0
0,0,0,0.587592595575944,0,1.18696520682289,0,0,0,1.18696520682289,0
0,2.3829970197196,0,0.13455004964552,0,1.18696520682289,0,0,0,1.18696520682289,0
0,0,3.21599998293726,0.13455004964552,0,1.18696520682289,0,0,0,1.18696520682289,0
0.13455004964552,0,0,0,0.587592595575944,1.18696520682289,0,0,0,1.77932996224805,0
0,2.3829970197196,0,0,0.13455004964552,1.18696520682289,0,0,0,1.77932996224805,0
0,0,0,0.587592595575944,0.587592595575944,1.18696520682289,0,0,0,1.77932996224805,0
0,2.3829970197196,0,0.13455004964552,0.13455004964552,1.18696520682289,0,0,0,1.77932996224805,0
1.77932996224805,0,0,0.13455004964552,0,0,0,0,0,1.77932996224805,0
3.21599998293726,8.53860797178476,0,0,0,0,0,0,0,2.3829970197196,0
0,2.3829970197196,0,0,0.13455004964552,1.18696520682289,0,0,0,1.77932996224805,0
0,0,3.21599998293726,0.13455004964552,0.13455004964552,1.18696520682289,0,0,0,1.18696520682289,0
1.77932996224805,0,0,0.13455004964552,0,0,0,0,0,1.77932996224805,0
3.21599998293726,8.53860797178476,0,0,0,0,0,0,0,2.3829970197196,0
0,0,0,0,0.13455004964552,0,0,0,0,1.77932996224805,0
0,0,8.53860797178476,0,0,0,0,0,0,1.18696520682289,0
0,3.21599998293726,0,0,0,0,0,0,0,1.77932996224805,0
0,0,8.53860797178476,0,0,0,0,0,0,1.18696520682289,0
1.77932996224805,8.53860797178476,0,0,0,1.77932996224805,0,0,0,1.77932996224805,0
0,0,3.21599998293726,0.13455004964552,0,1.18696520682289,0,0,0,1.18696520682289,0
0.13455004964552,0,0,0,0.587592595575944,1.18696520682289,0,0,0,1.77932996224805,0
0,0,0,0.587592595575944,0,0,0.13455004964552,0,0,1.77932996224805,0
1.77932996224805,0,0,0,0,0,0,0,0,1.77932996224805,0
0,0,0,0,0,1.18696520682289,0.13455004964552,0,0,1.18696520682289,0
0,0,0,0.587592595575944,0,1.18696520682289,0,0,0,1.18696520682289,0
0,0,3.21599998293726,0.13455004964552,0,1.18696520682289,0,0,0,1.18696520682289,0
0,0,3.21599998293726,0.13455004964552,0.13455004964552,1.18696520682289,0,0,0,1.18696520682289,0
0,0,0,0,0,0,0,0,8.53860797178476,2.3829970197196,0
0,0,0,0,0,0,0,0,8.53860797178476,2.3829970197196,0
0,0,0,0,0,0,0,0,8.53860797178476,2.3829970197196,0
0,0,0,0,0,0,0,0,8.53860797178476,2.3829970197196,0
0,0,0,0,0,3.21599998293726,0,0,16.2091465964374,1.77932996224805,0
0,0,0,0,0,3.21599998293726,0,0,16.2091465964374,1.77932996224805,0
0,0,0,0,0,3.21599998293726,0,0,16.2091465964374,1.77932996224805,0
0,0,0,0,0,0,0,0,8.53860797178476,2.3829970197196,0
0,0,0,0,0,0,0,0,8.53860797178476,2.3829970197196,0
0,0,0,0,0,0,0,0,8.53860797178476,2.3829970197196,0
0,0,0,0,0,0,0,0,8.53860797178476,2.3829970197196,0
0,0,0,0,0,0,0,0,8.53860797178476,2.3829970197196,0
0,0,0,0,0,0,0,0,8.53860797178476,2.3829970197196,0
0,0,0,0,0,0,0,0,8.53860797178476,2.3829970197196,0
0,0,0,0,0,2.3829970197196,0,0,16.2091465964374,1.77932996224805,0
0,0,0,0,0,3.21599998293726,0,0,16.2091465964374,1.77932996224805,0
0,0,0,0,0,3.21599998293726,0,0,16.2091465964374,1.77932996224805,0
0,0,0,0,0,3.21599998293726,0,0,16.2091465964374,1.77932996224805,0
0,0,0,0,0,0,0,0,8.53860797178476,2.3829970197196,0
0,0,0,0,0,0,0,0,8.53860797178476,2.3829970197196,0
0,0,0,0,0,0,0,0,8.53860797178476,2.3829970197196,0
0,0,0,0,0,0,0,0,8.53860797178476,2.3829970197196,0
0,0,0,0,0,0,0,0,8.53860797178476,2.3829970197196,0
0,0,0,0,0,0,0,0,8.53860797178476,2.3829970197196,0
0,0,0,0,0,2.3829970197196,0,0,16.2091465964374,1.77932996224805,0
0,0,0,0,0,2.3829970197196,0,0,16.2091465964374,1.77932996224805,0
0,0,0,0,0,3.21599998293726,0,0,16.2091465964374,1.77932996224805,0
0,0,0,0,0,0,0,0,8.53860797178476,2.3829970197196,0
0,0,0,0,0,0,0,0,8.53860797178476,2.3829970197196,0
0,0,0,0,0,0,0,0,8.53860797178476,2.3829970197196,0
0,0,0,0,0,2.3829970197196,0,0,16.2091465964374,1.77932996224805,0
0,0,0,0,0,3.21599998293726,0,0,16.2091465964374,1.77932996224805,0
