"a.star","b.star","c.star","d.star","e.star","f.star","g.star","h.star","i.star","j.star","k.star"
0,0,3.25422959466486,0,0,0,0,0,0,0,0
0,0,0,0,0.843905891770168,0,0,0,0,0,0
0,0,3.25422959466486,0,0.220423650136604,0,0,0,0,0,0
0,0,0,0.843905891770168,0.843905891770168,0,0,0,0,0,0
0,0,3.25422959466486,0,0,0.843905891770168,0,0,0,0,0
0,0,3.25422959466486,0,0.843905891770168,0.843905891770168,0,0,0,0,0
0,0,3.25422959466486,0.220423650136604,0.843905891770168,1.52841839303296,0,0,0,0,0
1.52841839303296,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.843905891770168,0,0,0,0,0,0
0.843905891770168,0,0,0,0.843905891770168,0,0,0,0,0,0
3.25422959466486,8.57683758351236,0,0,0,0,0,0,0,0,0
0,0,0,0.843905891770168,0,1.52841839303296,0,0,0,0,0
0,0,3.25422959466486,0.220423650136604,0,1.52841839303296,0,0,0,0,0
2.40316910587547,8.57683758351236,0,0,0,1.52841839303296,0,0,0,0,0
0,0,3.25422959466486,0,0.843905891770168,0.843905891770168,0,0,0,0,0
2.40316910587547,8.57683758351236,0,0,0,1.52841839303296,0,0,0,0,0
0,3.25422959466486,0,0,0,0,0,0,0,0,0
0,0,0,0,0.843905891770168,0,0,0.220423650136604,0,0,0
0.843905891770168,0,0,0,0.843905891770168,0,0,0.220423650136604,0,0,0
0,0,3.25422959466486,0,0.220423650136604,0,0,0,0,0,0
0,0,3.25422959466486,0.220423650136604,0.220423650136604,0,0,0,0,0,0
0,0,3.25422959466486,0,0,0.843905891770168,0,0,0,0,0
0,3.25422959466486,0,0.220423650136604,0,1.52841839303296,0,0,0,0,0
0,0,3.25422959466486,0.220423650136604,0,1.52841839303296,0,0,0,0,0
2.40316910587547,8.57683758351236,0,0,0,1.52841839303296,0,0,0,0,0
0,0,3.25422959466486,0,0,0,0,0,0,0,0
0,0,3.25422959466486,0,0.220423650136604,0,0,0,0,0,0
3.25422959466486,8.57683758351236,0,0,0,0,0,0,0,0,0
0,3.25422959466486,0,0.220423650136604,0,1.52841839303296,0,0,0,0,0
0,0,3.25422959466486,0.220423650136604,0,1.52841839303296,0,0,0,0,0
0,0,0,0,1.52841839303296,1.52841839303296,0,0.220423650136604,0,0,0
0,0,3.25422959466486,0.220423650136604,0.843905891770168,1.52841839303296,0,0,0,0,0
0,0,0,0,0.220423650136604,0,0,0,8.57683758351236,0,0
0.220423650136604,0.220423650136604,0,0,0,0,0,0,8.57683758351236,0,0
0.220423650136604,0.220423650136604,0,0,0,0,0,0,8.57683758351236,0,0
0,0,0,0,0,1.97051553392432,0,0,8.57683758351236,0,0
0,0,0,0,0,1.97051553392432,0,0,8.57683758351236,0,0
0,0,0,0,0,1.97051553392432,0,0,8.57683758351236,0,0
0,0,0,0,0,1.97051553392432,0,0,8.57683758351236,0,0
0,0.220423650136604,0,0,0,0,0,0,8.57683758351236,0,0
0,0,0.220423650136604,0,0,0,0,0,8.57683758351236,0,0
0,0,0,0,0.220423650136604,0,0,0,8.57683758351236,0,0
0,0,0,0,0,1.97051553392432,0,0,8.57683758351236,0,0
0,0,0,0,0,1.97051553392432,0,0,8.57683758351236,0,0
0,0,0,0,0,1.97051553392432,0,0,8.57683758351236,0,0
0,0,0,0,0,1.97051553392432,0,0,8.57683758351236,0,0
0.220423650136604,0.220423650136604,0,0,0,0,0,0,8.57683758351236,0,0
0,0.220423650136604,0,0,0,0,0,0,8.57683758351236,0,0
0,0,0,0,0,0,0,0,8.57683758351236,0,0
0.220423650136604,0.220423650136604,0,0,0,0,0,0,8.57683758351236,0,0
0.220423650136604,0,0,0,0,0,0,0,8.57683758351236,0,0
0,0,0,0,0,1.97051553392432,0,0,8.57683758351236,0,0
0,0,0,0,0,1.97051553392432,0,0,8.57683758351236,0,0
0,0,0,0,0,1.97051553392432,0,0,8.57683758351236,0,0
0,0.220423650136604,0,0,0,0,0,0,8.57683758351236,0,0
0.220423650136604,0.220423650136604,0,0,0,0,0,0,8.57683758351236,0,0
0,0,0.220423650136604,0,0,0,0,0,8.57683758351236,0,0
0.220423650136604,0.220423650136604,0,0,0,0,0,0,8.57683758351236,0,0
0,0.220423650136604,0,0,0,0,0,0,8.57683758351236,0,0
0,0,0,0,0,1.97051553392432,0,0,8.57683758351236,0,0
0,0,0,0,0,1.97051553392432,0,0,8.57683758351236,0,0
0,0,0,0,0,1.97051553392432,0,0,8.57683758351236,0,0
0,0,0,0,0,1.97051553392432,0,0,8.57683758351236,0,0
0,0,0,0,0,1.97051553392432,0,0,8.57683758351236,0,0
0,0,0,0,0,1.97051553392432,0,0,8.57683758351236,0,0
0,0,0,0,0,1.97051553392432,0,0,8.57683758351236,0,0
0,0,0,0,0,1.97051553392432,0,0,8.57683758351236,0,0
0,0,3.25422959466486,0,0,0,0,0,0,1.52841839303296,0
1.97051553392432,8.57683758351236,0,0,0,1.52841839303296,0,0,0,1.52841839303296,0
1.52841839303296,0,0,0.220423650136604,0,0,0,0,0,1.52841839303296,0
0,0,0,0,0.220423650136604,0,0.220423650136604,0,0,1.97051553392432,0
1.52841839303296,0,0,0,0,0,0,0,0,1.52841839303296,0
3.25422959466486,8.57683758351236,0,0,0,0,0,0,0,2.40316910587547,0
0,0,3.25422959466486,0,0,0,0,0,0,1.52841839303296,0
3.25422959466486,8.57683758351236,0,0,0,0,0,0,0,2.40316910587547,0
0,0,3.25422959466486,0,0,0,0,0,0,1.52841839303296,0
1.97051553392432,8.57683758351236,0,0,0,1.52841839303296,0,0,0,1.52841839303296,0
0,0,0,0.843905891770168,0,1.52841839303296,0,0,0,0.843905891770168,0
0,2.40316910587547,0,0.220423650136604,0,1.52841839303296,0,0,0,1.52841839303296,0
0,0,3.25422959466486,0,0.220423650136604,1.52841839303296,0,0,0,0.843905891770168,0
0,0,3.25422959466486,0,0.220423650136604,1.52841839303296,0,0,0,0.843905891770168,0
0.843905891770168,0,0,0.220423650136604,0.843905891770168,1.52841839303296,0,0,0,1.52841839303296,0
1.97051553392432,8.57683758351236,0,0,0,1.52841839303296,0,0,0,1.52841839303296,0
0,0,0,0,0,0,0,0,0,1.52841839303296,0
0,0,3.25422959466486,0,0,0,0,0,0,1.52841839303296,0
0,0,3.25422959466486,0,0,0,0,0,0,1.52841839303296,0
0,3.25422959466486,0,0,0,0,0,0,0,1.97051553392432,0
0,0,3.25422959466486,0,0,0,0,0,0,1.52841839303296,0
0,2.40316910587547,0,0,0,1.52841839303296,0,0,0,1.52841839303296,0
0,0,3.25422959466486,0.220423650136604,0.220423650136604,1.52841839303296,0,0,0,0.843905891770168,0
3.25422959466486,8.57683758351236,0,0,0,0,0,0,0,2.40316910587547,0
