"a","b","c","d","e","f","g","h","i","j","k","l","m","n","o","p","q","r","richness","a.star","b.star","c.star","d.star","e.star","f.star","g.star","h.star","i.star","j.star","k.star","l.star","m.star","n.star","o.star","p.star","q.star","r.star","feasible.and.stable","state_idx"
0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2,0,4.83400462029432e-10,0,0,4320.70518641736,0,0,0.000902709242785847,0,0,29175.9063160396,0,0,0,0,0,0,0,NA,4094
1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,3293.49134627729,0,0,0,0,0,0,0.000273185266516739,0,0,0,0,0,0,0,0,0,0,NA,4225
1,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,2,0,4.97461186269411e-10,0,0,4320.7423868809,0,0,0,0,0,29175.5497066688,0,0,0,0,0,0,0,NA,5979
1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,2,0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,6967
1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,2,0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,8539
1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,3293.49136714336,0,0,0,0,0,0,0.000260647007567642,0,0,0,0,0,0,0,0,0,0,NA,8837
1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,2,0,4146.17263861627,0,0,0,0,0,0.0359896161943532,0,0,0,0,0,0,0,0,0,0,NA,9155
0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,2,0,0,0,0,4311.07543085123,0,0,0,0,0,29270.8900033892,0,0,0,0,0,0,0,NA,10036
0,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,2,0,6.01945308763852e-10,0,0,4320.98132202098,0,0,0.000876726005986279,0,0,29173.1829958616,0,0,0,0,0,0,0,NA,10166
0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3185.12800087554,0,0,0,0,NA,10600
1,0,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,2,0,0,0,0,4309.39983483495,0,0,0,0,0,29287.4139439052,0,0,0,0,0,0,0,NA,11577
1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,2,0,0,0,0,4309.44606002471,0,0,0.000157540248493329,0,0,29286.9562999741,0,0,0,0,0,0,0,NA,12217
0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,6.15326564345759,0,0,0,0,0,3183.32411821432,0,0,0,0,NA,13280
0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,4311.05863201384,0,0,0.000446833209417607,0,0,29271.0505647359,0,0,0,0,0,0,0,NA,13528
1,0,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,2,0,0,0,0,4309.3865499122,0,0,0,0,0,29287.54495166,0,0,0,0,0,0,0,NA,14133
0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,2,0,0,0,0,4311.07209909959,0,0,0,0,0,29270.9228600325,0,0,0,0,0,0,0,NA,14204
1,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,3293.49137735447,0,0,0,0,0,0,0.000254511229754357,0,0,0,0,0,0,0,0,0,0,NA,15045
0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,2,0,0,0,0,4311.05854959525,0,0,0.000442451385108354,0,0,29271.0514275655,0,0,0,0,0,0,0,NA,16120
1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,2,0,6.50236671327477e-10,0,0,4321.08054545497,0,0,0.000714863897862866,0,0,29172.206167829,0,0,0,0,0,0,0,NA,16315
0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,2,0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,16990
1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,2,0,5.44116108972167e-10,0,0,4320.85352608566,0,0,0.000707084208656035,0,0,29174.4454286987,0,0,0,0,0,0,0,NA,20223
0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,2,0,4.79878503885271e-10,0,0,4320.69617235152,0,0,0.000866104261761855,0,0,29175.9956426268,0,0,0,0,0,0,0,NA,20438
0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,21030
0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,2,0,0,2593.22587484178,0,0,0,0,69.274864190292,0,0,0,0,0,0,0,0,0,0,NA,21188
0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,2,0,4.99902448612847e-10,0,0,4320.7470151896,0,0,0.000868155386759427,0,0,29175.4941404903,0,0,0,0,0,0,0,NA,21662
1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,2,0,0,0,0,4309.41424617577,0,0,0,0,0,29287.2718280726,0,0,0,0,0,0,0,NA,22141
1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,3293.49139939733,0,0,0,0,0,0,0.000241265843543868,0,0,0,0,0,0,0,0,0,0,NA,23029
1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,3293.49139935524,0,0,0,0,0,0,0.00024129113937475,0,0,0,0,0,0,0,0,0,0,NA,23037
1,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,2,0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,23127
1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,2,0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,23387
0,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,3,0,4056.57234555294,0,0,1218.64018237105,0,0,0.0188407486789562,0,0,0,0,0,0,0,0,0,0,NA,23538
1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,0,0,0,2,0,4.99425503265121e-10,0,0,4320.7461049815,0,0,0.000703271144192106,0,0,29175.5050013994,0,0,0,0,0,0,0,NA,23987
1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,2,0,6.19678867259156e-10,0,0,4321.01873102035,0,0,0.000704859773149485,0,0,29172.8159805015,0,0,0,0,0,0,0,NA,26099
1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,2,0,0,0,0,4309.417649029,0,0,0,0,0,29287.2382712093,0,0,0,0,0,0,0,NA,26137
0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,6.24985890727517,0,0,0,0,0,3183.29580118258,0,0,0,0,NA,26784
0,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3185.12800087554,0,0,0,0,NA,26924
1,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,2,0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,27187
0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,27242
1,0,0,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,2,0,0,0,0,4309.4152917715,0,0,0.000151784014705821,0,0,29287.2597835418,0,0,0,0,0,0,0,NA,29937
1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,0,0,0,2,0,0,0,0,4309.3753411013,0,0,0,0,0,29287.6554860506,0,0,0,0,0,0,0,NA,30045
0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,2,0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,30750
0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,2,0,4146.17121938323,0,0,0,0,0,0.0434303282608869,0,0,0,0,0,0,0,0,0,0,NA,31470
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,32783
1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,33293
0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,606.289892183099,0,0,0,0,0,0,0,0,0,NA,33632
1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,2,0,5.24025955588715e-10,0,0,4320.80742783897,0,0,0,0,0,29174.9081869067,0,0,0,0,0,0,0,NA,34427
1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,35147
0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,3,0,4056.5722794354,0,0,1218.63960880278,0,0,0.0194098224977274,0,0,0,0,0,0,0,0,0,0,NA,37110
1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,3,0,4056.57272813385,0,0,1218.64350125189,0,0,0.0155478739976467,0,0,0,0,0,0,0,0,0,0,NA,37563
0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,37710
0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,2,0,5.13532404861234e-10,0,0,4320.78208833761,0,0,0,0,0,29175.1581185945,0,0,0,0,0,0,0,NA,38010
0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,2,0,0,0,0,4311.1918517777,0,0,0.000489758422979216,0,0,29269.7363036446,0,0,0,0,0,0,0,NA,38288
0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,2,0,0,0,0,4311.19415860632,0,0,0.000466015466945933,0,0,29269.7138255771,0,0,0,0,0,0,0,NA,38876
1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,38979
1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,38985
0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,39278
1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,39805
0,1,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,2,0,5.03782496774157e-10,0,0,4320.75813486661,0,0,0,0,0,29175.3943793171,0,0,0,0,0,0,0,NA,40754
0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,2,0,0,0,0,4311.06823454238,0,0,0.000442405596364676,0,0,29270.9559183291,0,0,0,0,0,0,0,NA,42132
1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,3293.4913756554,0,0,0,0,0,0,0.000255532189530915,0,0,0,0,0,0,0,0,0,0,NA,43461
0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,2,0,0,0,0,6323.26603645127,0,0,0,0,0,0,0,0,408.737958222395,0,0,0,0,NA,43600
1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,2,0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,43603
1,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,3293.49138216694,0,0,0,0,0,0,0.000251619451256382,0,0,0,0,0,0,0,0,0,0,NA,43677
0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,6.71662299810838,0,0,0,0,0,3183.15896587652,0,0,0,0,NA,43712
0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,2,0,4146.17088732,0,0,0,0,0,0.0451712593206369,0,0,0,0,0,0,0,0,0,0,NA,45446
1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,45689
0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,0,2,0,6.54493860233128e-10,0,0,4321.08870904194,0,0,0.000861122401361637,0,0,29172.1239768245,0,0,0,0,0,0,0,NA,46518
0,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,2,0,7.03895895083986e-10,0,0,4321.18442185602,0,0,0,0,0,29171.1897602828,0,0,0,0,0,0,0,NA,46646
0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,3,0,4056.57243627067,0,0,1218.64096934549,0,0,0.0180599409022658,0,0,0,0,0,0,0,0,0,0,NA,47614
0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,2,0,0,0,0,4311.07397863506,0,0,0,0,0,29270.9043246697,0,0,0,0,0,0,0,NA,48188
0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,2,0,6.67706965585436e-10,0,0,4321.11451793899,0,0,0.000858428723606301,0,0,29171.8694447585,0,0,0,0,0,0,0,NA,49078
1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,2,0,7.3629947803347e-10,0,0,4321.24195988711,0,0,0.00070173891795392,0,0,29170.6142250207,0,0,0,0,0,0,0,NA,49087
1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,2,0,4146.1727446971,0,0,0,0,0,0.0354334587974824,0,0,0,0,0,0,0,0,0,0,NA,49351
1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,3,0,4056.57277958502,0,0,1218.64394758957,0,0,0.0151050336744493,0,0,0,0,0,0,0,0,0,0,NA,50171
0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,2,0,0,0,0,4311.20238376977,0,0,0,0,0,29269.6380338848,0,0,0,0,0,0,0,NA,52284
1,0,1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,2,0,0,0,0,4309.40365248777,0,0,0,0,0,29287.3762965505,0,0,0,0,0,0,0,NA,52509
1,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,53597
0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,53602
0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,7206.00266662613,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,53852
0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,3,0,4056.57238924183,0,0,1218.64056137129,0,0,0.0184647182625008,0,0,0,0,0,0,0,0,0,0,NA,54014
0,1,1,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,2,0,4146.17055542509,0,0,0,0,0,0.0469113078762674,0,0,0,0,0,0,0,0,0,0,NA,54158
1,0,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,2,0,0,0,0,4309.40886398739,0,0,0,0,0,29287.3249039281,0,0,0,0,0,0,0,NA,55069
1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,2,0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,55327
0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0,2,0,0,0,0,7205.94076950729,0,0,0.054153064267909,0,0,0,0,0,0,0,0,0,0,NA,55548
1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,2,0,4146.17296798469,0,0,0,0,0,0.0342628134144089,0,0,0,0,0,0,0,0,0,0,NA,55719
0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,2,0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,56158
1,1,0,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,2,0,4146.17276289017,0,0,0,0,0,0.0353380767613317,0,0,0,0,0,0,0,0,0,0,NA,56267
0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,3,0,4056.57234560632,0,0,1218.64018283416,0,0,0.0188402891980295,0,0,0,0,0,0,0,0,0,0,NA,56314
1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,57643
1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,57661
1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,57865
1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1,3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,60165
1,0,1,1,1,0,0,1,0,0,1,1,0,1,1,1,0,0,2,0,0,0,0,4309.40089755687,0,0,0.000150777919810202,0,0,29287.4017419795,0,0,0,0,0,0,0,NA,60573
1,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,1,3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,62277
0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,2,0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,64030
1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,65889
0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,131.674451645972,0,0,0,0,0,21699.59550018,0,NA,66598
1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,9.11548071182999e-05,0,0,103.546751660197,0,0,0,0,0,21699.6764142514,0,NA,66777
1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,132.957403111889,0,0,0,0,0,21699.5918088846,0,NA,66913
0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0.000120342690333169,0,0,190.702595717563,0,0,0,0,0,21699.4256382088,0,NA,67048
0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,131.69806574385,0,0,0,0,0,21699.5954322378,0,NA,67078
0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.000120192178529342,0,0,0,0,0,0,0,0,21699.97428049,0,NA,67970
0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.000118605174309322,0,0,0,0,0,0,0,0,21699.9742806992,0,NA,68088
0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,100.187298723249,0,0,0,0,0,21699.6860914009,0,NA,68926
1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,8.83648419089596e-05,0,0,101.621181355488,0,0,0,0,0,21699.6819544841,0,NA,69301
0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0.00012304103390315,0,0,188.031237550189,0,0,0,0,0,21699.4333248328,0,NA,69312
0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,69688
1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,69719
1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,9.08483028331595e-05,0,0,0,0,0,0,0,0,21699.9742843595,0,NA,70585
1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,8.60461782016547e-05,0,0,100.726472635559,0,0,0,0,0,21699.6845288583,0,NA,71165
1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,8.91669522785574e-05,0,0,0,0,0,0,0,0,21699.9742845812,0,NA,72115
1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,72497
0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.000110942306833266,0,0,0,0,0,0,0,0,21699.9742817097,0,NA,72604
0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.000106278161429455,0,0,0,0,0,0,0,0,21699.9742823248,0,NA,72638
1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,8.58074032804578e-05,0,0,96.6880550577743,0,0,0,0,0,21699.6961473147,0,NA,72895
0,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0.000104524447706007,0,0,100.312598902575,0,0,0,0,0,21699.6857171307,0,NA,72926
1,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,99.5735722038242,0,0,0,0,0,21699.6878570811,0,NA,73237
1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,9.01897108326682e-05,0,0,114.26964566243,0,0,0,0,0,21699.6455641823,0,NA,73411
0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,74580
1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,8.9306432355221e-05,0,0,108.734020906389,0,0,0,0,0,21699.6614906055,0,NA,74979
0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,96.630513933067,0,0,0,0,0,21699.6963241736,0,NA,75126
0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,118.465528258682,0,0,0,0,0,21699.6335041521,0,NA,75278
1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,8.96583926905244e-05,0,0,0,0,0,0,0,0,21699.9742845164,0,NA,75983
1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,76083
0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,76108
1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,8.6399996768513e-05,0,0,0,0,0,0,0,0,21699.9742849461,0,NA,76767
1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,2,0,0,0,0,0,0,0,8.59440566828614e-05,0,0,94.5330429197539,0,0,0,0,0,21699.702347169,0,NA,77819
1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,78091
1,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,78141
0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0.000105823013772114,0,0,100.405870128898,0,0,0,0,0,21699.6854486195,0,NA,79352
1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,79913
1,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,8.72253899892162e-05,0,0,0,0,0,0,0,0,21699.9742848372,0,NA,80085
1,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,8.9506974739213e-05,0,0,0,0,0,0,0,0,21699.9742845364,0,NA,80089
0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,80136
0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0.000106130110290123,0,0,116.581919383855,0,0,0,0,0,21699.6389094793,0,NA,81386
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,81940
0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,130.399796099281,0,0,0,0,0,21699.5991675961,0,NA,83014
