"a.star","b.star","c.star","d.star","e.star","f.star","g.star","h.star","i.star","j.star","k.star","l.star","m.star","n.star","o.star","p.star","q.star","r.star"
0,0,0,0,13010.681138058,0,0,67.0934111584587,0,0,0,0,0,0,0,0,0,0
0,2140.17120370707,0,0,0,0,0,67.0934111584587,0,0,0,0,0,0,0,0,0,0
2140.17120370707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2140.17120370707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4233.9299896972,0,0,0,0,0,67.0934111584587,0,0,0,0,0,0,0,0,0,0
0,4233.9299896972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2140.17120370707,0,0,0,0,0,67.0934111584587,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4233.9299896972,0,0,0,0,0,28296.551341427,0,0,0,0,0,0,0
0,2140.17120370707,0,0,2140.17120370707,0,0,67.0934111584587,0,0,0,0,0,0,0,0,0,0
0,2140.17120370707,0,0,2140.17120370707,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4233.9299896972,0,0,0,0,0,67.0934111584587,0,0,0,0,0,0,0,0,0,0
0,4.8174207109511e-05,0,0,4233.9299896972,0,0,0.00758428381806634,0,0,28296.551341427,0,0,0,0,0,0,0
0,0,0,0,4233.9299896972,0,0,0.00758428381806634,0,0,28296.551341427,0,0,0,0,0,0,0
0,2140.17120370707,0,0,2140.17120370707,0,0,0.00758428381806634,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4233.9299896972,0,0,0.00758428381806634,0,0,28296.551341427,0,0,0,0,0,0,0
0,0,0,0,4233.9299896972,0,0,0,0,0,28296.551341427,0,0,0,0,0,0,0
0,0,0,0,4233.9299896972,0,0,0.00758428381806634,0,0,28296.551341427,0,0,0,0,0,0,0
2140.17120370707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.8174207109511e-05,0,0,4233.9299896972,0,0,0.00758428381806634,0,0,28296.551341427,0,0,0,0,0,0,0
0,0,0,0,4233.9299896972,0,0,0.00758428381806634,0,0,28296.551341427,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,67.0934111584587,0,0,0,0,0,13010.681138058,0
0,0,0,0,0,0,0,0,0,0,67.0934111584587,0,0,0,0,0,13010.681138058,0
0,0,0,0,0,0,0,0.00758428381806634,0,0,2140.17120370707,0,0,0,0,0,13010.681138058,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8236251892,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8236251892,0
0,0,0,0,0,0,0,0,0,0,67.0934111584587,0,0,0,0,0,21699.8236251892,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8236251892,0
0,0,0,0,0,0,0,0.00758428381806634,0,0,0,0,0,0,0,0,21699.8236251892,0
0,0,0,0,0,0,0,4.8174207109511e-05,0,0,67.0934111584587,0,0,0,0,0,21699.8236251892,0
0,0,0,0,0,0,0,0,0,0,67.0934111584587,0,0,0,0,0,13010.681138058,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8236251892,0
0,0,0,0,0,0,0,0.00758428381806634,0,0,0,0,0,0,0,0,21699.8236251892,0
0,0,0,0,0,0,0,0.00758428381806634,0,0,0,0,0,0,0,0,21699.8236251892,0
0,0,0,0,0,0,0,0,0,0,67.0934111584587,0,0,0,0,0,21699.8236251892,0
0,0,0,0,0,0,0,0.00758428381806634,0,0,0,0,0,0,0,0,21699.8236251892,0
0,0,0,0,0,0,0,4.8174207109511e-05,0,0,0,0,0,0,0,0,21699.8236251892,0
0,0,0,0,0,0,0,4.8174207109511e-05,0,0,0,0,0,0,0,0,21699.8236251892,0
0,0,0,0,0,0,0,4.8174207109511e-05,0,0,0,0,0,0,0,0,21699.8236251892,0
0,0,0,0,0,0,0,4.8174207109511e-05,0,0,67.0934111584587,0,0,0,0,0,13010.681138058,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8236251892,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8236251892,0
0,0,0,0,0,0,0,0,0,0,67.0934111584587,0,0,0,0,0,13010.681138058,0
0,0,0,0,0,0,0,4.8174207109511e-05,0,0,0,0,0,0,0,0,21699.8236251892,0
0,0,0,0,0,0,0,0.00758428381806634,0,0,0,0,0,0,0,0,21699.8236251892,0
0,0,0,0,0,0,0,0.00758428381806634,0,0,0,0,0,0,0,0,21699.8236251892,0
0,0,0,0,0,0,0,0,0,0,67.0934111584587,0,0,0,0,0,21699.8236251892,0
0,4233.9299896972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13010.681138058
0,4.8174207109511e-05,0,0,4233.9299896972,0,0,0,0,0,28296.551341427,0,0,0,0,0,0,0
0,0,0,0,4233.9299896972,0,0,0.00758428381806634,0,0,28296.551341427,0,0,0,0,0,0,4.8174207109511e-05
0,4233.9299896972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4233.9299896972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4233.9299896972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2140.17120370707,0,0,2140.17120370707,0,0,67.0934111584587,0,0,0,0,0,0,0,0,0,0
0,4.8174207109511e-05,0,0,13010.681138058,0,0,0.00758428381806634,0,0,28296.551341427,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.00758428381806634,0,0,0,0,0,0,0,0,0,13010.681138058
0,4233.9299896972,0,0,0,0,0,67.0934111584587,0,0,0,0,0,0,0,0,0,0
0,0,0,0,13010.681138058,0,0,0.00758428381806634,0,0,0,0,0,0,0,0,0,13010.681138058
0,0,0,0,0,0,0,0.00758428381806634,0,0,0,0,0,0,0,0,0,13010.681138058
0,4.8174207109511e-05,0,0,4233.9299896972,0,0,0,0,0,28296.551341427,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.00758428381806634,0,0,28296.551341427,0,0,0,0,0,0,2140.17120370707
0,2140.17120370707,0,0,2140.17120370707,0,0,67.0934111584587,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,28296.551341427,0,0,0,0,0,0,2140.17120370707
0,0,0,0,4233.9299896972,0,0,0,0,0,28296.551341427,0,0,0,0,0,0,4.8174207109511e-05
0,4.8174207109511e-05,0,0,4233.9299896972,0,0,0.00758428381806634,0,0,28296.551341427,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.00758428381806634,0,0,2140.17120370707,0,0,0,0,0,13010.681138058,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8236251892,0
0,0,0,0,0,0,0,4.8174207109511e-05,0,0,67.0934111584587,0,0,0,0,0,13010.681138058,0
0,0,0,0,0,0,0,4.8174207109511e-05,0,0,67.0934111584587,0,0,0,0,0,13010.681138058,0
0,0,0,0,0,0,0,0.00758428381806634,0,0,2140.17120370707,0,0,0,0,0,13010.681138058,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8236251892,0
0,0,0,0,0,0,0,0,0,0,67.0934111584587,0,0,0,0,0,13010.681138058,0
0,4233.9299896972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4.8174207109511e-05,0,0,0,0,0,0,0,0,21699.8236251892,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8236251892,0
0,0,0,0,0,0,0,4.8174207109511e-05,0,0,0,0,0,0,0,0,21699.8236251892,0
0,0,0,0,0,0,0,4.8174207109511e-05,0,0,2140.17120370707,0,0,0,0,0,13010.681138058,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8236251892,0
0,0,0,0,0,0,0,4.8174207109511e-05,0,0,0,0,0,0,0,0,21699.8236251892,0
0,0,0,0,0,0,0,0,0,0,2140.17120370707,0,0,0,0,0,13010.681138058,0
0,0,0,0,0,0,0,4.8174207109511e-05,0,0,0,0,0,0,0,0,21699.8236251892,0
0,4233.9299896972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2140.17120370707,0,0,0,0,0,13010.681138058,0
0,0,0,0,0,0,0,4.8174207109511e-05,0,0,67.0934111584587,0,0,0,0,0,13010.681138058,0
0,0,0,0,0,0,0,0,0,0,67.0934111584587,0,0,0,0,0,13010.681138058,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8236251892,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8236251892,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8236251892,0
0,0,0,0,0,0,0,4.8174207109511e-05,0,0,67.0934111584587,0,0,0,0,0,13010.681138058,0
