"a","b","c","d","e","f","g","h","i","j","k","l","m","n","o","p","q","r","richness","a.star","b.star","c.star","d.star","e.star","f.star","g.star","h.star","i.star","j.star","k.star","l.star","m.star","n.star","o.star","p.star","q.star","r.star","feasible.and.stable","state_idx"
0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,34910.5851938897,0,0,0,0,0,0,1207.69380190993,NA,132386
0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,3,0,4056.57267501078,0,0,1218.64304041051,0,0,0.0160051043546561,0,0,0,0,0,0,0,0,0,0,NA,137406
1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,5490.89475352768,0,0,0.000308017146278476,0,0,0,0,0,0,0,0,0,4574.09666127107,NA,137433
1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,3,0,4056.57299248083,0,0,1218.64579445528,0,0,0.0132726392681796,0,0,0,0,0,0,0,0,0,0,NA,137471
0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,2,0,7.5652265166322e-10,0,0,4321.27737951129,0,0,0.000757314362475692,0,0,29170.2642322726,0,0,0,0,0,0,0,NA,138742
0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8341.71772714368,NA,141604
1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0.000112605440172823,0,0,34893.1542468526,0,0,0,0,0,0,1211.74448909384,NA,149161
1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,34893.1259569667,0,0,0,0,0,0,1211.75110161537,NA,163593
1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8341.71772714368,NA,165993
0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,1,2,0,7.12317377832778e-10,0,0,4321.19853508761,0,0,0.000811770814174651,0,0,29171.0412842358,0,0,0,0,0,0,0,NA,167602
0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,2,0,0,0,0,4311.61814180016,0,0,0,0,0,29265.53794047,0,0,0,0,0,0,2.38439355516041e-08,NA,169008
0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,1,2,0,0,0,0,4311.62048101207,0,0,0,0,0,29265.5148717102,0,0,0,0,0,0,2.40788850269674e-08,NA,171376
1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,2,0,4146.17373246925,0,0,0,0,0,0.0302547968428351,0,0,0,0,0,0,0,0,0,0,NA,172431
0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,34893.1453340387,0,0,0,0,0,0,1211.74660097191,NA,175400
1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0.000168015818204692,0,0,0,0,0,0,0,0,0,8341.71766935773,NA,176877
1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0.000108773517237441,0,0,34893.1469305677,0,0,0,0,0,0,1211.74618984278,NA,182221
1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,2,0,8.95898499377359e-10,0,0,4321.50301299679,0,0,0,0,0,29168.0473633178,0,0,0,0,0,0,0,NA,183359
0,0,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0,1,2,0,0,0,0,5490.894697628,0,0,0.000348019629441323,0,0,0,0,0,0,0,0,0,4574.09668667153,NA,185268
1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,2,0,0,0,0,5490.89518395247,0,0,0,0,0,0,0,0,0,0,0,0,4574.09646568874,NA,188529
0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,1,0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,189282
0,1,0,1,1,0,1,1,0,0,1,0,0,1,1,1,0,1,2,0,8.71074684495686e-10,0,0,4321.46410572171,0,0,0.000768731103266066,0,0,29168.4223427137,0,0,0,0,0,0,0,NA,189658
1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,0,1,2,0,1.0282529829776e-09,0,0,4321.68828908018,0,0,0.000634026392664294,0,0,29166.2126586949,0,0,0,0,0,0,0,NA,189919
1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,2,0,1.04868432202462e-09,0,0,4321.71516098102,0,0,0.000633193506169163,0,0,29165.94761784,0,0,0,0,0,0,0,NA,192479
1,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,2,0,0,0,0,0,0,0,0.000107382192294898,0,0,34893.126269796,0,0,0,0,0,0,1211.7509891625,NA,194505
1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,2,0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,194683
1,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,2,0,0,0,0,5490.89518395247,0,0,0,0,0,0,0,0,0,0,0,0,4574.09646568874,NA,194873
0,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,2,0,4146.17267263129,0,0,0,0,0,0.0358112832943967,0,0,0,0,0,0,0,0,0,0,NA,195298
0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,9.86520900878676e-05,0,0,0,0,0,0,0,0,21699.9742833304,0,NA,197044
1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,197437
0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,9.97788428538281e-05,0,0,150.380383047538,0,0,0,0,0,21699.5416654554,0,NA,198354
0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,5575.89534098442,0,0,0,0,0,21683.8489851441,0,NA,199778
1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,201507
0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,207672
1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,209239
0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0.000102637125435346,0,0,0,0,0,0,0,0,21699.9742828049,0,NA,215240
0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,1,1,2,0,0,0,0,0,0,0,9.61477964348346e-05,0,0,112.115742676132,0,0,0,0,0,21699.6517603212,0,NA,216280
0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0.000100248414054208,0,0,0,0,0,0,0,0,21699.9742831199,0,NA,219776
0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,110.364975722073,0,0,0,0,0,21699.6568100531,0,NA,220984
0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,223254
0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,1,1,0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,223846
0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1,2,0,0,0,0,0,0,0,9.18324096590891e-05,0,0,103.182631278569,0,0,0,0,0,21699.677461738,0,NA,226448
0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,2,0,0,0,0,0,0,0,9.17257730618418e-05,0,0,103.355376001267,0,0,0,0,0,21699.6769647648,0,NA,226512
1,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,228105
1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,231517
0,1,1,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,5562.52868090425,0,0,0,0,0,21683.887821433,0,NA,235342
1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,8.84996984872539e-05,0,0,0,0,0,0,0,0,21699.9742846692,0,NA,235723
0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,239662
0,0,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,9.57063766668585e-05,0,0,0,0,0,0,0,0,21699.9742837189,0,NA,244204
1,1,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,148.652427424104,0,0,0,0,0,21699.5466504605,0,NA,245067
1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,246615
1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,8.13102781570956e-05,0,0,0,0,0,0,0,0,21699.9742856173,0,NA,250021
1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,8.3392605310798e-05,0,0,0,0,0,0,0,0,21699.9742853427,0,NA,250243
1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,8.2930206000855e-05,0,0,0,0,0,0,0,0,21699.9742854036,0,NA,252585
1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,2,0,0,0,0,0,0,0,7.79898388806373e-05,0,0,119.307315011271,0,0,0,0,0,21699.6310719595,0,NA,257687
1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,2,0,0,0,0,0,0,0,7.76251539458456e-05,0,0,96.1466032928944,0,0,0,0,0,21699.6977061287,0,NA,257749
0,1,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,9.42922549460426e-05,0,0,0,0,0,0,0,0,21699.9742839053,0,NA,258478
1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,110.848573477713,0,0,0,0,0,21699.6554187176,0,NA,261133
