"a.star","b.star","c.star","d.star","e.star","f.star","g.star","h.star","i.star","j.star","k.star","l.star","m.star","n.star","o.star","p.star","q.star","r.star"
0,0,0,0,4311.19174864299,0,0,0.000513745153349037,0,0,29269.7370467756,0,0,0,0,0,0,0
0,5.55020375227392e-10,0,0,4320.87976044096,0,0,0,0,0,29174.1947464879,0,0,0,0,0,0,0
0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4146.17244537385,0,0,0,0,0,0.0370027416898178,0,0,0,0,0,0,0,0,0,0
3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5.66546920772534e-10,0,0,4320.90575997932,0,0,0,0,0,29173.9383042104,0,0,0,0,0,0,0
0,0,0,0,4309.42064456149,0,0,0,0,0,29287.208731093,0,0,0,0,0,0,0
0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4146.17270275728,0,0,0,0,0,0.0356533396681652,0,0,0,0,0,0,0,0,0,0
3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,6321.00176498848,0,0,0.0820626670224833,0,0,0,0,0,409.738273374357,0,0,0,0
3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.0361517101563233,0,0,0,0,0,0,6230.41011773434,0,0,0
0,5.36124347069812e-10,0,0,4320.83609696413,0,0,0,0,0,29174.6254139326,0,0,0,0,0,0,0
3293.49139234288,0,0,0,0,0,0,0.000245504812869583,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4311.19732126979,0,0,0,0,0,29269.68795871,0,0,0,0,0,0,0
3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4056.5728235966,0,0,1218.64432938894,0,0,0.0147262259589632,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,5.68304678072875,0,0,0,0,0,3183.46196641157,0,0,0,0
0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6.08033719754665e-10,0,0,4320.99419376714,0,0,0.000864037785811584,0,0,29173.0561821693,0,0,0,0,0,0,0
0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0
3293.49137626721,0,0,0,0,0,0,0.000255164554685647,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4309.41908584466,0,0,0.000159799250839277,0,0,29287.2222771644,0,0,0,0,0,0,0
