"a","b","c","d","e","f","g","h","i","j","k","l","m","n","o","p","q","r","richness","a.star","b.star","c.star","d.star","e.star","f.star","g.star","h.star","i.star","j.star","k.star","l.star","m.star","n.star","o.star","p.star","q.star","r.star","feasible.and.stable","state_idx"
1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,4309.4015386984,0,0,0,0,0,29287.3971414473,0,0,0,0,0,0,0,NA,7257
1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,8279
1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,2,0,6.55692659482731e-10,0,0,4321.09128185961,0,0,0.000735347645299752,0,0,29172.1000367142,0,0,0,0,0,0,0,NA,12027
1,1,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,2,0,6.91515297107731e-10,0,0,4321.16012641298,0,0,0.000728068238839955,0,0,29171.4210799242,0,0,0,0,0,0,0,NA,15515
1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,18505
0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,7206.00266662613,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,18548
0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,20538
1,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,3,0,4056.57282976545,0,0,1218.64438290355,0,0,0.0146731306644103,0,0,0,0,0,0,0,0,0,0,NA,27059
0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,6.0149168688494,0,0,0,0,0,3183.36467618985,0,0,0,0,NA,28840
0,1,0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,2,0,6.18787217730065e-10,0,0,4321.01808107437,0,0,0,0,0,29172.8304417842,0,0,0,0,0,0,0,NA,30234
0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,2,0,0,0,0,0,0,0,5.81598580267972,0,0,0,0,0,3183.42299432873,0,0,0,0,NA,47492
0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,2,0,4146.17048077568,0,0,0,0,0,0.0473026775742312,0,0,0,0,0,0,0,0,0,0,NA,57482
1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,3,0,4056.57290119283,0,0,1218.64500253421,0,0,0.0140583551900037,0,0,0,0,0,0,0,0,0,0,NA,63991
0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,132.257729512815,0,0,0,0,0,21699.5938219799,0,NA,67182
0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.000116338325759945,0,0,0,0,0,0,0,0,21699.9742809982,0,NA,70570
0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0.000112955376253098,0,0,109.877228129671,0,0,0,0,0,21699.658198431,0,NA,71376
0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0.000115778525355595,0,0,141.66308416083,0,0,0,0,0,21699.5667454379,0,NA,75488
0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,97.3567630555387,0,0,0,0,0,21699.6942347813,0,NA,77690
0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0.000106856283931165,0,0,0,0,0,0,0,0,21699.9742822485,0,NA,78310
0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,82192
1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,84351
